County,State,mean_life_expectancy,State_FIPS,County_FIPS,Unemployment Rate
Taylor County,Georgia,75.1368046855178,13,269,16.8
Telfair County,Georgia,77.3785428575031,13,271,2.9
Terrell County,Georgia,74.7344941359309,13,273,15.1
Thomas County,Georgia,75.5189642380648,13,275,12.9
Tift County,Georgia,75.6807278477855,13,277,8.7
Toombs County,Georgia,74.5002564843312,13,279,7.5
Towns County,Georgia,77.83848587917,13,281,10.6
Treutlen County,Georgia,75.5427251028086,13,283,4.5
Troup County,Georgia,75.4809975435124,13,285,13.3
Turner County,Georgia,73.7428493298456,13,287,13.9
Twiggs County,Georgia,74.7854542382444,13,289,11.2
Union County,Georgia,78.2915900351121,13,291,14.3
Upson County,Georgia,73.8409648904424,13,293,15.3
Walker County,Georgia,75.0645520396827,13,295,13.1
Walton County,Georgia,76.5042468360091,13,297,9.5
Ware County,Georgia,74.5069783221159,13,299,10.4
Warren County,Georgia,74.1209055800715,13,301,14.4
Washington County,Georgia,75.6554816144758,13,303,9.8
Wayne County,Georgia,74.5948368825111,13,305,11.7
Webster County,Georgia,78.300660660108,13,307,6.7
Wheeler County,Georgia,76.7970901366388,13,309,3.4
White County,Georgia,78.5571382430035,13,311,8.0
Whitfield County,Georgia,77.1821631247314,13,313,11.5
Wilcox County,Georgia,75.3754452456506,13,315,10.4
Wilkes County,Georgia,75.393443998121,13,317,13.3
Wilkinson County,Georgia,74.4653822052792,13,319,5.8
Worth County,Georgia,76.3125556280685,13,321,12.6
Hawaii County,Hawaii,80.1962934894907,15,001,9.6
Honolulu County,Hawaii,81.5379952940021,15,003,5.8
Kauai County,Hawaii,81.2634162368424,15,007,7.3
Kalawao County,Hawaii,81.3977889898364,15,005,0.0
Maui County,Hawaii,81.3977889898364,15,009,8.2
Ada County,Idaho,80.6992086312901,16,001,8.5
Adams County,Idaho,80.6512582796805,16,003,10.0
Bannock County,Idaho,77.7041866693936,16,005,7.7
Bear Lake County,Idaho,78.8247616862098,16,007,4.5
Benewah County,Idaho,76.1743046438564,16,009,9.8
Bingham County,Idaho,78.1957286355338,16,011,6.8
Blaine County,Idaho,84.3719498430769,16,013,7.0
Boise County,Idaho,81.2739482119467,16,015,14.4
Bonner County,Idaho,78.9410676420792,16,017,8.3
Bonneville County,Idaho,78.536758713297,16,019,6.4
Boundary County,Idaho,78.0278088967513,16,021,5.6
Butte County,Idaho,78.8736282215021,16,023,6.6
Camas County,Idaho,81.1922864605902,16,025,10.0
Canyon County,Idaho,79.0552409857648,16,027,12.0
Caribou County,Idaho,78.3590804305647,16,029,4.3
Cassia County,Idaho,78.1489047977562,16,031,8.3
Clearwater County,Idaho,78.3065897692389,16,035,11.4
Custer County,Idaho,80.7548702583805,16,037,5.8
Elmore County,Idaho,78.3116981956039,16,039,10.2
Franklin County,Idaho,79.7813378741643,16,041,6.6
Fremont County,Idaho,79.5370839143604,16,043,5.8
Gem County,Idaho,78.34011101866,16,045,14.9
Gooding County,Idaho,78.0235315812131,16,047,4.7
Idaho County,Idaho,79.2143775883952,16,049,8.1
Jefferson County,Idaho,79.9127050009559,16,051,6.1
Jerome County,Idaho,78.407725190056,16,053,5.9
Kootenai County,Idaho,79.2388331967563,16,055,9.4
Latah County,Idaho,80.8834822220305,16,057,6.5
Lemhi County,Idaho,78.9991283718338,16,059,8.5
Lewis County,Idaho,78.5657450603545,16,061,7.1
Lincoln County,Idaho,78.2816226649995,16,063,8.0
Madison County,Idaho,81.0434566426995,16,065,8.4
Minidoka County,Idaho,78.4770759003077,16,067,7.1
Nez Perce County,Idaho,77.6766156975419,16,069,6.7
Oneida County,Idaho,79.4092427309321,16,071,3.9
Owyhee County,Idaho,78.6661103536176,16,073,12.3
Payette County,Idaho,78.3464073685756,16,075,11.9
Power County,Idaho,77.9657281647991,16,077,8.2
Shoshone County,Idaho,75.7228450883277,16,079,10.1
Teton County,Idaho,82.6277300654122,16,081,9.5
Twin Falls County,Idaho,77.9131501699993,16,083,7.0
Valley County,Idaho,82.1847032243004,16,085,7.0
Washington County,Idaho,78.5126783615283,16,087,12.1
Adams County,Illinois,78.3489124357671,17,001,6.6
Alexander County,Illinois,73.7575887141434,17,003,14.6
Bond County,Illinois,78.2406839106156,17,005,9.7
Boone County,Illinois,79.5470261403817,17,007,11.4
Brown County,Illinois,78.5320218461636,17,009,6.8
Bureau County,Illinois,78.8726155769582,17,011,8.3
Calhoun County,Illinois,79.3900321496443,17,013,9.1
Carroll County,Illinois,78.7684174153591,17,015,8.6
Cass County,Illinois,77.1290717398139,17,017,8.0
Champaign County,Illinois,80.4897842649458,17,019,7.2
Christian County,Illinois,77.3329401854685,17,021,6.5
Clark County,Illinois,77.0048377770082,17,023,9.3
Clay County,Illinois,76.9555548965121,17,025,11.1
Clinton County,Illinois,79.3993350580809,17,027,5.7
Coles County,Illinois,77.9843163605551,17,029,10.9
Cook County,Illinois,79.0496552966331,17,031,11.5
Crawford County,Illinois,77.545475568063,17,033,11.6
Cumberland County,Illinois,78.4724456722611,17,035,7.8
DeKalb County,Illinois,79.672980108982,17,037,10.6
De Witt County,Illinois,77.2194062501798,17,039,6.8
Douglas County,Illinois,78.7938733001023,17,041,6.1
DuPage County,Illinois,81.9381835278837,17,043,8.4
Edgar County,Illinois,76.8116794940531,17,045,10.3
Edwards County,Illinois,76.7260928473027,17,047,10.8
Effingham County,Illinois,78.3468967206024,17,049,5.6
Fayette County,Illinois,78.5261048545,17,051,9.5
Ford County,Illinois,76.6670484113413,17,053,9.1
Franklin County,Illinois,74.8161855865432,17,055,9.8
Fulton County,Illinois,77.1574269694275,17,057,8.2
Gallatin County,Illinois,74.6583494791198,17,059,8.9
Greene County,Illinois,77.5129410739514,17,061,7.7
Grundy County,Illinois,78.5373310140172,17,063,10.3
Hamilton County,Illinois,77.0769493893911,17,065,5.3
Hancock County,Illinois,79.65909407034,17,067,7.4
Hardin County,Illinois,74.7977903044342,17,069,10.3
Henderson County,Illinois,78.8020714215288,17,071,6.9
Henry County,Illinois,79.0275752070742,17,073,5.9
Iroquois County,Illinois,76.9651673717261,17,075,8.5
Jackson County,Illinois,78.0098337728233,17,077,9.4
Jasper County,Illinois,79.0834142293583,17,079,7.1
Jefferson County,Illinois,76.7655532681683,17,081,10.3
Jersey County,Illinois,77.5245409113854,17,083,6.8
Jo Daviess County,Illinois,80.8742350779271,17,085,5.8
Johnson County,Illinois,77.9446231523655,17,087,10.9
Kane County,Illinois,80.9379343303043,17,089,9.2
Kankakee County,Illinois,77.2644121145009,17,091,11.2
Kendall County,Illinois,81.1337839875047,17,093,7.0
Knox County,Illinois,77.073253373246,17,095,8.6
Lake County,Illinois,81.2448762524699,17,097,9.1
LaSalle County,Illinois,77.4715669625332,17,099,10.7
Lawrence County,Illinois,75.6205418035559,17,101,5.6
Lee County,Illinois,78.3968582750062,17,103,9.2
Livingston County,Illinois,77.7454009430223,17,105,7.7
Logan County,Illinois,77.5413705352449,17,107,6.0
McDonough County,Illinois,79.3356685759066,17,109,9.6
McHenry County,Illinois,80.1096734909612,17,111,9.8
McLean County,Illinois,80.0641334232381,17,113,6.6
Macon County,Illinois,77.6103774706962,17,115,10.2
Macoupin County,Illinois,77.6429466441172,17,117,7.6
Madison County,Illinois,77.3246295277805,17,119,8.7
Marion County,Illinois,75.4868366424632,17,121,10.9
Marshall County,Illinois,77.5453047115191,17,123,7.0
Mason County,Illinois,76.7561989284825,17,125,10.9
Massac County,Illinois,75.4981925111284,17,127,7.4
Menard County,Illinois,78.5152034041841,17,129,4.9
Mercer County,Illinois,78.9615382858566,17,131,5.6
Monroe County,Illinois,80.3247810769711,17,133,6.2
Montgomery County,Illinois,77.6000517731715,17,135,5.9
Morgan County,Illinois,78.153885615653,17,137,7.7
Moultrie County,Illinois,77.6704814357092,17,139,5.3
Ogle County,Illinois,79.2423429726647,17,141,9.8
Peoria County,Illinois,77.5888781097316,17,143,8.4
Perry County,Illinois,77.2508582738569,17,145,8.8
Piatt County,Illinois,79.4072548967904,17,147,4.8
Pike County,Illinois,78.2994122036603,17,149,6.6
Pope County,Illinois,78.0261557444892,17,151,7.3
Pulaski County,Illinois,74.6925595665263,17,153,12.9
Putnam County,Illinois,79.4761962910542,17,155,11.2
Randolph County,Illinois,77.6309057233618,17,157,7.2
Richland County,Illinois,77.7363584249074,17,159,5.9
Rock Island County,Illinois,78.5170956987508,17,161,7.7
Saint Clair County,Illinois,76.7161753601221,17,163,9.5
Saline County,Illinois,73.9857289262721,17,165,11.1
Sangamon County,Illinois,78.1996583207706,17,167,7.6
Schuyler County,Illinois,78.4476751147837,17,169,4.3
Scott County,Illinois,77.8723775429143,17,171,6.0
Shelby County,Illinois,79.4160538287933,17,173,6.9
Stark County,Illinois,77.4065663980925,17,175,8.4
Stephenson County,Illinois,79.278319960549,17,177,11.5
Tazewell County,Illinois,78.5199329141939,17,179,6.3
Union County,Illinois,76.2223539248808,17,181,10.1
Vermilion County,Illinois,75.7481610363374,17,183,11.4
Wabash County,Illinois,78.1944127190549,17,185,8.1
Warren County,Illinois,78.3304332475068,17,187,9.8
Washington County,Illinois,78.9632115016959,17,189,5.0
Wayne County,Illinois,77.3103715515045,17,191,5.4
White County,Illinois,75.9287809980545,17,193,8.6
Whiteside County,Illinois,78.3845532660126,17,195,8.4
Will County,Illinois,79.921812556413,17,197,9.1
Williamson County,Illinois,76.6909210597348,17,199,9.1
Winnebago County,Illinois,77.5903374684713,17,201,12.0
Woodford County,Illinois,79.9406466571983,17,203,5.6
Adams County,Indiana,79.10863905292,18,001,7.8
Allen County,Indiana,78.1066249813074,18,003,9.3
Bartholomew County,Indiana,77.6753588885786,18,005,6.9
Benton County,Indiana,78.1823302835969,18,007,8.1
Blackford County,Indiana,76.2251877006383,18,009,13.3
Boone County,Indiana,78.5670574486803,18,011,4.3
Brown County,Indiana,78.6794386182142,18,013,9.1
Carroll County,Indiana,79.6926703041251,18,015,9.2
Cass County,Indiana,77.2702341103603,18,017,10.1
Clark County,Indiana,75.8693438195699,18,019,8.7
Clay County,Indiana,76.0172593739849,18,021,9.3
Clinton County,Indiana,76.9633693566098,18,023,9.4
Crawford County,Indiana,75.6451586951159,18,025,10.8
Daviess County,Indiana,76.7996956119401,18,027,4.5
Dearborn County,Indiana,77.7137420823975,18,029,8.2
Decatur County,Indiana,77.000354211248,18,031,9.5
DeKalb County,Indiana,77.6776403096605,18,033,11.2
Delaware County,Indiana,76.4319953627186,18,035,13.2
Dubois County,Indiana,78.6910970555099,18,037,4.9
Elkhart County,Indiana,78.4433321079367,18,039,11.0
Fayette County,Indiana,74.4521855377607,18,041,15.4
Floyd County,Indiana,76.8176948594496,18,043,8.5
Fountain County,Indiana,76.7105769389428,18,045,10.0
Franklin County,Indiana,78.2254029893972,18,047,7.0
Fulton County,Indiana,76.2220073610104,18,049,8.3
Gibson County,Indiana,77.62049806858,18,051,6.6
Grant County,Indiana,75.9964414967353,18,053,10.9
Greene County,Indiana,76.3394198477181,18,055,9.6
Hamilton County,Indiana,81.6931627446357,18,057,5.0
Hancock County,Indiana,78.2981868024249,18,059,6.6
Harrison County,Indiana,77.4556101461271,18,061,9.2
Hendricks County,Indiana,79.6314471032762,18,063,5.5
Henry County,Indiana,76.0542793851489,18,065,12.4
Howard County,Indiana,76.186692766995,18,067,11.8
Huntington County,Indiana,77.5450425562246,18,069,11.4
Jackson County,Indiana,76.0547807074264,18,071,10.2
Jasper County,Indiana,77.7672342300838,18,073,9.1
Jay County,Indiana,76.4198285571374,18,075,10.5
Jefferson County,Indiana,75.7768041254993,18,077,9.4
Jennings County,Indiana,74.9696935965512,18,079,13.0
Johnson County,Indiana,78.2545698696458,18,081,6.9
Knox County,Indiana,75.7855993912433,18,083,7.1
Kosciusko County,Indiana,78.3020568995406,18,085,10.1
LaGrange County,Indiana,79.3112813311658,18,087,9.6
Lake County,Indiana,76.7133301589113,18,089,11.2
LaPorte County,Indiana,76.3948055967274,18,091,10.9
Lawrence County,Indiana,76.0683507516692,18,093,9.8
Madison County,Indiana,76.0328094835292,18,095,11.4
Marion County,Indiana,76.1909147593533,18,097,11.2
Marshall County,Indiana,78.5467905471958,18,099,9.3
Martin County,Indiana,77.261458799746,18,101,7.9
Miami County,Indiana,77.2333003462506,18,103,13.5
Monroe County,Indiana,80.0168691239955,18,105,7.6
Montgomery County,Indiana,77.419445363511,18,107,9.4
Morgan County,Indiana,76.8282192566051,18,109,9.2
Newton County,Indiana,76.7508054936571,18,111,9.6
Noble County,Indiana,77.454740064494,18,113,11.5
Ohio County,Indiana,77.7269593649938,18,115,10.2
Orange County,Indiana,76.2155820518532,18,117,9.8
Owen County,Indiana,76.0885361000219,18,119,8.0
Parke County,Indiana,78.3459316573547,18,121,8.5
Perry County,Indiana,77.1812657258562,18,123,7.4
Pike County,Indiana,76.8332914847443,18,125,6.7
Porter County,Indiana,78.5946487558035,18,127,7.9
Posey County,Indiana,78.8061867555354,18,129,7.0
Pulaski County,Indiana,76.2537873756355,18,131,9.6
Putnam County,Indiana,77.8000844162511,18,133,8.5
Randolph County,Indiana,77.1417378051397,18,135,9.5
Ripley County,Indiana,77.3828572144829,18,137,8.6
Rush County,Indiana,76.8591485989229,18,139,9.4
Saint Joseph County,Indiana,77.7811150058067,18,141,11.1
Scott County,Indiana,72.9513784585624,18,143,13.5
Shelby County,Indiana,76.9469314443069,18,145,9.9
Spencer County,Indiana,78.8505057093868,18,147,7.1
Starke County,Indiana,74.5791222030702,18,149,13.3
Steuben County,Indiana,79.0697701372316,18,151,10.6
Sullivan County,Indiana,75.5209382384669,18,153,8.5
Switzerland County,Indiana,76.057542155507,18,155,10.9
Tippecanoe County,Indiana,79.1974373457372,18,157,8.0
Tipton County,Indiana,78.1294539093809,18,159,8.4
Union County,Indiana,77.5249646694011,18,161,9.1
Vanderburgh County,Indiana,76.8276616371405,18,163,6.4
Vermillion County,Indiana,75.3902120225868,18,165,9.0
Vigo County,Indiana,75.9322550202077,18,167,8.3
Wabash County,Indiana,77.0951836327656,18,169,10.2
Warren County,Indiana,78.7531785602367,18,171,6.6
Warrick County,Indiana,78.8488658800924,18,173,6.8
Washington County,Indiana,75.3561602016912,18,175,10.5
Wayne County,Indiana,75.7210236000048,18,177,11.7
Wells County,Indiana,78.8164555188085,18,179,8.3
White County,Indiana,77.7295962861624,18,181,8.6
Whitley County,Indiana,79.0452963995149,18,183,9.6
Adair County,Iowa,78.7605442780773,19,001,4.0
Adams County,Iowa,78.5568813594229,19,003,4.3
Allamakee County,Iowa,79.7393992324402,19,005,7.9
Appanoose County,Iowa,77.6446453395507,19,007,9.7
Audubon County,Iowa,79.590956585313,19,009,2.6
Benton County,Iowa,80.6491700993739,19,011,4.9
Black Hawk County,Iowa,79.3735900737619,19,013,7.3
Boone County,Iowa,78.8532742146027,19,015,4.6
Bremer County,Iowa,82.0704160642289,19,017,4.9
Buchanan County,Iowa,79.1836368917541,19,019,5.3
Buena Vista County,Iowa,80.6848193384376,19,021,3.2
Butler County,Iowa,79.6448067660733,19,023,4.6
Calhoun County,Iowa,79.2461472952856,19,025,3.8
Carroll County,Iowa,79.9016794961866,19,027,2.7
Cass County,Iowa,78.1408301639085,19,029,4.4
Cedar County,Iowa,81.0538144944642,19,031,4.1
Cerro Gordo County,Iowa,79.1761120092532,19,033,5.8
Cherokee County,Iowa,79.9593324257431,19,035,2.8
Chickasaw County,Iowa,80.2684114499224,19,037,5.4
Clarke County,Iowa,77.856849104424,19,039,4.4
Clay County,Iowa,79.8940807358669,19,041,6.5
Clayton County,Iowa,80.6318543193924,19,043,5.1
Clinton County,Iowa,78.2768236714948,19,045,6.9
Crawford County,Iowa,80.0381854163523,19,047,4.6
Dallas County,Iowa,81.8695091852878,19,049,3.5
Davis County,Iowa,79.0803253658714,19,051,6.9
Decatur County,Iowa,78.1249657479449,19,053,7.5
Delaware County,Iowa,80.6010298908814,19,055,4.2
Des Moines County,Iowa,78.6178138672673,19,057,7.6
Dickinson County,Iowa,80.6833645918765,19,059,4.4
Dubuque County,Iowa,80.0409424252503,19,061,4.9
Emmet County,Iowa,78.7914748803203,19,063,5.5
Fayette County,Iowa,79.2079257158097,19,065,6.0
Floyd County,Iowa,79.7533906447473,19,067,6.4
Franklin County,Iowa,80.3416972775274,19,069,4.3
Fremont County,Iowa,78.617035422691,19,071,4.5
Greene County,Iowa,79.0989780752994,19,073,5.5
Grundy County,Iowa,80.5719876988128,19,075,3.9
Guthrie County,Iowa,79.5630566148047,19,077,5.0
Hamilton County,Iowa,80.1830175394811,19,079,6.3
Hancock County,Iowa,80.611942135149,19,081,5.1
Hardin County,Iowa,79.6643908613779,19,083,6.0
Harrison County,Iowa,77.9255561892742,19,085,5.2
Henry County,Iowa,79.114200476486,19,087,5.9
Howard County,Iowa,79.8485843907778,19,089,4.5
Humboldt County,Iowa,79.9626426965249,19,091,3.6
Ida County,Iowa,79.0585037362516,19,093,4.3
Iowa County,Iowa,80.4890135788362,19,095,3.7
Jackson County,Iowa,78.7927729440258,19,097,4.2
Jasper County,Iowa,79.679281386481,19,099,6.3
Jefferson County,Iowa,80.5375633016688,19,101,5.5
Johnson County,Iowa,82.1844619705219,19,103,4.3
Jones County,Iowa,80.4953758790235,19,105,5.4
Keokuk County,Iowa,79.9374405823347,19,107,6.3
Kossuth County,Iowa,81.3548113270652,19,109,2.9
Lee County,Iowa,76.9093007291384,19,111,8.1
Linn County,Iowa,80.3734841779471,19,113,5.1
Louisa County,Iowa,78.9730880153079,19,115,7.9
Lucas County,Iowa,78.5851293938875,19,117,10.7
Lyon County,Iowa,81.148179863915,19,119,3.6
Madison County,Iowa,79.6420925599423,19,121,5.6
Mahaska County,Iowa,79.6022227539185,19,123,8.0
Marion County,Iowa,79.1450118292749,19,125,5.0
Marshall County,Iowa,78.0445772470682,19,127,7.1
Mills County,Iowa,78.3787233326155,19,129,4.5
Mitchell County,Iowa,80.9629944583236,19,131,3.6
Monona County,Iowa,77.2080652922631,19,133,6.4
Monroe County,Iowa,77.6385536835239,19,135,6.3
Montgomery County,Iowa,77.6066167054178,19,137,9.2
Muscatine County,Iowa,78.6910323238503,19,139,7.2
O'Brien County,Iowa,79.7436127895147,19,141,3.1
Osceola County,Iowa,79.8812026689713,19,143,3.3
Page County,Iowa,78.2319295523827,19,145,5.9
Palo Alto County,Iowa,78.9326403619784,19,147,6.5
Plymouth County,Iowa,80.5580434613828,19,149,2.3
Pocahontas County,Iowa,79.0080443171667,19,151,5.1
Polk County,Iowa,79.1754143849637,19,153,5.8
Pottawattamie County,Iowa,78.0415384502436,19,155,6.3
Poweshiek County,Iowa,79.6932079753112,19,157,5.9
Ringgold County,Iowa,78.4221074278507,19,159,5.6
Sac County,Iowa,79.5272165554243,19,161,3.8
Scott County,Iowa,79.1499528008644,19,163,5.7
Shelby County,Iowa,80.6377713275269,19,165,2.7
Sioux County,Iowa,82.7612252358714,19,167,2.6
Story County,Iowa,82.2541933418442,19,169,5.7
Tama County,Iowa,79.153842170556,19,171,6.4
Taylor County,Iowa,79.3234526473165,19,173,5.1
Union County,Iowa,78.083341899027,19,175,6.5
Van Buren County,Iowa,78.1376478488718,19,177,9.1
Wapello County,Iowa,77.2596943299344,19,179,9.0
Warren County,Iowa,79.8319844812265,19,181,5.2
Washington County,Iowa,80.0296148725653,19,183,4.4
Wayne County,Iowa,77.9069421572314,19,185,8.4
Webster County,Iowa,77.4897411949446,19,187,9.5
Winnebago County,Iowa,80.3397618258079,19,189,3.9
Winneshiek County,Iowa,82.3930684122002,19,191,4.1
Woodbury County,Iowa,78.0233128429221,19,193,5.6
Worth County,Iowa,79.5973204812741,19,195,5.2
Wright County,Iowa,80.1111034736425,19,197,5.3
Allen County,Kansas,75.7456016642854,20,001,8.5
Anderson County,Kansas,78.0583821521914,20,003,6.6
Atchison County,Kansas,77.1504931865396,20,005,8.2
Barber County,Kansas,77.1977168973389,20,007,1.8
Barton County,Kansas,78.1535671040513,20,009,6.4
Bourbon County,Kansas,76.2854403262409,20,011,5.5
Brown County,Kansas,76.9812546175143,20,013,5.8
Butler County,Kansas,77.8251955223233,20,015,6.4
Chase County,Kansas,78.4145984726479,20,017,5.4
Chautauqua County,Kansas,76.3346180527011,20,019,5.7
Cherokee County,Kansas,74.6605686182445,20,021,5.7
Cheyenne County,Kansas,79.6657253219841,20,023,3.0
Clark County,Kansas,78.7761348381694,20,025,0.9
Clay County,Kansas,79.3155442773043,20,027,1.7
Cloud County,Kansas,77.3372183424685,20,029,5.8
Coffey County,Kansas,77.097468868888,20,031,6.3
Comanche County,Kansas,76.5891534858085,20,033,2.0
Cowley County,Kansas,75.7334693099381,20,035,8.0
Crawford County,Kansas,76.3057239132614,20,037,7.6
Decatur County,Kansas,79.1376102801554,20,039,4.1
Dickinson County,Kansas,77.9415010982874,20,041,5.9
Doniphan County,Kansas,78.6141829095255,20,043,4.9
Douglas County,Kansas,80.6223100312615,20,045,7.2
Edwards County,Kansas,77.437540836725,20,047,4.0
Elk County,Kansas,76.5425902788036,20,049,8.7
Ellis County,Kansas,79.5002510274274,20,051,4.5
Ellsworth County,Kansas,78.2155842277977,20,053,5.3
Finney County,Kansas,79.4701987982048,20,055,3.6
Ford County,Kansas,78.5103828841101,20,057,6.5
Franklin County,Kansas,77.7326210452103,20,059,6.3
Geary County,Kansas,76.5520605133894,20,061,7.2
Gove County,Kansas,79.7026220074315,20,063,3.9
Graham County,Kansas,79.6215240756737,20,065,3.3
Grant County,Kansas,78.5520497002638,20,067,5.9
Gray County,Kansas,79.1125050506102,20,069,3.3
Greeley County,Kansas,77.279476836115,20,071,1.2
Greenwood County,Kansas,76.0226404951917,20,073,6.3
Hamilton County,Kansas,76.7582074560122,20,075,2.9
Harper County,Kansas,76.2078805872183,20,077,4.2
Harvey County,Kansas,78.6615919428302,20,079,6.0
Haskell County,Kansas,79.3283007326473,20,081,4.2
Hodgeman County,Kansas,79.3734751905449,20,083,3.7
Jackson County,Kansas,78.2216025523955,20,085,4.1
Jefferson County,Kansas,78.7516709491591,20,087,5.6
Jewell County,Kansas,79.0035785746987,20,089,3.1
Johnson County,Kansas,81.5867012206082,20,091,5.3
Kearny County,Kansas,77.8907643634897,20,093,2.7
Kingman County,Kansas,76.0055896995841,20,095,4.3
Kiowa County,Kansas,78.9243444142467,20,097,4.5
Labette County,Kansas,75.689096203584,20,099,7.8
Lane County,Kansas,77.3616568405227,20,101,2.8
Leavenworth County,Kansas,78.9239494251314,20,103,8.1
Lincoln County,Kansas,79.1308749905149,20,105,5.5
Linn County,Kansas,77.4007527105963,20,107,7.1
Logan County,Kansas,78.7689299293396,20,109,3.1
Lyon County,Kansas,78.4198020871217,20,111,7.1
McPherson County,Kansas,78.6348894981866,20,113,3.3
Marion County,Kansas,78.6246839087988,20,115,5.8
Marshall County,Kansas,79.1787437971039,20,117,3.2
Meade County,Kansas,78.9529578654015,20,119,3.8
Miami County,Kansas,78.9959941157408,20,121,7.1
Mitchell County,Kansas,78.6097725548086,20,123,1.6
Montgomery County,Kansas,75.3982622227074,20,125,11.4
Morris County,Kansas,78.6609828704592,20,127,4.9
Morton County,Kansas,77.2933023413455,20,129,2.1
Nemaha County,Kansas,79.7719740061442,20,131,1.8
Neosho County,Kansas,76.755450035774,20,133,9.8
Ness County,Kansas,78.6010251872461,20,135,2.1
Norton County,Kansas,79.0986802177561,20,137,1.4
Osage County,Kansas,77.7131825199691,20,139,7.2
Osborne County,Kansas,78.2756639650454,20,141,3.2
Ottawa County,Kansas,77.4322416400935,20,143,5.4
Pawnee County,Kansas,78.1007669141943,20,145,5.6
Phillips County,Kansas,78.2187309585589,20,147,4.0
Pottawatomie County,Kansas,79.9509984873056,20,149,2.5
Pratt County,Kansas,77.6921346587163,20,151,4.5
Rawlins County,Kansas,79.1283792229379,20,153,2.1
Reno County,Kansas,77.8903584400063,20,155,5.8
Republic County,Kansas,78.4787187962831,20,157,3.8
Rice County,Kansas,76.8711925734521,20,159,5.9
Riley County,Kansas,81.3715194752047,20,161,4.2
Rooks County,Kansas,78.3120928233758,20,163,4.7
Rush County,Kansas,77.8988005800046,20,165,6.8
Russell County,Kansas,78.5145373760544,20,167,4.2
Saline County,Kansas,78.1704293082708,20,169,5.3
Scott County,Kansas,78.5627686652649,20,171,1.8
Sedgwick County,Kansas,77.6733449756353,20,173,8.5
Seward County,Kansas,78.6347244402381,20,175,9.5
Shawnee County,Kansas,77.6688389578252,20,177,7.3
Sheridan County,Kansas,79.7943373498445,20,179,1.8
Sherman County,Kansas,77.516984994898,20,181,4.0
Smith County,Kansas,79.0627811265411,20,183,1.8
Stafford County,Kansas,77.1824423958935,20,185,3.0
Stanton County,Kansas,78.9906303111057,20,187,5.4
Stevens County,Kansas,78.9106161997635,20,189,3.7
Sumner County,Kansas,76.8333564746614,20,191,6.7
Thomas County,Kansas,79.3598170027844,20,193,2.6
Trego County,Kansas,78.5971100115041,20,195,1.2
Wabaunsee County,Kansas,78.8903440815747,20,197,4.5
Wallace County,Kansas,79.3895270451535,20,199,0.6
Washington County,Kansas,79.4062152657966,20,201,3.3
Wichita County,Kansas,79.0281555988547,20,203,4.0
Wilson County,Kansas,75.6740580994789,20,205,7.7
Woodson County,Kansas,76.3196155757124,20,207,8.7
Wyandotte County,Kansas,75.6788047893435,20,209,13.0
Adair County,Kentucky,76.8951273884187,21,001,10.7
Allen County,Kentucky,75.5537560118933,21,003,13.5
Anderson County,Kentucky,76.6689800272318,21,005,7.8
Ballard County,Kentucky,75.1249448879756,21,007,8.6
Barren County,Kentucky,76.2181002388888,21,009,7.6
Bath County,Kentucky,73.6919354847708,21,011,14.0
Bell County,Kentucky,72.1545932485008,21,013,13.5
Boone County,Kentucky,78.9787600807626,21,015,6.4
Bourbon County,Kentucky,76.148520208131,21,017,10.1
Boyd County,Kentucky,75.286820982908,21,019,10.6
Boyle County,Kentucky,77.1462163595648,21,021,9.7
Bracken County,Kentucky,74.8446210398713,21,023,7.4
Breathitt County,Kentucky,70.0415135650985,21,025,12.1
Breckinridge County,Kentucky,75.6507406495333,21,027,14.6
Bullitt County,Kentucky,78.4187380405662,21,029,9.3
Butler County,Kentucky,75.0760325204733,21,031,10.5
Caldwell County,Kentucky,75.4563764083961,21,033,10.4
Calloway County,Kentucky,77.0999511193579,21,035,10.0
Campbell County,Kentucky,77.2566845266223,21,037,8.0
Carlisle County,Kentucky,75.6041427230956,21,039,7.3
Carroll County,Kentucky,73.2590590509219,21,041,15.0
Carter County,Kentucky,74.7136005684046,21,043,9.7
Casey County,Kentucky,74.6275677580659,21,045,8.3
Christian County,Kentucky,75.3410818188128,21,047,14.1
Clark County,Kentucky,75.3869072888123,21,049,8.4
Clay County,Kentucky,71.6387957521678,21,051,26.1
Clinton County,Kentucky,73.8631933008376,21,053,10.4
Crittenden County,Kentucky,74.5557027872821,21,055,9.9
Cumberland County,Kentucky,73.920137220099,21,057,12.2
Daviess County,Kentucky,77.1597737928846,21,059,6.8
Edmonson County,Kentucky,77.0390623633687,21,061,10.2
Elliott County,Kentucky,75.5980470389881,21,063,14.7
Estill County,Kentucky,72.7582824254055,21,065,14.3
Fayette County,Kentucky,78.4904824391869,21,067,7.7
Fleming County,Kentucky,73.9729178875857,21,069,9.1
Floyd County,Kentucky,71.5768261599747,21,071,9.2
Franklin County,Kentucky,76.5156574529496,21,073,9.0
Fulton County,Kentucky,72.730042355421,21,075,15.6
Gallatin County,Kentucky,72.9563859777985,21,077,10.6
Garrard County,Kentucky,77.6303146171834,21,079,12.2
Grant County,Kentucky,74.6936022231672,21,081,10.8
Graves County,Kentucky,75.8077427780724,21,083,10.7
Grayson County,Kentucky,74.203757171922,21,085,11.8
Green County,Kentucky,76.2308931842454,21,087,10.4
Greenup County,Kentucky,75.6280139153187,21,089,10.3
