County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Occupied Households
Pulaski County,Georgia,77.6666373683592,13,235,3893.0
Putnam County,Georgia,77.4061176357782,13,237,8662.0
Quitman County,Georgia,75.3250351764225,13,239,978.0
Rabun County,Georgia,76.9944546576478,13,241,6506.0
Randolph County,Georgia,75.026721238403,13,243,2864.0
Richmond County,Georgia,73.6808084874035,13,245,72361.0
Rockdale County,Georgia,77.6033875048851,13,247,29937.0
Schley County,Georgia,76.9446934911318,13,249,1925.0
Screven County,Georgia,74.5319377680867,13,251,5268.0
Seminole County,Georgia,73.47471546866,13,253,3353.0
Spalding County,Georgia,74.2476675171375,13,255,23475.0
Stephens County,Georgia,73.3838160708526,13,257,9427.0
Stewart County,Georgia,74.2587420264588,13,259,1780.0
Sumter County,Georgia,74.3351110608217,13,261,11871.0
Talbot County,Georgia,74.577238903621,13,263,2801.0
Taliaferro County,Georgia,74.243707404434,13,265,710.0
Tattnall County,Georgia,74.8428091996403,13,267,8044.0
Taylor County,Georgia,74.7072893839871,13,269,3554.0
Telfair County,Georgia,77.1154103933062,13,271,5167.0
Terrell County,Georgia,73.8546304959187,13,273,3290.0
Thomas County,Georgia,75.1690114260441,13,275,17254.0
Tift County,Georgia,74.5509325356242,13,277,14999.0
Toombs County,Georgia,74.0099217198226,13,279,10521.0
Towns County,Georgia,77.7915154476499,13,281,4588.0
Treutlen County,Georgia,74.9031831148421,13,283,2633.0
Troup County,Georgia,75.0199708516939,13,285,24679.0
Turner County,Georgia,72.8469366146032,13,287,3103.0
Twiggs County,Georgia,73.9903104118999,13,289,2943.0
Union County,Georgia,78.3191047382087,13,291,8788.0
Upson County,Georgia,73.0634454812341,13,293,10263.0
Walker County,Georgia,74.8726755445435,13,295,25564.0
Walton County,Georgia,76.3500790906022,13,297,30488.0
Ware County,Georgia,73.6841856458992,13,299,13903.0
Warren County,Georgia,74.1341486349798,13,301,2274.0
Washington County,Georgia,75.2417260624277,13,303,7384.0
Wayne County,Georgia,73.9333969783465,13,305,10362.0
Webster County,Georgia,78.3816983844406,13,307,1091.0
Wheeler County,Georgia,77.2642870472334,13,309,1972.0
White County,Georgia,78.6709389268035,13,311,11250.0
Whitfield County,Georgia,77.0741142029924,13,313,35384.0
Wilcox County,Georgia,75.185232662392,13,315,2676.0
Wilkes County,Georgia,74.4532028572855,13,317,3971.0
Wilkinson County,Georgia,73.899468948531,13,319,3288.0
Worth County,Georgia,75.3756021723824,13,321,7899.0
Hawaii County,Hawaii,79.9425284447821,15,001,67054.0
Honolulu County,Hawaii,81.4815425146768,15,003,311451.0
Kauai County,Hawaii,81.4003396135632,15,007,22563.0
Kalawao County,Hawaii,81.6543838489769,15,005,53.0
Maui County,Hawaii,81.6543838489769,15,009,54381.0
Ada County,Idaho,80.5623842009789,16,001,164389.0
Adams County,Idaho,80.3383008383321,16,003,1736.0
Bannock County,Idaho,77.0815703316482,16,005,30790.0
Bear Lake County,Idaho,78.6908575063961,16,007,2313.0
Benewah County,Idaho,75.8859597671621,16,009,3508.0
Bingham County,Idaho,77.6665768597815,16,011,14903.0
Blaine County,Idaho,83.4393094989314,16,013,8273.0
Boise County,Idaho,81.5021931629867,16,015,3004.0
Bonner County,Idaho,79.1268722534252,16,017,17563.0
Bonneville County,Idaho,78.0782835953423,16,019,38400.0
Boundary County,Idaho,78.778005160812,16,021,4490.0
Butte County,Idaho,78.5234579408874,16,023,1049.0
Camas County,Idaho,80.4593265207532,16,025,370.0
Canyon County,Idaho,78.7489164303773,16,027,69303.0
Caribou County,Idaho,77.8388667927639,16,029,2533.0
Cassia County,Idaho,77.8325520962545,16,031,7827.0
Clearwater County,Idaho,78.379963737021,16,035,3706.0
Custer County,Idaho,79.951099479515,16,037,1850.0
Elmore County,Idaho,77.918383848112,16,039,10062.0
Franklin County,Idaho,79.1447410708704,16,041,4286.0
Fremont County,Idaho,79.4389751618535,16,043,4383.0
Gem County,Idaho,77.6719700457143,16,045,6404.0
Gooding County,Idaho,78.253717162963,16,047,5550.0
Idaho County,Idaho,79.4547826542974,16,049,6480.0
Jefferson County,Idaho,79.4779359870935,16,051,8470.0
Jerome County,Idaho,78.1575616125321,16,053,7741.0
Kootenai County,Idaho,79.1120709346287,16,055,58873.0
Latah County,Idaho,81.4221459137631,16,057,15448.0
Lemhi County,Idaho,78.4546129208234,16,059,3703.0
Lewis County,Idaho,78.3617255307179,16,061,1626.0
Lincoln County,Idaho,77.8110567313034,16,063,1609.0
Madison County,Idaho,80.621725401297,16,065,10633.0
Minidoka County,Idaho,78.141432021773,16,067,7357.0
Nez Perce County,Idaho,77.2504514902428,16,069,16308.0
Oneida County,Idaho,79.3973376463542,16,071,1581.0
Owyhee County,Idaho,78.6823500532035,16,073,4190.0
Payette County,Idaho,77.8043755447408,16,075,8571.0
Power County,Idaho,77.8037327635134,16,077,2544.0
Shoshone County,Idaho,75.3537133511927,16,079,5614.0
Teton County,Idaho,82.5671260543516,16,081,3764.0
Twin Falls County,Idaho,77.9385535745854,16,083,30096.0
Valley County,Idaho,81.8419253340933,16,085,3532.0
Washington County,Idaho,78.2033448393429,16,087,3979.0
Adams County,Illinois,78.0555591364872,17,001,27461.0
Alexander County,Illinois,73.7122376024094,17,003,2432.0
Bond County,Illinois,78.328040242306,17,005,6132.0
Boone County,Illinois,79.5933283432418,17,007,18709.0
Brown County,Illinois,77.9649694032623,17,009,2066.0
Bureau County,Illinois,78.3903488313218,17,011,13816.0
Calhoun County,Illinois,78.6746694724148,17,013,1881.0
Carroll County,Illinois,78.4788340806577,17,015,6573.0
Cass County,Illinois,76.6722980559395,17,017,5160.0
Champaign County,Illinois,80.3599077395168,17,019,81418.0
Christian County,Illinois,76.8474772233345,17,021,13892.0
Clark County,Illinois,76.5964413369319,17,023,6809.0
Clay County,Illinois,76.6791255779274,17,025,5624.0
Clinton County,Illinois,79.2137711947773,17,027,14183.0
Coles County,Illinois,78.0090220455468,17,029,21006.0
Cook County,Illinois,79.157632730843,17,031,1956561.0
Crawford County,Illinois,77.1073405440888,17,033,7665.0
Cumberland County,Illinois,78.5009331229403,17,035,4287.0
DeKalb County,Illinois,79.5236808933938,17,037,37420.0
De Witt County,Illinois,76.730836168955,17,039,6704.0
Douglas County,Illinois,78.4747837060648,17,041,7580.0
DuPage County,Illinois,82.0870228400336,17,043,340669.0
Edgar County,Illinois,76.3416636689184,17,045,7669.0
Edwards County,Illinois,76.7425461064023,17,047,2810.0
Effingham County,Illinois,78.0519293404532,17,049,13450.0
Fayette County,Illinois,77.8973824818473,17,051,7659.0
Ford County,Illinois,76.3079639701953,17,053,5684.0
Franklin County,Illinois,74.7216371828841,17,055,16346.0
Fulton County,Illinois,76.4723359464906,17,057,14069.0
Gallatin County,Illinois,73.8309404493299,17,059,2272.0
Greene County,Illinois,76.6305162217468,17,061,5087.0
Grundy County,Illinois,78.1831270801367,17,063,19006.0
Hamilton County,Illinois,76.9686648400877,17,065,3413.0
Hancock County,Illinois,79.3939483977973,17,067,7523.0
Hardin County,Illinois,74.1872829546433,17,069,1452.0
Henderson County,Illinois,78.2607824961669,17,071,3019.0
Henry County,Illinois,78.8633621086305,17,073,19991.0
Iroquois County,Illinois,76.0686838560546,17,075,11845.0
Jackson County,Illinois,78.2238529306992,17,077,23942.0
Jasper County,Illinois,78.6303660077961,17,079,3723.0
Jefferson County,Illinois,76.4793684714383,17,081,15244.0
Jersey County,Illinois,76.8398555245152,17,083,8831.0
Jo Daviess County,Illinois,80.5985064595928,17,085,9795.0
Johnson County,Illinois,77.830301599502,17,087,4486.0
Kane County,Illinois,81.1764982165447,17,089,175930.0
Kankakee County,Illinois,76.9224743640989,17,091,40239.0
Kendall County,Illinois,81.0822192454337,17,093,39882.0
Knox County,Illinois,76.4530799533177,17,095,20981.0
Lake County,Illinois,81.233286165799,17,097,244523.0
LaSalle County,Illinois,76.9203147479907,17,099,44448.0
Lawrence County,Illinois,75.580987197963,17,101,6271.0
Lee County,Illinois,77.9323802056279,17,103,13416.0
Livingston County,Illinois,76.7108390543287,17,105,14379.0
Logan County,Illinois,77.2926126571723,17,107,11011.0
McDonough County,Illinois,78.4557472154314,17,109,11481.0
McHenry County,Illinois,80.3407060287473,17,111,110860.0
McLean County,Illinois,79.766908163326,17,113,66070.0
Macon County,Illinois,77.0148354880899,17,115,44310.0
Macoupin County,Illinois,77.05419840319,17,117,18663.0
Madison County,Illinois,76.5154934783538,17,119,107241.0
Marion County,Illinois,74.8214776499557,17,121,16001.0
Marshall County,Illinois,76.6665442819204,17,123,4900.0
Mason County,Illinois,76.3193685040813,17,125,6034.0
Massac County,Illinois,74.8928782075179,17,127,6084.0
Menard County,Illinois,78.2678365504556,17,129,5230.0
Mercer County,Illinois,78.2412765472682,17,131,6620.0
Monroe County,Illinois,80.5116511678593,17,133,13227.0
Montgomery County,Illinois,77.1523427111279,17,135,11234.0
Morgan County,Illinois,77.1896118620297,17,137,13894.0
Moultrie County,Illinois,77.4457908520439,17,139,5856.0
Ogle County,Illinois,78.6258891413636,17,141,20830.0
Peoria County,Illinois,77.2546679931588,17,143,74515.0
Perry County,Illinois,76.8164588050926,17,145,8223.0
Piatt County,Illinois,79.0007582016943,17,147,6676.0
Pike County,Illinois,77.4125154218844,17,149,6629.0
Pope County,Illinois,77.7451228473583,17,151,1639.0
Pulaski County,Illinois,74.3189868611745,17,153,2246.0
Putnam County,Illinois,78.7812364234101,17,155,2438.0
Randolph County,Illinois,77.2678606216655,17,157,12060.0
Richland County,Illinois,77.2531551916998,17,159,6460.0
Rock Island County,Illinois,77.9320956932001,17,161,60064.0
Saint Clair County,Illinois,76.2552331300372,17,163,103125.0
Saline County,Illinois,73.7482085471059,17,165,9938.0
Sangamon County,Illinois,77.7491183874606,17,167,83673.0
Schuyler County,Illinois,77.6095741823402,17,169,2856.0
Scott County,Illinois,77.2843042095723,17,171,2111.0
Shelby County,Illinois,79.2089117617502,17,173,9183.0
Stark County,Illinois,76.6097376551672,17,175,2330.0
Stephenson County,Illinois,78.7432526017161,17,177,19604.0
Tazewell County,Illinois,78.2725743150662,17,179,54751.0
Union County,Illinois,75.8723955567275,17,181,6686.0
Vermilion County,Illinois,75.1124484854821,17,183,31355.0
Wabash County,Illinois,77.7827054848031,17,185,4915.0
Warren County,Illinois,78.0481878343776,17,187,6802.0
Washington County,Illinois,78.4912721636025,17,189,5897.0
Wayne County,Illinois,76.9666743433746,17,191,7117.0
White County,Illinois,75.2679042005485,17,193,6144.0
Whiteside County,Illinois,77.9074910103982,17,195,23468.0
Will County,Illinois,79.623864604701,17,197,226668.0
Williamson County,Illinois,76.6567810997299,17,199,26862.0
Winnebago County,Illinois,76.7404079763326,17,201,114491.0
Woodford County,Illinois,79.7338721243492,17,203,14547.0
Adams County,Indiana,78.4062056414824,18,001,12453.0
Allen County,Indiana,77.1184562486351,18,003,142696.0
Bartholomew County,Indiana,77.6368890844439,18,005,31472.0
Benton County,Indiana,77.5239716021756,18,007,3397.0
Blackford County,Indiana,75.3967305759086,18,009,5199.0
Boone County,Indiana,78.4355457877624,18,011,24228.0
Brown County,Indiana,78.8505089127972,18,013,6011.0
Carroll County,Indiana,79.0461140279017,18,015,7819.0
Cass County,Indiana,76.4155522812518,18,017,14840.0
Clark County,Indiana,75.0518938479591,18,019,43657.0
Clay County,Indiana,75.9323336532673,18,021,10680.0
Clinton County,Indiana,76.3473297229287,18,023,11961.0
Crawford County,Indiana,74.7835221852556,18,025,4007.0
Daviess County,Indiana,76.1257190897335,18,027,11482.0
Dearborn County,Indiana,77.1523365765038,18,029,18667.0
Decatur County,Indiana,76.6065089899634,18,031,10354.0
DeKalb County,Indiana,76.8812411864026,18,033,16317.0
Delaware County,Indiana,75.2689645261902,18,035,46304.0
Dubois County,Indiana,78.5848466105183,18,037,16524.0
Elkhart County,Indiana,78.2422213348993,18,039,71733.0
Fayette County,Indiana,73.2087453450096,18,041,9410.0
Floyd County,Indiana,76.2710399606671,18,043,29046.0
Fountain County,Indiana,76.0967879709921,18,045,6987.0
Franklin County,Indiana,77.8939739279784,18,047,8843.0
Fulton County,Indiana,75.6887770465186,18,049,7934.0
Gibson County,Indiana,77.1347614661409,18,051,13336.0
Grant County,Indiana,74.7686510123943,18,053,26122.0
Greene County,Indiana,76.185370389545,18,055,12653.0
Hamilton County,Indiana,81.5537810038123,18,057,114282.0
Hancock County,Indiana,78.1833909979154,18,059,27576.0
Harrison County,Indiana,76.7637183012055,18,061,14693.0
Hendricks County,Indiana,79.2969869671896,18,063,57153.0
Henry County,Indiana,75.1557046187798,18,065,18096.0
Howard County,Indiana,75.0396098594706,18,067,34538.0
Huntington County,Indiana,76.843281137231,18,069,14616.0
Jackson County,Indiana,75.3484149574253,18,071,16549.0
Jasper County,Indiana,77.0111364633553,18,073,12220.0
Jay County,Indiana,75.3225726610201,18,075,8195.0
Jefferson County,Indiana,75.1494097616655,18,077,12677.0
Jennings County,Indiana,73.9693600436412,18,079,10753.0
Johnson County,Indiana,77.9319760567759,18,081,54867.0
Knox County,Indiana,75.359604783233,18,083,14986.0
Kosciusko County,Indiana,77.9759814704766,18,085,30265.0
LaGrange County,Indiana,78.8489190816116,18,087,12064.0
Lake County,Indiana,76.141144551419,18,089,185524.0
LaPorte County,Indiana,75.7697358625553,18,091,42975.0
Lawrence County,Indiana,75.7738528069243,18,093,18432.0
Madison County,Indiana,75.2533570590286,18,095,51647.0
Marion County,Indiana,75.7615013990357,18,097,367215.0
Marshall County,Indiana,78.289885730806,18,099,17249.0
Martin County,Indiana,77.00069914002,18,101,4251.0
Miami County,Indiana,76.4386080008385,18,103,13465.0
Monroe County,Indiana,79.8990716368073,18,105,55014.0
Montgomery County,Indiana,76.9734069831095,18,107,14993.0
Morgan County,Indiana,76.3880453658001,18,109,25805.0
Newton County,Indiana,76.283509979691,18,111,5530.0
Noble County,Indiana,76.8636950036273,18,113,18205.0
Ohio County,Indiana,77.1749458140659,18,115,2479.0
Orange County,Indiana,75.6359814286848,18,117,7830.0
Owen County,Indiana,75.9317282037022,18,119,8551.0
Parke County,Indiana,77.8551585647584,18,121,6112.0
Perry County,Indiana,76.872187854762,18,123,7460.0
Pike County,Indiana,76.2656911941059,18,125,5096.0
Porter County,Indiana,78.1023092322929,18,127,63251.0
Posey County,Indiana,78.1948673386215,18,129,10140.0
Pulaski County,Indiana,75.5337366344658,18,131,5296.0
Putnam County,Indiana,77.513462153906,18,133,13162.0
Randolph County,Indiana,75.9955099292241,18,135,10495.0
Ripley County,Indiana,76.6786184213122,18,137,11150.0
Rush County,Indiana,75.7747683197417,18,139,6672.0
Saint Joseph County,Indiana,76.9280841152533,18,141,100694.0
Scott County,Indiana,71.7793997176809,18,143,8892.0
Shelby County,Indiana,76.7670703382821,18,145,17603.0
Spencer County,Indiana,78.1060419523875,18,147,8101.0
Starke County,Indiana,73.7937843200375,18,149,8792.0
Steuben County,Indiana,78.6949100917122,18,151,13810.0
Sullivan County,Indiana,75.1200188595805,18,153,7601.0
Switzerland County,Indiana,75.4004572635387,18,155,4259.0
Tippecanoe County,Indiana,79.1435463009051,18,157,68771.0
Tipton County,Indiana,77.7473377077031,18,159,6365.0
Union County,Indiana,75.9632359500566,18,161,2860.0
Vanderburgh County,Indiana,76.1675819006606,18,163,74923.0
Vermillion County,Indiana,74.8502861663619,18,165,6533.0
Vigo County,Indiana,75.7145644381981,18,167,41164.0
Wabash County,Indiana,75.8889509245659,18,169,12920.0
Warren County,Indiana,78.4461994137781,18,171,3395.0
Warrick County,Indiana,78.5857950061115,18,173,23742.0
Washington County,Indiana,74.6414175232495,18,175,10570.0
Wayne County,Indiana,74.3338733785861,18,177,26397.0
Wells County,Indiana,77.9214866340531,18,179,10944.0
White County,Indiana,76.9014590005706,18,181,9723.0
Whitley County,Indiana,78.6749626069212,18,183,13469.0
Adair County,Iowa,78.0811397489124,19,001,3210.0
Adams County,Iowa,78.262211852725,19,003,1654.0
Allamakee County,Iowa,79.1578888531795,19,005,6037.0
Appanoose County,Iowa,76.6869177760963,19,007,5407.0
Audubon County,Iowa,78.4300927064988,19,009,2679.0
Benton County,Iowa,80.3309943339669,19,011,10187.0
Black Hawk County,Iowa,78.5930977209139,19,013,52811.0
Boone County,Iowa,78.5035645066814,19,015,10998.0
Bremer County,Iowa,81.5256046873392,19,017,9445.0
Buchanan County,Iowa,78.9216697892563,19,019,8212.0
Buena Vista County,Iowa,79.973713676688,19,021,7561.0
Butler County,Iowa,78.9178811329782,19,023,6278.0
Calhoun County,Iowa,78.4819058192929,19,025,4229.0
Carroll County,Iowa,79.5282919123936,19,027,8675.0
Cass County,Iowa,77.136387620242,19,029,6053.0
Cedar County,Iowa,80.9365180717705,19,031,7546.0
Cerro Gordo County,Iowa,78.6051535674251,19,033,19201.0
Cherokee County,Iowa,79.3259095082494,19,035,5227.0
Chickasaw County,Iowa,79.6161742574868,19,037,5298.0
Clarke County,Iowa,77.2379717359897,19,039,3870.0
Clay County,Iowa,79.5487789169896,19,041,7264.0
Clayton County,Iowa,80.3298395563518,19,043,7625.0
Clinton County,Iowa,77.7074693155132,19,045,19877.0
Crawford County,Iowa,79.0264001299655,19,047,6389.0
Dallas County,Iowa,82.1243909626283,19,049,31363.0
Davis County,Iowa,78.9421565557115,19,051,3255.0
Decatur County,Iowa,78.1202832968409,19,053,3172.0
Delaware County,Iowa,80.1949593435348,19,055,6926.0
Des Moines County,Iowa,78.026963716468,19,057,16772.0
Dickinson County,Iowa,80.579010326073,19,059,8039.0
Dubuque County,Iowa,80.1141040504058,19,061,38076.0
Emmet County,Iowa,78.5303208873619,19,063,4133.0
Fayette County,Iowa,78.475251602752,19,065,8315.0
Floyd County,Iowa,79.408582140531,19,067,6924.0
Franklin County,Iowa,79.5748805197427,19,069,4232.0
Fremont County,Iowa,77.8324153664602,19,071,2997.0
Greene County,Iowa,78.5988168813813,19,073,3912.0
Grundy County,Iowa,80.4356536862476,19,075,5155.0
Guthrie County,Iowa,79.2599230077317,19,077,4393.0
Hamilton County,Iowa,79.8534043611743,19,079,6367.0
Hancock County,Iowa,80.4966677270879,19,081,4809.0
Hardin County,Iowa,79.0417825551162,19,083,7183.0
Harrison County,Iowa,77.1904751293824,19,085,6068.0
Henry County,Iowa,78.5868703249332,19,087,7772.0
Howard County,Iowa,79.0974009142343,19,089,3883.0
Humboldt County,Iowa,79.57982460758,19,091,4221.0
Ida County,Iowa,78.1415939399116,19,093,3043.0
Iowa County,Iowa,79.4406230461752,19,095,6766.0
Jackson County,Iowa,78.8871755150653,19,097,8395.0
Jasper County,Iowa,79.0375990221708,19,099,14533.0
Jefferson County,Iowa,79.9189156141171,19,101,6872.0
Johnson County,Iowa,82.2822944126182,19,103,57423.0
Jones County,Iowa,80.5144603092609,19,105,8264.0
Keokuk County,Iowa,79.5160124468944,19,107,4471.0
Kossuth County,Iowa,80.4770560979845,19,109,6674.0
Lee County,Iowa,76.2751575520909,19,111,14204.0
Linn County,Iowa,80.2303424015715,19,113,89061.0
Louisa County,Iowa,78.5788470550303,19,115,4364.0
Lucas County,Iowa,78.1114617832566,19,117,3703.0
Lyon County,Iowa,80.8927150722829,19,119,4489.0
Madison County,Iowa,79.2701308214249,19,121,6357.0
Mahaska County,Iowa,78.6642596738887,19,123,8955.0
Marion County,Iowa,78.7389493680463,19,125,13098.0
Marshall County,Iowa,77.161211336891,19,127,15541.0
Mills County,Iowa,78.141341612534,19,129,5601.0
Mitchell County,Iowa,80.1010721303503,19,131,4302.0
Monona County,Iowa,76.6889621347075,19,133,4047.0
Monroe County,Iowa,76.7435432105546,19,135,3347.0
Montgomery County,Iowa,77.1130147460912,19,137,4614.0
Muscatine County,Iowa,78.6192649746483,19,139,16414.0
O'Brien County,Iowa,79.0116316231126,19,141,6101.0
Osceola County,Iowa,79.744479354224,19,143,2617.0
Page County,Iowa,78.0318646885175,19,145,6405.0
Palo Alto County,Iowa,78.7354521514244,19,147,3823.0
Plymouth County,Iowa,80.0398072711535,19,149,10083.0
Pocahontas County,Iowa,77.6099766517486,19,151,3191.0
Polk County,Iowa,78.8638020999168,19,153,181316.0
Pottawattamie County,Iowa,77.7078560944376,19,155,36926.0
Poweshiek County,Iowa,79.0642909922253,19,157,7571.0
Ringgold County,Iowa,77.8449231237129,19,159,2063.0
Sac County,Iowa,78.782643173981,19,161,4372.0
Scott County,Iowa,78.8689353561669,19,163,67100.0
Shelby County,Iowa,79.8301050047321,19,165,5055.0
Sioux County,Iowa,82.8281480858219,19,167,12113.0
Story County,Iowa,82.0258731485556,19,169,37106.0
Tama County,Iowa,78.2155150089854,19,171,6675.0
Taylor County,Iowa,78.647341651423,19,173,2694.0
Union County,Iowa,77.5095653038828,19,175,5309.0
Van Buren County,Iowa,77.3457206170292,19,177,2877.0
Wapello County,Iowa,76.667273184577,19,179,14531.0
Warren County,Iowa,79.6052568343068,19,181,18621.0
Washington County,Iowa,79.3371274203564,19,183,8669.0
Wayne County,Iowa,77.1368005099372,19,185,2631.0
Webster County,Iowa,76.9181760396132,19,187,15067.0
Winnebago County,Iowa,79.5818527265812,19,189,4590.0
Winneshiek County,Iowa,81.9956172344947,19,191,8123.0
Woodbury County,Iowa,77.4667437631092,19,193,38962.0
Worth County,Iowa,78.7732666745037,19,195,3179.0
Wright County,Iowa,79.2401867184599,19,197,5579.0
Allen County,Kansas,75.7961296328286,20,001,5325.0
Anderson County,Kansas,77.3096567417183,20,003,3206.0
Atchison County,Kansas,76.8634036874542,20,005,5967.0
Barber County,Kansas,75.9842631826887,20,007,1967.0
Barton County,Kansas,77.4904112152262,20,009,11288.0
Bourbon County,Kansas,75.5172458415005,20,011,5622.0
Brown County,Kansas,76.122641688442,20,013,3993.0
Butler County,Kansas,77.3048957452463,20,015,24358.0
Chase County,Kansas,77.3094374993631,20,017,1095.0
Chautauqua County,Kansas,75.6653212051809,20,019,1432.0
Cherokee County,Kansas,74.1451587888701,20,021,7980.0
Cheyenne County,Kansas,79.7416802282723,20,023,1248.0
Clark County,Kansas,78.1679514583678,20,025,912.0
Clay County,Kansas,78.9384258226644,20,027,3406.0
Cloud County,Kansas,76.8230472290077,20,029,3896.0
Coffey County,Kansas,76.9577152690927,20,031,3592.0
Comanche County,Kansas,74.8230473772719,20,033,726.0
Cowley County,Kansas,75.1769842432043,20,035,13688.0
Crawford County,Kansas,75.6698696426118,20,037,14974.0
Decatur County,Kansas,78.342794934689,20,039,1439.0
Dickinson County,Kansas,77.4518075646912,20,041,7781.0
Doniphan County,Kansas,78.0990196970415,20,043,3065.0
Douglas County,Kansas,80.3148330549871,20,045,44945.0
Edwards County,Kansas,75.8254643685623,20,047,1273.0
Elk County,Kansas,75.4228928636308,20,049,1158.0
Ellis County,Kansas,79.1267364203483,20,051,11647.0
Ellsworth County,Kansas,77.285408902692,20,053,2500.0
Finney County,Kansas,78.6832438085302,20,055,12648.0
Ford County,Kansas,77.7764202200801,20,057,11339.0
Franklin County,Kansas,76.8980145266538,20,059,9897.0
Geary County,Kansas,75.7325989254904,20,061,12923.0
Gove County,Kansas,78.9994965148148,20,063,1193.0
Graham County,Kansas,78.8256740777329,20,065,1239.0
Grant County,Kansas,77.6012127288512,20,067,2628.0
Gray County,Kansas,78.5625442438442,20,069,2141.0
Greeley County,Kansas,77.4297545273833,20,071,494.0
Greenwood County,Kansas,75.6273086774015,20,073,2772.0
Hamilton County,Kansas,76.5859680636821,20,075,864.0
Harper County,Kansas,74.8164897442563,20,077,2357.0
Harvey County,Kansas,78.2910352438524,20,079,13355.0
Haskell County,Kansas,78.4665451968959,20,081,1330.0
Hodgeman County,Kansas,79.1754577514837,20,083,786.0
Jackson County,Kansas,77.6656400541727,20,085,5296.0
Jefferson County,Kansas,78.3531580202094,20,087,7681.0
Jewell County,Kansas,78.6304726992006,20,089,1388.0
Johnson County,Kansas,81.4004138800271,20,091,224248.0
Kearny County,Kansas,77.1268834305723,20,093,1242.0
Kingman County,Kansas,74.6581381530606,20,095,3148.0
Kiowa County,Kansas,78.626574001732,20,097,1004.0
Labette County,Kansas,74.857804407408,20,099,8098.0
Lane County,Kansas,76.0885101218879,20,101,828.0
Leavenworth County,Kansas,78.751027029372,20,103,27233.0
Lincoln County,Kansas,78.421504967925,20,105,1275.0
Linn County,Kansas,77.0689639336192,20,107,4433.0
Logan County,Kansas,77.9291998338467,20,109,1168.0
Lyon County,Kansas,78.3682767829173,20,111,13552.0
McPherson County,Kansas,77.9462276566495,20,113,12077.0
Marion County,Kansas,78.1109903362761,20,115,4857.0
Marshall County,Kansas,78.5009900629576,20,117,4209.0
Meade County,Kansas,78.0559289657112,20,119,1674.0
Miami County,Kansas,79.0578424360307,20,121,12771.0
Mitchell County,Kansas,77.8753455212892,20,123,2725.0
Montgomery County,Kansas,74.9343686956559,20,125,13619.0
Morris County,Kansas,78.2783422056036,20,127,2325.0
Morton County,Kansas,76.3487361461559,20,129,1115.0
Nemaha County,Kansas,79.1440100364849,20,131,4123.0
Neosho County,Kansas,76.3360708324616,20,133,6521.0
Ness County,Kansas,77.5690539442575,20,135,1327.0
Norton County,Kansas,78.3331397161034,20,137,1906.0
Osage County,Kansas,76.8977431330722,20,139,6604.0
Osborne County,Kansas,77.7845505183051,20,141,1713.0
Ottawa County,Kansas,76.7996231440693,20,143,2437.0
Pawnee County,Kansas,76.5005682858623,20,145,2590.0
Phillips County,Kansas,77.6002187894733,20,147,2326.0
Pottawatomie County,Kansas,79.6350783270286,20,149,8510.0
Pratt County,Kansas,77.1617135972764,20,151,3742.0
Rawlins County,Kansas,78.3916947397136,20,153,1170.0
Reno County,Kansas,77.2667460843186,20,155,25015.0
Republic County,Kansas,77.8788687159204,20,157,2307.0
Rice County,Kansas,76.2753845880505,20,159,3932.0
Riley County,Kansas,80.6584894992662,20,161,26686.0
Rooks County,Kansas,77.7052623173995,20,163,2144.0
Rush County,Kansas,76.9861392214814,20,165,1432.0
Russell County,Kansas,78.0304497540558,20,167,3161.0
Saline County,Kansas,77.6883743496995,20,169,22294.0
Scott County,Kansas,78.5341272727461,20,171,2105.0
Sedgwick County,Kansas,77.1677455537699,20,173,195072.0
Seward County,Kansas,77.7503279510539,20,175,7573.0
Shawnee County,Kansas,77.0170216775851,20,177,71601.0
Sheridan County,Kansas,78.9827922588643,20,179,1144.0
Sherman County,Kansas,77.2907845533393,20,181,2729.0
Smith County,Kansas,78.1551531740322,20,183,1662.0
Stafford County,Kansas,76.6114095777914,20,185,1804.0
Stanton County,Kansas,78.4005274424325,20,187,798.0
Stevens County,Kansas,77.7152052385473,20,189,1958.0
Sumner County,Kansas,76.4535211929398,20,191,9188.0
Thomas County,Kansas,78.0514779900795,20,193,3259.0
Trego County,Kansas,77.6721084114231,20,195,1389.0
Wabaunsee County,Kansas,78.6127190158048,20,197,2732.0
Wallace County,Kansas,79.8595374958064,20,199,594.0
Washington County,Kansas,79.0774692134267,20,201,2339.0
Wichita County,Kansas,78.668692510767,20,203,890.0
Wilson County,Kansas,75.3833763134334,20,205,3873.0
Woodson County,Kansas,75.1480269593545,20,207,1523.0
Wyandotte County,Kansas,75.5376909913176,20,209,59355.0
Adair County,Kentucky,76.3245577659512,21,001,7101.0
Allen County,Kentucky,74.843909575268,21,003,7705.0
Anderson County,Kentucky,75.7682796961294,21,005,8613.0
Ballard County,Kentucky,74.6553719541995,21,007,3225.0
Barren County,Kentucky,75.456625574196,21,009,16927.0
Bath County,Kentucky,72.9701367501876,21,011,4509.0
Bell County,Kentucky,70.8267217044899,21,013,11063.0
Boone County,Kentucky,78.6495245947593,21,015,46095.0
Bourbon County,Kentucky,75.6521564610924,21,017,8116.0
Boyd County,Kentucky,74.0563147645224,21,019,19119.0
Boyle County,Kentucky,76.59368285758,21,021,10875.0
