County,State,State_FIPS,County_FIPS,black_population
Bremer County,Iowa,19,017,367
Buchanan County,Iowa,19,019,187
Buena Vista County,Iowa,19,021,509
Butler County,Iowa,19,023,37
Calhoun County,Iowa,19,025,126
Carroll County,Iowa,19,027,226
Cass County,Iowa,19,029,42
Cedar County,Iowa,19,031,42
Cerro Gordo County,Iowa,19,033,522
Cherokee County,Iowa,19,035,15
Chickasaw County,Iowa,19,037,39
Clarke County,Iowa,19,039,102
Clay County,Iowa,19,041,29
Clayton County,Iowa,19,043,59
Clinton County,Iowa,19,045,1509
Crawford County,Iowa,19,047,134
Dallas County,Iowa,19,049,763
Davis County,Iowa,19,051,12
Decatur County,Iowa,19,053,140
Delaware County,Iowa,19,055,41
Des Moines County,Iowa,19,057,2143
Dickinson County,Iowa,19,059,37
Dubuque County,Iowa,19,061,1284
Emmet County,Iowa,19,063,126
Fayette County,Iowa,19,065,156
Floyd County,Iowa,19,067,395
Franklin County,Iowa,19,069,45
Fremont County,Iowa,19,071,38
Greene County,Iowa,19,073,8
Grundy County,Iowa,19,075,21
Guthrie County,Iowa,19,077,66
Hamilton County,Iowa,19,079,63
Hancock County,Iowa,19,081,15
Hardin County,Iowa,19,083,178
Harrison County,Iowa,19,085,8
Henry County,Iowa,19,087,457
Howard County,Iowa,19,089,54
Humboldt County,Iowa,19,091,12
Ida County,Iowa,19,093,16
Iowa County,Iowa,19,095,65
Jackson County,Iowa,19,097,50
Jasper County,Iowa,19,099,501
Jefferson County,Iowa,19,101,214
Johnson County,Iowa,19,103,6526
Jones County,Iowa,19,105,368
Keokuk County,Iowa,19,107,65
Kossuth County,Iowa,19,109,34
Lee County,Iowa,19,111,1188
Linn County,Iowa,19,113,8905
Louisa County,Iowa,19,115,75
Lucas County,Iowa,19,117,11
Lyon County,Iowa,19,119,3
Madison County,Iowa,19,121,68
Mahaska County,Iowa,19,123,311
Marion County,Iowa,19,125,187
Marshall County,Iowa,19,127,787
Mills County,Iowa,19,129,93
Mitchell County,Iowa,19,131,33
Monona County,Iowa,19,133,30
Monroe County,Iowa,19,135,13
Montgomery County,Iowa,19,137,0
Muscatine County,Iowa,19,139,607
O'Brien County,Iowa,19,141,53
Osceola County,Iowa,19,143,24
Page County,Iowa,19,145,292
Palo Alto County,Iowa,19,147,38
Plymouth County,Iowa,19,149,97
Pocahontas County,Iowa,19,151,92
Polk County,Iowa,19,153,26079
Pottawattamie County,Iowa,19,155,1201
Poweshiek County,Iowa,19,157,219
Ringgold County,Iowa,19,159,4
Sac County,Iowa,19,161,90
Scott County,Iowa,19,163,12684
Shelby County,Iowa,19,165,31
Sioux County,Iowa,19,167,175
Story County,Iowa,19,169,2185
Tama County,Iowa,19,171,88
Taylor County,Iowa,19,173,11
Union County,Iowa,19,175,178
Van Buren County,Iowa,19,177,23
Wapello County,Iowa,19,179,510
Warren County,Iowa,19,181,241
Washington County,Iowa,19,183,164
Wayne County,Iowa,19,185,4
Webster County,Iowa,19,187,1466
Winnebago County,Iowa,19,189,91
Winneshiek County,Iowa,19,191,183
Woodbury County,Iowa,19,193,2735
Worth County,Iowa,19,195,51
Wright County,Iowa,19,197,38
Allen County,Kansas,20,001,230
Anderson County,Kansas,20,003,17
Atchison County,Kansas,20,005,750
Barber County,Kansas,20,007,9
Barton County,Kansas,20,009,363
Bourbon County,Kansas,20,011,453
Brown County,Kansas,20,013,150
Butler County,Kansas,20,015,1045
Chase County,Kansas,20,017,28
Chautauqua County,Kansas,20,019,22
Cherokee County,Kansas,20,021,93
Cheyenne County,Kansas,20,023,0
Clark County,Kansas,20,025,19
Clay County,Kansas,20,027,119
Cloud County,Kansas,20,029,46
Coffey County,Kansas,20,031,42
Comanche County,Kansas,20,033,0
Cowley County,Kansas,20,035,1060
Crawford County,Kansas,20,037,815
Decatur County,Kansas,20,039,35
Dickinson County,Kansas,20,041,79
Doniphan County,Kansas,20,043,270
Douglas County,Kansas,20,045,4129
Edwards County,Kansas,20,047,28
Elk County,Kansas,20,049,13
Ellis County,Kansas,20,051,294
Ellsworth County,Kansas,20,053,276
Finney County,Kansas,20,055,818
Ford County,Kansas,20,057,636
Franklin County,Kansas,20,059,261
Geary County,Kansas,20,061,5764
Gove County,Kansas,20,063,18
Graham County,Kansas,20,065,90
Grant County,Kansas,20,067,1
Gray County,Kansas,20,069,0
Greeley County,Kansas,20,071,9
Greenwood County,Kansas,20,073,14
Hamilton County,Kansas,20,075,1
Harper County,Kansas,20,077,12
Harvey County,Kansas,20,079,486
Haskell County,Kansas,20,081,0
Hodgeman County,Kansas,20,083,1
Jackson County,Kansas,20,085,151
Jefferson County,Kansas,20,087,58
Jewell County,Kansas,20,089,4
Johnson County,Kansas,20,091,23955
Kearny County,Kansas,20,093,14
Kingman County,Kansas,20,095,25
Kiowa County,Kansas,20,097,13
Labette County,Kansas,20,099,798
Lane County,Kansas,20,101,1
Leavenworth County,Kansas,20,103,6418
Lincoln County,Kansas,20,105,3
Linn County,Kansas,20,107,64
Logan County,Kansas,20,109,0
Lyon County,Kansas,20,111,554
McPherson County,Kansas,20,113,285
Marion County,Kansas,20,115,130
Marshall County,Kansas,20,117,22
Meade County,Kansas,20,119,64
Miami County,Kansas,20,121,417
Mitchell County,Kansas,20,123,12
Montgomery County,Kansas,20,125,1971
Morris County,Kansas,20,127,15
Morton County,Kansas,20,129,43
Nemaha County,Kansas,20,131,75
Neosho County,Kansas,20,133,178
Ness County,Kansas,20,135,13
Norton County,Kansas,20,137,188
Osage County,Kansas,20,139,63
Osborne County,Kansas,20,141,8
Ottawa County,Kansas,20,143,25
Pawnee County,Kansas,20,145,361
Phillips County,Kansas,20,147,9
Pottawatomie County,Kansas,20,149,355
Pratt County,Kansas,20,151,87
Rawlins County,Kansas,20,153,9
Reno County,Kansas,20,155,1929
Republic County,Kansas,20,157,3
Rice County,Kansas,20,159,55
Riley County,Kansas,20,161,4728
Rooks County,Kansas,20,163,21
Rush County,Kansas,20,165,27
Russell County,Kansas,20,167,68
Saline County,Kansas,20,169,1630
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,45273
Seward County,Kansas,20,175,968
Shawnee County,Kansas,20,177,14479
Sheridan County,Kansas,20,179,11
Sherman County,Kansas,20,181,131
Smith County,Kansas,20,183,15
Stafford County,Kansas,20,185,19
Stanton County,Kansas,20,187,18
Stevens County,Kansas,20,189,28
Sumner County,Kansas,20,191,85
Thomas County,Kansas,20,193,71
Trego County,Kansas,20,195,13
Wabaunsee County,Kansas,20,197,45
Wallace County,Kansas,20,199,2
Washington County,Kansas,20,201,50
Wichita County,Kansas,20,203,0
Wilson County,Kansas,20,205,9
Woodson County,Kansas,20,207,1
Wyandotte County,Kansas,20,209,39736
Adair County,Kentucky,21,001,462
Allen County,Kentucky,21,003,254
Anderson County,Kentucky,21,005,562
Ballard County,Kentucky,21,007,291
Barren County,Kentucky,21,009,1825
Bath County,Kentucky,21,011,186
Bell County,Kentucky,21,013,669
Boone County,Kentucky,21,015,3412
Bourbon County,Kentucky,21,017,1340
Boyd County,Kentucky,21,019,1243
Boyle County,Kentucky,21,021,1713
Bracken County,Kentucky,21,023,0
Breathitt County,Kentucky,21,025,84
Breckinridge County,Kentucky,21,027,491
Bullitt County,Kentucky,21,029,532
Butler County,Kentucky,21,031,103
Caldwell County,Kentucky,21,033,625
Calloway County,Kentucky,21,035,1437
Campbell County,Kentucky,21,037,2486
Carlisle County,Kentucky,21,039,61
Carroll County,Kentucky,21,041,184
Carter County,Kentucky,21,043,189
Casey County,Kentucky,21,045,165
Christian County,Kentucky,21,047,15263
Clark County,Kentucky,21,049,1837
Clay County,Kentucky,21,051,1001
Clinton County,Kentucky,21,053,87
Crittenden County,Kentucky,21,055,72
Cumberland County,Kentucky,21,057,217
Daviess County,Kentucky,21,059,4775
Edmonson County,Kentucky,21,061,203
Elliott County,Kentucky,21,063,246
Estill County,Kentucky,21,065,38
Fayette County,Kentucky,21,067,43137
Fleming County,Kentucky,21,069,210
Floyd County,Kentucky,21,071,370
Franklin County,Kentucky,21,073,5253
Fulton County,Kentucky,21,075,1553
Gallatin County,Kentucky,21,077,62
Garrard County,Kentucky,21,079,471
Grant County,Kentucky,21,081,174
Graves County,Kentucky,21,083,1560
Grayson County,Kentucky,21,085,302
Green County,Kentucky,21,087,279
Greenup County,Kentucky,21,089,272
Hancock County,Kentucky,21,091,97
Hardin County,Kentucky,21,093,12826
Harlan County,Kentucky,21,095,739
Harrison County,Kentucky,21,097,312
Hart County,Kentucky,21,099,970
Henderson County,Kentucky,21,101,3466
Henry County,Kentucky,21,103,517
Hickman County,Kentucky,21,105,408
Hopkins County,Kentucky,21,107,2846
Jackson County,Kentucky,21,109,1
Jefferson County,Kentucky,21,111,153967
Jessamine County,Kentucky,21,113,1595
Johnson County,Kentucky,21,115,94
Kenton County,Kentucky,21,117,7300
Knott County,Kentucky,21,119,145
Knox County,Kentucky,21,121,323
Larue County,Kentucky,21,123,461
Laurel County,Kentucky,21,125,442
Lawrence County,Kentucky,21,127,18
Lee County,Kentucky,21,129,122
Leslie County,Kentucky,21,131,33
Letcher County,Kentucky,21,133,117
Lewis County,Kentucky,21,135,66
Lincoln County,Kentucky,21,137,652
Livingston County,Kentucky,21,139,65
Logan County,Kentucky,21,141,2001
Lyon County,Kentucky,21,143,495
McCracken County,Kentucky,21,145,6738
McCreary County,Kentucky,21,147,1157
McLean County,Kentucky,21,149,40
Madison County,Kentucky,21,151,3645
Magoffin County,Kentucky,21,153,14
Marion County,Kentucky,21,155,1954
Marshall County,Kentucky,21,157,84
Martin County,Kentucky,21,159,622
Mason County,Kentucky,21,161,1327
Meade County,Kentucky,21,163,1238
Menifee County,Kentucky,21,165,43
Mercer County,Kentucky,21,167,792
Metcalfe County,Kentucky,21,169,196
Monroe County,Kentucky,21,171,242
Montgomery County,Kentucky,21,173,779
Morgan County,Kentucky,21,175,443
Muhlenberg County,Kentucky,21,177,1405
Nelson County,Kentucky,21,179,2307
Nicholas County,Kentucky,21,181,29
Ohio County,Kentucky,21,183,636
Oldham County,Kentucky,21,185,2654
Owen County,Kentucky,21,187,138
Owsley County,Kentucky,21,189,39
Pendleton County,Kentucky,21,191,51
Perry County,Kentucky,21,193,337
Pike County,Kentucky,21,195,388
Powell County,Kentucky,21,197,85
Pulaski County,Kentucky,21,199,625
Robertson County,Kentucky,21,201,0
Rockcastle County,Kentucky,21,203,68
Rowan County,Kentucky,21,205,240
Russell County,Kentucky,21,207,75
Scott County,Kentucky,21,209,2554
Shelby County,Kentucky,21,211,3299
Simpson County,Kentucky,21,213,1655
Spencer County,Kentucky,21,215,339
Taylor County,Kentucky,21,217,1139
Todd County,Kentucky,21,219,1077
Trigg County,Kentucky,21,221,1112
Trimble County,Kentucky,21,223,167
Union County,Kentucky,21,225,1953
Warren County,Kentucky,21,227,10737
Washington County,Kentucky,21,229,711
Wayne County,Kentucky,21,231,327
Webster County,Kentucky,21,233,680
Whitley County,Kentucky,21,235,220
Wolfe County,Kentucky,21,237,13
Woodford County,Kentucky,21,239,1428
Acadia Parish,Louisiana,22,001,10913
Allen Parish,Louisiana,22,003,5075
Ascension Parish,Louisiana,22,005,24719
Assumption Parish,Louisiana,22,007,6981
Avoyelles Parish,Louisiana,22,009,12251
Beauregard Parish,Louisiana,22,011,4742
Bienville Parish,Louisiana,22,013,5964
Bossier Parish,Louisiana,22,015,25582
Caddo Parish,Louisiana,22,017,121275
Calcasieu Parish,Louisiana,22,019,47997
Caldwell Parish,Louisiana,22,021,1764
Cameron Parish,Louisiana,22,023,114
Catahoula Parish,Louisiana,22,025,3257
Claiborne Parish,Louisiana,22,027,8463
Concordia Parish,Louisiana,22,029,8477
De Soto Parish,Louisiana,22,031,10429
East Baton Rouge Parish,Louisiana,22,033,200379
East Carroll Parish,Louisiana,22,035,5394
East Feliciana Parish,Louisiana,22,037,9046
Evangeline Parish,Louisiana,22,039,9237
Franklin Parish,Louisiana,22,041,6758
Grant Parish,Louisiana,22,043,3451
Iberia Parish,Louisiana,22,045,23267
Iberville Parish,Louisiana,22,047,16195
Jackson Parish,Louisiana,22,049,4890
Jefferson Parish,Louisiana,22,051,115096
Jefferson Davis Parish,Louisiana,22,053,5422
Lafayette Parish,Louisiana,22,055,57251
Lafourche Parish,Louisiana,22,057,12920
LaSalle Parish,Louisiana,22,059,1837
Lincoln Parish,Louisiana,22,061,18945
Livingston Parish,Louisiana,22,063,7293
Madison Parish,Louisiana,22,065,7309
Morehouse Parish,Louisiana,22,067,13020
Natchitoches Parish,Louisiana,22,069,16308
Orleans Parish,Louisiana,22,071,213632
Ouachita Parish,Louisiana,22,073,57052
Plaquemines Parish,Louisiana,22,075,4927
Pointe Coupee Parish,Louisiana,22,077,8200
Rapides Parish,Louisiana,22,079,42348
Red River Parish,Louisiana,22,081,3618
Richland Parish,Louisiana,22,083,7542
Sabine Parish,Louisiana,22,085,4117
Saint Bernard Parish,Louisiana,22,087,7500
Saint Charles Parish,Louisiana,22,089,13826
Saint Helena Parish,Louisiana,22,091,5898
Saint James Parish,Louisiana,22,093,11042
Saint John the Baptist Parish,Louisiana,22,095,24512
Saint Landry Parish,Louisiana,22,097,34196
Saint Martin Parish,Louisiana,22,099,16012
Saint Mary Parish,Louisiana,22,101,17115
Saint Tammany Parish,Louisiana,22,103,27489
Tangipahoa Parish,Louisiana,22,105,36896
Tensas Parish,Louisiana,22,107,2908
Terrebonne Parish,Louisiana,22,109,20414
Union Parish,Louisiana,22,111,5936
Vermilion Parish,Louisiana,22,113,8228
Vernon Parish,Louisiana,22,115,7427
Washington Parish,Louisiana,22,117,14245
Webster Parish,Louisiana,22,119,13901
West Baton Rouge Parish,Louisiana,22,121,8747
West Carroll Parish,Louisiana,22,123,1830
West Feliciana Parish,Louisiana,22,125,7102
Winn Parish,Louisiana,22,127,4664
Androscoggin County,Maine,23,001,1952
Aroostook County,Maine,23,003,414
Cumberland County,Maine,23,005,7445
Franklin County,Maine,23,007,91
Hancock County,Maine,23,009,190
Kennebec County,Maine,23,011,813
Knox County,Maine,23,013,245
Lincoln County,Maine,23,015,105
Oxford County,Maine,23,017,233
Penobscot County,Maine,23,019,1142
Piscataquis County,Maine,23,021,18
Sagadahoc County,Maine,23,023,239
Somerset County,Maine,23,025,226
Waldo County,Maine,23,027,160
Washington County,Maine,23,029,151
York County,Maine,23,031,1213
Allegany County,Maryland,24,001,6001
Anne Arundel County,Maryland,24,003,84230
Baltimore County,Maryland,24,005,214418
Calvert County,Maryland,24,009,12116
Caroline County,Maryland,24,011,4587
Carroll County,Maryland,24,013,5454
Cecil County,Maryland,24,015,6744
Charles County,Maryland,24,017,61660
Dorchester County,Maryland,24,019,9066
Frederick County,Maryland,24,021,20403
Garrett County,Maryland,24,023,238
Harford County,Maryland,24,025,31637
Howard County,Maryland,24,027,52941
Kent County,Maryland,24,029,3144
Queen Anne's County,Maryland,24,035,3569
Saint Mary's County,Maryland,24,037,15256
Somerset County,Maryland,24,039,10891
Talbot County,Maryland,24,041,5160
Washington County,Maryland,24,043,15098
Wicomico County,Maryland,24,045,23885
Worcester County,Maryland,24,047,7365
Baltimore City,Maryland,24,510,392749
Montgomery County,Maryland,24,031,170317
Prince George's County,Maryland,24,033,560653
Barnstable County,Massachusetts,25,001,4965
Berkshire County,Massachusetts,25,003,3448
Bristol County,Massachusetts,25,005,19403
Dukes County,Massachusetts,25,007,510
Essex County,Massachusetts,25,009,28318
Franklin County,Massachusetts,25,011,654
Hampden County,Massachusetts,25,013,40628
Hampshire County,Massachusetts,25,015,4188
Middlesex County,Massachusetts,25,017,71067
Nantucket County,Massachusetts,25,019,581
Norfolk County,Massachusetts,25,021,40921
Plymouth County,Massachusetts,25,023,42589
Suffolk County,Massachusetts,25,025,162969
Worcester County,Massachusetts,25,027,34646
Alcona County,Michigan,26,001,13
Alger County,Michigan,26,003,672
Allegan County,Michigan,26,005,1373
Alpena County,Michigan,26,007,179
Antrim County,Michigan,26,009,57
Arenac County,Michigan,26,011,174
Baraga County,Michigan,26,013,1349
Barry County,Michigan,26,015,280
Bay County,Michigan,26,017,1353
Benzie County,Michigan,26,019,82
Berrien County,Michigan,26,021,23683
Branch County,Michigan,26,023,1162
Calhoun County,Michigan,26,025,14788
Cass County,Michigan,26,027,2684
Charlevoix County,Michigan,26,029,97
Cheboygan County,Michigan,26,031,127
Chippewa County,Michigan,26,033,1975
Clare County,Michigan,26,035,165
Clinton County,Michigan,26,037,1522
Crawford County,Michigan,26,039,111
Delta County,Michigan,26,041,91
Dickinson County,Michigan,26,043,88
Eaton County,Michigan,26,045,6545
Emmet County,Michigan,26,047,197
Genesee County,Michigan,26,049,86003
Gladwin County,Michigan,26,051,114
Gogebic County,Michigan,26,053,643
Grand Traverse County,Michigan,26,055,1104
Gratiot County,Michigan,26,057,2332
Hillsdale County,Michigan,26,059,239
Houghton County,Michigan,26,061,256
Huron County,Michigan,26,063,104
Ingham County,Michigan,26,065,30955
Ionia County,Michigan,26,067,2448
Iosco County,Michigan,26,069,128
Iron County,Michigan,26,071,130
Isabella County,Michigan,26,073,1690
Jackson County,Michigan,26,075,13379
Kalamazoo County,Michigan,26,077,28222
Kalkaska County,Michigan,26,079,104
Kent County,Michigan,26,081,58532
Keweenaw County,Michigan,26,083,36
Lake County,Michigan,26,085,973
Lapeer County,Michigan,26,087,948
Leelanau County,Michigan,26,089,102
Lenawee County,Michigan,26,091,2455
Livingston County,Michigan,26,093,790
Luce County,Michigan,26,095,646
Mackinac County,Michigan,26,097,118
Macomb County,Michigan,26,099,78952
Manistee County,Michigan,26,101,760
Marquette County,Michigan,26,103,1097
Mason County,Michigan,26,105,202
Mecosta County,Michigan,26,107,1207
Menominee County,Michigan,26,109,80
Midland County,Michigan,26,111,1162
Missaukee County,Michigan,26,113,48
Monroe County,Michigan,26,115,3434
Montcalm County,Michigan,26,117,1538
Montmorency County,Michigan,26,119,25
Muskegon County,Michigan,26,121,23614
Newaygo County,Michigan,26,123,612
Oakland County,Michigan,26,125,165652
Oceana County,Michigan,26,127,122
Ogemaw County,Michigan,26,129,43
Ontonagon County,Michigan,26,131,38
Osceola County,Michigan,26,133,156
Oscoda County,Michigan,26,135,3
Otsego County,Michigan,26,137,43
Ottawa County,Michigan,26,139,4110
Presque Isle County,Michigan,26,141,55
Roscommon County,Michigan,26,143,93
Saginaw County,Michigan,26,145,36931
Saint Clair County,Michigan,26,147,3793
Saint Joseph County,Michigan,26,149,1650
Sanilac County,Michigan,26,151,213
Schoolcraft County,Michigan,26,153,36
Shiawassee County,Michigan,26,155,387
Tuscola County,Michigan,26,157,610
Van Buren County,Michigan,26,159,3008
Washtenaw County,Michigan,26,161,42400
Wayne County,Michigan,26,163,721705
Wexford County,Michigan,26,165,157
Aitkin County,Minnesota,27,001,63
Anoka County,Minnesota,27,003,14967
Becker County,Minnesota,27,005,115
Beltrami County,Minnesota,27,007,386
Benton County,Minnesota,27,009,826
Big Stone County,Minnesota,27,011,17
Blue Earth County,Minnesota,27,013,1951
Brown County,Minnesota,27,015,84
Carlton County,Minnesota,27,017,556
Carver County,Minnesota,27,019,902
Cass County,Minnesota,27,021,79
Chippewa County,Minnesota,27,023,70
Chisago County,Minnesota,27,025,619
Clay County,Minnesota,27,027,897
Clearwater County,Minnesota,27,029,10
Cook County,Minnesota,27,031,30
Cottonwood County,Minnesota,27,033,61
Crow Wing County,Minnesota,27,035,480
Dakota County,Minnesota,27,037,19897
Dodge County,Minnesota,27,039,165
Douglas County,Minnesota,27,041,166
Faribault County,Minnesota,27,043,65
Fillmore County,Minnesota,27,045,42
Freeborn County,Minnesota,27,047,285
Goodhue County,Minnesota,27,049,555
Grant County,Minnesota,27,051,12
Hennepin County,Minnesota,27,053,137251
Houston County,Minnesota,27,055,48
Hubbard County,Minnesota,27,057,69
Isanti County,Minnesota,27,059,231
Itasca County,Minnesota,27,061,150
Jackson County,Minnesota,27,063,16
Kanabec County,Minnesota,27,065,78
Kandiyohi County,Minnesota,27,067,997
Kittson County,Minnesota,27,069,16
Koochiching County,Minnesota,27,071,109
Lac qui Parle County,Minnesota,27,073,27
Lake County,Minnesota,27,075,12
Lake of the Woods County,Minnesota,27,077,46
Le Sueur County,Minnesota,27,079,143
Lincoln County,Minnesota,27,081,14
Lyon County,Minnesota,27,083,655
McLeod County,Minnesota,27,085,232
Mahnomen County,Minnesota,27,087,33
Marshall County,Minnesota,27,089,38
Martin County,Minnesota,27,091,74
Meeker County,Minnesota,27,093,106
Mille Lacs County,Minnesota,27,095,154
Morrison County,Minnesota,27,097,137
Mower County,Minnesota,27,099,922
Murray County,Minnesota,27,101,26
Nicollet County,Minnesota,27,103,802
Nobles County,Minnesota,27,105,769
Norman County,Minnesota,27,107,20
Olmsted County,Minnesota,27,109,7121
Otter Tail County,Minnesota,27,111,590
Pennington County,Minnesota,27,113,228
Pine County,Minnesota,27,115,622
Pipestone County,Minnesota,27,117,30
Polk County,Minnesota,27,119,325
Pope County,Minnesota,27,121,50
Ramsey County,Minnesota,27,123,56701
Red Lake County,Minnesota,27,125,25
Redwood County,Minnesota,27,127,90
Renville County,Minnesota,27,129,97
Rice County,Minnesota,27,131,1931
Rock County,Minnesota,27,133,77
Roseau County,Minnesota,27,135,78
Saint Louis County,Minnesota,27,137,2960
Scott County,Minnesota,27,139,3550
Sherburne County,Minnesota,27,141,1853
Sibley County,Minnesota,27,143,35
Stearns County,Minnesota,27,145,4926
Steele County,Minnesota,27,147,863
Stevens County,Minnesota,27,149,37
Swift County,Minnesota,27,151,126
Todd County,Minnesota,27,153,84
Traverse County,Minnesota,27,155,3
Wabasha County,Minnesota,27,157,104
Wadena County,Minnesota,27,159,63
Waseca County,Minnesota,27,161,337
Washington County,Minnesota,27,163,8552
Watonwan County,Minnesota,27,165,81
Wilkin County,Minnesota,27,167,19
Winona County,Minnesota,27,169,636
Wright County,Minnesota,27,171,1252
Yellow Medicine County,Minnesota,27,173,23
Adams County,Mississippi,28,001,18405
Alcorn County,Mississippi,28,003,4336
Amite County,Mississippi,28,005,5534
Attala County,Mississippi,28,007,8208
Benton County,Mississippi,28,009,3082
Bolivar County,Mississippi,28,011,21883
Calhoun County,Mississippi,28,013,4157
Carroll County,Mississippi,28,015,3433
Chickasaw County,Mississippi,28,017,7409
Choctaw County,Mississippi,28,019,2691
Claiborne County,Mississippi,28,021,8063
Clarke County,Mississippi,28,023,5892
Clay County,Mississippi,28,025,11988
Coahoma County,Mississippi,28,027,19701
Copiah County,Mississippi,28,029,14943
Covington County,Mississippi,28,031,7096
DeSoto County,Mississippi,28,033,34433
Forrest County,Mississippi,28,035,27816
Franklin County,Mississippi,28,037,2832
George County,Mississippi,28,039,1858
Greene County,Mississippi,28,041,3734
Grenada County,Mississippi,28,043,9272
Hancock County,Mississippi,28,045,3401
Harrison County,Mississippi,28,047,43259
Hinds County,Mississippi,28,049,171602
Holmes County,Mississippi,28,051,15717
Humphreys County,Mississippi,28,053,6995
Issaquena County,Mississippi,28,055,987
Itawamba County,Mississippi,28,057,1488
Jackson County,Mississippi,28,059,30523
Jasper County,Mississippi,28,061,8744
Jefferson County,Mississippi,28,063,6628
Jefferson Davis County,Mississippi,28,065,7317
Jones County,Mississippi,28,067,19370
Kemper County,Mississippi,28,069,6196
Lafayette County,Mississippi,28,071,11911
Lamar County,Mississippi,28,073,11256
Lauderdale County,Mississippi,28,075,33781
Lawrence County,Mississippi,28,077,4157
Leake County,Mississippi,28,079,9637
Lee County,Mississippi,28,081,23154
Leflore County,Mississippi,28,083,23102
Lincoln County,Mississippi,28,085,10709
Lowndes County,Mississippi,28,087,26211
Madison County,Mississippi,28,089,37207
Marion County,Mississippi,28,091,8657
Marshall County,Mississippi,28,093,17413
Monroe County,Mississippi,28,095,11382
Montgomery County,Mississippi,28,097,5081
Neshoba County,Mississippi,28,099,6243
Newton County,Mississippi,28,101,6605
Noxubee County,Mississippi,28,103,8171
Oktibbeha County,Mississippi,28,105,17819
Panola County,Mississippi,28,107,17538
Pearl River County,Mississippi,28,109,7065
Perry County,Mississippi,28,111,2601
Pike County,Mississippi,28,113,20907
Pontotoc County,Mississippi,28,115,4266
Prentiss County,Mississippi,28,117,3438
Quitman County,Mississippi,28,119,5603
Rankin County,Mississippi,28,121,27406
Scott County,Mississippi,28,123,10757
Sharkey County,Mississippi,28,125,3438
Simpson County,Mississippi,28,127,9689
Smith County,Mississippi,28,129,3933
Stone County,Mississippi,28,131,3416
Sunflower County,Mississippi,28,133,20997
Tallahatchie County,Mississippi,28,135,7820
Tate County,Mississippi,28,137,8878
Tippah County,Mississippi,28,139,3209
Tishomingo County,Mississippi,28,141,543
Tunica County,Mississippi,28,143,7861
Union County,Mississippi,28,145,3864
Walthall County,Mississippi,28,147,6966
Warren County,Mississippi,28,149,22843
Washington County,Mississippi,28,151,35879
Wayne County,Mississippi,28,153,8088
Webster County,Mississippi,28,155,1966
Wilkinson County,Mississippi,28,157,6855
Winston County,Mississippi,28,159,8932
Yalobusha County,Mississippi,28,161,4868
Yazoo County,Mississippi,28,163,15867
Adair County,Missouri,29,001,504
Andrew County,Missouri,29,003,125
Atchison County,Missouri,29,005,33
Audrain County,Missouri,29,007,1534
Barry County,Missouri,29,009,22
Barton County,Missouri,29,011,18
Bates County,Missouri,29,013,206
Benton County,Missouri,29,015,28
Bollinger County,Missouri,29,017,33
Boone County,Missouri,29,019,14385
Buchanan County,Missouri,29,021,3994
Butler County,Missouri,29,023,2123
Caldwell County,Missouri,29,025,62
Callaway County,Missouri,29,027,1687
Camden County,Missouri,29,029,190
Cape Girardeau County,Missouri,29,031,5500
Carroll County,Missouri,29,033,90
Carter County,Missouri,29,035,28
Cass County,Missouri,29,037,3578
Cedar County,Missouri,29,039,22
Chariton County,Missouri,29,041,176
Christian County,Missouri,29,043,460
Clark County,Missouri,29,045,30
Clay County,Missouri,29,047,11604
Clinton County,Missouri,29,049,355
Cole County,Missouri,29,051,8705
Cooper County,Missouri,29,053,938
Crawford County,Missouri,29,055,63
Dade County,Missouri,29,057,33
Dallas County,Missouri,29,059,18
Daviess County,Missouri,29,061,37
DeKalb County,Missouri,29,063,1316
Dent County,Missouri,29,065,26
Douglas County,Missouri,29,067,11
Dunklin County,Missouri,29,069,3330
Franklin County,Missouri,29,071,1271
Gasconade County,Missouri,29,073,71
Gentry County,Missouri,29,075,40
Greene County,Missouri,29,077,7794
Grundy County,Missouri,29,079,108
Harrison County,Missouri,29,081,66
Henry County,Missouri,29,083,290
Hickory County,Missouri,29,085,17
Holt County,Missouri,29,087,31
Howard County,Missouri,29,089,527
Howell County,Missouri,29,091,111
Iron County,Missouri,29,093,165
Jackson County,Missouri,29,095,160558
Jasper County,Missouri,29,097,2351
Jefferson County,Missouri,29,099,1642
Johnson County,Missouri,29,101,2470
Knox County,Missouri,29,103,39
Laclede County,Missouri,29,105,168
Lafayette County,Missouri,29,107,890
Lawrence County,Missouri,29,109,166
Lewis County,Missouri,29,111,268
Lincoln County,Missouri,29,113,1113
Linn County,Missouri,29,115,52
Livingston County,Missouri,29,117,371
McDonald County,Missouri,29,119,284
Macon County,Missouri,29,121,507
Madison County,Missouri,29,123,19
Maries County,Missouri,29,125,60
Marion County,Missouri,29,127,1714
Mercer County,Missouri,29,129,18
Miller County,Missouri,29,131,46
Mississippi County,Missouri,29,133,3425
Moniteau County,Missouri,29,135,576
Monroe County,Missouri,29,137,281
Montgomery County,Missouri,29,139,93
Morgan County,Missouri,29,141,141
New Madrid County,Missouri,29,143,2951
Newton County,Missouri,29,145,525
Nodaway County,Missouri,29,147,633
Oregon County,Missouri,29,149,19
Osage County,Missouri,29,151,118
Ozark County,Missouri,29,153,14
Pemiscot County,Missouri,29,155,4962
Perry County,Missouri,29,157,90
