County,State,State_FIPS,County_FIPS,native_american_population
Decatur County,Iowa,19,053,23
Delaware County,Iowa,19,055,17
Des Moines County,Iowa,19,057,128
Dickinson County,Iowa,19,059,57
Dubuque County,Iowa,19,061,168
Emmet County,Iowa,19,063,36
Fayette County,Iowa,19,065,63
Floyd County,Iowa,19,067,10
Franklin County,Iowa,19,069,83
Fremont County,Iowa,19,071,11
Greene County,Iowa,19,073,0
Grundy County,Iowa,19,075,17
Guthrie County,Iowa,19,077,29
Hamilton County,Iowa,19,079,168
Hancock County,Iowa,19,081,91
Hardin County,Iowa,19,083,50
Harrison County,Iowa,19,085,32
Henry County,Iowa,19,087,30
Howard County,Iowa,19,089,9
Humboldt County,Iowa,19,091,4
Ida County,Iowa,19,093,0
Iowa County,Iowa,19,095,20
Jackson County,Iowa,19,097,16
Jasper County,Iowa,19,099,133
Jefferson County,Iowa,19,101,9
Johnson County,Iowa,19,103,270
Jones County,Iowa,19,105,47
Keokuk County,Iowa,19,107,10
Kossuth County,Iowa,19,109,17
Lee County,Iowa,19,111,62
Linn County,Iowa,19,113,538
Louisa County,Iowa,19,115,8
Lucas County,Iowa,19,117,81
Lyon County,Iowa,19,119,14
Madison County,Iowa,19,121,0
Mahaska County,Iowa,19,123,58
Marion County,Iowa,19,125,98
Marshall County,Iowa,19,127,288
Mills County,Iowa,19,129,50
Mitchell County,Iowa,19,131,7
Monona County,Iowa,19,133,36
Monroe County,Iowa,19,135,125
Montgomery County,Iowa,19,137,7
Muscatine County,Iowa,19,139,70
O'Brien County,Iowa,19,141,31
Osceola County,Iowa,19,143,0
Page County,Iowa,19,145,83
Palo Alto County,Iowa,19,147,12
Plymouth County,Iowa,19,149,52
Pocahontas County,Iowa,19,151,4
Polk County,Iowa,19,153,978
Pottawattamie County,Iowa,19,155,247
Poweshiek County,Iowa,19,157,3
Ringgold County,Iowa,19,159,19
Sac County,Iowa,19,161,7
Scott County,Iowa,19,163,396
Shelby County,Iowa,19,165,18
Sioux County,Iowa,19,167,56
Story County,Iowa,19,169,118
Tama County,Iowa,19,171,1264
Taylor County,Iowa,19,173,13
Union County,Iowa,19,175,12
Van Buren County,Iowa,19,177,0
Wapello County,Iowa,19,179,70
Warren County,Iowa,19,181,42
Washington County,Iowa,19,183,10
Wayne County,Iowa,19,185,0
Webster County,Iowa,19,187,0
Winnebago County,Iowa,19,189,0
Winneshiek County,Iowa,19,191,37
Woodbury County,Iowa,19,193,1828
Worth County,Iowa,19,195,0
Wright County,Iowa,19,197,22
Allen County,Kansas,20,001,53
Anderson County,Kansas,20,003,13
Atchison County,Kansas,20,005,55
Barber County,Kansas,20,007,12
Barton County,Kansas,20,009,147
Bourbon County,Kansas,20,011,70
Brown County,Kansas,20,013,911
Butler County,Kansas,20,015,507
Chase County,Kansas,20,017,1
Chautauqua County,Kansas,20,019,138
Cherokee County,Kansas,20,021,835
Cheyenne County,Kansas,20,023,19
Clark County,Kansas,20,025,24
Clay County,Kansas,20,027,49
Cloud County,Kansas,20,029,0
Coffey County,Kansas,20,031,20
Comanche County,Kansas,20,033,64
Cowley County,Kansas,20,035,873
Crawford County,Kansas,20,037,488
Decatur County,Kansas,20,039,19
Dickinson County,Kansas,20,041,104
Doniphan County,Kansas,20,043,143
Douglas County,Kansas,20,045,2754
Edwards County,Kansas,20,047,34
Elk County,Kansas,20,049,9
Ellis County,Kansas,20,051,68
Ellsworth County,Kansas,20,053,24
Finney County,Kansas,20,055,245
Ford County,Kansas,20,057,103
Franklin County,Kansas,20,059,99
Geary County,Kansas,20,061,261
Gove County,Kansas,20,063,2
Graham County,Kansas,20,065,10
Grant County,Kansas,20,067,57
Gray County,Kansas,20,069,10
Greeley County,Kansas,20,071,8
Greenwood County,Kansas,20,073,14
Hamilton County,Kansas,20,075,13
Harper County,Kansas,20,077,82
Harvey County,Kansas,20,079,115
Haskell County,Kansas,20,081,41
Hodgeman County,Kansas,20,083,30
Jackson County,Kansas,20,085,1081
Jefferson County,Kansas,20,087,161
Jewell County,Kansas,20,089,0
Johnson County,Kansas,20,091,1897
Kearny County,Kansas,20,093,9
Kingman County,Kansas,20,095,71
Kiowa County,Kansas,20,097,36
Labette County,Kansas,20,099,202
Lane County,Kansas,20,101,68
Leavenworth County,Kansas,20,103,645
Lincoln County,Kansas,20,105,4
Linn County,Kansas,20,107,8
Logan County,Kansas,20,109,0
Lyon County,Kansas,20,111,76
McPherson County,Kansas,20,113,196
Marion County,Kansas,20,115,62
Marshall County,Kansas,20,117,22
Meade County,Kansas,20,119,4
Miami County,Kansas,20,121,134
Mitchell County,Kansas,20,123,38
Montgomery County,Kansas,20,125,714
Morris County,Kansas,20,127,103
Morton County,Kansas,20,129,104
Nemaha County,Kansas,20,131,37
Neosho County,Kansas,20,133,167
Ness County,Kansas,20,135,9
Norton County,Kansas,20,137,9
Osage County,Kansas,20,139,61
Osborne County,Kansas,20,141,9
Ottawa County,Kansas,20,143,4
Pawnee County,Kansas,20,145,171
Phillips County,Kansas,20,147,0
Pottawatomie County,Kansas,20,149,232
Pratt County,Kansas,20,151,21
Rawlins County,Kansas,20,153,0
Reno County,Kansas,20,155,399
Republic County,Kansas,20,157,13
Rice County,Kansas,20,159,163
Riley County,Kansas,20,161,501
Rooks County,Kansas,20,163,12
Rush County,Kansas,20,165,0
Russell County,Kansas,20,167,16
Saline County,Kansas,20,169,251
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,4165
Seward County,Kansas,20,175,219
Shawnee County,Kansas,20,177,2047
Sheridan County,Kansas,20,179,8
Sherman County,Kansas,20,181,55
Smith County,Kansas,20,183,19
Stafford County,Kansas,20,185,28
Stanton County,Kansas,20,187,5
Stevens County,Kansas,20,189,22
Sumner County,Kansas,20,191,275
Thomas County,Kansas,20,193,63
Trego County,Kansas,20,195,0
Wabaunsee County,Kansas,20,197,13
Wallace County,Kansas,20,199,12
Washington County,Kansas,20,201,39
Wichita County,Kansas,20,203,3
Wilson County,Kansas,20,205,70
Woodson County,Kansas,20,207,12
Wyandotte County,Kansas,20,209,1133
Adair County,Kentucky,21,001,22
Allen County,Kentucky,21,003,32
Anderson County,Kentucky,21,005,0
Ballard County,Kentucky,21,007,0
Barren County,Kentucky,21,009,22
Bath County,Kentucky,21,011,7
Bell County,Kentucky,21,013,88
Boone County,Kentucky,21,015,311
Bourbon County,Kentucky,21,017,95
Boyd County,Kentucky,21,019,42
Boyle County,Kentucky,21,021,208
Bracken County,Kentucky,21,023,21
Breathitt County,Kentucky,21,025,11
Breckinridge County,Kentucky,21,027,14
Bullitt County,Kentucky,21,029,251
Butler County,Kentucky,21,031,254
Caldwell County,Kentucky,21,033,16
Calloway County,Kentucky,21,035,115
Campbell County,Kentucky,21,037,75
Carlisle County,Kentucky,21,039,103
Carroll County,Kentucky,21,041,2
Carter County,Kentucky,21,043,0
Casey County,Kentucky,21,045,12
Christian County,Kentucky,21,047,441
Clark County,Kentucky,21,049,41
Clay County,Kentucky,21,051,77
Clinton County,Kentucky,21,053,0
Crittenden County,Kentucky,21,055,0
Cumberland County,Kentucky,21,057,0
Daviess County,Kentucky,21,059,110
Edmonson County,Kentucky,21,061,35
Elliott County,Kentucky,21,063,0
Estill County,Kentucky,21,065,49
Fayette County,Kentucky,21,067,587
Fleming County,Kentucky,21,069,13
Floyd County,Kentucky,21,071,50
Franklin County,Kentucky,21,073,50
Fulton County,Kentucky,21,075,11
Gallatin County,Kentucky,21,077,0
Garrard County,Kentucky,21,079,32
Grant County,Kentucky,21,081,0
Graves County,Kentucky,21,083,71
Grayson County,Kentucky,21,085,14
Green County,Kentucky,21,087,30
Greenup County,Kentucky,21,089,35
Hancock County,Kentucky,21,091,38
Hardin County,Kentucky,21,093,354
Harlan County,Kentucky,21,095,88
Harrison County,Kentucky,21,097,19
Hart County,Kentucky,21,099,0
Henderson County,Kentucky,21,101,142
Henry County,Kentucky,21,103,90
Hickman County,Kentucky,21,105,0
Hopkins County,Kentucky,21,107,102
Jackson County,Kentucky,21,109,0
Jefferson County,Kentucky,21,111,1258
Jessamine County,Kentucky,21,113,138
Johnson County,Kentucky,21,115,0
Kenton County,Kentucky,21,117,160
Knott County,Kentucky,21,119,2
Knox County,Kentucky,21,121,44
Larue County,Kentucky,21,123,85
Laurel County,Kentucky,21,125,115
Lawrence County,Kentucky,21,127,0
Lee County,Kentucky,21,129,36
Leslie County,Kentucky,21,131,0
Letcher County,Kentucky,21,133,43
Lewis County,Kentucky,21,135,5
Lincoln County,Kentucky,21,137,31
Livingston County,Kentucky,21,139,16
Logan County,Kentucky,21,141,27
Lyon County,Kentucky,21,143,12
McCracken County,Kentucky,21,145,195
McCreary County,Kentucky,21,147,225
McLean County,Kentucky,21,149,1
Madison County,Kentucky,21,151,149
Magoffin County,Kentucky,21,153,20
Marion County,Kentucky,21,155,0
Marshall County,Kentucky,21,157,49
Martin County,Kentucky,21,159,107
Mason County,Kentucky,21,161,14
Meade County,Kentucky,21,163,115
Menifee County,Kentucky,21,165,0
Mercer County,Kentucky,21,167,30
Metcalfe County,Kentucky,21,169,11
Monroe County,Kentucky,21,171,14
Montgomery County,Kentucky,21,173,13
Morgan County,Kentucky,21,175,0
Muhlenberg County,Kentucky,21,177,68
Nelson County,Kentucky,21,179,35
Nicholas County,Kentucky,21,181,0
Ohio County,Kentucky,21,183,37
Oldham County,Kentucky,21,185,143
Owen County,Kentucky,21,187,9
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,9
Perry County,Kentucky,21,193,48
Pike County,Kentucky,21,195,53
Powell County,Kentucky,21,197,19
Pulaski County,Kentucky,21,199,194
Robertson County,Kentucky,21,201,0
Rockcastle County,Kentucky,21,203,33
Rowan County,Kentucky,21,205,0
Russell County,Kentucky,21,207,68
Scott County,Kentucky,21,209,129
Shelby County,Kentucky,21,211,102
Simpson County,Kentucky,21,213,50
Spencer County,Kentucky,21,215,34
Taylor County,Kentucky,21,217,40
Todd County,Kentucky,21,219,8
Trigg County,Kentucky,21,221,96
Trimble County,Kentucky,21,223,78
Union County,Kentucky,21,225,52
Warren County,Kentucky,21,227,282
Washington County,Kentucky,21,229,15
Wayne County,Kentucky,21,231,12
Webster County,Kentucky,21,233,67
Whitley County,Kentucky,21,235,18
Wolfe County,Kentucky,21,237,0
Woodford County,Kentucky,21,239,0
Acadia Parish,Louisiana,22,001,87
Allen Parish,Louisiana,22,003,528
Ascension Parish,Louisiana,22,005,237
Assumption Parish,Louisiana,22,007,38
Avoyelles Parish,Louisiana,22,009,387
Beauregard Parish,Louisiana,22,011,254
Bienville Parish,Louisiana,22,013,121
Bossier Parish,Louisiana,22,015,715
Caddo Parish,Louisiana,22,017,925
Calcasieu Parish,Louisiana,22,019,747
Caldwell Parish,Louisiana,22,021,0
Cameron Parish,Louisiana,22,023,12
Catahoula Parish,Louisiana,22,025,45
Claiborne Parish,Louisiana,22,027,20
Concordia Parish,Louisiana,22,029,40
De Soto Parish,Louisiana,22,031,169
East Baton Rouge Parish,Louisiana,22,033,670
East Carroll Parish,Louisiana,22,035,23
East Feliciana Parish,Louisiana,22,037,49
Evangeline Parish,Louisiana,22,039,3
Franklin Parish,Louisiana,22,041,28
Grant Parish,Louisiana,22,043,204
Iberia Parish,Louisiana,22,045,300
Iberville Parish,Louisiana,22,047,7
Jackson Parish,Louisiana,22,049,0
Jefferson Parish,Louisiana,22,051,2171
Jefferson Davis Parish,Louisiana,22,053,56
Lafayette Parish,Louisiana,22,055,800
Lafourche Parish,Louisiana,22,057,2628
LaSalle Parish,Louisiana,22,059,164
Lincoln Parish,Louisiana,22,061,90
Livingston Parish,Louisiana,22,063,484
Madison Parish,Louisiana,22,065,100
Morehouse Parish,Louisiana,22,067,36
Natchitoches Parish,Louisiana,22,069,327
Orleans Parish,Louisiana,22,071,971
Ouachita Parish,Louisiana,22,073,323
Plaquemines Parish,Louisiana,22,075,505
Pointe Coupee Parish,Louisiana,22,077,63
Rapides Parish,Louisiana,22,079,922
Red River Parish,Louisiana,22,081,34
Richland Parish,Louisiana,22,083,11
Sabine Parish,Louisiana,22,085,1631
Saint Bernard Parish,Louisiana,22,087,126
Saint Charles Parish,Louisiana,22,089,94
Saint Helena Parish,Louisiana,22,091,18
Saint James Parish,Louisiana,22,093,0
Saint John the Baptist Parish,Louisiana,22,095,181
Saint Landry Parish,Louisiana,22,097,160
Saint Martin Parish,Louisiana,22,099,190
Saint Mary Parish,Louisiana,22,101,844
Saint Tammany Parish,Louisiana,22,103,949
Tangipahoa Parish,Louisiana,22,105,390
Tensas Parish,Louisiana,22,107,0
Terrebonne Parish,Louisiana,22,109,6004
Union Parish,Louisiana,22,111,78
Vermilion Parish,Louisiana,22,113,34
Vernon Parish,Louisiana,22,115,638
Washington Parish,Louisiana,22,117,186
Webster Parish,Louisiana,22,119,149
West Baton Rouge Parish,Louisiana,22,121,33
West Carroll Parish,Louisiana,22,123,19
West Feliciana Parish,Louisiana,22,125,184
Winn Parish,Louisiana,22,127,150
Androscoggin County,Maine,23,001,160
Aroostook County,Maine,23,003,925
Cumberland County,Maine,23,005,629
Franklin County,Maine,23,007,99
Hancock County,Maine,23,009,250
Kennebec County,Maine,23,011,474
Knox County,Maine,23,013,75
Lincoln County,Maine,23,015,71
Oxford County,Maine,23,017,264
Penobscot County,Maine,23,019,1575
Piscataquis County,Maine,23,021,116
Sagadahoc County,Maine,23,023,26
Somerset County,Maine,23,025,253
Waldo County,Maine,23,027,89
Washington County,Maine,23,029,1273
York County,Maine,23,031,723
Allegany County,Maryland,24,001,121
Anne Arundel County,Maryland,24,003,1137
Baltimore County,Maryland,24,005,2014
Calvert County,Maryland,24,009,151
Caroline County,Maryland,24,011,156
Carroll County,Maryland,24,013,341
Cecil County,Maryland,24,015,244
Charles County,Maryland,24,017,1072
Dorchester County,Maryland,24,019,97
Frederick County,Maryland,24,021,869
Garrett County,Maryland,24,023,59
Harford County,Maryland,24,025,522
Howard County,Maryland,24,027,596
Kent County,Maryland,24,029,68
Queen Anne's County,Maryland,24,035,164
Saint Mary's County,Maryland,24,037,308
Somerset County,Maryland,24,039,113
Talbot County,Maryland,24,041,40
Washington County,Maryland,24,043,435
Wicomico County,Maryland,24,045,459
Worcester County,Maryland,24,047,127
Baltimore City,Maryland,24,510,2210
Montgomery County,Maryland,24,031,2867
Prince George's County,Maryland,24,033,2043
Barnstable County,Massachusetts,25,001,988
Berkshire County,Massachusetts,25,003,248
Bristol County,Massachusetts,25,005,882
Dukes County,Massachusetts,25,007,284
Essex County,Massachusetts,25,009,1130
Franklin County,Massachusetts,25,011,180
Hampden County,Massachusetts,25,013,1307
Hampshire County,Massachusetts,25,015,217
Middlesex County,Massachusetts,25,017,1997
Nantucket County,Massachusetts,25,019,0
Norfolk County,Massachusetts,25,021,635
Plymouth County,Massachusetts,25,023,824
Suffolk County,Massachusetts,25,025,2476
Worcester County,Massachusetts,25,027,1416
Alcona County,Michigan,26,001,45
Alger County,Michigan,26,003,234
Allegan County,Michigan,26,005,607
Alpena County,Michigan,26,007,78
Antrim County,Michigan,26,009,95
Arenac County,Michigan,26,011,129
Baraga County,Michigan,26,013,1189
Barry County,Michigan,26,015,161
Bay County,Michigan,26,017,336
Benzie County,Michigan,26,019,200
Berrien County,Michigan,26,021,735
Branch County,Michigan,26,023,158
Calhoun County,Michigan,26,025,821
Cass County,Michigan,26,027,329
Charlevoix County,Michigan,26,029,323
Cheboygan County,Michigan,26,031,548
Chippewa County,Michigan,26,033,6221
Clare County,Michigan,26,035,277
Clinton County,Michigan,26,037,254
Crawford County,Michigan,26,039,106
Delta County,Michigan,26,041,667
Dickinson County,Michigan,26,043,70
Eaton County,Michigan,26,045,168
Emmet County,Michigan,26,047,1011
Genesee County,Michigan,26,049,2215
Gladwin County,Michigan,26,051,114
Gogebic County,Michigan,26,053,428
Grand Traverse County,Michigan,26,055,670
Gratiot County,Michigan,26,057,368
Hillsdale County,Michigan,26,059,87
Houghton County,Michigan,26,061,265
Huron County,Michigan,26,063,29
Ingham County,Michigan,26,065,1008
Ionia County,Michigan,26,067,159
Iosco County,Michigan,26,069,202
Iron County,Michigan,26,071,63
Isabella County,Michigan,26,073,2368
Jackson County,Michigan,26,075,707
Kalamazoo County,Michigan,26,077,1213
Kalkaska County,Michigan,26,079,97
Kent County,Michigan,26,081,2508
Keweenaw County,Michigan,26,083,0
Lake County,Michigan,26,085,116
Lapeer County,Michigan,26,087,216
Leelanau County,Michigan,26,089,704
Lenawee County,Michigan,26,091,606
Livingston County,Michigan,26,093,535
Luce County,Michigan,26,095,219
Mackinac County,Michigan,26,097,1587
Macomb County,Michigan,26,099,2685
Manistee County,Michigan,26,101,333
Marquette County,Michigan,26,103,1049
Mason County,Michigan,26,105,271
Mecosta County,Michigan,26,107,184
Menominee County,Michigan,26,109,571
Midland County,Michigan,26,111,240
Missaukee County,Michigan,26,113,92
Monroe County,Michigan,26,115,489
Montcalm County,Michigan,26,117,235
Montmorency County,Michigan,26,119,20
Muskegon County,Michigan,26,121,1222
Newaygo County,Michigan,26,123,453
Oakland County,Michigan,26,125,3230
Oceana County,Michigan,26,127,251
Ogemaw County,Michigan,26,129,87
Ontonagon County,Michigan,26,131,68
Osceola County,Michigan,26,133,95
Oscoda County,Michigan,26,135,86
Otsego County,Michigan,26,137,31
Ottawa County,Michigan,26,139,814
Presque Isle County,Michigan,26,141,121
Roscommon County,Michigan,26,143,207
Saginaw County,Michigan,26,145,768
Saint Clair County,Michigan,26,147,442
Saint Joseph County,Michigan,26,149,251
Sanilac County,Michigan,26,151,213
Schoolcraft County,Michigan,26,153,592
Shiawassee County,Michigan,26,155,243
Tuscola County,Michigan,26,157,242
Van Buren County,Michigan,26,159,473
Washtenaw County,Michigan,26,161,1183
Wayne County,Michigan,26,163,5865
Wexford County,Michigan,26,165,150
Aitkin County,Minnesota,27,001,364
Anoka County,Minnesota,27,003,2040
Becker County,Minnesota,27,005,2136
Beltrami County,Minnesota,27,007,7975
Benton County,Minnesota,27,009,265
Big Stone County,Minnesota,27,011,4
Blue Earth County,Minnesota,27,013,104
Brown County,Minnesota,27,015,0
Carlton County,Minnesota,27,017,1845
Carver County,Minnesota,27,019,106
Cass County,Minnesota,27,021,2856
Chippewa County,Minnesota,27,023,109
Chisago County,Minnesota,27,025,274
Clay County,Minnesota,27,027,883
Clearwater County,Minnesota,27,029,772
Cook County,Minnesota,27,031,317
Cottonwood County,Minnesota,27,033,71
Crow Wing County,Minnesota,27,035,486
Dakota County,Minnesota,27,037,1472
Dodge County,Minnesota,27,039,23
Douglas County,Minnesota,27,041,160
Faribault County,Minnesota,27,043,61
Fillmore County,Minnesota,27,045,79
Freeborn County,Minnesota,27,047,104
Goodhue County,Minnesota,27,049,518
Grant County,Minnesota,27,051,15
Hennepin County,Minnesota,27,053,9343
Houston County,Minnesota,27,055,35
Hubbard County,Minnesota,27,057,434
Isanti County,Minnesota,27,059,122
Itasca County,Minnesota,27,061,1394
Jackson County,Minnesota,27,063,26
Kanabec County,Minnesota,27,065,65
Kandiyohi County,Minnesota,27,067,216
Kittson County,Minnesota,27,069,22
Koochiching County,Minnesota,27,071,481
Lac qui Parle County,Minnesota,27,073,10
Lake County,Minnesota,27,075,61
Lake of the Woods County,Minnesota,27,077,10
Le Sueur County,Minnesota,27,079,95
Lincoln County,Minnesota,27,081,29
Lyon County,Minnesota,27,083,129
McLeod County,Minnesota,27,085,103
Mahnomen County,Minnesota,27,087,2057
Marshall County,Minnesota,27,089,55
Martin County,Minnesota,27,091,44
Meeker County,Minnesota,27,093,52
Mille Lacs County,Minnesota,27,095,1447
Morrison County,Minnesota,27,097,63
Mower County,Minnesota,27,099,61
Murray County,Minnesota,27,101,61
Nicollet County,Minnesota,27,103,119
Nobles County,Minnesota,27,105,96
Norman County,Minnesota,27,107,118
Olmsted County,Minnesota,27,109,301
Otter Tail County,Minnesota,27,111,354
Pennington County,Minnesota,27,113,148
Pine County,Minnesota,27,115,864
Pipestone County,Minnesota,27,117,135
Polk County,Minnesota,27,119,462
Pope County,Minnesota,27,121,30
Ramsey County,Minnesota,27,123,3481
Red Lake County,Minnesota,27,125,38
Redwood County,Minnesota,27,127,675
Renville County,Minnesota,27,129,85
Rice County,Minnesota,27,131,173
Rock County,Minnesota,27,133,76
Roseau County,Minnesota,27,135,159
Saint Louis County,Minnesota,27,137,4718
Scott County,Minnesota,27,139,846
Sherburne County,Minnesota,27,141,496
Sibley County,Minnesota,27,143,34
Stearns County,Minnesota,27,145,424
Steele County,Minnesota,27,147,35
Stevens County,Minnesota,27,149,182
Swift County,Minnesota,27,151,42
Todd County,Minnesota,27,153,83
Traverse County,Minnesota,27,155,133
Wabasha County,Minnesota,27,157,16
Wadena County,Minnesota,27,159,86
Waseca County,Minnesota,27,161,110
Washington County,Minnesota,27,163,573
Watonwan County,Minnesota,27,165,12
Wilkin County,Minnesota,27,167,44
Winona County,Minnesota,27,169,159
Wright County,Minnesota,27,171,360
Yellow Medicine County,Minnesota,27,173,249
Adams County,Mississippi,28,001,100
Alcorn County,Mississippi,28,003,9
Amite County,Mississippi,28,005,62
Attala County,Mississippi,28,007,0
Benton County,Mississippi,28,009,0
Bolivar County,Mississippi,28,011,58
Calhoun County,Mississippi,28,013,9
Carroll County,Mississippi,28,015,0
Chickasaw County,Mississippi,28,017,16
Choctaw County,Mississippi,28,019,0
Claiborne County,Mississippi,28,021,7
Clarke County,Mississippi,28,023,0
Clay County,Mississippi,28,025,13
Coahoma County,Mississippi,28,027,90
Copiah County,Mississippi,28,029,21
Covington County,Mississippi,28,031,83
DeSoto County,Mississippi,28,033,607
Forrest County,Mississippi,28,035,110
Franklin County,Mississippi,28,037,15
George County,Mississippi,28,039,4
Greene County,Mississippi,28,041,16
Grenada County,Mississippi,28,043,36
Hancock County,Mississippi,28,045,68
Harrison County,Mississippi,28,047,1047
Hinds County,Mississippi,28,049,302
Holmes County,Mississippi,28,051,39
Humphreys County,Mississippi,28,053,14
Issaquena County,Mississippi,28,055,0
Itawamba County,Mississippi,28,057,36
Jackson County,Mississippi,28,059,253
Jasper County,Mississippi,28,061,46
Jefferson County,Mississippi,28,063,0
Jefferson Davis County,Mississippi,28,065,0
Jones County,Mississippi,28,067,230
Kemper County,Mississippi,28,069,299
Lafayette County,Mississippi,28,071,147
Lamar County,Mississippi,28,073,109
Lauderdale County,Mississippi,28,075,216
Lawrence County,Mississippi,28,077,6
Leake County,Mississippi,28,079,1191
Lee County,Mississippi,28,081,157
Leflore County,Mississippi,28,083,247
Lincoln County,Mississippi,28,085,103
Lowndes County,Mississippi,28,087,118
Madison County,Mississippi,28,089,92
Marion County,Mississippi,28,091,38
Marshall County,Mississippi,28,093,62
Monroe County,Mississippi,28,095,64
Montgomery County,Mississippi,28,097,0
Neshoba County,Mississippi,28,099,4427
Newton County,Mississippi,28,101,1003
Noxubee County,Mississippi,28,103,4
Oktibbeha County,Mississippi,28,105,7
Panola County,Mississippi,28,107,92
Pearl River County,Mississippi,28,109,337
Perry County,Mississippi,28,111,5
Pike County,Mississippi,28,113,116
Pontotoc County,Mississippi,28,115,395
Prentiss County,Mississippi,28,117,51
Quitman County,Mississippi,28,119,4
Rankin County,Mississippi,28,121,289
Scott County,Mississippi,28,123,24
Sharkey County,Mississippi,28,125,0
Simpson County,Mississippi,28,127,0
Smith County,Mississippi,28,129,0
Stone County,Mississippi,28,131,40
Sunflower County,Mississippi,28,133,20
Tallahatchie County,Mississippi,28,135,7
Tate County,Mississippi,28,137,0
Tippah County,Mississippi,28,139,20
Tishomingo County,Mississippi,28,141,25
Tunica County,Mississippi,28,143,56
Union County,Mississippi,28,145,83
Walthall County,Mississippi,28,147,69
Warren County,Mississippi,28,149,41
Washington County,Mississippi,28,151,90
Wayne County,Mississippi,28,153,0
Webster County,Mississippi,28,155,58
Wilkinson County,Mississippi,28,157,15
Winston County,Mississippi,28,159,54
Yalobusha County,Mississippi,28,161,21
Yazoo County,Mississippi,28,163,117
Adair County,Missouri,29,001,40
Andrew County,Missouri,29,003,5
Atchison County,Missouri,29,005,22
Audrain County,Missouri,29,007,36
Barry County,Missouri,29,009,169
Barton County,Missouri,29,011,194
Bates County,Missouri,29,013,45
Benton County,Missouri,29,015,53
Bollinger County,Missouri,29,017,38
Boone County,Missouri,29,019,692
Buchanan County,Missouri,29,021,312
Butler County,Missouri,29,023,74
Caldwell County,Missouri,29,025,16
Callaway County,Missouri,29,027,72
Camden County,Missouri,29,029,200
Cape Girardeau County,Missouri,29,031,71
Carroll County,Missouri,29,033,12
Carter County,Missouri,29,035,31
Cass County,Missouri,29,037,714
Cedar County,Missouri,29,039,133
Chariton County,Missouri,29,041,14
Christian County,Missouri,29,043,341
Clark County,Missouri,29,045,16
Clay County,Missouri,29,047,593
Clinton County,Missouri,29,049,58
Cole County,Missouri,29,051,239
Cooper County,Missouri,29,053,30
Crawford County,Missouri,29,055,120
Dade County,Missouri,29,057,14
Dallas County,Missouri,29,059,55
Daviess County,Missouri,29,061,18
DeKalb County,Missouri,29,063,79
Dent County,Missouri,29,065,184
Douglas County,Missouri,29,067,47
Dunklin County,Missouri,29,069,94
Franklin County,Missouri,29,071,269
Gasconade County,Missouri,29,073,127
Gentry County,Missouri,29,075,29
Greene County,Missouri,29,077,975
Grundy County,Missouri,29,079,19
Harrison County,Missouri,29,081,27
Henry County,Missouri,29,083,75
Hickory County,Missouri,29,085,41
Holt County,Missouri,29,087,22
Howard County,Missouri,29,089,23
Howell County,Missouri,29,091,394
Iron County,Missouri,29,093,16
Jackson County,Missouri,29,095,3090
Jasper County,Missouri,29,097,1880
Jefferson County,Missouri,29,099,370
Johnson County,Missouri,29,101,286
Knox County,Missouri,29,103,0
Laclede County,Missouri,29,105,144
Lafayette County,Missouri,29,107,176
Lawrence County,Missouri,29,109,263
Lewis County,Missouri,29,111,40
Lincoln County,Missouri,29,113,92
Linn County,Missouri,29,115,6
Livingston County,Missouri,29,117,29
McDonald County,Missouri,29,119,472
Macon County,Missouri,29,121,67
Madison County,Missouri,29,123,15
Maries County,Missouri,29,125,11
Marion County,Missouri,29,127,89
Mercer County,Missouri,29,129,6
Miller County,Missouri,29,131,102
Mississippi County,Missouri,29,133,60
Moniteau County,Missouri,29,135,59
Monroe County,Missouri,29,137,4
Montgomery County,Missouri,29,139,6
Morgan County,Missouri,29,141,190
New Madrid County,Missouri,29,143,39
Newton County,Missouri,29,145,1370
Nodaway County,Missouri,29,147,49
Oregon County,Missouri,29,149,216
Osage County,Missouri,29,151,0
Ozark County,Missouri,29,153,44
Pemiscot County,Missouri,29,155,31
Perry County,Missouri,29,157,26
Pettis County,Missouri,29,159,138
Phelps County,Missouri,29,161,327
Pike County,Missouri,29,163,67
Platte County,Missouri,29,165,337
Polk County,Missouri,29,167,112
Pulaski County,Missouri,29,169,437
Putnam County,Missouri,29,171,9
Ralls County,Missouri,29,173,55
Randolph County,Missouri,29,175,40
Ray County,Missouri,29,177,65
Reynolds County,Missouri,29,179,55
Ripley County,Missouri,29,181,32
Saint Charles County,Missouri,29,183,541
Saint Clair County,Missouri,29,185,23
Sainte Genevieve County,Missouri,29,186,56
Saint Francois County,Missouri,29,187,231
Saint Louis County,Missouri,29,189,1746
Saline County,Missouri,29,195,98
Schuyler County,Missouri,29,197,19
Scotland County,Missouri,29,199,0
Scott County,Missouri,29,201,28
Shannon County,Missouri,29,203,108
Shelby County,Missouri,29,205,71
Stoddard County,Missouri,29,207,151
Stone County,Missouri,29,209,314
Sullivan County,Missouri,29,211,17
Taney County,Missouri,29,213,94
Texas County,Missouri,29,215,130
Vernon County,Missouri,29,217,99
Warren County,Missouri,29,219,57
Washington County,Missouri,29,221,98
Wayne County,Missouri,29,223,152
Webster County,Missouri,29,225,200
