County,State,State_FIPS,County_FIPS,native_american_population
Howard County,Indiana,18,067,368.0
Huntington County,Indiana,18,069,97.0
Jackson County,Indiana,18,071,162.0
Jasper County,Indiana,18,073,41.0
Jay County,Indiana,18,075,29.0
Jefferson County,Indiana,18,077,85.0
Jennings County,Indiana,18,079,62.0
Johnson County,Indiana,18,081,288.0
Knox County,Indiana,18,083,24.0
Kosciusko County,Indiana,18,085,205.0
LaGrange County,Indiana,18,087,20.0
Lake County,Indiana,18,089,1435.0
LaPorte County,Indiana,18,091,313.0
Lawrence County,Indiana,18,093,208.0
Madison County,Indiana,18,095,273.0
Marion County,Indiana,18,097,2406.0
Marshall County,Indiana,18,099,123.0
Martin County,Indiana,18,101,74.0
Miami County,Indiana,18,103,289.0
Monroe County,Indiana,18,105,287.0
Montgomery County,Indiana,18,107,72.0
Morgan County,Indiana,18,109,39.0
Newton County,Indiana,18,111,21.0
Noble County,Indiana,18,113,13.0
Ohio County,Indiana,18,115,5.0
Orange County,Indiana,18,117,26.0
Owen County,Indiana,18,119,60.0
Parke County,Indiana,18,121,32.0
Perry County,Indiana,18,123,45.0
Pike County,Indiana,18,125,0.0
Porter County,Indiana,18,127,353.0
Posey County,Indiana,18,129,5.0
Pulaski County,Indiana,18,131,19.0
Putnam County,Indiana,18,133,73.0
Randolph County,Indiana,18,135,10.0
Ripley County,Indiana,18,137,149.0
Rush County,Indiana,18,139,0.0
Saint Joseph County,Indiana,18,141,1152.0
Scott County,Indiana,18,143,46.0
Shelby County,Indiana,18,145,52.0
Spencer County,Indiana,18,147,53.0
Starke County,Indiana,18,149,29.0
Steuben County,Indiana,18,151,25.0
Sullivan County,Indiana,18,153,36.0
Switzerland County,Indiana,18,155,0.0
Tippecanoe County,Indiana,18,157,319.0
Tipton County,Indiana,18,159,3.0
Union County,Indiana,18,161,0.0
Vanderburgh County,Indiana,18,163,374.0
Vermillion County,Indiana,18,165,43.0
Vigo County,Indiana,18,167,206.0
Wabash County,Indiana,18,169,217.0
Warren County,Indiana,18,171,20.0
Warrick County,Indiana,18,173,108.0
Washington County,Indiana,18,175,89.0
Wayne County,Indiana,18,177,124.0
Wells County,Indiana,18,179,47.0
White County,Indiana,18,181,61.0
Whitley County,Indiana,18,183,105.0
Adair County,Iowa,19,001,0.0
Adams County,Iowa,19,003,7.0
Allamakee County,Iowa,19,005,19.0
Appanoose County,Iowa,19,007,17.0
Audubon County,Iowa,19,009,1.0
Benton County,Iowa,19,011,33.0
Black Hawk County,Iowa,19,013,441.0
Boone County,Iowa,19,015,72.0
Bremer County,Iowa,19,017,52.0
Buchanan County,Iowa,19,019,61.0
Buena Vista County,Iowa,19,021,4.0
Butler County,Iowa,19,023,48.0
Calhoun County,Iowa,19,025,33.0
Carroll County,Iowa,19,027,17.0
Cass County,Iowa,19,029,41.0
Cedar County,Iowa,19,031,64.0
Cerro Gordo County,Iowa,19,033,184.0
Cherokee County,Iowa,19,035,41.0
Chickasaw County,Iowa,19,037,32.0
Clarke County,Iowa,19,039,15.0
Clay County,Iowa,19,041,2.0
Clayton County,Iowa,19,043,21.0
Clinton County,Iowa,19,045,186.0
Crawford County,Iowa,19,047,128.0
Dallas County,Iowa,19,049,51.0
Davis County,Iowa,19,051,0.0
Decatur County,Iowa,19,053,24.0
Delaware County,Iowa,19,055,10.0
Des Moines County,Iowa,19,057,65.0
Dickinson County,Iowa,19,059,48.0
Dubuque County,Iowa,19,061,133.0
Emmet County,Iowa,19,063,43.0
Fayette County,Iowa,19,065,9.0
Floyd County,Iowa,19,067,57.0
Franklin County,Iowa,19,069,10.0
Fremont County,Iowa,19,071,35.0
Greene County,Iowa,19,073,8.0
Grundy County,Iowa,19,075,3.0
Guthrie County,Iowa,19,077,33.0
Hamilton County,Iowa,19,079,7.0
Hancock County,Iowa,19,081,34.0
Hardin County,Iowa,19,083,64.0
Harrison County,Iowa,19,085,83.0
Henry County,Iowa,19,087,72.0
Howard County,Iowa,19,089,0.0
Humboldt County,Iowa,19,091,30.0
Ida County,Iowa,19,093,58.0
Iowa County,Iowa,19,095,4.0
Jackson County,Iowa,19,097,5.0
Jasper County,Iowa,19,099,57.0
Jefferson County,Iowa,19,101,1.0
Johnson County,Iowa,19,103,277.0
Jones County,Iowa,19,105,81.0
Keokuk County,Iowa,19,107,10.0
Kossuth County,Iowa,19,109,21.0
Lee County,Iowa,19,111,77.0
Linn County,Iowa,19,113,342.0
Louisa County,Iowa,19,115,31.0
Lucas County,Iowa,19,117,3.0
Lyon County,Iowa,19,119,66.0
Madison County,Iowa,19,121,7.0
Mahaska County,Iowa,19,123,60.0
Marion County,Iowa,19,125,97.0
Marshall County,Iowa,19,127,113.0
Mills County,Iowa,19,129,107.0
Mitchell County,Iowa,19,131,28.0
Monona County,Iowa,19,133,231.0
Monroe County,Iowa,19,135,0.0
Montgomery County,Iowa,19,137,64.0
Muscatine County,Iowa,19,139,78.0
O'Brien County,Iowa,19,141,42.0
Osceola County,Iowa,19,143,5.0
Page County,Iowa,19,145,136.0
Palo Alto County,Iowa,19,147,14.0
Plymouth County,Iowa,19,149,84.0
Pocahontas County,Iowa,19,151,0.0
Polk County,Iowa,19,153,1378.0
Pottawattamie County,Iowa,19,155,326.0
Poweshiek County,Iowa,19,157,0.0
Ringgold County,Iowa,19,159,17.0
Sac County,Iowa,19,161,0.0
Scott County,Iowa,19,163,528.0
Shelby County,Iowa,19,165,21.0
Sioux County,Iowa,19,167,128.0
Story County,Iowa,19,169,278.0
Tama County,Iowa,19,171,1331.0
Taylor County,Iowa,19,173,21.0
Union County,Iowa,19,175,38.0
Van Buren County,Iowa,19,177,9.0
Wapello County,Iowa,19,179,42.0
Warren County,Iowa,19,181,82.0
Washington County,Iowa,19,183,58.0
Wayne County,Iowa,19,185,19.0
Webster County,Iowa,19,187,118.0
Winnebago County,Iowa,19,189,34.0
Winneshiek County,Iowa,19,191,33.0
Woodbury County,Iowa,19,193,1857.0
Worth County,Iowa,19,195,7.0
Wright County,Iowa,19,197,29.0
Allen County,Kansas,20,001,14.0
Anderson County,Kansas,20,003,277.0
Atchison County,Kansas,20,005,82.0
Barber County,Kansas,20,007,76.0
Barton County,Kansas,20,009,206.0
Bourbon County,Kansas,20,011,109.0
Brown County,Kansas,20,013,846.0
Butler County,Kansas,20,015,543.0
Chase County,Kansas,20,017,0.0
Chautauqua County,Kansas,20,019,181.0
Cherokee County,Kansas,20,021,636.0
Cheyenne County,Kansas,20,023,0.0
Clark County,Kansas,20,025,30.0
Clay County,Kansas,20,027,48.0
Cloud County,Kansas,20,029,32.0
Coffey County,Kansas,20,031,52.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,708.0
Crawford County,Kansas,20,037,225.0
Decatur County,Kansas,20,039,27.0
Dickinson County,Kansas,20,041,172.0
Doniphan County,Kansas,20,043,117.0
Douglas County,Kansas,20,045,2754.0
Edwards County,Kansas,20,047,6.0
Elk County,Kansas,20,049,49.0
Ellis County,Kansas,20,051,53.0
Ellsworth County,Kansas,20,053,115.0
Finney County,Kansas,20,055,345.0
Ford County,Kansas,20,057,184.0
Franklin County,Kansas,20,059,101.0
Geary County,Kansas,20,061,291.0
Gove County,Kansas,20,063,25.0
Graham County,Kansas,20,065,3.0
Grant County,Kansas,20,067,25.0
Gray County,Kansas,20,069,0.0
Greeley County,Kansas,20,071,9.0
Greenwood County,Kansas,20,073,12.0
Hamilton County,Kansas,20,075,4.0
Harper County,Kansas,20,077,136.0
Harvey County,Kansas,20,079,184.0
Haskell County,Kansas,20,081,52.0
Hodgeman County,Kansas,20,083,2.0
Jackson County,Kansas,20,085,1047.0
Jefferson County,Kansas,20,087,114.0
Jewell County,Kansas,20,089,9.0
Johnson County,Kansas,20,091,1454.0
Kearny County,Kansas,20,093,25.0
Kingman County,Kansas,20,095,28.0
Kiowa County,Kansas,20,097,16.0
Labette County,Kansas,20,099,216.0
Lane County,Kansas,20,101,39.0
Leavenworth County,Kansas,20,103,504.0
Lincoln County,Kansas,20,105,3.0
Linn County,Kansas,20,107,105.0
Logan County,Kansas,20,109,11.0
Lyon County,Kansas,20,111,182.0
McPherson County,Kansas,20,113,184.0
Marion County,Kansas,20,115,87.0
Marshall County,Kansas,20,117,31.0
Meade County,Kansas,20,119,0.0
Miami County,Kansas,20,121,251.0
Mitchell County,Kansas,20,123,26.0
Montgomery County,Kansas,20,125,1039.0
Morris County,Kansas,20,127,11.0
Morton County,Kansas,20,129,2.0
Nemaha County,Kansas,20,131,65.0
Neosho County,Kansas,20,133,57.0
Ness County,Kansas,20,135,6.0
Norton County,Kansas,20,137,58.0
Osage County,Kansas,20,139,40.0
Osborne County,Kansas,20,141,15.0
Ottawa County,Kansas,20,143,12.0
Pawnee County,Kansas,20,145,19.0
Phillips County,Kansas,20,147,15.0
Pottawatomie County,Kansas,20,149,297.0
Pratt County,Kansas,20,151,86.0
Rawlins County,Kansas,20,153,11.0
Reno County,Kansas,20,155,439.0
Republic County,Kansas,20,157,12.0
Rice County,Kansas,20,159,27.0
Riley County,Kansas,20,161,406.0
Rooks County,Kansas,20,163,13.0
Rush County,Kansas,20,165,7.0
Russell County,Kansas,20,167,26.0
Saline County,Kansas,20,169,193.0
Scott County,Kansas,20,171,52.0
Sedgwick County,Kansas,20,173,4607.0
Seward County,Kansas,20,175,176.0
Shawnee County,Kansas,20,177,1337.0
Sheridan County,Kansas,20,179,31.0
Sherman County,Kansas,20,181,10.0
Smith County,Kansas,20,183,21.0
Stafford County,Kansas,20,185,8.0
Stanton County,Kansas,20,187,6.0
Stevens County,Kansas,20,189,17.0
Sumner County,Kansas,20,191,244.0
Thomas County,Kansas,20,193,69.0
Trego County,Kansas,20,195,39.0
Wabaunsee County,Kansas,20,197,35.0
Wallace County,Kansas,20,199,6.0
Washington County,Kansas,20,201,6.0
Wichita County,Kansas,20,203,8.0
Wilson County,Kansas,20,205,45.0
Woodson County,Kansas,20,207,20.0
Wyandotte County,Kansas,20,209,847.0
Adair County,Kentucky,21,001,27.0
Allen County,Kentucky,21,003,8.0
Anderson County,Kentucky,21,005,0.0
Ballard County,Kentucky,21,007,35.0
Barren County,Kentucky,21,009,96.0
Bath County,Kentucky,21,011,12.0
Bell County,Kentucky,21,013,20.0
Boone County,Kentucky,21,015,143.0
Bourbon County,Kentucky,21,017,9.0
Boyd County,Kentucky,21,019,52.0
Boyle County,Kentucky,21,021,73.0
Bracken County,Kentucky,21,023,15.0
Breathitt County,Kentucky,21,025,30.0
Breckinridge County,Kentucky,21,027,26.0
Bullitt County,Kentucky,21,029,145.0
Butler County,Kentucky,21,031,23.0
Caldwell County,Kentucky,21,033,0.0
Calloway County,Kentucky,21,035,115.0
Campbell County,Kentucky,21,037,41.0
Carlisle County,Kentucky,21,039,29.0
Carroll County,Kentucky,21,041,15.0
Carter County,Kentucky,21,043,113.0
Casey County,Kentucky,21,045,52.0
Christian County,Kentucky,21,047,482.0
Clark County,Kentucky,21,049,19.0
Clay County,Kentucky,21,051,57.0
Clinton County,Kentucky,21,053,0.0
Crittenden County,Kentucky,21,055,0.0
Cumberland County,Kentucky,21,057,0.0
Daviess County,Kentucky,21,059,188.0
Edmonson County,Kentucky,21,061,47.0
Elliott County,Kentucky,21,063,5.0
Estill County,Kentucky,21,065,57.0
Fayette County,Kentucky,21,067,1031.0
Fleming County,Kentucky,21,069,6.0
Floyd County,Kentucky,21,071,31.0
Franklin County,Kentucky,21,073,143.0
Fulton County,Kentucky,21,075,8.0
Gallatin County,Kentucky,21,077,0.0
Garrard County,Kentucky,21,079,30.0
Grant County,Kentucky,21,081,32.0
Graves County,Kentucky,21,083,57.0
Grayson County,Kentucky,21,085,109.0
Green County,Kentucky,21,087,0.0
Greenup County,Kentucky,21,089,25.0
Hancock County,Kentucky,21,091,11.0
Hardin County,Kentucky,21,093,282.0
Harlan County,Kentucky,21,095,24.0
Harrison County,Kentucky,21,097,0.0
Hart County,Kentucky,21,099,80.0
Henderson County,Kentucky,21,101,70.0
Henry County,Kentucky,21,103,45.0
Hickman County,Kentucky,21,105,14.0
Hopkins County,Kentucky,21,107,152.0
Jackson County,Kentucky,21,109,3.0
Jefferson County,Kentucky,21,111,1092.0
Jessamine County,Kentucky,21,113,300.0
Johnson County,Kentucky,21,115,12.0
Kenton County,Kentucky,21,117,183.0
Knott County,Kentucky,21,119,2.0
Knox County,Kentucky,21,121,174.0
Larue County,Kentucky,21,123,14.0
Laurel County,Kentucky,21,125,305.0
Lawrence County,Kentucky,21,127,6.0
Lee County,Kentucky,21,129,22.0
Leslie County,Kentucky,21,131,0.0
Letcher County,Kentucky,21,133,43.0
Lewis County,Kentucky,21,135,111.0
Lincoln County,Kentucky,21,137,39.0
Livingston County,Kentucky,21,139,17.0
Logan County,Kentucky,21,141,48.0
Lyon County,Kentucky,21,143,43.0
McCracken County,Kentucky,21,145,162.0
McCreary County,Kentucky,21,147,137.0
McLean County,Kentucky,21,149,16.0
Madison County,Kentucky,21,151,232.0
Magoffin County,Kentucky,21,153,4.0
Marion County,Kentucky,21,155,1.0
Marshall County,Kentucky,21,157,39.0
Martin County,Kentucky,21,159,9.0
Mason County,Kentucky,21,161,5.0
Meade County,Kentucky,21,163,220.0
Menifee County,Kentucky,21,165,0.0
Mercer County,Kentucky,21,167,46.0
Metcalfe County,Kentucky,21,169,17.0
Monroe County,Kentucky,21,171,3.0
Montgomery County,Kentucky,21,173,82.0
Morgan County,Kentucky,21,175,7.0
Muhlenberg County,Kentucky,21,177,76.0
Nelson County,Kentucky,21,179,50.0
Nicholas County,Kentucky,21,181,16.0
Ohio County,Kentucky,21,183,8.0
Oldham County,Kentucky,21,185,127.0
Owen County,Kentucky,21,187,27.0
Owsley County,Kentucky,21,189,15.0
Pendleton County,Kentucky,21,191,16.0
Perry County,Kentucky,21,193,36.0
Pike County,Kentucky,21,195,86.0
Powell County,Kentucky,21,197,14.0
Pulaski County,Kentucky,21,199,159.0
Robertson County,Kentucky,21,201,0.0
Rockcastle County,Kentucky,21,203,168.0
Rowan County,Kentucky,21,205,31.0
Russell County,Kentucky,21,207,27.0
Scott County,Kentucky,21,209,111.0
Shelby County,Kentucky,21,211,18.0
Simpson County,Kentucky,21,213,176.0
Spencer County,Kentucky,21,215,9.0
Taylor County,Kentucky,21,217,0.0
Todd County,Kentucky,21,219,8.0
Trigg County,Kentucky,21,221,0.0
Trimble County,Kentucky,21,223,24.0
Union County,Kentucky,21,225,9.0
Warren County,Kentucky,21,227,452.0
Washington County,Kentucky,21,229,0.0
Wayne County,Kentucky,21,231,16.0
Webster County,Kentucky,21,233,15.0
Whitley County,Kentucky,21,235,110.0
Wolfe County,Kentucky,21,237,31.0
Woodford County,Kentucky,21,239,11.0
Acadia Parish,Louisiana,22,001,36.0
Allen Parish,Louisiana,22,003,511.0
Ascension Parish,Louisiana,22,005,47.0
Assumption Parish,Louisiana,22,007,144.0
Avoyelles Parish,Louisiana,22,009,500.0
Beauregard Parish,Louisiana,22,011,276.0
Bienville Parish,Louisiana,22,013,11.0
Bossier Parish,Louisiana,22,015,791.0
Caddo Parish,Louisiana,22,017,1048.0
Calcasieu Parish,Louisiana,22,019,648.0
Caldwell Parish,Louisiana,22,021,59.0
Cameron Parish,Louisiana,22,023,0.0
Catahoula Parish,Louisiana,22,025,15.0
Claiborne Parish,Louisiana,22,027,48.0
Concordia Parish,Louisiana,22,029,12.0
De Soto Parish,Louisiana,22,031,299.0
East Baton Rouge Parish,Louisiana,22,033,944.0
East Carroll Parish,Louisiana,22,035,0.0
East Feliciana Parish,Louisiana,22,037,57.0
Evangeline Parish,Louisiana,22,039,37.0
Franklin Parish,Louisiana,22,041,8.0
Grant Parish,Louisiana,22,043,333.0
Iberia Parish,Louisiana,22,045,78.0
Iberville Parish,Louisiana,22,047,83.0
Jackson Parish,Louisiana,22,049,10.0
Jefferson Parish,Louisiana,22,051,1793.0
Jefferson Davis Parish,Louisiana,22,053,298.0
Lafayette Parish,Louisiana,22,055,468.0
Lafourche Parish,Louisiana,22,057,2442.0
LaSalle Parish,Louisiana,22,059,191.0
Lincoln Parish,Louisiana,22,061,89.0
Livingston Parish,Louisiana,22,063,330.0
Madison Parish,Louisiana,22,065,10.0
Morehouse Parish,Louisiana,22,067,23.0
Natchitoches Parish,Louisiana,22,069,451.0
Orleans Parish,Louisiana,22,071,602.0
Ouachita Parish,Louisiana,22,073,363.0
Plaquemines Parish,Louisiana,22,075,239.0
Pointe Coupee Parish,Louisiana,22,077,59.0
Rapides Parish,Louisiana,22,079,821.0
Red River Parish,Louisiana,22,081,38.0
Richland Parish,Louisiana,22,083,0.0
Sabine Parish,Louisiana,22,085,1931.0
Saint Bernard Parish,Louisiana,22,087,289.0
Saint Charles Parish,Louisiana,22,089,136.0
Saint Helena Parish,Louisiana,22,091,79.0
Saint James Parish,Louisiana,22,093,21.0
Saint John the Baptist Parish,Louisiana,22,095,0.0
Saint Landry Parish,Louisiana,22,097,112.0
Saint Martin Parish,Louisiana,22,099,328.0
Saint Mary Parish,Louisiana,22,101,562.0
Saint Tammany Parish,Louisiana,22,103,1279.0
Tangipahoa Parish,Louisiana,22,105,354.0
Tensas Parish,Louisiana,22,107,0.0
Terrebonne Parish,Louisiana,22,109,6205.0
Union Parish,Louisiana,22,111,14.0
Vermilion Parish,Louisiana,22,113,289.0
Vernon Parish,Louisiana,22,115,773.0
Washington Parish,Louisiana,22,117,119.0
Webster Parish,Louisiana,22,119,157.0
West Baton Rouge Parish,Louisiana,22,121,89.0
West Carroll Parish,Louisiana,22,123,43.0
West Feliciana Parish,Louisiana,22,125,30.0
Winn Parish,Louisiana,22,127,72.0
Androscoggin County,Maine,23,001,190.0
Aroostook County,Maine,23,003,1182.0
Cumberland County,Maine,23,005,631.0
Franklin County,Maine,23,007,128.0
Hancock County,Maine,23,009,203.0
Kennebec County,Maine,23,011,768.0
Knox County,Maine,23,013,169.0
Lincoln County,Maine,23,015,165.0
Oxford County,Maine,23,017,200.0
Penobscot County,Maine,23,019,1751.0
Piscataquis County,Maine,23,021,112.0
Sagadahoc County,Maine,23,023,130.0
Somerset County,Maine,23,025,202.0
Waldo County,Maine,23,027,116.0
Washington County,Maine,23,029,1505.0
York County,Maine,23,031,760.0
Allegany County,Maryland,24,001,120.0
Anne Arundel County,Maryland,24,003,1025.0
Baltimore County,Maryland,24,005,2320.0
Calvert County,Maryland,24,009,150.0
Caroline County,Maryland,24,011,96.0
Carroll County,Maryland,24,013,348.0
Cecil County,Maryland,24,015,280.0
Charles County,Maryland,24,017,894.0
Dorchester County,Maryland,24,019,27.0
Frederick County,Maryland,24,021,618.0
Garrett County,Maryland,24,023,62.0
Harford County,Maryland,24,025,444.0
Howard County,Maryland,24,027,592.0
Kent County,Maryland,24,029,39.0
Queen Anne's County,Maryland,24,035,38.0
Saint Mary's County,Maryland,24,037,220.0
Somerset County,Maryland,24,039,91.0
Talbot County,Maryland,24,041,32.0
Washington County,Maryland,24,043,330.0
Wicomico County,Maryland,24,045,210.0
Worcester County,Maryland,24,047,102.0
Baltimore City,Maryland,24,510,1886.0
Montgomery County,Maryland,24,031,3091.0
Prince George's County,Maryland,24,033,3266.0
Barnstable County,Massachusetts,25,001,1013.0
Berkshire County,Massachusetts,25,003,392.0
Bristol County,Massachusetts,25,005,469.0
Dukes County,Massachusetts,25,007,271.0
Essex County,Massachusetts,25,009,1717.0
Franklin County,Massachusetts,25,011,138.0
Hampden County,Massachusetts,25,013,1405.0
Hampshire County,Massachusetts,25,015,325.0
Middlesex County,Massachusetts,25,017,2498.0
Nantucket County,Massachusetts,25,019,64.0
Norfolk County,Massachusetts,25,021,734.0
Plymouth County,Massachusetts,25,023,726.0
Suffolk County,Massachusetts,25,025,2720.0
Worcester County,Massachusetts,25,027,1864.0
Alcona County,Michigan,26,001,66.0
Alger County,Michigan,26,003,303.0
Allegan County,Michigan,26,005,559.0
Alpena County,Michigan,26,007,129.0
Antrim County,Michigan,26,009,197.0
Arenac County,Michigan,26,011,209.0
Baraga County,Michigan,26,013,410.0
Barry County,Michigan,26,015,127.0
Bay County,Michigan,26,017,379.0
Benzie County,Michigan,26,019,266.0
Berrien County,Michigan,26,021,481.0
Branch County,Michigan,26,023,132.0
Calhoun County,Michigan,26,025,907.0
Cass County,Michigan,26,027,588.0
Charlevoix County,Michigan,26,029,315.0
Cheboygan County,Michigan,26,031,523.0
Chippewa County,Michigan,26,033,5374.0
Clare County,Michigan,26,035,165.0
Clinton County,Michigan,26,037,115.0
Crawford County,Michigan,26,039,75.0
Delta County,Michigan,26,041,702.0
Dickinson County,Michigan,26,043,205.0
Eaton County,Michigan,26,045,616.0
Emmet County,Michigan,26,047,763.0
Genesee County,Michigan,26,049,1595.0
Gladwin County,Michigan,26,051,167.0
Gogebic County,Michigan,26,053,428.0
Grand Traverse County,Michigan,26,055,957.0
Gratiot County,Michigan,26,057,180.0
Hillsdale County,Michigan,26,059,172.0
Houghton County,Michigan,26,061,116.0
Huron County,Michigan,26,063,115.0
Ingham County,Michigan,26,065,964.0
Ionia County,Michigan,26,067,187.0
Iosco County,Michigan,26,069,202.0
Iron County,Michigan,26,071,138.0
Isabella County,Michigan,26,073,2026.0
Jackson County,Michigan,26,075,566.0
Kalamazoo County,Michigan,26,077,657.0
Kalkaska County,Michigan,26,079,112.0
Kent County,Michigan,26,081,2581.0
Keweenaw County,Michigan,26,083,5.0
Lake County,Michigan,26,085,87.0
Lapeer County,Michigan,26,087,309.0
Leelanau County,Michigan,26,089,631.0
Lenawee County,Michigan,26,091,449.0
Livingston County,Michigan,26,093,495.0
Luce County,Michigan,26,095,442.0
Mackinac County,Michigan,26,097,1852.0
Macomb County,Michigan,26,099,2504.0
Manistee County,Michigan,26,101,404.0
Marquette County,Michigan,26,103,561.0
Mason County,Michigan,26,105,226.0
Mecosta County,Michigan,26,107,185.0
Menominee County,Michigan,26,109,580.0
Midland County,Michigan,26,111,387.0
Missaukee County,Michigan,26,113,91.0
Monroe County,Michigan,26,115,591.0
Montcalm County,Michigan,26,117,366.0
Montmorency County,Michigan,26,119,70.0
Muskegon County,Michigan,26,121,1094.0
Newaygo County,Michigan,26,123,399.0
Oakland County,Michigan,26,125,3282.0
Oceana County,Michigan,26,127,225.0
Ogemaw County,Michigan,26,129,253.0
Ontonagon County,Michigan,26,131,71.0
Osceola County,Michigan,26,133,196.0
Oscoda County,Michigan,26,135,39.0
Otsego County,Michigan,26,137,134.0
Ottawa County,Michigan,26,139,954.0
Presque Isle County,Michigan,26,141,52.0
Roscommon County,Michigan,26,143,209.0
Saginaw County,Michigan,26,145,562.0
Saint Clair County,Michigan,26,147,264.0
Saint Joseph County,Michigan,26,149,263.0
Sanilac County,Michigan,26,151,161.0
Schoolcraft County,Michigan,26,153,578.0
Shiawassee County,Michigan,26,155,153.0
Tuscola County,Michigan,26,157,157.0
Van Buren County,Michigan,26,159,689.0
Washtenaw County,Michigan,26,161,1214.0
Wayne County,Michigan,26,163,5673.0
Wexford County,Michigan,26,165,178.0
Aitkin County,Minnesota,27,001,349.0
Anoka County,Minnesota,27,003,2120.0
Becker County,Minnesota,27,005,2586.0
Beltrami County,Minnesota,27,007,9582.0
Benton County,Minnesota,27,009,145.0
Big Stone County,Minnesota,27,011,0.0
Blue Earth County,Minnesota,27,013,199.0
Brown County,Minnesota,27,015,58.0
Carlton County,Minnesota,27,017,1885.0
Carver County,Minnesota,27,019,197.0
Cass County,Minnesota,27,021,3250.0
Chippewa County,Minnesota,27,023,188.0
Chisago County,Minnesota,27,025,259.0
Clay County,Minnesota,27,027,861.0
Clearwater County,Minnesota,27,029,760.0
Cook County,Minnesota,27,031,433.0
Cottonwood County,Minnesota,27,033,60.0
Crow Wing County,Minnesota,27,035,725.0
Dakota County,Minnesota,27,037,1056.0
Dodge County,Minnesota,27,039,67.0
Douglas County,Minnesota,27,041,149.0
Faribault County,Minnesota,27,043,10.0
Fillmore County,Minnesota,27,045,20.0
Freeborn County,Minnesota,27,047,104.0
Goodhue County,Minnesota,27,049,447.0
Grant County,Minnesota,27,051,10.0
Hennepin County,Minnesota,27,053,8162.0
Houston County,Minnesota,27,055,41.0
Hubbard County,Minnesota,27,057,448.0
Isanti County,Minnesota,27,059,128.0
Itasca County,Minnesota,27,061,1664.0
Jackson County,Minnesota,27,063,11.0
Kanabec County,Minnesota,27,065,144.0
Kandiyohi County,Minnesota,27,067,168.0
Kittson County,Minnesota,27,069,9.0
Koochiching County,Minnesota,27,071,468.0
Lac qui Parle County,Minnesota,27,073,11.0
Lake County,Minnesota,27,075,50.0
Lake of the Woods County,Minnesota,27,077,7.0
Le Sueur County,Minnesota,27,079,65.0
Lincoln County,Minnesota,27,081,41.0
Lyon County,Minnesota,27,083,111.0
McLeod County,Minnesota,27,085,62.0
Mahnomen County,Minnesota,27,087,2353.0
Marshall County,Minnesota,27,089,24.0
Martin County,Minnesota,27,091,14.0
Meeker County,Minnesota,27,093,34.0
Mille Lacs County,Minnesota,27,095,1259.0
Morrison County,Minnesota,27,097,85.0
Mower County,Minnesota,27,099,43.0
Murray County,Minnesota,27,101,22.0
Nicollet County,Minnesota,27,103,62.0
Nobles County,Minnesota,27,105,132.0
Norman County,Minnesota,27,107,136.0
Olmsted County,Minnesota,27,109,422.0
Otter Tail County,Minnesota,27,111,226.0
Pennington County,Minnesota,27,113,237.0
Pine County,Minnesota,27,115,706.0
Pipestone County,Minnesota,27,117,96.0
Polk County,Minnesota,27,119,392.0
Pope County,Minnesota,27,121,37.0
Ramsey County,Minnesota,27,123,3619.0
Red Lake County,Minnesota,27,125,60.0
Redwood County,Minnesota,27,127,741.0
Renville County,Minnesota,27,129,188.0
Rice County,Minnesota,27,131,253.0
Rock County,Minnesota,27,133,66.0
Roseau County,Minnesota,27,135,184.0
Saint Louis County,Minnesota,27,137,3691.0
Scott County,Minnesota,27,139,1144.0
Sherburne County,Minnesota,27,141,465.0
Sibley County,Minnesota,27,143,26.0
Stearns County,Minnesota,27,145,518.0
Steele County,Minnesota,27,147,70.0
Stevens County,Minnesota,27,149,212.0
Swift County,Minnesota,27,151,1.0
Todd County,Minnesota,27,153,138.0
Traverse County,Minnesota,27,155,134.0
Wabasha County,Minnesota,27,157,35.0
Wadena County,Minnesota,27,159,108.0
Waseca County,Minnesota,27,161,180.0
Washington County,Minnesota,27,163,989.0
Watonwan County,Minnesota,27,165,63.0
Wilkin County,Minnesota,27,167,187.0
Winona County,Minnesota,27,169,177.0
Wright County,Minnesota,27,171,538.0
Yellow Medicine County,Minnesota,27,173,389.0
Adams County,Mississippi,28,001,78.0
Alcorn County,Mississippi,28,003,33.0
Amite County,Mississippi,28,005,3.0
Attala County,Mississippi,28,007,26.0
Benton County,Mississippi,28,009,0.0
Bolivar County,Mississippi,28,011,91.0
Calhoun County,Mississippi,28,013,0.0
Carroll County,Mississippi,28,015,7.0
Chickasaw County,Mississippi,28,017,23.0
Choctaw County,Mississippi,28,019,43.0
Claiborne County,Mississippi,28,021,15.0
Clarke County,Mississippi,28,023,16.0
Clay County,Mississippi,28,025,68.0
Coahoma County,Mississippi,28,027,30.0
Copiah County,Mississippi,28,029,0.0
Covington County,Mississippi,28,031,0.0
DeSoto County,Mississippi,28,033,242.0
Forrest County,Mississippi,28,035,181.0
Franklin County,Mississippi,28,037,0.0
George County,Mississippi,28,039,117.0
Greene County,Mississippi,28,041,23.0
Grenada County,Mississippi,28,043,63.0
Hancock County,Mississippi,28,045,171.0
Harrison County,Mississippi,28,047,1055.0
Hinds County,Mississippi,28,049,261.0
Holmes County,Mississippi,28,051,11.0
Humphreys County,Mississippi,28,053,14.0
Issaquena County,Mississippi,28,055,0.0
Itawamba County,Mississippi,28,057,2.0
Jackson County,Mississippi,28,059,545.0
