County,State,State_FIPS,County_FIPS,native_american_population
Decatur County,Iowa,19,053,23
Delaware County,Iowa,19,055,8
Des Moines County,Iowa,19,057,68
Dickinson County,Iowa,19,059,7
Dubuque County,Iowa,19,061,160
Emmet County,Iowa,19,063,11
Fayette County,Iowa,19,065,47
Floyd County,Iowa,19,067,7
Franklin County,Iowa,19,069,4
Fremont County,Iowa,19,071,8
Greene County,Iowa,19,073,0
Grundy County,Iowa,19,075,19
Guthrie County,Iowa,19,077,32
Hamilton County,Iowa,19,079,155
Hancock County,Iowa,19,081,34
Hardin County,Iowa,19,083,43
Harrison County,Iowa,19,085,35
Henry County,Iowa,19,087,58
Howard County,Iowa,19,089,3
Humboldt County,Iowa,19,091,7
Ida County,Iowa,19,093,0
Iowa County,Iowa,19,095,0
Jackson County,Iowa,19,097,4
Jasper County,Iowa,19,099,181
Jefferson County,Iowa,19,101,10
Johnson County,Iowa,19,103,289
Jones County,Iowa,19,105,99
Keokuk County,Iowa,19,107,17
Kossuth County,Iowa,19,109,17
Lee County,Iowa,19,111,57
Linn County,Iowa,19,113,556
Louisa County,Iowa,19,115,2
Lucas County,Iowa,19,117,51
Lyon County,Iowa,19,119,20
Madison County,Iowa,19,121,13
Mahaska County,Iowa,19,123,67
Marion County,Iowa,19,125,105
Marshall County,Iowa,19,127,179
Mills County,Iowa,19,129,42
Mitchell County,Iowa,19,131,0
Monona County,Iowa,19,133,44
Monroe County,Iowa,19,135,112
Montgomery County,Iowa,19,137,6
Muscatine County,Iowa,19,139,152
O'Brien County,Iowa,19,141,31
Osceola County,Iowa,19,143,57
Page County,Iowa,19,145,27
Palo Alto County,Iowa,19,147,33
Plymouth County,Iowa,19,149,60
Pocahontas County,Iowa,19,151,3
Polk County,Iowa,19,153,1087
Pottawattamie County,Iowa,19,155,299
Poweshiek County,Iowa,19,157,4
Ringgold County,Iowa,19,159,19
Sac County,Iowa,19,161,7
Scott County,Iowa,19,163,419
Shelby County,Iowa,19,165,12
Sioux County,Iowa,19,167,80
Story County,Iowa,19,169,141
Tama County,Iowa,19,171,1292
Taylor County,Iowa,19,173,50
Union County,Iowa,19,175,1
Van Buren County,Iowa,19,177,3
Wapello County,Iowa,19,179,61
Warren County,Iowa,19,181,29
Washington County,Iowa,19,183,12
Wayne County,Iowa,19,185,0
Webster County,Iowa,19,187,49
Winnebago County,Iowa,19,189,5
Winneshiek County,Iowa,19,191,78
Woodbury County,Iowa,19,193,1981
Worth County,Iowa,19,195,2
Wright County,Iowa,19,197,10
Allen County,Kansas,20,001,72
Anderson County,Kansas,20,003,13
Atchison County,Kansas,20,005,56
Barber County,Kansas,20,007,11
Barton County,Kansas,20,009,117
Bourbon County,Kansas,20,011,70
Brown County,Kansas,20,013,914
Butler County,Kansas,20,015,416
Chase County,Kansas,20,017,5
Chautauqua County,Kansas,20,019,133
Cherokee County,Kansas,20,021,917
Cheyenne County,Kansas,20,023,21
Clark County,Kansas,20,025,8
Clay County,Kansas,20,027,36
Cloud County,Kansas,20,029,4
Coffey County,Kansas,20,031,33
Comanche County,Kansas,20,033,30
Cowley County,Kansas,20,035,936
Crawford County,Kansas,20,037,346
Decatur County,Kansas,20,039,19
Dickinson County,Kansas,20,041,100
Doniphan County,Kansas,20,043,86
Douglas County,Kansas,20,045,2644
Edwards County,Kansas,20,047,28
Elk County,Kansas,20,049,8
Ellis County,Kansas,20,051,79
Ellsworth County,Kansas,20,053,12
Finney County,Kansas,20,055,133
Ford County,Kansas,20,057,256
Franklin County,Kansas,20,059,102
Geary County,Kansas,20,061,241
Gove County,Kansas,20,063,3
Graham County,Kansas,20,065,12
Grant County,Kansas,20,067,83
Gray County,Kansas,20,069,0
Greeley County,Kansas,20,071,0
Greenwood County,Kansas,20,073,11
Hamilton County,Kansas,20,075,11
Harper County,Kansas,20,077,67
Harvey County,Kansas,20,079,193
Haskell County,Kansas,20,081,20
Hodgeman County,Kansas,20,083,48
Jackson County,Kansas,20,085,977
Jefferson County,Kansas,20,087,185
Jewell County,Kansas,20,089,21
Johnson County,Kansas,20,091,1790
Kearny County,Kansas,20,093,13
Kingman County,Kansas,20,095,44
Kiowa County,Kansas,20,097,32
Labette County,Kansas,20,099,171
Lane County,Kansas,20,101,59
Leavenworth County,Kansas,20,103,776
Lincoln County,Kansas,20,105,2
Linn County,Kansas,20,107,35
Logan County,Kansas,20,109,0
Lyon County,Kansas,20,111,77
McPherson County,Kansas,20,113,187
Marion County,Kansas,20,115,65
Marshall County,Kansas,20,117,15
Meade County,Kansas,20,119,10
Miami County,Kansas,20,121,107
Mitchell County,Kansas,20,123,44
Montgomery County,Kansas,20,125,670
Morris County,Kansas,20,127,104
Morton County,Kansas,20,129,49
Nemaha County,Kansas,20,131,39
Neosho County,Kansas,20,133,91
Ness County,Kansas,20,135,14
Norton County,Kansas,20,137,25
Osage County,Kansas,20,139,85
Osborne County,Kansas,20,141,6
Ottawa County,Kansas,20,143,4
Pawnee County,Kansas,20,145,30
Phillips County,Kansas,20,147,15
Pottawatomie County,Kansas,20,149,128
Pratt County,Kansas,20,151,71
Rawlins County,Kansas,20,153,0
Reno County,Kansas,20,155,396
Republic County,Kansas,20,157,22
Rice County,Kansas,20,159,291
Riley County,Kansas,20,161,432
Rooks County,Kansas,20,163,6
Rush County,Kansas,20,165,6
Russell County,Kansas,20,167,47
Saline County,Kansas,20,169,252
Scott County,Kansas,20,171,24
Sedgwick County,Kansas,20,173,4056
Seward County,Kansas,20,175,215
Shawnee County,Kansas,20,177,2023
Sheridan County,Kansas,20,179,7
Sherman County,Kansas,20,181,52
Smith County,Kansas,20,183,12
Stafford County,Kansas,20,185,64
Stanton County,Kansas,20,187,3
Stevens County,Kansas,20,189,9
Sumner County,Kansas,20,191,313
Thomas County,Kansas,20,193,25
Trego County,Kansas,20,195,0
Wabaunsee County,Kansas,20,197,5
Wallace County,Kansas,20,199,22
Washington County,Kansas,20,201,28
Wichita County,Kansas,20,203,0
Wilson County,Kansas,20,205,69
Woodson County,Kansas,20,207,21
Wyandotte County,Kansas,20,209,1225
Adair County,Kentucky,21,001,7
Allen County,Kentucky,21,003,34
Anderson County,Kentucky,21,005,9
Ballard County,Kentucky,21,007,25
Barren County,Kentucky,21,009,38
Bath County,Kentucky,21,011,5
Bell County,Kentucky,21,013,93
Boone County,Kentucky,21,015,375
Bourbon County,Kentucky,21,017,83
Boyd County,Kentucky,21,019,80
Boyle County,Kentucky,21,021,56
Bracken County,Kentucky,21,023,2
Breathitt County,Kentucky,21,025,15
Breckinridge County,Kentucky,21,027,16
Bullitt County,Kentucky,21,029,296
Butler County,Kentucky,21,031,283
Caldwell County,Kentucky,21,033,22
Calloway County,Kentucky,21,035,126
Campbell County,Kentucky,21,037,88
Carlisle County,Kentucky,21,039,60
Carroll County,Kentucky,21,041,2
Carter County,Kentucky,21,043,17
Casey County,Kentucky,21,045,24
Christian County,Kentucky,21,047,385
Clark County,Kentucky,21,049,70
Clay County,Kentucky,21,051,83
Clinton County,Kentucky,21,053,0
Crittenden County,Kentucky,21,055,18
Cumberland County,Kentucky,21,057,0
Daviess County,Kentucky,21,059,143
Edmonson County,Kentucky,21,061,8
Elliott County,Kentucky,21,063,0
Estill County,Kentucky,21,065,59
Fayette County,Kentucky,21,067,703
Fleming County,Kentucky,21,069,19
Floyd County,Kentucky,21,071,56
Franklin County,Kentucky,21,073,55
Fulton County,Kentucky,21,075,18
Gallatin County,Kentucky,21,077,0
Garrard County,Kentucky,21,079,34
Grant County,Kentucky,21,081,0
Graves County,Kentucky,21,083,32
Grayson County,Kentucky,21,085,2
Green County,Kentucky,21,087,35
Greenup County,Kentucky,21,089,54
Hancock County,Kentucky,21,091,36
Hardin County,Kentucky,21,093,298
Harlan County,Kentucky,21,095,24
Harrison County,Kentucky,21,097,49
Hart County,Kentucky,21,099,17
Henderson County,Kentucky,21,101,146
Henry County,Kentucky,21,103,77
Hickman County,Kentucky,21,105,0
Hopkins County,Kentucky,21,107,87
Jackson County,Kentucky,21,109,0
Jefferson County,Kentucky,21,111,1221
Jessamine County,Kentucky,21,113,115
Johnson County,Kentucky,21,115,4
Kenton County,Kentucky,21,117,281
Knott County,Kentucky,21,119,3
Knox County,Kentucky,21,121,96
Larue County,Kentucky,21,123,55
Laurel County,Kentucky,21,125,135
Lawrence County,Kentucky,21,127,0
Lee County,Kentucky,21,129,21
Leslie County,Kentucky,21,131,6
Letcher County,Kentucky,21,133,11
Lewis County,Kentucky,21,135,2
Lincoln County,Kentucky,21,137,35
Livingston County,Kentucky,21,139,0
Logan County,Kentucky,21,141,7
Lyon County,Kentucky,21,143,0
McCracken County,Kentucky,21,145,185
McCreary County,Kentucky,21,147,128
McLean County,Kentucky,21,149,11
Madison County,Kentucky,21,151,188
Magoffin County,Kentucky,21,153,15
Marion County,Kentucky,21,155,0
Marshall County,Kentucky,21,157,42
Martin County,Kentucky,21,159,121
Mason County,Kentucky,21,161,31
Meade County,Kentucky,21,163,109
Menifee County,Kentucky,21,165,6
Mercer County,Kentucky,21,167,0
Metcalfe County,Kentucky,21,169,0
Monroe County,Kentucky,21,171,20
Montgomery County,Kentucky,21,173,17
Morgan County,Kentucky,21,175,0
Muhlenberg County,Kentucky,21,177,65
Nelson County,Kentucky,21,179,35
Nicholas County,Kentucky,21,181,0
Ohio County,Kentucky,21,183,33
Oldham County,Kentucky,21,185,172
Owen County,Kentucky,21,187,0
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,5
Perry County,Kentucky,21,193,92
Pike County,Kentucky,21,195,33
Powell County,Kentucky,21,197,19
Pulaski County,Kentucky,21,199,188
Robertson County,Kentucky,21,201,0
Rockcastle County,Kentucky,21,203,61
Rowan County,Kentucky,21,205,9
Russell County,Kentucky,21,207,61
Scott County,Kentucky,21,209,113
Shelby County,Kentucky,21,211,69
Simpson County,Kentucky,21,213,43
Spencer County,Kentucky,21,215,81
Taylor County,Kentucky,21,217,52
Todd County,Kentucky,21,219,5
Trigg County,Kentucky,21,221,44
Trimble County,Kentucky,21,223,68
Union County,Kentucky,21,225,40
Warren County,Kentucky,21,227,369
Washington County,Kentucky,21,229,32
Wayne County,Kentucky,21,231,0
Webster County,Kentucky,21,233,64
Whitley County,Kentucky,21,235,18
Wolfe County,Kentucky,21,237,0
Woodford County,Kentucky,21,239,13
Acadia Parish,Louisiana,22,001,146
Allen Parish,Louisiana,22,003,556
Ascension Parish,Louisiana,22,005,240
Assumption Parish,Louisiana,22,007,63
Avoyelles Parish,Louisiana,22,009,428
Beauregard Parish,Louisiana,22,011,272
Bienville Parish,Louisiana,22,013,107
Bossier Parish,Louisiana,22,015,784
Caddo Parish,Louisiana,22,017,937
Calcasieu Parish,Louisiana,22,019,775
Caldwell Parish,Louisiana,22,021,0
Cameron Parish,Louisiana,22,023,11
Catahoula Parish,Louisiana,22,025,38
Claiborne Parish,Louisiana,22,027,26
Concordia Parish,Louisiana,22,029,42
De Soto Parish,Louisiana,22,031,184
East Baton Rouge Parish,Louisiana,22,033,542
East Carroll Parish,Louisiana,22,035,20
East Feliciana Parish,Louisiana,22,037,111
Evangeline Parish,Louisiana,22,039,13
Franklin Parish,Louisiana,22,041,0
Grant Parish,Louisiana,22,043,205
Iberia Parish,Louisiana,22,045,422
Iberville Parish,Louisiana,22,047,34
Jackson Parish,Louisiana,22,049,18
Jefferson Parish,Louisiana,22,051,2333
Jefferson Davis Parish,Louisiana,22,053,86
Lafayette Parish,Louisiana,22,055,640
Lafourche Parish,Louisiana,22,057,2623
LaSalle Parish,Louisiana,22,059,158
Lincoln Parish,Louisiana,22,061,89
Livingston Parish,Louisiana,22,063,531
Madison Parish,Louisiana,22,065,82
Morehouse Parish,Louisiana,22,067,36
Natchitoches Parish,Louisiana,22,069,284
Orleans Parish,Louisiana,22,071,1003
Ouachita Parish,Louisiana,22,073,354
Plaquemines Parish,Louisiana,22,075,417
Pointe Coupee Parish,Louisiana,22,077,88
Rapides Parish,Louisiana,22,079,812
Red River Parish,Louisiana,22,081,30
Richland Parish,Louisiana,22,083,9
Sabine Parish,Louisiana,22,085,1708
Saint Bernard Parish,Louisiana,22,087,130
Saint Charles Parish,Louisiana,22,089,112
Saint Helena Parish,Louisiana,22,091,12
Saint James Parish,Louisiana,22,093,11
Saint John the Baptist Parish,Louisiana,22,095,168
Saint Landry Parish,Louisiana,22,097,140
Saint Martin Parish,Louisiana,22,099,149
Saint Mary Parish,Louisiana,22,101,995
Saint Tammany Parish,Louisiana,22,103,1068
Tangipahoa Parish,Louisiana,22,105,298
Tensas Parish,Louisiana,22,107,0
Terrebonne Parish,Louisiana,22,109,6189
Union Parish,Louisiana,22,111,86
Vermilion Parish,Louisiana,22,113,206
Vernon Parish,Louisiana,22,115,603
Washington Parish,Louisiana,22,117,136
Webster Parish,Louisiana,22,119,160
West Baton Rouge Parish,Louisiana,22,121,34
West Carroll Parish,Louisiana,22,123,9
West Feliciana Parish,Louisiana,22,125,268
Winn Parish,Louisiana,22,127,123
Androscoggin County,Maine,23,001,119
Aroostook County,Maine,23,003,950
Cumberland County,Maine,23,005,764
Franklin County,Maine,23,007,168
Hancock County,Maine,23,009,253
Kennebec County,Maine,23,011,529
Knox County,Maine,23,013,131
Lincoln County,Maine,23,015,79
Oxford County,Maine,23,017,182
Penobscot County,Maine,23,019,1543
Piscataquis County,Maine,23,021,52
Sagadahoc County,Maine,23,023,41
Somerset County,Maine,23,025,234
Waldo County,Maine,23,027,99
Washington County,Maine,23,029,1294
York County,Maine,23,031,686
Allegany County,Maryland,24,001,127
Anne Arundel County,Maryland,24,003,1098
Baltimore County,Maryland,24,005,1829
Calvert County,Maryland,24,009,161
Caroline County,Maryland,24,011,166
Carroll County,Maryland,24,013,321
Cecil County,Maryland,24,015,232
Charles County,Maryland,24,017,1162
Dorchester County,Maryland,24,019,86
Frederick County,Maryland,24,021,957
Garrett County,Maryland,24,023,64
Harford County,Maryland,24,025,588
Howard County,Maryland,24,027,503
Kent County,Maryland,24,029,73
Queen Anne's County,Maryland,24,035,117
Saint Mary's County,Maryland,24,037,314
Somerset County,Maryland,24,039,76
Talbot County,Maryland,24,041,40
Washington County,Maryland,24,043,444
Wicomico County,Maryland,24,045,433
Worcester County,Maryland,24,047,123
Baltimore City,Maryland,24,510,2256
Montgomery County,Maryland,24,031,2998
Prince George's County,Maryland,24,033,2435
Barnstable County,Massachusetts,25,001,850
Berkshire County,Massachusetts,25,003,303
Bristol County,Massachusetts,25,005,764
Dukes County,Massachusetts,25,007,260
Essex County,Massachusetts,25,009,1169
Franklin County,Massachusetts,25,011,161
Hampden County,Massachusetts,25,013,1360
Hampshire County,Massachusetts,25,015,228
Middlesex County,Massachusetts,25,017,1874
Nantucket County,Massachusetts,25,019,1
Norfolk County,Massachusetts,25,021,768
Plymouth County,Massachusetts,25,023,772
Suffolk County,Massachusetts,25,025,2133
Worcester County,Massachusetts,25,027,1595
Alcona County,Michigan,26,001,30
Alger County,Michigan,26,003,228
Allegan County,Michigan,26,005,646
Alpena County,Michigan,26,007,138
Antrim County,Michigan,26,009,103
Arenac County,Michigan,26,011,209
Baraga County,Michigan,26,013,810
Barry County,Michigan,26,015,166
Bay County,Michigan,26,017,359
Benzie County,Michigan,26,019,178
Berrien County,Michigan,26,021,615
Branch County,Michigan,26,023,133
Calhoun County,Michigan,26,025,727
Cass County,Michigan,26,027,287
Charlevoix County,Michigan,26,029,378
Cheboygan County,Michigan,26,031,630
Chippewa County,Michigan,26,033,6371
Clare County,Michigan,26,035,244
Clinton County,Michigan,26,037,221
Crawford County,Michigan,26,039,63
Delta County,Michigan,26,041,578
Dickinson County,Michigan,26,043,49
Eaton County,Michigan,26,045,192
Emmet County,Michigan,26,047,962
Genesee County,Michigan,26,049,2324
Gladwin County,Michigan,26,051,77
Gogebic County,Michigan,26,053,282
Grand Traverse County,Michigan,26,055,721
Gratiot County,Michigan,26,057,416
Hillsdale County,Michigan,26,059,220
Houghton County,Michigan,26,061,285
Huron County,Michigan,26,063,92
Ingham County,Michigan,26,065,907
Ionia County,Michigan,26,067,361
Iosco County,Michigan,26,069,281
Iron County,Michigan,26,071,20
Isabella County,Michigan,26,073,2317
Jackson County,Michigan,26,075,702
Kalamazoo County,Michigan,26,077,1192
Kalkaska County,Michigan,26,079,109
Kent County,Michigan,26,081,2273
Keweenaw County,Michigan,26,083,0
Lake County,Michigan,26,085,102
Lapeer County,Michigan,26,087,292
Leelanau County,Michigan,26,089,677
Lenawee County,Michigan,26,091,581
Livingston County,Michigan,26,093,500
Luce County,Michigan,26,095,252
Mackinac County,Michigan,26,097,1774
Macomb County,Michigan,26,099,2742
Manistee County,Michigan,26,101,361
Marquette County,Michigan,26,103,1060
Mason County,Michigan,26,105,262
Mecosta County,Michigan,26,107,156
Menominee County,Michigan,26,109,563
Midland County,Michigan,26,111,282
Missaukee County,Michigan,26,113,99
Monroe County,Michigan,26,115,424
Montcalm County,Michigan,26,117,173
Montmorency County,Michigan,26,119,24
Muskegon County,Michigan,26,121,1136
Newaygo County,Michigan,26,123,493
Oakland County,Michigan,26,125,3399
Oceana County,Michigan,26,127,264
Ogemaw County,Michigan,26,129,84
Ontonagon County,Michigan,26,131,45
Osceola County,Michigan,26,133,108
Oscoda County,Michigan,26,135,110
Otsego County,Michigan,26,137,55
Ottawa County,Michigan,26,139,869
Presque Isle County,Michigan,26,141,111
Roscommon County,Michigan,26,143,160
Saginaw County,Michigan,26,145,744
Saint Clair County,Michigan,26,147,380
Saint Joseph County,Michigan,26,149,241
Sanilac County,Michigan,26,151,186
Schoolcraft County,Michigan,26,153,631
Shiawassee County,Michigan,26,155,365
Tuscola County,Michigan,26,157,256
Van Buren County,Michigan,26,159,586
Washtenaw County,Michigan,26,161,1268
Wayne County,Michigan,26,163,5751
Wexford County,Michigan,26,165,176
Aitkin County,Minnesota,27,001,331
Anoka County,Minnesota,27,003,2230
Becker County,Minnesota,27,005,2125
Beltrami County,Minnesota,27,007,8289
Benton County,Minnesota,27,009,200
Big Stone County,Minnesota,27,011,6
Blue Earth County,Minnesota,27,013,151
Brown County,Minnesota,27,015,27
Carlton County,Minnesota,27,017,1972
Carver County,Minnesota,27,019,175
Cass County,Minnesota,27,021,2893
Chippewa County,Minnesota,27,023,66
Chisago County,Minnesota,27,025,302
Clay County,Minnesota,27,027,1005
Clearwater County,Minnesota,27,029,733
Cook County,Minnesota,27,031,326
Cottonwood County,Minnesota,27,033,47
Crow Wing County,Minnesota,27,035,516
Dakota County,Minnesota,27,037,1732
Dodge County,Minnesota,27,039,26
Douglas County,Minnesota,27,041,147
Faribault County,Minnesota,27,043,69
Fillmore County,Minnesota,27,045,77
Freeborn County,Minnesota,27,047,97
Goodhue County,Minnesota,27,049,507
Grant County,Minnesota,27,051,41
Hennepin County,Minnesota,27,053,9956
Houston County,Minnesota,27,055,43
Hubbard County,Minnesota,27,057,454
Isanti County,Minnesota,27,059,189
Itasca County,Minnesota,27,061,1340
Jackson County,Minnesota,27,063,13
Kanabec County,Minnesota,27,065,70
Kandiyohi County,Minnesota,27,067,224
Kittson County,Minnesota,27,069,18
Koochiching County,Minnesota,27,071,390
Lac qui Parle County,Minnesota,27,073,18
Lake County,Minnesota,27,075,48
Lake of the Woods County,Minnesota,27,077,22
Le Sueur County,Minnesota,27,079,115
Lincoln County,Minnesota,27,081,42
Lyon County,Minnesota,27,083,130
McLeod County,Minnesota,27,085,153
Mahnomen County,Minnesota,27,087,2065
Marshall County,Minnesota,27,089,40
Martin County,Minnesota,27,091,25
Meeker County,Minnesota,27,093,69
Mille Lacs County,Minnesota,27,095,1388
Morrison County,Minnesota,27,097,115
Mower County,Minnesota,27,099,73
Murray County,Minnesota,27,101,21
Nicollet County,Minnesota,27,103,138
Nobles County,Minnesota,27,105,75
Norman County,Minnesota,27,107,128
Olmsted County,Minnesota,27,109,295
Otter Tail County,Minnesota,27,111,319
Pennington County,Minnesota,27,113,168
Pine County,Minnesota,27,115,861
Pipestone County,Minnesota,27,117,102
Polk County,Minnesota,27,119,385
Pope County,Minnesota,27,121,27
Ramsey County,Minnesota,27,123,3591
Red Lake County,Minnesota,27,125,40
Redwood County,Minnesota,27,127,741
Renville County,Minnesota,27,129,117
Rice County,Minnesota,27,131,242
Rock County,Minnesota,27,133,86
Roseau County,Minnesota,27,135,140
Saint Louis County,Minnesota,27,137,4659
Scott County,Minnesota,27,139,832
Sherburne County,Minnesota,27,141,478
Sibley County,Minnesota,27,143,18
Stearns County,Minnesota,27,145,503
Steele County,Minnesota,27,147,28
Stevens County,Minnesota,27,149,189
Swift County,Minnesota,27,151,50
Todd County,Minnesota,27,153,105
Traverse County,Minnesota,27,155,148
Wabasha County,Minnesota,27,157,39
Wadena County,Minnesota,27,159,95
Waseca County,Minnesota,27,161,96
Washington County,Minnesota,27,163,553
Watonwan County,Minnesota,27,165,34
Wilkin County,Minnesota,27,167,29
Winona County,Minnesota,27,169,185
Wright County,Minnesota,27,171,398
Yellow Medicine County,Minnesota,27,173,266
Adams County,Mississippi,28,001,84
Alcorn County,Mississippi,28,003,31
Amite County,Mississippi,28,005,40
Attala County,Mississippi,28,007,3
Benton County,Mississippi,28,009,0
Bolivar County,Mississippi,28,011,50
Calhoun County,Mississippi,28,013,7
Carroll County,Mississippi,28,015,0
Chickasaw County,Mississippi,28,017,23
Choctaw County,Mississippi,28,019,0
Claiborne County,Mississippi,28,021,7
Clarke County,Mississippi,28,023,4
Clay County,Mississippi,28,025,26
Coahoma County,Mississippi,28,027,46
Copiah County,Mississippi,28,029,23
Covington County,Mississippi,28,031,168
DeSoto County,Mississippi,28,033,724
Forrest County,Mississippi,28,035,144
Franklin County,Mississippi,28,037,19
George County,Mississippi,28,039,21
Greene County,Mississippi,28,041,2
Grenada County,Mississippi,28,043,30
Hancock County,Mississippi,28,045,71
Harrison County,Mississippi,28,047,1159
Hinds County,Mississippi,28,049,270
Holmes County,Mississippi,28,051,30
Humphreys County,Mississippi,28,053,9
Issaquena County,Mississippi,28,055,0
Itawamba County,Mississippi,28,057,26
Jackson County,Mississippi,28,059,370
Jasper County,Mississippi,28,061,0
Jefferson County,Mississippi,28,063,0
Jefferson Davis County,Mississippi,28,065,0
Jones County,Mississippi,28,067,200
Kemper County,Mississippi,28,069,332
Lafayette County,Mississippi,28,071,73
Lamar County,Mississippi,28,073,131
Lauderdale County,Mississippi,28,075,227
Lawrence County,Mississippi,28,077,11
Leake County,Mississippi,28,079,1263
Lee County,Mississippi,28,081,91
Leflore County,Mississippi,28,083,199
Lincoln County,Mississippi,28,085,102
Lowndes County,Mississippi,28,087,98
Madison County,Mississippi,28,089,68
Marion County,Mississippi,28,091,27
Marshall County,Mississippi,28,093,59
Monroe County,Mississippi,28,095,52
Montgomery County,Mississippi,28,097,0
Neshoba County,Mississippi,28,099,4483
Newton County,Mississippi,28,101,1078
Noxubee County,Mississippi,28,103,7
Oktibbeha County,Mississippi,28,105,69
Panola County,Mississippi,28,107,52
Pearl River County,Mississippi,28,109,352
Perry County,Mississippi,28,111,0
Pike County,Mississippi,28,113,100
Pontotoc County,Mississippi,28,115,198
Prentiss County,Mississippi,28,117,23
Quitman County,Mississippi,28,119,4
Rankin County,Mississippi,28,121,302
Scott County,Mississippi,28,123,31
Sharkey County,Mississippi,28,125,2
Simpson County,Mississippi,28,127,0
Smith County,Mississippi,28,129,0
Stone County,Mississippi,28,131,35
Sunflower County,Mississippi,28,133,27
Tallahatchie County,Mississippi,28,135,31
Tate County,Mississippi,28,137,0
Tippah County,Mississippi,28,139,22
Tishomingo County,Mississippi,28,141,25
Tunica County,Mississippi,28,143,43
Union County,Mississippi,28,145,60
Walthall County,Mississippi,28,147,83
Warren County,Mississippi,28,149,59
Washington County,Mississippi,28,151,125
Wayne County,Mississippi,28,153,0
Webster County,Mississippi,28,155,71
Wilkinson County,Mississippi,28,157,2
Winston County,Mississippi,28,159,37
Yalobusha County,Mississippi,28,161,36
Yazoo County,Mississippi,28,163,98
Adair County,Missouri,29,001,140
Andrew County,Missouri,29,003,31
Atchison County,Missouri,29,005,30
Audrain County,Missouri,29,007,36
Barry County,Missouri,29,009,180
Barton County,Missouri,29,011,130
Bates County,Missouri,29,013,44
Benton County,Missouri,29,015,80
Bollinger County,Missouri,29,017,32
Boone County,Missouri,29,019,637
Buchanan County,Missouri,29,021,329
Butler County,Missouri,29,023,67
Caldwell County,Missouri,29,025,8
Callaway County,Missouri,29,027,165
Camden County,Missouri,29,029,199
Cape Girardeau County,Missouri,29,031,186
Carroll County,Missouri,29,033,8
Carter County,Missouri,29,035,40
Cass County,Missouri,29,037,683
Cedar County,Missouri,29,039,97
Chariton County,Missouri,29,041,2
Christian County,Missouri,29,043,359
Clark County,Missouri,29,045,18
Clay County,Missouri,29,047,301
Clinton County,Missouri,29,049,69
Cole County,Missouri,29,051,288
Cooper County,Missouri,29,053,10
Crawford County,Missouri,29,055,118
Dade County,Missouri,29,057,20
Dallas County,Missouri,29,059,39
Daviess County,Missouri,29,061,24
DeKalb County,Missouri,29,063,62
Dent County,Missouri,29,065,125
Douglas County,Missouri,29,067,38
Dunklin County,Missouri,29,069,105
Franklin County,Missouri,29,071,308
Gasconade County,Missouri,29,073,89
Gentry County,Missouri,29,075,24
Greene County,Missouri,29,077,1122
Grundy County,Missouri,29,079,59
Harrison County,Missouri,29,081,15
Henry County,Missouri,29,083,32
Hickory County,Missouri,29,085,90
Holt County,Missouri,29,087,17
Howard County,Missouri,29,089,24
Howell County,Missouri,29,091,352
Iron County,Missouri,29,093,0
Jackson County,Missouri,29,095,2986
Jasper County,Missouri,29,097,1753
Jefferson County,Missouri,29,099,430
Johnson County,Missouri,29,101,235
Knox County,Missouri,29,103,0
Laclede County,Missouri,29,105,101
Lafayette County,Missouri,29,107,159
Lawrence County,Missouri,29,109,171
Lewis County,Missouri,29,111,41
Lincoln County,Missouri,29,113,123
Linn County,Missouri,29,115,32
Livingston County,Missouri,29,117,40
McDonald County,Missouri,29,119,490
Macon County,Missouri,29,121,92
Madison County,Missouri,29,123,8
Maries County,Missouri,29,125,52
Marion County,Missouri,29,127,116
Mercer County,Missouri,29,129,8
Miller County,Missouri,29,131,87
Mississippi County,Missouri,29,133,37
Moniteau County,Missouri,29,135,104
Monroe County,Missouri,29,137,7
Montgomery County,Missouri,29,139,10
Morgan County,Missouri,29,141,243
New Madrid County,Missouri,29,143,28
Newton County,Missouri,29,145,1547
Nodaway County,Missouri,29,147,15
Oregon County,Missouri,29,149,173
Osage County,Missouri,29,151,2
Ozark County,Missouri,29,153,70
Pemiscot County,Missouri,29,155,32
Perry County,Missouri,29,157,15
Pettis County,Missouri,29,159,120
Phelps County,Missouri,29,161,252
Pike County,Missouri,29,163,94
Platte County,Missouri,29,165,389
Polk County,Missouri,29,167,57
Pulaski County,Missouri,29,169,515
Putnam County,Missouri,29,171,5
Ralls County,Missouri,29,173,77
Randolph County,Missouri,29,175,71
Ray County,Missouri,29,177,53
Reynolds County,Missouri,29,179,40
Ripley County,Missouri,29,181,39
Saint Charles County,Missouri,29,183,502
Saint Clair County,Missouri,29,185,24
Sainte Genevieve County,Missouri,29,186,33
Saint Francois County,Missouri,29,187,286
Saint Louis County,Missouri,29,189,1400
Saline County,Missouri,29,195,42
Schuyler County,Missouri,29,197,64
Scotland County,Missouri,29,199,0
Scott County,Missouri,29,201,2
Shannon County,Missouri,29,203,88
Shelby County,Missouri,29,205,21
Stoddard County,Missouri,29,207,161
Stone County,Missouri,29,209,269
Sullivan County,Missouri,29,211,17
Taney County,Missouri,29,213,318
Texas County,Missouri,29,215,149
Vernon County,Missouri,29,217,94
Warren County,Missouri,29,219,67
Washington County,Missouri,29,221,98
Wayne County,Missouri,29,223,105
Webster County,Missouri,29,225,224
