County,State,State_FIPS,County_FIPS,black_population
Bremer County,Iowa,19,017,171
Buchanan County,Iowa,19,019,172
Buena Vista County,Iowa,19,021,454
Butler County,Iowa,19,023,41
Calhoun County,Iowa,19,025,87
Carroll County,Iowa,19,027,46
Cass County,Iowa,19,029,138
Cedar County,Iowa,19,031,12
Cerro Gordo County,Iowa,19,033,516
Cherokee County,Iowa,19,035,43
Chickasaw County,Iowa,19,037,11
Clarke County,Iowa,19,039,50
Clay County,Iowa,19,041,89
Clayton County,Iowa,19,043,87
Clinton County,Iowa,19,045,1350
Crawford County,Iowa,19,047,92
Dallas County,Iowa,19,049,826
Davis County,Iowa,19,051,18
Decatur County,Iowa,19,053,182
Delaware County,Iowa,19,055,34
Des Moines County,Iowa,19,057,1947
Dickinson County,Iowa,19,059,151
Dubuque County,Iowa,19,061,1332
Emmet County,Iowa,19,063,110
Fayette County,Iowa,19,065,176
Floyd County,Iowa,19,067,223
Franklin County,Iowa,19,069,22
Fremont County,Iowa,19,071,38
Greene County,Iowa,19,073,11
Grundy County,Iowa,19,075,23
Guthrie County,Iowa,19,077,49
Hamilton County,Iowa,19,079,48
Hancock County,Iowa,19,081,1
Hardin County,Iowa,19,083,228
Harrison County,Iowa,19,085,18
Henry County,Iowa,19,087,291
Howard County,Iowa,19,089,30
Humboldt County,Iowa,19,091,13
Ida County,Iowa,19,093,11
Iowa County,Iowa,19,095,79
Jackson County,Iowa,19,097,74
Jasper County,Iowa,19,099,424
Jefferson County,Iowa,19,101,103
Johnson County,Iowa,19,103,5508
Jones County,Iowa,19,105,367
Keokuk County,Iowa,19,107,24
Kossuth County,Iowa,19,109,26
Lee County,Iowa,19,111,1037
Linn County,Iowa,19,113,8126
Louisa County,Iowa,19,115,91
Lucas County,Iowa,19,117,18
Lyon County,Iowa,19,119,4
Madison County,Iowa,19,121,57
Mahaska County,Iowa,19,123,208
Marion County,Iowa,19,125,178
Marshall County,Iowa,19,127,731
Mills County,Iowa,19,129,65
Mitchell County,Iowa,19,131,33
Monona County,Iowa,19,133,25
Monroe County,Iowa,19,135,42
Montgomery County,Iowa,19,137,20
Muscatine County,Iowa,19,139,567
O'Brien County,Iowa,19,141,65
Osceola County,Iowa,19,143,62
Page County,Iowa,19,145,362
Palo Alto County,Iowa,19,147,10
Plymouth County,Iowa,19,149,61
Pocahontas County,Iowa,19,151,49
Polk County,Iowa,19,153,24961
Pottawattamie County,Iowa,19,155,1245
Poweshiek County,Iowa,19,157,178
Ringgold County,Iowa,19,159,0
Sac County,Iowa,19,161,58
Scott County,Iowa,19,163,11428
Shelby County,Iowa,19,165,7
Sioux County,Iowa,19,167,221
Story County,Iowa,19,169,2319
Tama County,Iowa,19,171,108
Taylor County,Iowa,19,173,6
Union County,Iowa,19,175,235
Van Buren County,Iowa,19,177,35
Wapello County,Iowa,19,179,379
Warren County,Iowa,19,181,275
Washington County,Iowa,19,183,135
Wayne County,Iowa,19,185,0
Webster County,Iowa,19,187,1559
Winnebago County,Iowa,19,189,92
Winneshiek County,Iowa,19,191,179
Woodbury County,Iowa,19,193,2506
Worth County,Iowa,19,195,35
Wright County,Iowa,19,197,3
Allen County,Kansas,20,001,238
Anderson County,Kansas,20,003,19
Atchison County,Kansas,20,005,939
Barber County,Kansas,20,007,23
Barton County,Kansas,20,009,433
Bourbon County,Kansas,20,011,364
Brown County,Kansas,20,013,134
Butler County,Kansas,20,015,1002
Chase County,Kansas,20,017,28
Chautauqua County,Kansas,20,019,59
Cherokee County,Kansas,20,021,57
Cheyenne County,Kansas,20,023,0
Clark County,Kansas,20,025,3
Clay County,Kansas,20,027,97
Cloud County,Kansas,20,029,26
Coffey County,Kansas,20,031,77
Comanche County,Kansas,20,033,0
Cowley County,Kansas,20,035,1038
Crawford County,Kansas,20,037,886
Decatur County,Kansas,20,039,20
Dickinson County,Kansas,20,041,46
Doniphan County,Kansas,20,043,239
Douglas County,Kansas,20,045,4355
Edwards County,Kansas,20,047,17
Elk County,Kansas,20,049,18
Ellis County,Kansas,20,051,243
Ellsworth County,Kansas,20,053,239
Finney County,Kansas,20,055,770
Ford County,Kansas,20,057,573
Franklin County,Kansas,20,059,205
Geary County,Kansas,20,061,5732
Gove County,Kansas,20,063,10
Graham County,Kansas,20,065,80
Grant County,Kansas,20,067,6
Gray County,Kansas,20,069,7
Greeley County,Kansas,20,071,12
Greenwood County,Kansas,20,073,14
Hamilton County,Kansas,20,075,1
Harper County,Kansas,20,077,28
Harvey County,Kansas,20,079,558
Haskell County,Kansas,20,081,24
Hodgeman County,Kansas,20,083,1
Jackson County,Kansas,20,085,169
Jefferson County,Kansas,20,087,57
Jewell County,Kansas,20,089,16
Johnson County,Kansas,20,091,22484
Kearny County,Kansas,20,093,16
Kingman County,Kansas,20,095,45
Kiowa County,Kansas,20,097,3
Labette County,Kansas,20,099,838
Lane County,Kansas,20,101,1
Leavenworth County,Kansas,20,103,6610
Lincoln County,Kansas,20,105,0
Linn County,Kansas,20,107,47
Logan County,Kansas,20,109,7
Lyon County,Kansas,20,111,758
McPherson County,Kansas,20,113,273
Marion County,Kansas,20,115,95
Marshall County,Kansas,20,117,72
Meade County,Kansas,20,119,40
Miami County,Kansas,20,121,394
Mitchell County,Kansas,20,123,48
Montgomery County,Kansas,20,125,2003
Morris County,Kansas,20,127,5
Morton County,Kansas,20,129,54
Nemaha County,Kansas,20,131,96
Neosho County,Kansas,20,133,216
Ness County,Kansas,20,135,2
Norton County,Kansas,20,137,145
Osage County,Kansas,20,139,89
Osborne County,Kansas,20,141,9
Ottawa County,Kansas,20,143,45
Pawnee County,Kansas,20,145,377
Phillips County,Kansas,20,147,16
Pottawatomie County,Kansas,20,149,256
Pratt County,Kansas,20,151,120
Rawlins County,Kansas,20,153,5
Reno County,Kansas,20,155,2004
Republic County,Kansas,20,157,9
Rice County,Kansas,20,159,36
Riley County,Kansas,20,161,4281
Rooks County,Kansas,20,163,34
Rush County,Kansas,20,165,35
Russell County,Kansas,20,167,44
Saline County,Kansas,20,169,1802
Scott County,Kansas,20,171,7
Sedgwick County,Kansas,20,173,43337
Seward County,Kansas,20,175,1000
Shawnee County,Kansas,20,177,15406
Sheridan County,Kansas,20,179,13
Sherman County,Kansas,20,181,47
Smith County,Kansas,20,183,1
Stafford County,Kansas,20,185,7
Stanton County,Kansas,20,187,5
Stevens County,Kansas,20,189,74
Sumner County,Kansas,20,191,274
Thomas County,Kansas,20,193,57
Trego County,Kansas,20,195,13
Wabaunsee County,Kansas,20,197,55
Wallace County,Kansas,20,199,5
Washington County,Kansas,20,201,31
Wichita County,Kansas,20,203,0
Wilson County,Kansas,20,205,11
Woodson County,Kansas,20,207,8
Wyandotte County,Kansas,20,209,40435
Adair County,Kentucky,21,001,678
Allen County,Kentucky,21,003,259
Anderson County,Kentucky,21,005,524
Ballard County,Kentucky,21,007,230
Barren County,Kentucky,21,009,1835
Bath County,Kentucky,21,011,171
Bell County,Kentucky,21,013,738
Boone County,Kentucky,21,015,3383
Bourbon County,Kentucky,21,017,1408
Boyd County,Kentucky,21,019,1320
Boyle County,Kentucky,21,021,2030
Bracken County,Kentucky,21,023,11
Breathitt County,Kentucky,21,025,128
Breckinridge County,Kentucky,21,027,559
Bullitt County,Kentucky,21,029,451
Butler County,Kentucky,21,031,36
Caldwell County,Kentucky,21,033,694
Calloway County,Kentucky,21,035,1463
Campbell County,Kentucky,21,037,2275
Carlisle County,Kentucky,21,039,66
Carroll County,Kentucky,21,041,146
Carter County,Kentucky,21,043,194
Casey County,Kentucky,21,045,44
Christian County,Kentucky,21,047,15725
Clark County,Kentucky,21,049,1758
Clay County,Kentucky,21,051,1081
Clinton County,Kentucky,21,053,85
Crittenden County,Kentucky,21,055,58
Cumberland County,Kentucky,21,057,264
Daviess County,Kentucky,21,059,4476
Edmonson County,Kentucky,21,061,108
Elliott County,Kentucky,21,063,286
Estill County,Kentucky,21,065,26
Fayette County,Kentucky,21,067,41965
Fleming County,Kentucky,21,069,119
Floyd County,Kentucky,21,071,393
Franklin County,Kentucky,21,073,5046
Fulton County,Kentucky,21,075,1611
Gallatin County,Kentucky,21,077,108
Garrard County,Kentucky,21,079,414
Grant County,Kentucky,21,081,161
Graves County,Kentucky,21,083,1478
Grayson County,Kentucky,21,085,169
Green County,Kentucky,21,087,332
Greenup County,Kentucky,21,089,222
Hancock County,Kentucky,21,091,81
Hardin County,Kentucky,21,093,12298
Harlan County,Kentucky,21,095,853
Harrison County,Kentucky,21,097,528
Hart County,Kentucky,21,099,1023
Henderson County,Kentucky,21,101,3587
Henry County,Kentucky,21,103,434
Hickman County,Kentucky,21,105,501
Hopkins County,Kentucky,21,107,2750
Jackson County,Kentucky,21,109,9
Jefferson County,Kentucky,21,111,150759
Jessamine County,Kentucky,21,113,1540
Johnson County,Kentucky,21,115,96
Kenton County,Kentucky,21,117,7666
Knott County,Kentucky,21,119,144
Knox County,Kentucky,21,121,493
Larue County,Kentucky,21,123,454
Laurel County,Kentucky,21,125,464
Lawrence County,Kentucky,21,127,39
Lee County,Kentucky,21,129,82
Leslie County,Kentucky,21,131,12
Letcher County,Kentucky,21,133,122
Lewis County,Kentucky,21,135,58
Lincoln County,Kentucky,21,137,530
Livingston County,Kentucky,21,139,106
Logan County,Kentucky,21,141,2076
Lyon County,Kentucky,21,143,533
McCracken County,Kentucky,21,145,6421
McCreary County,Kentucky,21,147,1101
McLean County,Kentucky,21,149,64
Madison County,Kentucky,21,151,2971
Magoffin County,Kentucky,21,153,35
Marion County,Kentucky,21,155,2010
Marshall County,Kentucky,21,157,73
Martin County,Kentucky,21,159,855
Mason County,Kentucky,21,161,1198
Meade County,Kentucky,21,163,1234
Menifee County,Kentucky,21,165,114
Mercer County,Kentucky,21,167,1001
Metcalfe County,Kentucky,21,169,144
Monroe County,Kentucky,21,171,244
Montgomery County,Kentucky,21,173,895
Morgan County,Kentucky,21,175,583
Muhlenberg County,Kentucky,21,177,1482
Nelson County,Kentucky,21,179,2181
Nicholas County,Kentucky,21,181,33
Ohio County,Kentucky,21,183,377
Oldham County,Kentucky,21,185,2618
Owen County,Kentucky,21,187,160
Owsley County,Kentucky,21,189,27
Pendleton County,Kentucky,21,191,49
Perry County,Kentucky,21,193,312
Pike County,Kentucky,21,195,340
Powell County,Kentucky,21,197,159
Pulaski County,Kentucky,21,199,703
Robertson County,Kentucky,21,201,0
Rockcastle County,Kentucky,21,203,55
Rowan County,Kentucky,21,205,306
Russell County,Kentucky,21,207,128
Scott County,Kentucky,21,209,2607
Shelby County,Kentucky,21,211,3240
Simpson County,Kentucky,21,213,1685
Spencer County,Kentucky,21,215,560
Taylor County,Kentucky,21,217,1133
Todd County,Kentucky,21,219,1057
Trigg County,Kentucky,21,221,1188
Trimble County,Kentucky,21,223,117
Union County,Kentucky,21,225,1852
Warren County,Kentucky,21,227,10256
Washington County,Kentucky,21,229,719
Wayne County,Kentucky,21,231,395
Webster County,Kentucky,21,233,675
Whitley County,Kentucky,21,235,214
Wolfe County,Kentucky,21,237,1
Woodford County,Kentucky,21,239,1290
Acadia Parish,Louisiana,22,001,10940
Allen Parish,Louisiana,22,003,5576
Ascension Parish,Louisiana,22,005,23329
Assumption Parish,Louisiana,22,007,7170
Avoyelles Parish,Louisiana,22,009,12304
Beauregard Parish,Louisiana,22,011,4543
Bienville Parish,Louisiana,22,013,6174
Bossier Parish,Louisiana,22,015,24841
Caddo Parish,Louisiana,22,017,119055
Calcasieu Parish,Louisiana,22,019,47271
Caldwell Parish,Louisiana,22,021,1844
Cameron Parish,Louisiana,22,023,165
Catahoula Parish,Louisiana,22,025,3025
Claiborne Parish,Louisiana,22,027,8792
Concordia Parish,Louisiana,22,029,8446
De Soto Parish,Louisiana,22,031,10385
East Baton Rouge Parish,Louisiana,22,033,197027
East Carroll Parish,Louisiana,22,035,5437
East Feliciana Parish,Louisiana,22,037,9234
Evangeline Parish,Louisiana,22,039,9608
Franklin Parish,Louisiana,22,041,6638
Grant Parish,Louisiana,22,043,3370
Iberia Parish,Louisiana,22,045,23460
Iberville Parish,Louisiana,22,047,16376
Jackson Parish,Louisiana,22,049,4839
Jefferson Parish,Louisiana,22,051,113988
Jefferson Davis Parish,Louisiana,22,053,5194
Lafayette Parish,Louisiana,22,055,56650
Lafourche Parish,Louisiana,22,057,12926
LaSalle Parish,Louisiana,22,059,1791
Lincoln Parish,Louisiana,22,061,18570
Livingston Parish,Louisiana,22,063,6551
Madison Parish,Louisiana,22,065,7420
Morehouse Parish,Louisiana,22,067,13152
Natchitoches Parish,Louisiana,22,069,16356
Orleans Parish,Louisiana,22,071,193128
Ouachita Parish,Louisiana,22,073,55591
Plaquemines Parish,Louisiana,22,075,5002
Pointe Coupee Parish,Louisiana,22,077,8429
Rapides Parish,Louisiana,22,079,42168
Red River Parish,Louisiana,22,081,3642
Richland Parish,Louisiana,22,083,7569
Sabine Parish,Louisiana,22,085,4065
Saint Bernard Parish,Louisiana,22,087,5412
Saint Charles Parish,Louisiana,22,089,13989
Saint Helena Parish,Louisiana,22,091,5991
Saint James Parish,Louisiana,22,093,11160
Saint John the Baptist Parish,Louisiana,22,095,24548
Saint Landry Parish,Louisiana,22,097,34714
Saint Martin Parish,Louisiana,22,099,16194
Saint Mary Parish,Louisiana,22,101,17303
Saint Tammany Parish,Louisiana,22,103,26393
Tangipahoa Parish,Louisiana,22,105,36037
Tensas Parish,Louisiana,22,107,3005
Terrebonne Parish,Louisiana,22,109,20970
Union Parish,Louisiana,22,111,6142
Vermilion Parish,Louisiana,22,113,7983
Vernon Parish,Louisiana,22,115,7329
Washington Parish,Louisiana,22,117,14649
Webster Parish,Louisiana,22,119,13827
West Baton Rouge Parish,Louisiana,22,121,8423
West Carroll Parish,Louisiana,22,123,1857
West Feliciana Parish,Louisiana,22,125,7033
Winn Parish,Louisiana,22,127,4820
Androscoggin County,Maine,23,001,1811
Aroostook County,Maine,23,003,432
Cumberland County,Maine,23,005,7320
Franklin County,Maine,23,007,79
Hancock County,Maine,23,009,110
Kennebec County,Maine,23,011,864
Knox County,Maine,23,013,158
Lincoln County,Maine,23,015,84
Oxford County,Maine,23,017,254
Penobscot County,Maine,23,019,1048
Piscataquis County,Maine,23,021,9
Sagadahoc County,Maine,23,023,350
Somerset County,Maine,23,025,171
Waldo County,Maine,23,027,92
Washington County,Maine,23,029,163
York County,Maine,23,031,1034
Allegany County,Maryland,24,001,5610
Anne Arundel County,Maryland,24,003,80927
Baltimore County,Maryland,24,005,206708
Calvert County,Maryland,24,009,12116
Caroline County,Maryland,24,011,4405
Carroll County,Maryland,24,013,5629
Cecil County,Maryland,24,015,6314
Charles County,Maryland,24,017,58343
Dorchester County,Maryland,24,019,9026
Frederick County,Maryland,24,021,19639
Garrett County,Maryland,24,023,287
Harford County,Maryland,24,025,30372
Howard County,Maryland,24,027,49109
Kent County,Maryland,24,029,3229
Queen Anne's County,Maryland,24,035,3516
Saint Mary's County,Maryland,24,037,14631
Somerset County,Maryland,24,039,10677
Talbot County,Maryland,24,041,5146
Washington County,Maryland,24,043,14679
Wicomico County,Maryland,24,045,23329
Worcester County,Maryland,24,047,7286
Baltimore City,Maryland,24,510,395975
Montgomery County,Maryland,24,031,164973
Prince George's County,Maryland,24,033,551916
Barnstable County,Massachusetts,25,001,4267
Berkshire County,Massachusetts,25,003,3555
Bristol County,Massachusetts,25,005,19262
Dukes County,Massachusetts,25,007,685
Essex County,Massachusetts,25,009,24706
Franklin County,Massachusetts,25,011,794
Hampden County,Massachusetts,25,013,40229
Hampshire County,Massachusetts,25,015,3709
Middlesex County,Massachusetts,25,017,66831
Nantucket County,Massachusetts,25,019,809
Norfolk County,Massachusetts,25,021,37557
Plymouth County,Massachusetts,25,023,40607
Suffolk County,Massachusetts,25,025,158173
Worcester County,Massachusetts,25,027,30723
Alcona County,Michigan,26,001,44
Alger County,Michigan,26,003,780
Allegan County,Michigan,26,005,1380
Alpena County,Michigan,26,007,151
Antrim County,Michigan,26,009,71
Arenac County,Michigan,26,011,331
Baraga County,Michigan,26,013,797
Barry County,Michigan,26,015,299
Bay County,Michigan,26,017,1416
Benzie County,Michigan,26,019,56
Berrien County,Michigan,26,021,24175
Branch County,Michigan,26,023,1446
Calhoun County,Michigan,26,025,14915
Cass County,Michigan,26,027,2660
Charlevoix County,Michigan,26,029,141
Cheboygan County,Michigan,26,031,95
Chippewa County,Michigan,26,033,1879
Clare County,Michigan,26,035,165
Clinton County,Michigan,26,037,1394
Crawford County,Michigan,26,039,196
Delta County,Michigan,26,041,127
Dickinson County,Michigan,26,043,77
Eaton County,Michigan,26,045,6408
Emmet County,Michigan,26,047,196
Genesee County,Michigan,26,049,86845
Gladwin County,Michigan,26,051,152
Gogebic County,Michigan,26,053,766
Grand Traverse County,Michigan,26,055,1061
Gratiot County,Michigan,26,057,1780
Hillsdale County,Michigan,26,059,230
Houghton County,Michigan,26,061,295
Huron County,Michigan,26,063,82
Ingham County,Michigan,26,065,31109
Ionia County,Michigan,26,067,2500
Iosco County,Michigan,26,069,188
Iron County,Michigan,26,071,169
Isabella County,Michigan,26,073,1823
Jackson County,Michigan,26,075,12713
Kalamazoo County,Michigan,26,077,27736
Kalkaska County,Michigan,26,079,98
Kent County,Michigan,26,081,58148
Keweenaw County,Michigan,26,083,49
Lake County,Michigan,26,085,1131
Lapeer County,Michigan,26,087,933
Leelanau County,Michigan,26,089,115
Lenawee County,Michigan,26,091,2480
Livingston County,Michigan,26,093,860
Luce County,Michigan,26,095,728
Mackinac County,Michigan,26,097,79
Macomb County,Michigan,26,099,67442
Manistee County,Michigan,26,101,738
Marquette County,Michigan,26,103,1059
Mason County,Michigan,26,105,206
Mecosta County,Michigan,26,107,1214
Menominee County,Michigan,26,109,47
Midland County,Michigan,26,111,1022
Missaukee County,Michigan,26,113,66
Monroe County,Michigan,26,115,2995
Montcalm County,Michigan,26,117,1521
Montmorency County,Michigan,26,119,16
Muskegon County,Michigan,26,121,24159
Newaygo County,Michigan,26,123,627
Oakland County,Michigan,26,125,156739
Oceana County,Michigan,26,127,163
Ogemaw County,Michigan,26,129,63
Ontonagon County,Michigan,26,131,57
Osceola County,Michigan,26,133,156
Oscoda County,Michigan,26,135,6
Otsego County,Michigan,26,137,16
Ottawa County,Michigan,26,139,3680
Presque Isle County,Michigan,26,141,27
Roscommon County,Michigan,26,143,90
Saginaw County,Michigan,26,145,37586
Saint Clair County,Michigan,26,147,4129
Saint Joseph County,Michigan,26,149,1762
Sanilac County,Michigan,26,151,191
Schoolcraft County,Michigan,26,153,55
Shiawassee County,Michigan,26,155,338
Tuscola County,Michigan,26,157,636
Van Buren County,Michigan,26,159,3272
Washtenaw County,Michigan,26,161,42422
Wayne County,Michigan,26,163,751319
Wexford County,Michigan,26,165,157
Aitkin County,Minnesota,27,001,25
Anoka County,Minnesota,27,003,13304
Becker County,Minnesota,27,005,135
Beltrami County,Minnesota,27,007,373
Benton County,Minnesota,27,009,762
Big Stone County,Minnesota,27,011,23
Blue Earth County,Minnesota,27,013,1604
Brown County,Minnesota,27,015,65
Carlton County,Minnesota,27,017,586
Carver County,Minnesota,27,019,977
Cass County,Minnesota,27,021,112
Chippewa County,Minnesota,27,023,64
Chisago County,Minnesota,27,025,674
Clay County,Minnesota,27,027,876
Clearwater County,Minnesota,27,029,81
Cook County,Minnesota,27,031,41
Cottonwood County,Minnesota,27,033,61
Crow Wing County,Minnesota,27,035,457
Dakota County,Minnesota,27,037,18077
Dodge County,Minnesota,27,039,70
Douglas County,Minnesota,27,041,185
Faribault County,Minnesota,27,043,77
Fillmore County,Minnesota,27,045,37
Freeborn County,Minnesota,27,047,287
Goodhue County,Minnesota,27,049,485
Grant County,Minnesota,27,051,11
Hennepin County,Minnesota,27,053,132736
Houston County,Minnesota,27,055,68
Hubbard County,Minnesota,27,057,52
Isanti County,Minnesota,27,059,214
Itasca County,Minnesota,27,061,112
Jackson County,Minnesota,27,063,26
Kanabec County,Minnesota,27,065,94
Kandiyohi County,Minnesota,27,067,741
Kittson County,Minnesota,27,069,29
Koochiching County,Minnesota,27,071,32
Lac qui Parle County,Minnesota,27,073,41
Lake County,Minnesota,27,075,9
Lake of the Woods County,Minnesota,27,077,53
Le Sueur County,Minnesota,27,079,49
Lincoln County,Minnesota,27,081,13
Lyon County,Minnesota,27,083,500
McLeod County,Minnesota,27,085,308
Mahnomen County,Minnesota,27,087,43
Marshall County,Minnesota,27,089,60
Martin County,Minnesota,27,091,92
Meeker County,Minnesota,27,093,50
Mille Lacs County,Minnesota,27,095,108
Morrison County,Minnesota,27,097,38
Mower County,Minnesota,27,099,778
Murray County,Minnesota,27,101,12
Nicollet County,Minnesota,27,103,683
Nobles County,Minnesota,27,105,730
Norman County,Minnesota,27,107,15
Olmsted County,Minnesota,27,109,6587
Otter Tail County,Minnesota,27,111,421
Pennington County,Minnesota,27,113,173
Pine County,Minnesota,27,115,627
Pipestone County,Minnesota,27,117,70
Polk County,Minnesota,27,119,232
Pope County,Minnesota,27,121,46
Ramsey County,Minnesota,27,123,53578
Red Lake County,Minnesota,27,125,27
Redwood County,Minnesota,27,127,106
Renville County,Minnesota,27,129,89
Rice County,Minnesota,27,131,1993
Rock County,Minnesota,27,133,55
Roseau County,Minnesota,27,135,57
Saint Louis County,Minnesota,27,137,2803
Scott County,Minnesota,27,139,3464
Sherburne County,Minnesota,27,141,1585
Sibley County,Minnesota,27,143,81
Stearns County,Minnesota,27,145,4303
Steele County,Minnesota,27,147,941
Stevens County,Minnesota,27,149,66
Swift County,Minnesota,27,151,235
Todd County,Minnesota,27,153,82
Traverse County,Minnesota,27,155,4
Wabasha County,Minnesota,27,157,125
Wadena County,Minnesota,27,159,114
Waseca County,Minnesota,27,161,279
Washington County,Minnesota,27,163,7598
Watonwan County,Minnesota,27,165,142
Wilkin County,Minnesota,27,167,13
Winona County,Minnesota,27,169,515
Wright County,Minnesota,27,171,1136
Yellow Medicine County,Minnesota,27,173,69
Adams County,Mississippi,28,001,18960
Alcorn County,Mississippi,28,003,4275
Amite County,Mississippi,28,005,5593
Attala County,Mississippi,28,007,8272
Benton County,Mississippi,28,009,3210
Bolivar County,Mississippi,28,011,22737
Calhoun County,Mississippi,28,013,4265
Carroll County,Mississippi,28,015,3645
Chickasaw County,Mississippi,28,017,7318
Choctaw County,Mississippi,28,019,2701
Claiborne County,Mississippi,28,021,8303
Clarke County,Mississippi,28,023,5979
Clay County,Mississippi,28,025,11972
Coahoma County,Mississippi,28,027,19839
Copiah County,Mississippi,28,029,15125
Covington County,Mississippi,28,031,6743
DeSoto County,Mississippi,28,033,31413
Forrest County,Mississippi,28,035,26846
Franklin County,Mississippi,28,037,2843
George County,Mississippi,28,039,1950
Greene County,Mississippi,28,041,3525
Grenada County,Mississippi,28,043,9237
Hancock County,Mississippi,28,045,3047
Harrison County,Mississippi,28,047,40894
Hinds County,Mississippi,28,049,168159
Holmes County,Mississippi,28,051,16050
Humphreys County,Mississippi,28,053,7138
Issaquena County,Mississippi,28,055,1187
Itawamba County,Mississippi,28,057,1533
Jackson County,Mississippi,28,059,30167
Jasper County,Mississippi,28,061,9021
Jefferson County,Mississippi,28,063,6721
Jefferson Davis County,Mississippi,28,065,7392
Jones County,Mississippi,28,067,18649
Kemper County,Mississippi,28,069,6212
Lafayette County,Mississippi,28,071,11212
Lamar County,Mississippi,28,073,10119
Lauderdale County,Mississippi,28,075,33726
Lawrence County,Mississippi,28,077,4119
Leake County,Mississippi,28,079,9607
Lee County,Mississippi,28,081,22151
Leflore County,Mississippi,28,083,23364
Lincoln County,Mississippi,28,085,10538
Lowndes County,Mississippi,28,087,25828
Madison County,Mississippi,28,089,35929
Marion County,Mississippi,28,091,8727
Marshall County,Mississippi,28,093,17691
Monroe County,Mississippi,28,095,11496
Montgomery County,Mississippi,28,097,5116
Neshoba County,Mississippi,28,099,6188
Newton County,Mississippi,28,101,6717
Noxubee County,Mississippi,28,103,8264
Oktibbeha County,Mississippi,28,105,17117
Panola County,Mississippi,28,107,17022
Pearl River County,Mississippi,28,109,7105
Perry County,Mississippi,28,111,2683
Pike County,Mississippi,28,113,20582
Pontotoc County,Mississippi,28,115,4052
Prentiss County,Mississippi,28,117,3381
Quitman County,Mississippi,28,119,5822
Rankin County,Mississippi,28,121,26762
Scott County,Mississippi,28,123,10955
Sharkey County,Mississippi,28,125,3331
Simpson County,Mississippi,28,127,9692
Smith County,Mississippi,28,129,3950
Stone County,Mississippi,28,131,3408
Sunflower County,Mississippi,28,133,21891
Tallahatchie County,Mississippi,28,135,8338
Tate County,Mississippi,28,137,8536
Tippah County,Mississippi,28,139,3419
Tishomingo County,Mississippi,28,141,646
Tunica County,Mississippi,28,143,7777
Union County,Mississippi,28,145,3781
Walthall County,Mississippi,28,147,7138
Warren County,Mississippi,28,149,22645
Washington County,Mississippi,28,151,36186
Wayne County,Mississippi,28,153,8072
Webster County,Mississippi,28,155,1913
Wilkinson County,Mississippi,28,157,6989
Winston County,Mississippi,28,159,8998
Yalobusha County,Mississippi,28,161,4922
Yazoo County,Mississippi,28,163,15770
Adair County,Missouri,29,001,493
Andrew County,Missouri,29,003,60
Atchison County,Missouri,29,005,82
Audrain County,Missouri,29,007,1682
Barry County,Missouri,29,009,26
Barton County,Missouri,29,011,15
Bates County,Missouri,29,013,121
Benton County,Missouri,29,015,24
Bollinger County,Missouri,29,017,55
Boone County,Missouri,29,019,14214
Buchanan County,Missouri,29,021,3857
Butler County,Missouri,29,023,2232
Caldwell County,Missouri,29,025,76
Callaway County,Missouri,29,027,1887
Camden County,Missouri,29,029,218
Cape Girardeau County,Missouri,29,031,5140
Carroll County,Missouri,29,033,142
Carter County,Missouri,29,035,36
Cass County,Missouri,29,037,3275
Cedar County,Missouri,29,039,49
Chariton County,Missouri,29,041,168
Christian County,Missouri,29,043,521
Clark County,Missouri,29,045,28
Clay County,Missouri,29,047,10676
Clinton County,Missouri,29,049,325
Cole County,Missouri,29,051,8311
Cooper County,Missouri,29,053,1001
Crawford County,Missouri,29,055,55
Dade County,Missouri,29,057,48
Dallas County,Missouri,29,059,18
Daviess County,Missouri,29,061,32
DeKalb County,Missouri,29,063,1136
Dent County,Missouri,29,065,91
Douglas County,Missouri,29,067,15
Dunklin County,Missouri,29,069,3225
Franklin County,Missouri,29,071,1173
Gasconade County,Missouri,29,073,40
Gentry County,Missouri,29,075,36
Greene County,Missouri,29,077,7601
Grundy County,Missouri,29,079,101
Harrison County,Missouri,29,081,61
Henry County,Missouri,29,083,286
Hickory County,Missouri,29,085,64
Holt County,Missouri,29,087,30
Howard County,Missouri,29,089,545
Howell County,Missouri,29,091,89
Iron County,Missouri,29,093,119
Jackson County,Missouri,29,095,160055
Jasper County,Missouri,29,097,2321
Jefferson County,Missouri,29,099,1749
Johnson County,Missouri,29,101,2347
Knox County,Missouri,29,103,31
Laclede County,Missouri,29,105,254
Lafayette County,Missouri,29,107,806
Lawrence County,Missouri,29,109,171
Lewis County,Missouri,29,111,335
Lincoln County,Missouri,29,113,977
Linn County,Missouri,29,115,74
Livingston County,Missouri,29,117,414
McDonald County,Missouri,29,119,178
Macon County,Missouri,29,121,405
Madison County,Missouri,29,123,42
Maries County,Missouri,29,125,83
Marion County,Missouri,29,127,1497
Mercer County,Missouri,29,129,21
Miller County,Missouri,29,131,160
Mississippi County,Missouri,29,133,3238
Moniteau County,Missouri,29,135,785
Monroe County,Missouri,29,137,284
Montgomery County,Missouri,29,139,179
Morgan County,Missouri,29,141,158
New Madrid County,Missouri,29,143,2982
Newton County,Missouri,29,145,421
Nodaway County,Missouri,29,147,427
Oregon County,Missouri,29,149,21
Osage County,Missouri,29,151,105
Ozark County,Missouri,29,153,20
Pemiscot County,Missouri,29,155,5106
Perry County,Missouri,29,157,95
