County,State,State_FIPS,County_FIPS,native_american_population
Howard County,Indiana,18,067,222.0
Huntington County,Indiana,18,069,144.0
Jackson County,Indiana,18,071,92.0
Jasper County,Indiana,18,073,83.0
Jay County,Indiana,18,075,39.0
Jefferson County,Indiana,18,077,60.0
Jennings County,Indiana,18,079,22.0
Johnson County,Indiana,18,081,97.0
Knox County,Indiana,18,083,32.0
Kosciusko County,Indiana,18,085,230.0
LaGrange County,Indiana,18,087,23.0
Lake County,Indiana,18,089,1568.0
LaPorte County,Indiana,18,091,266.0
Lawrence County,Indiana,18,093,70.0
Madison County,Indiana,18,095,108.0
Marion County,Indiana,18,097,2519.0
Marshall County,Indiana,18,099,148.0
Martin County,Indiana,18,101,45.0
Miami County,Indiana,18,103,379.0
Monroe County,Indiana,18,105,534.0
Montgomery County,Indiana,18,107,104.0
Morgan County,Indiana,18,109,42.0
Newton County,Indiana,18,111,27.0
Noble County,Indiana,18,113,55.0
Ohio County,Indiana,18,115,0.0
Orange County,Indiana,18,117,19.0
Owen County,Indiana,18,119,58.0
Parke County,Indiana,18,121,31.0
Perry County,Indiana,18,123,15.0
Pike County,Indiana,18,125,0.0
Porter County,Indiana,18,127,377.0
Posey County,Indiana,18,129,0.0
Pulaski County,Indiana,18,131,12.0
Putnam County,Indiana,18,133,77.0
Randolph County,Indiana,18,135,31.0
Ripley County,Indiana,18,137,68.0
Rush County,Indiana,18,139,0.0
Saint Joseph County,Indiana,18,141,869.0
Scott County,Indiana,18,143,30.0
Shelby County,Indiana,18,145,131.0
Spencer County,Indiana,18,147,53.0
Starke County,Indiana,18,149,15.0
Steuben County,Indiana,18,151,16.0
Sullivan County,Indiana,18,153,57.0
Switzerland County,Indiana,18,155,19.0
Tippecanoe County,Indiana,18,157,188.0
Tipton County,Indiana,18,159,0.0
Union County,Indiana,18,161,0.0
Vanderburgh County,Indiana,18,163,372.0
Vermillion County,Indiana,18,165,56.0
Vigo County,Indiana,18,167,274.0
Wabash County,Indiana,18,169,242.0
Warren County,Indiana,18,171,13.0
Warrick County,Indiana,18,173,136.0
Washington County,Indiana,18,175,113.0
Wayne County,Indiana,18,177,67.0
Wells County,Indiana,18,179,133.0
White County,Indiana,18,181,16.0
Whitley County,Indiana,18,183,174.0
Adair County,Iowa,19,001,2.0
Adams County,Iowa,19,003,2.0
Allamakee County,Iowa,19,005,29.0
Appanoose County,Iowa,19,007,4.0
Audubon County,Iowa,19,009,39.0
Benton County,Iowa,19,011,8.0
Black Hawk County,Iowa,19,013,327.0
Boone County,Iowa,19,015,54.0
Bremer County,Iowa,19,017,49.0
Buchanan County,Iowa,19,019,73.0
Buena Vista County,Iowa,19,021,6.0
Butler County,Iowa,19,023,20.0
Calhoun County,Iowa,19,025,44.0
Carroll County,Iowa,19,027,14.0
Cass County,Iowa,19,029,45.0
Cedar County,Iowa,19,031,14.0
Cerro Gordo County,Iowa,19,033,98.0
Cherokee County,Iowa,19,035,42.0
Chickasaw County,Iowa,19,037,9.0
Clarke County,Iowa,19,039,0.0
Clay County,Iowa,19,041,18.0
Clayton County,Iowa,19,043,9.0
Clinton County,Iowa,19,045,197.0
Crawford County,Iowa,19,047,148.0
Dallas County,Iowa,19,049,50.0
Davis County,Iowa,19,051,0.0
Decatur County,Iowa,19,053,42.0
Delaware County,Iowa,19,055,3.0
Des Moines County,Iowa,19,057,45.0
Dickinson County,Iowa,19,059,23.0
Dubuque County,Iowa,19,061,91.0
Emmet County,Iowa,19,063,38.0
Fayette County,Iowa,19,065,105.0
Floyd County,Iowa,19,067,1.0
Franklin County,Iowa,19,069,7.0
Fremont County,Iowa,19,071,45.0
Greene County,Iowa,19,073,4.0
Grundy County,Iowa,19,075,16.0
Guthrie County,Iowa,19,077,12.0
Hamilton County,Iowa,19,079,0.0
Hancock County,Iowa,19,081,14.0
Hardin County,Iowa,19,083,48.0
Harrison County,Iowa,19,085,58.0
Henry County,Iowa,19,087,56.0
Howard County,Iowa,19,089,1.0
Humboldt County,Iowa,19,091,7.0
Ida County,Iowa,19,093,34.0
Iowa County,Iowa,19,095,7.0
Jackson County,Iowa,19,097,13.0
Jasper County,Iowa,19,099,106.0
Jefferson County,Iowa,19,101,14.0
Johnson County,Iowa,19,103,309.0
Jones County,Iowa,19,105,176.0
Keokuk County,Iowa,19,107,27.0
Kossuth County,Iowa,19,109,13.0
Lee County,Iowa,19,111,35.0
Linn County,Iowa,19,113,527.0
Louisa County,Iowa,19,115,26.0
Lucas County,Iowa,19,117,22.0
Lyon County,Iowa,19,119,67.0
Madison County,Iowa,19,121,13.0
Mahaska County,Iowa,19,123,47.0
Marion County,Iowa,19,125,58.0
Marshall County,Iowa,19,127,145.0
Mills County,Iowa,19,129,61.0
Mitchell County,Iowa,19,131,2.0
Monona County,Iowa,19,133,117.0
Monroe County,Iowa,19,135,2.0
Montgomery County,Iowa,19,137,19.0
Muscatine County,Iowa,19,139,104.0
O'Brien County,Iowa,19,141,29.0
Osceola County,Iowa,19,143,22.0
Page County,Iowa,19,145,61.0
Palo Alto County,Iowa,19,147,8.0
Plymouth County,Iowa,19,149,26.0
Pocahontas County,Iowa,19,151,4.0
Polk County,Iowa,19,153,1203.0
Pottawattamie County,Iowa,19,155,291.0
Poweshiek County,Iowa,19,157,24.0
Ringgold County,Iowa,19,159,28.0
Sac County,Iowa,19,161,2.0
Scott County,Iowa,19,163,434.0
Shelby County,Iowa,19,165,13.0
Sioux County,Iowa,19,167,86.0
Story County,Iowa,19,169,173.0
Tama County,Iowa,19,171,1273.0
Taylor County,Iowa,19,173,18.0
Union County,Iowa,19,175,51.0
Van Buren County,Iowa,19,177,9.0
Wapello County,Iowa,19,179,55.0
Warren County,Iowa,19,181,98.0
Washington County,Iowa,19,183,2.0
Wayne County,Iowa,19,185,20.0
Webster County,Iowa,19,187,144.0
Winnebago County,Iowa,19,189,80.0
Winneshiek County,Iowa,19,191,62.0
Woodbury County,Iowa,19,193,1859.0
Worth County,Iowa,19,195,10.0
Wright County,Iowa,19,197,31.0
Allen County,Kansas,20,001,43.0
Anderson County,Kansas,20,003,178.0
Atchison County,Kansas,20,005,80.0
Barber County,Kansas,20,007,15.0
Barton County,Kansas,20,009,55.0
Bourbon County,Kansas,20,011,124.0
Brown County,Kansas,20,013,797.0
Butler County,Kansas,20,015,550.0
Chase County,Kansas,20,017,45.0
Chautauqua County,Kansas,20,019,212.0
Cherokee County,Kansas,20,021,746.0
Cheyenne County,Kansas,20,023,0.0
Clark County,Kansas,20,025,37.0
Clay County,Kansas,20,027,35.0
Cloud County,Kansas,20,029,22.0
Coffey County,Kansas,20,031,84.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,767.0
Crawford County,Kansas,20,037,191.0
Decatur County,Kansas,20,039,19.0
Dickinson County,Kansas,20,041,207.0
Doniphan County,Kansas,20,043,84.0
Douglas County,Kansas,20,045,2650.0
Edwards County,Kansas,20,047,4.0
Elk County,Kansas,20,049,46.0
Ellis County,Kansas,20,051,50.0
Ellsworth County,Kansas,20,053,25.0
Finney County,Kansas,20,055,311.0
Ford County,Kansas,20,057,250.0
Franklin County,Kansas,20,059,117.0
Geary County,Kansas,20,061,283.0
Gove County,Kansas,20,063,6.0
Graham County,Kansas,20,065,7.0
Grant County,Kansas,20,067,100.0
Gray County,Kansas,20,069,0.0
Greeley County,Kansas,20,071,7.0
Greenwood County,Kansas,20,073,16.0
Hamilton County,Kansas,20,075,6.0
Harper County,Kansas,20,077,82.0
Harvey County,Kansas,20,079,204.0
Haskell County,Kansas,20,081,77.0
Hodgeman County,Kansas,20,083,0.0
Jackson County,Kansas,20,085,872.0
Jefferson County,Kansas,20,087,147.0
Jewell County,Kansas,20,089,10.0
Johnson County,Kansas,20,091,1683.0
Kearny County,Kansas,20,093,35.0
Kingman County,Kansas,20,095,70.0
Kiowa County,Kansas,20,097,10.0
Labette County,Kansas,20,099,237.0
Lane County,Kansas,20,101,5.0
Leavenworth County,Kansas,20,103,631.0
Lincoln County,Kansas,20,105,18.0
Linn County,Kansas,20,107,119.0
Logan County,Kansas,20,109,17.0
Lyon County,Kansas,20,111,149.0
McPherson County,Kansas,20,113,211.0
Marion County,Kansas,20,115,127.0
Marshall County,Kansas,20,117,18.0
Meade County,Kansas,20,119,9.0
Miami County,Kansas,20,121,172.0
Mitchell County,Kansas,20,123,37.0
Montgomery County,Kansas,20,125,939.0
Morris County,Kansas,20,127,6.0
Morton County,Kansas,20,129,16.0
Nemaha County,Kansas,20,131,58.0
Neosho County,Kansas,20,133,96.0
Ness County,Kansas,20,135,3.0
Norton County,Kansas,20,137,25.0
Osage County,Kansas,20,139,147.0
Osborne County,Kansas,20,141,10.0
Ottawa County,Kansas,20,143,10.0
Pawnee County,Kansas,20,145,2.0
Phillips County,Kansas,20,147,11.0
Pottawatomie County,Kansas,20,149,129.0
Pratt County,Kansas,20,151,198.0
Rawlins County,Kansas,20,153,15.0
Reno County,Kansas,20,155,384.0
Republic County,Kansas,20,157,4.0
Rice County,Kansas,20,159,81.0
Riley County,Kansas,20,161,353.0
Rooks County,Kansas,20,163,17.0
Rush County,Kansas,20,165,14.0
Russell County,Kansas,20,167,34.0
Saline County,Kansas,20,169,263.0
Scott County,Kansas,20,171,31.0
Sedgwick County,Kansas,20,173,4676.0
Seward County,Kansas,20,175,182.0
Shawnee County,Kansas,20,177,1496.0
Sheridan County,Kansas,20,179,35.0
Sherman County,Kansas,20,181,11.0
Smith County,Kansas,20,183,0.0
Stafford County,Kansas,20,185,11.0
Stanton County,Kansas,20,187,11.0
Stevens County,Kansas,20,189,43.0
Sumner County,Kansas,20,191,316.0
Thomas County,Kansas,20,193,25.0
Trego County,Kansas,20,195,33.0
Wabaunsee County,Kansas,20,197,22.0
Wallace County,Kansas,20,199,6.0
Washington County,Kansas,20,201,21.0
Wichita County,Kansas,20,203,14.0
Wilson County,Kansas,20,205,63.0
Woodson County,Kansas,20,207,9.0
Wyandotte County,Kansas,20,209,1093.0
Adair County,Kentucky,21,001,24.0
Allen County,Kentucky,21,003,5.0
Anderson County,Kentucky,21,005,3.0
Ballard County,Kentucky,21,007,50.0
Barren County,Kentucky,21,009,125.0
Bath County,Kentucky,21,011,11.0
Bell County,Kentucky,21,013,17.0
Boone County,Kentucky,21,015,336.0
Bourbon County,Kentucky,21,017,16.0
Boyd County,Kentucky,21,019,142.0
Boyle County,Kentucky,21,021,12.0
Bracken County,Kentucky,21,023,0.0
Breathitt County,Kentucky,21,025,27.0
Breckinridge County,Kentucky,21,027,0.0
Bullitt County,Kentucky,21,029,126.0
Butler County,Kentucky,21,031,23.0
Caldwell County,Kentucky,21,033,0.0
Calloway County,Kentucky,21,035,132.0
Campbell County,Kentucky,21,037,55.0
Carlisle County,Kentucky,21,039,34.0
Carroll County,Kentucky,21,041,20.0
Carter County,Kentucky,21,043,59.0
Casey County,Kentucky,21,045,14.0
Christian County,Kentucky,21,047,432.0
Clark County,Kentucky,21,049,16.0
Clay County,Kentucky,21,051,71.0
Clinton County,Kentucky,21,053,0.0
Crittenden County,Kentucky,21,055,17.0
Cumberland County,Kentucky,21,057,0.0
Daviess County,Kentucky,21,059,178.0
Edmonson County,Kentucky,21,061,20.0
Elliott County,Kentucky,21,063,7.0
Estill County,Kentucky,21,065,17.0
Fayette County,Kentucky,21,067,920.0
Fleming County,Kentucky,21,069,6.0
Floyd County,Kentucky,21,071,38.0
Franklin County,Kentucky,21,073,109.0
Fulton County,Kentucky,21,075,7.0
Gallatin County,Kentucky,21,077,0.0
Garrard County,Kentucky,21,079,6.0
Grant County,Kentucky,21,081,35.0
Graves County,Kentucky,21,083,38.0
Grayson County,Kentucky,21,085,50.0
Green County,Kentucky,21,087,0.0
Greenup County,Kentucky,21,089,103.0
Hancock County,Kentucky,21,091,0.0
Hardin County,Kentucky,21,093,275.0
Harlan County,Kentucky,21,095,49.0
Harrison County,Kentucky,21,097,49.0
Hart County,Kentucky,21,099,40.0
Henderson County,Kentucky,21,101,82.0
Henry County,Kentucky,21,103,42.0
Hickman County,Kentucky,21,105,0.0
Hopkins County,Kentucky,21,107,91.0
Jackson County,Kentucky,21,109,4.0
Jefferson County,Kentucky,21,111,1192.0
Jessamine County,Kentucky,21,113,169.0
Johnson County,Kentucky,21,115,14.0
Kenton County,Kentucky,21,117,422.0
Knott County,Kentucky,21,119,0.0
Knox County,Kentucky,21,121,121.0
Larue County,Kentucky,21,123,15.0
Laurel County,Kentucky,21,125,170.0
Lawrence County,Kentucky,21,127,6.0
Lee County,Kentucky,21,129,33.0
Leslie County,Kentucky,21,131,14.0
Letcher County,Kentucky,21,133,26.0
Lewis County,Kentucky,21,135,44.0
Lincoln County,Kentucky,21,137,32.0
Livingston County,Kentucky,21,139,20.0
Logan County,Kentucky,21,141,57.0
Lyon County,Kentucky,21,143,9.0
McCracken County,Kentucky,21,145,187.0
McCreary County,Kentucky,21,147,102.0
McLean County,Kentucky,21,149,29.0
Madison County,Kentucky,21,151,370.0
Magoffin County,Kentucky,21,153,0.0
Marion County,Kentucky,21,155,0.0
Marshall County,Kentucky,21,157,46.0
Martin County,Kentucky,21,159,10.0
Mason County,Kentucky,21,161,29.0
Meade County,Kentucky,21,163,91.0
Menifee County,Kentucky,21,165,1.0
Mercer County,Kentucky,21,167,44.0
Metcalfe County,Kentucky,21,169,23.0
Monroe County,Kentucky,21,171,0.0
Montgomery County,Kentucky,21,173,94.0
Morgan County,Kentucky,21,175,16.0
Muhlenberg County,Kentucky,21,177,79.0
Nelson County,Kentucky,21,179,96.0
Nicholas County,Kentucky,21,181,29.0
Ohio County,Kentucky,21,183,10.0
Oldham County,Kentucky,21,185,158.0
Owen County,Kentucky,21,187,25.0
Owsley County,Kentucky,21,189,11.0
Pendleton County,Kentucky,21,191,17.0
Perry County,Kentucky,21,193,35.0
Pike County,Kentucky,21,195,60.0
Powell County,Kentucky,21,197,10.0
Pulaski County,Kentucky,21,199,89.0
Robertson County,Kentucky,21,201,4.0
Rockcastle County,Kentucky,21,203,196.0
Rowan County,Kentucky,21,205,67.0
Russell County,Kentucky,21,207,25.0
Scott County,Kentucky,21,209,86.0
Shelby County,Kentucky,21,211,25.0
Simpson County,Kentucky,21,213,74.0
Spencer County,Kentucky,21,215,49.0
Taylor County,Kentucky,21,217,20.0
Todd County,Kentucky,21,219,6.0
Trigg County,Kentucky,21,221,0.0
Trimble County,Kentucky,21,223,4.0
Union County,Kentucky,21,225,17.0
Warren County,Kentucky,21,227,412.0
Washington County,Kentucky,21,229,12.0
Wayne County,Kentucky,21,231,10.0
Webster County,Kentucky,21,233,24.0
Whitley County,Kentucky,21,235,60.0
Wolfe County,Kentucky,21,237,20.0
Woodford County,Kentucky,21,239,14.0
Acadia Parish,Louisiana,22,001,97.0
Allen Parish,Louisiana,22,003,554.0
Ascension Parish,Louisiana,22,005,136.0
Assumption Parish,Louisiana,22,007,149.0
Avoyelles Parish,Louisiana,22,009,497.0
Beauregard Parish,Louisiana,22,011,369.0
Bienville Parish,Louisiana,22,013,14.0
Bossier Parish,Louisiana,22,015,855.0
Caddo Parish,Louisiana,22,017,997.0
Calcasieu Parish,Louisiana,22,019,687.0
Caldwell Parish,Louisiana,22,021,29.0
Cameron Parish,Louisiana,22,023,0.0
Catahoula Parish,Louisiana,22,025,11.0
Claiborne Parish,Louisiana,22,027,86.0
Concordia Parish,Louisiana,22,029,18.0
De Soto Parish,Louisiana,22,031,211.0
East Baton Rouge Parish,Louisiana,22,033,741.0
East Carroll Parish,Louisiana,22,035,0.0
East Feliciana Parish,Louisiana,22,037,52.0
Evangeline Parish,Louisiana,22,039,68.0
Franklin Parish,Louisiana,22,041,0.0
Grant Parish,Louisiana,22,043,251.0
Iberia Parish,Louisiana,22,045,239.0
Iberville Parish,Louisiana,22,047,120.0
Jackson Parish,Louisiana,22,049,29.0
Jefferson Parish,Louisiana,22,051,1837.0
Jefferson Davis Parish,Louisiana,22,053,244.0
Lafayette Parish,Louisiana,22,055,460.0
Lafourche Parish,Louisiana,22,057,2200.0
LaSalle Parish,Louisiana,22,059,104.0
Lincoln Parish,Louisiana,22,061,71.0
Livingston Parish,Louisiana,22,063,380.0
Madison Parish,Louisiana,22,065,37.0
Morehouse Parish,Louisiana,22,067,30.0
Natchitoches Parish,Louisiana,22,069,470.0
Orleans Parish,Louisiana,22,071,855.0
Ouachita Parish,Louisiana,22,073,409.0
Plaquemines Parish,Louisiana,22,075,272.0
Pointe Coupee Parish,Louisiana,22,077,54.0
Rapides Parish,Louisiana,22,079,746.0
Red River Parish,Louisiana,22,081,16.0
Richland Parish,Louisiana,22,083,10.0
Sabine Parish,Louisiana,22,085,1976.0
Saint Bernard Parish,Louisiana,22,087,154.0
Saint Charles Parish,Louisiana,22,089,104.0
Saint Helena Parish,Louisiana,22,091,134.0
Saint James Parish,Louisiana,22,093,28.0
Saint John the Baptist Parish,Louisiana,22,095,30.0
Saint Landry Parish,Louisiana,22,097,60.0
Saint Martin Parish,Louisiana,22,099,448.0
Saint Mary Parish,Louisiana,22,101,760.0
Saint Tammany Parish,Louisiana,22,103,1019.0
Tangipahoa Parish,Louisiana,22,105,354.0
Tensas Parish,Louisiana,22,107,0.0
Terrebonne Parish,Louisiana,22,109,6205.0
Union Parish,Louisiana,22,111,19.0
Vermilion Parish,Louisiana,22,113,334.0
Vernon Parish,Louisiana,22,115,665.0
Washington Parish,Louisiana,22,117,84.0
Webster Parish,Louisiana,22,119,197.0
West Baton Rouge Parish,Louisiana,22,121,61.0
West Carroll Parish,Louisiana,22,123,21.0
West Feliciana Parish,Louisiana,22,125,53.0
Winn Parish,Louisiana,22,127,127.0
Androscoggin County,Maine,23,001,136.0
Aroostook County,Maine,23,003,1091.0
Cumberland County,Maine,23,005,589.0
Franklin County,Maine,23,007,121.0
Hancock County,Maine,23,009,216.0
Kennebec County,Maine,23,011,827.0
Knox County,Maine,23,013,131.0
Lincoln County,Maine,23,015,164.0
Oxford County,Maine,23,017,278.0
Penobscot County,Maine,23,019,1681.0
Piscataquis County,Maine,23,021,55.0
Sagadahoc County,Maine,23,023,105.0
Somerset County,Maine,23,025,218.0
Waldo County,Maine,23,027,94.0
Washington County,Maine,23,029,1449.0
York County,Maine,23,031,656.0
Allegany County,Maryland,24,001,114.0
Anne Arundel County,Maryland,24,003,1098.0
Baltimore County,Maryland,24,005,2152.0
Calvert County,Maryland,24,009,129.0
Caroline County,Maryland,24,011,37.0
Carroll County,Maryland,24,013,245.0
Cecil County,Maryland,24,015,234.0
Charles County,Maryland,24,017,1065.0
Dorchester County,Maryland,24,019,14.0
Frederick County,Maryland,24,021,685.0
Garrett County,Maryland,24,023,70.0
Harford County,Maryland,24,025,450.0
Howard County,Maryland,24,027,674.0
Kent County,Maryland,24,029,34.0
Queen Anne's County,Maryland,24,035,25.0
Saint Mary's County,Maryland,24,037,212.0
Somerset County,Maryland,24,039,87.0
Talbot County,Maryland,24,041,42.0
Washington County,Maryland,24,043,352.0
Wicomico County,Maryland,24,045,124.0
Worcester County,Maryland,24,047,78.0
Baltimore City,Maryland,24,510,1775.0
Montgomery County,Maryland,24,031,2716.0
Prince George's County,Maryland,24,033,3167.0
Barnstable County,Massachusetts,25,001,1036.0
Berkshire County,Massachusetts,25,003,339.0
Bristol County,Massachusetts,25,005,726.0
Dukes County,Massachusetts,25,007,129.0
Essex County,Massachusetts,25,009,1576.0
Franklin County,Massachusetts,25,011,185.0
Hampden County,Massachusetts,25,013,1292.0
Hampshire County,Massachusetts,25,015,286.0
Middlesex County,Massachusetts,25,017,2074.0
Nantucket County,Massachusetts,25,019,5.0
Norfolk County,Massachusetts,25,021,564.0
Plymouth County,Massachusetts,25,023,703.0
Suffolk County,Massachusetts,25,025,2593.0
Worcester County,Massachusetts,25,027,1681.0
Alcona County,Michigan,26,001,30.0
Alger County,Michigan,26,003,242.0
Allegan County,Michigan,26,005,657.0
Alpena County,Michigan,26,007,191.0
Antrim County,Michigan,26,009,227.0
Arenac County,Michigan,26,011,209.0
Baraga County,Michigan,26,013,395.0
Barry County,Michigan,26,015,139.0
Bay County,Michigan,26,017,366.0
Benzie County,Michigan,26,019,215.0
Berrien County,Michigan,26,021,515.0
Branch County,Michigan,26,023,83.0
Calhoun County,Michigan,26,025,993.0
Cass County,Michigan,26,027,592.0
Charlevoix County,Michigan,26,029,360.0
Cheboygan County,Michigan,26,031,516.0
Chippewa County,Michigan,26,033,5762.0
Clare County,Michigan,26,035,143.0
Clinton County,Michigan,26,037,113.0
Crawford County,Michigan,26,039,38.0
Delta County,Michigan,26,041,728.0
Dickinson County,Michigan,26,043,122.0
Eaton County,Michigan,26,045,457.0
Emmet County,Michigan,26,047,753.0
Genesee County,Michigan,26,049,1819.0
Gladwin County,Michigan,26,051,136.0
Gogebic County,Michigan,26,053,377.0
Grand Traverse County,Michigan,26,055,1098.0
Gratiot County,Michigan,26,057,184.0
Hillsdale County,Michigan,26,059,220.0
Houghton County,Michigan,26,061,163.0
Huron County,Michigan,26,063,129.0
Ingham County,Michigan,26,065,1217.0
Ionia County,Michigan,26,067,512.0
Iosco County,Michigan,26,069,293.0
Iron County,Michigan,26,071,76.0
Isabella County,Michigan,26,073,2118.0
Jackson County,Michigan,26,075,763.0
Kalamazoo County,Michigan,26,077,745.0
Kalkaska County,Michigan,26,079,141.0
Kent County,Michigan,26,081,3040.0
Keweenaw County,Michigan,26,083,11.0
Lake County,Michigan,26,085,56.0
Lapeer County,Michigan,26,087,252.0
Leelanau County,Michigan,26,089,754.0
Lenawee County,Michigan,26,091,467.0
Livingston County,Michigan,26,093,448.0
Luce County,Michigan,26,095,463.0
Mackinac County,Michigan,26,097,1747.0
Macomb County,Michigan,26,099,2293.0
Manistee County,Michigan,26,101,464.0
Marquette County,Michigan,26,103,885.0
Mason County,Michigan,26,105,219.0
Mecosta County,Michigan,26,107,200.0
Menominee County,Michigan,26,109,496.0
Midland County,Michigan,26,111,365.0
Missaukee County,Michigan,26,113,97.0
Monroe County,Michigan,26,115,533.0
Montcalm County,Michigan,26,117,287.0
Montmorency County,Michigan,26,119,59.0
Muskegon County,Michigan,26,121,1104.0
Newaygo County,Michigan,26,123,340.0
Oakland County,Michigan,26,125,3312.0
Oceana County,Michigan,26,127,177.0
Ogemaw County,Michigan,26,129,194.0
Ontonagon County,Michigan,26,131,67.0
Osceola County,Michigan,26,133,151.0
Oscoda County,Michigan,26,135,56.0
Otsego County,Michigan,26,137,192.0
Ottawa County,Michigan,26,139,1272.0
Presque Isle County,Michigan,26,141,49.0
Roscommon County,Michigan,26,143,273.0
Saginaw County,Michigan,26,145,517.0
Saint Clair County,Michigan,26,147,290.0
Saint Joseph County,Michigan,26,149,208.0
Sanilac County,Michigan,26,151,151.0
Schoolcraft County,Michigan,26,153,493.0
Shiawassee County,Michigan,26,155,313.0
Tuscola County,Michigan,26,157,168.0
Van Buren County,Michigan,26,159,491.0
Washtenaw County,Michigan,26,161,952.0
Wayne County,Michigan,26,163,5998.0
Wexford County,Michigan,26,165,210.0
Aitkin County,Minnesota,27,001,292.0
Anoka County,Minnesota,27,003,2230.0
Becker County,Minnesota,27,005,2368.0
Beltrami County,Minnesota,27,007,9413.0
Benton County,Minnesota,27,009,142.0
Big Stone County,Minnesota,27,011,11.0
Blue Earth County,Minnesota,27,013,229.0
Brown County,Minnesota,27,015,53.0
Carlton County,Minnesota,27,017,1939.0
Carver County,Minnesota,27,019,148.0
Cass County,Minnesota,27,021,3154.0
Chippewa County,Minnesota,27,023,164.0
Chisago County,Minnesota,27,025,251.0
Clay County,Minnesota,27,027,704.0
Clearwater County,Minnesota,27,029,760.0
Cook County,Minnesota,27,031,386.0
Cottonwood County,Minnesota,27,033,60.0
Crow Wing County,Minnesota,27,035,715.0
Dakota County,Minnesota,27,037,1248.0
Dodge County,Minnesota,27,039,31.0
Douglas County,Minnesota,27,041,85.0
Faribault County,Minnesota,27,043,35.0
Fillmore County,Minnesota,27,045,22.0
Freeborn County,Minnesota,27,047,94.0
Goodhue County,Minnesota,27,049,511.0
Grant County,Minnesota,27,051,33.0
Hennepin County,Minnesota,27,053,8273.0
Houston County,Minnesota,27,055,54.0
Hubbard County,Minnesota,27,057,412.0
Isanti County,Minnesota,27,059,253.0
Itasca County,Minnesota,27,061,1478.0
Jackson County,Minnesota,27,063,9.0
Kanabec County,Minnesota,27,065,158.0
Kandiyohi County,Minnesota,27,067,237.0
Kittson County,Minnesota,27,069,7.0
Koochiching County,Minnesota,27,071,428.0
Lac qui Parle County,Minnesota,27,073,25.0
Lake County,Minnesota,27,075,20.0
Lake of the Woods County,Minnesota,27,077,18.0
Le Sueur County,Minnesota,27,079,104.0
Lincoln County,Minnesota,27,081,38.0
Lyon County,Minnesota,27,083,160.0
McLeod County,Minnesota,27,085,92.0
Mahnomen County,Minnesota,27,087,2226.0
Marshall County,Minnesota,27,089,34.0
Martin County,Minnesota,27,091,38.0
Meeker County,Minnesota,27,093,66.0
Mille Lacs County,Minnesota,27,095,1309.0
Morrison County,Minnesota,27,097,64.0
Mower County,Minnesota,27,099,52.0
Murray County,Minnesota,27,101,28.0
Nicollet County,Minnesota,27,103,67.0
Nobles County,Minnesota,27,105,49.0
Norman County,Minnesota,27,107,143.0
Olmsted County,Minnesota,27,109,319.0
Otter Tail County,Minnesota,27,111,194.0
Pennington County,Minnesota,27,113,200.0
Pine County,Minnesota,27,115,678.0
Pipestone County,Minnesota,27,117,124.0
Polk County,Minnesota,27,119,320.0
Pope County,Minnesota,27,121,52.0
Ramsey County,Minnesota,27,123,3459.0
Red Lake County,Minnesota,27,125,65.0
Redwood County,Minnesota,27,127,800.0
Renville County,Minnesota,27,129,176.0
Rice County,Minnesota,27,131,325.0
Rock County,Minnesota,27,133,60.0
Roseau County,Minnesota,27,135,208.0
Saint Louis County,Minnesota,27,137,3831.0
Scott County,Minnesota,27,139,990.0
Sherburne County,Minnesota,27,141,510.0
Sibley County,Minnesota,27,143,24.0
Stearns County,Minnesota,27,145,536.0
Steele County,Minnesota,27,147,38.0
Stevens County,Minnesota,27,149,128.0
Swift County,Minnesota,27,151,37.0
Todd County,Minnesota,27,153,88.0
Traverse County,Minnesota,27,155,140.0
Wabasha County,Minnesota,27,157,47.0
Wadena County,Minnesota,27,159,142.0
Waseca County,Minnesota,27,161,99.0
Washington County,Minnesota,27,163,852.0
Watonwan County,Minnesota,27,165,55.0
Wilkin County,Minnesota,27,167,79.0
Winona County,Minnesota,27,169,216.0
Wright County,Minnesota,27,171,527.0
Yellow Medicine County,Minnesota,27,173,322.0
Adams County,Mississippi,28,001,31.0
Alcorn County,Mississippi,28,003,79.0
Amite County,Mississippi,28,005,3.0
Attala County,Mississippi,28,007,4.0
Benton County,Mississippi,28,009,10.0
Bolivar County,Mississippi,28,011,74.0
Calhoun County,Mississippi,28,013,0.0
Carroll County,Mississippi,28,015,17.0
Chickasaw County,Mississippi,28,017,7.0
Choctaw County,Mississippi,28,019,0.0
Claiborne County,Mississippi,28,021,15.0
Clarke County,Mississippi,28,023,27.0
Clay County,Mississippi,28,025,20.0
Coahoma County,Mississippi,28,027,30.0
Copiah County,Mississippi,28,029,4.0
Covington County,Mississippi,28,031,12.0
DeSoto County,Mississippi,28,033,240.0
Forrest County,Mississippi,28,035,212.0
Franklin County,Mississippi,28,037,7.0
George County,Mississippi,28,039,61.0
Greene County,Mississippi,28,041,33.0
Grenada County,Mississippi,28,043,0.0
Hancock County,Mississippi,28,045,16.0
Harrison County,Mississippi,28,047,886.0
Hinds County,Mississippi,28,049,271.0
Holmes County,Mississippi,28,051,15.0
Humphreys County,Mississippi,28,053,10.0
Issaquena County,Mississippi,28,055,0.0
Itawamba County,Mississippi,28,057,2.0
Jackson County,Mississippi,28,059,473.0
Jasper County,Mississippi,28,061,2.0
