County,State,State_FIPS,County_FIPS,native_american_population
Decatur County,Iowa,19,053,62
Delaware County,Iowa,19,055,11
Des Moines County,Iowa,19,057,97
Dickinson County,Iowa,19,059,21
Dubuque County,Iowa,19,061,162
Emmet County,Iowa,19,063,19
Fayette County,Iowa,19,065,97
Floyd County,Iowa,19,067,0
Franklin County,Iowa,19,069,2
Fremont County,Iowa,19,071,21
Greene County,Iowa,19,073,3
Grundy County,Iowa,19,075,13
Guthrie County,Iowa,19,077,33
Hamilton County,Iowa,19,079,158
Hancock County,Iowa,19,081,41
Hardin County,Iowa,19,083,24
Harrison County,Iowa,19,085,36
Henry County,Iowa,19,087,50
Howard County,Iowa,19,089,1
Humboldt County,Iowa,19,091,7
Ida County,Iowa,19,093,1
Iowa County,Iowa,19,095,4
Jackson County,Iowa,19,097,21
Jasper County,Iowa,19,099,152
Jefferson County,Iowa,19,101,26
Johnson County,Iowa,19,103,299
Jones County,Iowa,19,105,126
Keokuk County,Iowa,19,107,8
Kossuth County,Iowa,19,109,8
Lee County,Iowa,19,111,52
Linn County,Iowa,19,113,566
Louisa County,Iowa,19,115,0
Lucas County,Iowa,19,117,51
Lyon County,Iowa,19,119,20
Madison County,Iowa,19,121,17
Mahaska County,Iowa,19,123,46
Marion County,Iowa,19,125,99
Marshall County,Iowa,19,127,162
Mills County,Iowa,19,129,36
Mitchell County,Iowa,19,131,0
Monona County,Iowa,19,133,36
Monroe County,Iowa,19,135,99
Montgomery County,Iowa,19,137,0
Muscatine County,Iowa,19,139,124
O'Brien County,Iowa,19,141,36
Osceola County,Iowa,19,143,21
Page County,Iowa,19,145,40
Palo Alto County,Iowa,19,147,28
Plymouth County,Iowa,19,149,58
Pocahontas County,Iowa,19,151,3
Polk County,Iowa,19,153,1132
Pottawattamie County,Iowa,19,155,260
Poweshiek County,Iowa,19,157,37
Ringgold County,Iowa,19,159,24
Sac County,Iowa,19,161,5
Scott County,Iowa,19,163,415
Shelby County,Iowa,19,165,8
Sioux County,Iowa,19,167,75
Story County,Iowa,19,169,131
Tama County,Iowa,19,171,1286
Taylor County,Iowa,19,173,29
Union County,Iowa,19,175,11
Van Buren County,Iowa,19,177,7
Wapello County,Iowa,19,179,68
Warren County,Iowa,19,181,31
Washington County,Iowa,19,183,6
Wayne County,Iowa,19,185,6
Webster County,Iowa,19,187,65
Winnebago County,Iowa,19,189,18
Winneshiek County,Iowa,19,191,97
Woodbury County,Iowa,19,193,1785
Worth County,Iowa,19,195,1
Wright County,Iowa,19,197,17
Allen County,Kansas,20,001,83
Anderson County,Kansas,20,003,11
Atchison County,Kansas,20,005,78
Barber County,Kansas,20,007,14
Barton County,Kansas,20,009,59
Bourbon County,Kansas,20,011,79
Brown County,Kansas,20,013,994
Butler County,Kansas,20,015,435
Chase County,Kansas,20,017,23
Chautauqua County,Kansas,20,019,191
Cherokee County,Kansas,20,021,897
Cheyenne County,Kansas,20,023,5
Clark County,Kansas,20,025,17
Clay County,Kansas,20,027,42
Cloud County,Kansas,20,029,26
Coffey County,Kansas,20,031,46
Comanche County,Kansas,20,033,25
Cowley County,Kansas,20,035,1002
Crawford County,Kansas,20,037,374
Decatur County,Kansas,20,039,14
Dickinson County,Kansas,20,041,117
Doniphan County,Kansas,20,043,75
Douglas County,Kansas,20,045,2517
Edwards County,Kansas,20,047,0
Elk County,Kansas,20,049,11
Ellis County,Kansas,20,051,38
Ellsworth County,Kansas,20,053,19
Finney County,Kansas,20,055,158
Ford County,Kansas,20,057,301
Franklin County,Kansas,20,059,121
Geary County,Kansas,20,061,208
Gove County,Kansas,20,063,3
Graham County,Kansas,20,065,20
Grant County,Kansas,20,067,82
Gray County,Kansas,20,069,0
Greeley County,Kansas,20,071,0
Greenwood County,Kansas,20,073,17
Hamilton County,Kansas,20,075,3
Harper County,Kansas,20,077,46
Harvey County,Kansas,20,079,228
Haskell County,Kansas,20,081,49
Hodgeman County,Kansas,20,083,0
Jackson County,Kansas,20,085,885
Jefferson County,Kansas,20,087,202
Jewell County,Kansas,20,089,7
Johnson County,Kansas,20,091,1674
Kearny County,Kansas,20,093,9
Kingman County,Kansas,20,095,49
Kiowa County,Kansas,20,097,20
Labette County,Kansas,20,099,189
Lane County,Kansas,20,101,29
Leavenworth County,Kansas,20,103,790
Lincoln County,Kansas,20,105,5
Linn County,Kansas,20,107,25
Logan County,Kansas,20,109,0
Lyon County,Kansas,20,111,88
McPherson County,Kansas,20,113,168
Marion County,Kansas,20,115,43
Marshall County,Kansas,20,117,18
Meade County,Kansas,20,119,6
Miami County,Kansas,20,121,115
Mitchell County,Kansas,20,123,8
Montgomery County,Kansas,20,125,625
Morris County,Kansas,20,127,57
Morton County,Kansas,20,129,36
Nemaha County,Kansas,20,131,38
Neosho County,Kansas,20,133,75
Ness County,Kansas,20,135,4
Norton County,Kansas,20,137,17
Osage County,Kansas,20,139,99
Osborne County,Kansas,20,141,7
Ottawa County,Kansas,20,143,10
Pawnee County,Kansas,20,145,23
Phillips County,Kansas,20,147,15
Pottawatomie County,Kansas,20,149,118
Pratt County,Kansas,20,151,51
Rawlins County,Kansas,20,153,9
Reno County,Kansas,20,155,358
Republic County,Kansas,20,157,12
Rice County,Kansas,20,159,182
Riley County,Kansas,20,161,357
Rooks County,Kansas,20,163,5
Rush County,Kansas,20,165,24
Russell County,Kansas,20,167,28
Saline County,Kansas,20,169,305
Scott County,Kansas,20,171,31
Sedgwick County,Kansas,20,173,4102
Seward County,Kansas,20,175,190
Shawnee County,Kansas,20,177,1970
Sheridan County,Kansas,20,179,0
Sherman County,Kansas,20,181,16
Smith County,Kansas,20,183,21
Stafford County,Kansas,20,185,37
Stanton County,Kansas,20,187,7
Stevens County,Kansas,20,189,52
Sumner County,Kansas,20,191,361
Thomas County,Kansas,20,193,12
Trego County,Kansas,20,195,7
Wabaunsee County,Kansas,20,197,14
Wallace County,Kansas,20,199,8
Washington County,Kansas,20,201,34
Wichita County,Kansas,20,203,12
Wilson County,Kansas,20,205,71
Woodson County,Kansas,20,207,22
Wyandotte County,Kansas,20,209,1255
Adair County,Kentucky,21,001,6
Allen County,Kentucky,21,003,44
Anderson County,Kentucky,21,005,5
Ballard County,Kentucky,21,007,21
Barren County,Kentucky,21,009,48
Bath County,Kentucky,21,011,0
Bell County,Kentucky,21,013,86
Boone County,Kentucky,21,015,438
Bourbon County,Kentucky,21,017,60
Boyd County,Kentucky,21,019,82
Boyle County,Kentucky,21,021,99
Bracken County,Kentucky,21,023,10
Breathitt County,Kentucky,21,025,16
Breckinridge County,Kentucky,21,027,17
Bullitt County,Kentucky,21,029,229
Butler County,Kentucky,21,031,140
Caldwell County,Kentucky,21,033,17
Calloway County,Kentucky,21,035,97
Campbell County,Kentucky,21,037,96
Carlisle County,Kentucky,21,039,64
Carroll County,Kentucky,21,041,24
Carter County,Kentucky,21,043,18
Casey County,Kentucky,21,045,33
Christian County,Kentucky,21,047,357
Clark County,Kentucky,21,049,52
Clay County,Kentucky,21,051,122
Clinton County,Kentucky,21,053,0
Crittenden County,Kentucky,21,055,16
Cumberland County,Kentucky,21,057,0
Daviess County,Kentucky,21,059,98
Edmonson County,Kentucky,21,061,8
Elliott County,Kentucky,21,063,0
Estill County,Kentucky,21,065,36
Fayette County,Kentucky,21,067,694
Fleming County,Kentucky,21,069,14
Floyd County,Kentucky,21,071,60
Franklin County,Kentucky,21,073,35
Fulton County,Kentucky,21,075,14
Gallatin County,Kentucky,21,077,0
Garrard County,Kentucky,21,079,37
Grant County,Kentucky,21,081,3
Graves County,Kentucky,21,083,48
Grayson County,Kentucky,21,085,12
Green County,Kentucky,21,087,21
Greenup County,Kentucky,21,089,141
Hancock County,Kentucky,21,091,15
Hardin County,Kentucky,21,093,289
Harlan County,Kentucky,21,095,67
Harrison County,Kentucky,21,097,87
Hart County,Kentucky,21,099,16
Henderson County,Kentucky,21,101,143
Henry County,Kentucky,21,103,62
Hickman County,Kentucky,21,105,0
Hopkins County,Kentucky,21,107,80
Jackson County,Kentucky,21,109,0
Jefferson County,Kentucky,21,111,1266
Jessamine County,Kentucky,21,113,82
Johnson County,Kentucky,21,115,18
Kenton County,Kentucky,21,117,326
Knott County,Kentucky,21,119,0
Knox County,Kentucky,21,121,70
Larue County,Kentucky,21,123,40
Laurel County,Kentucky,21,125,95
Lawrence County,Kentucky,21,127,0
Lee County,Kentucky,21,129,4
Leslie County,Kentucky,21,131,7
Letcher County,Kentucky,21,133,12
Lewis County,Kentucky,21,135,5
Lincoln County,Kentucky,21,137,7
Livingston County,Kentucky,21,139,8
Logan County,Kentucky,21,141,11
Lyon County,Kentucky,21,143,0
McCracken County,Kentucky,21,145,187
McCreary County,Kentucky,21,147,62
McLean County,Kentucky,21,149,14
Madison County,Kentucky,21,151,231
Magoffin County,Kentucky,21,153,34
Marion County,Kentucky,21,155,0
Marshall County,Kentucky,21,157,17
Martin County,Kentucky,21,159,66
Mason County,Kentucky,21,161,19
Meade County,Kentucky,21,163,65
Menifee County,Kentucky,21,165,14
Mercer County,Kentucky,21,167,0
Metcalfe County,Kentucky,21,169,0
Monroe County,Kentucky,21,171,0
Montgomery County,Kentucky,21,173,14
Morgan County,Kentucky,21,175,0
Muhlenberg County,Kentucky,21,177,100
Nelson County,Kentucky,21,179,78
Nicholas County,Kentucky,21,181,0
Ohio County,Kentucky,21,183,31
Oldham County,Kentucky,21,185,196
Owen County,Kentucky,21,187,0
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,5
Perry County,Kentucky,21,193,75
Pike County,Kentucky,21,195,28
Powell County,Kentucky,21,197,19
Pulaski County,Kentucky,21,199,133
Robertson County,Kentucky,21,201,1
Rockcastle County,Kentucky,21,203,126
Rowan County,Kentucky,21,205,7
Russell County,Kentucky,21,207,47
Scott County,Kentucky,21,209,125
Shelby County,Kentucky,21,211,62
Simpson County,Kentucky,21,213,55
Spencer County,Kentucky,21,215,52
Taylor County,Kentucky,21,217,31
Todd County,Kentucky,21,219,4
Trigg County,Kentucky,21,221,21
Trimble County,Kentucky,21,223,76
Union County,Kentucky,21,225,65
Warren County,Kentucky,21,227,325
Washington County,Kentucky,21,229,30
Wayne County,Kentucky,21,231,0
Webster County,Kentucky,21,233,51
Whitley County,Kentucky,21,235,1
Wolfe County,Kentucky,21,237,0
Woodford County,Kentucky,21,239,12
Acadia Parish,Louisiana,22,001,136
Allen Parish,Louisiana,22,003,626
Ascension Parish,Louisiana,22,005,281
Assumption Parish,Louisiana,22,007,68
Avoyelles Parish,Louisiana,22,009,436
Beauregard Parish,Louisiana,22,011,249
Bienville Parish,Louisiana,22,013,81
Bossier Parish,Louisiana,22,015,804
Caddo Parish,Louisiana,22,017,1025
Calcasieu Parish,Louisiana,22,019,858
Caldwell Parish,Louisiana,22,021,0
Cameron Parish,Louisiana,22,023,0
Catahoula Parish,Louisiana,22,025,41
Claiborne Parish,Louisiana,22,027,60
Concordia Parish,Louisiana,22,029,40
De Soto Parish,Louisiana,22,031,228
East Baton Rouge Parish,Louisiana,22,033,611
East Carroll Parish,Louisiana,22,035,23
East Feliciana Parish,Louisiana,22,037,77
Evangeline Parish,Louisiana,22,039,65
Franklin Parish,Louisiana,22,041,0
Grant Parish,Louisiana,22,043,159
Iberia Parish,Louisiana,22,045,452
Iberville Parish,Louisiana,22,047,30
Jackson Parish,Louisiana,22,049,25
Jefferson Parish,Louisiana,22,051,2672
Jefferson Davis Parish,Louisiana,22,053,95
Lafayette Parish,Louisiana,22,055,549
Lafourche Parish,Louisiana,22,057,2599
LaSalle Parish,Louisiana,22,059,135
Lincoln Parish,Louisiana,22,061,106
Livingston Parish,Louisiana,22,063,537
Madison Parish,Louisiana,22,065,49
Morehouse Parish,Louisiana,22,067,16
Natchitoches Parish,Louisiana,22,069,291
Orleans Parish,Louisiana,22,071,1102
Ouachita Parish,Louisiana,22,073,438
Plaquemines Parish,Louisiana,22,075,430
Pointe Coupee Parish,Louisiana,22,077,76
Rapides Parish,Louisiana,22,079,828
Red River Parish,Louisiana,22,081,16
Richland Parish,Louisiana,22,083,12
Sabine Parish,Louisiana,22,085,1843
Saint Bernard Parish,Louisiana,22,087,178
Saint Charles Parish,Louisiana,22,089,108
Saint Helena Parish,Louisiana,22,091,25
Saint James Parish,Louisiana,22,093,12
Saint John the Baptist Parish,Louisiana,22,095,121
Saint Landry Parish,Louisiana,22,097,87
Saint Martin Parish,Louisiana,22,099,343
Saint Mary Parish,Louisiana,22,101,892
Saint Tammany Parish,Louisiana,22,103,853
Tangipahoa Parish,Louisiana,22,105,424
Tensas Parish,Louisiana,22,107,0
Terrebonne Parish,Louisiana,22,109,5863
Union Parish,Louisiana,22,111,82
Vermilion Parish,Louisiana,22,113,256
Vernon Parish,Louisiana,22,115,636
Washington Parish,Louisiana,22,117,85
Webster Parish,Louisiana,22,119,131
West Baton Rouge Parish,Louisiana,22,121,41
West Carroll Parish,Louisiana,22,123,7
West Feliciana Parish,Louisiana,22,125,259
Winn Parish,Louisiana,22,127,130
Androscoggin County,Maine,23,001,174
Aroostook County,Maine,23,003,998
Cumberland County,Maine,23,005,580
Franklin County,Maine,23,007,76
Hancock County,Maine,23,009,177
Kennebec County,Maine,23,011,646
Knox County,Maine,23,013,106
Lincoln County,Maine,23,015,53
Oxford County,Maine,23,017,205
Penobscot County,Maine,23,019,1649
Piscataquis County,Maine,23,021,58
Sagadahoc County,Maine,23,023,51
Somerset County,Maine,23,025,262
Waldo County,Maine,23,027,102
Washington County,Maine,23,029,1326
York County,Maine,23,031,705
Allegany County,Maryland,24,001,116
Anne Arundel County,Maryland,24,003,1384
Baltimore County,Maryland,24,005,1956
Calvert County,Maryland,24,009,179
Caroline County,Maryland,24,011,124
Carroll County,Maryland,24,013,284
Cecil County,Maryland,24,015,229
Charles County,Maryland,24,017,1320
Dorchester County,Maryland,24,019,63
Frederick County,Maryland,24,021,948
Garrett County,Maryland,24,023,63
Harford County,Maryland,24,025,534
Howard County,Maryland,24,027,484
Kent County,Maryland,24,029,127
Queen Anne's County,Maryland,24,035,223
Saint Mary's County,Maryland,24,037,318
Somerset County,Maryland,24,039,43
Talbot County,Maryland,24,041,50
Washington County,Maryland,24,043,410
Wicomico County,Maryland,24,045,453
Worcester County,Maryland,24,047,108
Baltimore City,Maryland,24,510,2099
Montgomery County,Maryland,24,031,3282
Prince George's County,Maryland,24,033,2526
Barnstable County,Massachusetts,25,001,835
Berkshire County,Massachusetts,25,003,296
Bristol County,Massachusetts,25,005,950
Dukes County,Massachusetts,25,007,179
Essex County,Massachusetts,25,009,1189
Franklin County,Massachusetts,25,011,204
Hampden County,Massachusetts,25,013,1449
Hampshire County,Massachusetts,25,015,214
Middlesex County,Massachusetts,25,017,1927
Nantucket County,Massachusetts,25,019,1
Norfolk County,Massachusetts,25,021,908
Plymouth County,Massachusetts,25,023,832
Suffolk County,Massachusetts,25,025,2344
Worcester County,Massachusetts,25,027,1580
Alcona County,Michigan,26,001,33
Alger County,Michigan,26,003,248
Allegan County,Michigan,26,005,715
Alpena County,Michigan,26,007,169
Antrim County,Michigan,26,009,183
Arenac County,Michigan,26,011,83
Baraga County,Michigan,26,013,711
Barry County,Michigan,26,015,196
Bay County,Michigan,26,017,345
Benzie County,Michigan,26,019,185
Berrien County,Michigan,26,021,634
Branch County,Michigan,26,023,133
Calhoun County,Michigan,26,025,747
Cass County,Michigan,26,027,292
Charlevoix County,Michigan,26,029,397
Cheboygan County,Michigan,26,031,632
Chippewa County,Michigan,26,033,6421
Clare County,Michigan,26,035,227
Clinton County,Michigan,26,037,180
Crawford County,Michigan,26,039,19
Delta County,Michigan,26,041,773
Dickinson County,Michigan,26,043,49
Eaton County,Michigan,26,045,298
Emmet County,Michigan,26,047,909
Genesee County,Michigan,26,049,2279
Gladwin County,Michigan,26,051,88
Gogebic County,Michigan,26,053,345
Grand Traverse County,Michigan,26,055,903
Gratiot County,Michigan,26,057,139
Hillsdale County,Michigan,26,059,254
Houghton County,Michigan,26,061,260
Huron County,Michigan,26,063,142
Ingham County,Michigan,26,065,1067
Ionia County,Michigan,26,067,291
Iosco County,Michigan,26,069,257
Iron County,Michigan,26,071,18
Isabella County,Michigan,26,073,2182
Jackson County,Michigan,26,075,961
Kalamazoo County,Michigan,26,077,1266
Kalkaska County,Michigan,26,079,96
Kent County,Michigan,26,081,2392
Keweenaw County,Michigan,26,083,0
Lake County,Michigan,26,085,98
Lapeer County,Michigan,26,087,260
Leelanau County,Michigan,26,089,729
Lenawee County,Michigan,26,091,626
Livingston County,Michigan,26,093,509
Luce County,Michigan,26,095,265
Mackinac County,Michigan,26,097,1762
Macomb County,Michigan,26,099,2554
Manistee County,Michigan,26,101,502
Marquette County,Michigan,26,103,1181
Mason County,Michigan,26,105,269
Mecosta County,Michigan,26,107,163
Menominee County,Michigan,26,109,454
Midland County,Michigan,26,111,326
Missaukee County,Michigan,26,113,114
Monroe County,Michigan,26,115,516
Montcalm County,Michigan,26,117,196
Montmorency County,Michigan,26,119,24
Muskegon County,Michigan,26,121,1017
Newaygo County,Michigan,26,123,538
Oakland County,Michigan,26,125,3459
Oceana County,Michigan,26,127,243
Ogemaw County,Michigan,26,129,62
Ontonagon County,Michigan,26,131,61
Osceola County,Michigan,26,133,98
Oscoda County,Michigan,26,135,89
Otsego County,Michigan,26,137,81
Ottawa County,Michigan,26,139,1114
Presque Isle County,Michigan,26,141,86
Roscommon County,Michigan,26,143,152
Saginaw County,Michigan,26,145,718
Saint Clair County,Michigan,26,147,361
Saint Joseph County,Michigan,26,149,191
Sanilac County,Michigan,26,151,157
Schoolcraft County,Michigan,26,153,670
Shiawassee County,Michigan,26,155,385
Tuscola County,Michigan,26,157,214
Van Buren County,Michigan,26,159,637
Washtenaw County,Michigan,26,161,1017
Wayne County,Michigan,26,163,6115
Wexford County,Michigan,26,165,191
Aitkin County,Minnesota,27,001,262
Anoka County,Minnesota,27,003,2163
Becker County,Minnesota,27,005,2248
Beltrami County,Minnesota,27,007,8526
Benton County,Minnesota,27,009,184
Big Stone County,Minnesota,27,011,11
Blue Earth County,Minnesota,27,013,156
Brown County,Minnesota,27,015,28
Carlton County,Minnesota,27,017,1897
Carver County,Minnesota,27,019,158
Cass County,Minnesota,27,021,2974
Chippewa County,Minnesota,27,023,79
Chisago County,Minnesota,27,025,274
Clay County,Minnesota,27,027,895
Clearwater County,Minnesota,27,029,766
Cook County,Minnesota,27,031,348
Cottonwood County,Minnesota,27,033,30
Crow Wing County,Minnesota,27,035,580
Dakota County,Minnesota,27,037,1694
Dodge County,Minnesota,27,039,23
Douglas County,Minnesota,27,041,139
Faribault County,Minnesota,27,043,59
Fillmore County,Minnesota,27,045,45
Freeborn County,Minnesota,27,047,110
Goodhue County,Minnesota,27,049,477
Grant County,Minnesota,27,051,9
Hennepin County,Minnesota,27,053,9486
Houston County,Minnesota,27,055,40
Hubbard County,Minnesota,27,057,445
Isanti County,Minnesota,27,059,234
Itasca County,Minnesota,27,061,1439
Jackson County,Minnesota,27,063,3
Kanabec County,Minnesota,27,065,103
Kandiyohi County,Minnesota,27,067,211
Kittson County,Minnesota,27,069,20
Koochiching County,Minnesota,27,071,434
Lac qui Parle County,Minnesota,27,073,22
Lake County,Minnesota,27,075,24
Lake of the Woods County,Minnesota,27,077,35
Le Sueur County,Minnesota,27,079,90
Lincoln County,Minnesota,27,081,26
Lyon County,Minnesota,27,083,145
McLeod County,Minnesota,27,085,132
Mahnomen County,Minnesota,27,087,2138
Marshall County,Minnesota,27,089,43
Martin County,Minnesota,27,091,14
Meeker County,Minnesota,27,093,62
Mille Lacs County,Minnesota,27,095,1502
Morrison County,Minnesota,27,097,53
Mower County,Minnesota,27,099,64
Murray County,Minnesota,27,101,20
Nicollet County,Minnesota,27,103,120
Nobles County,Minnesota,27,105,67
Norman County,Minnesota,27,107,115
Olmsted County,Minnesota,27,109,268
Otter Tail County,Minnesota,27,111,297
Pennington County,Minnesota,27,113,166
Pine County,Minnesota,27,115,836
Pipestone County,Minnesota,27,117,144
Polk County,Minnesota,27,119,462
Pope County,Minnesota,27,121,48
Ramsey County,Minnesota,27,123,3159
Red Lake County,Minnesota,27,125,46
Redwood County,Minnesota,27,127,771
Renville County,Minnesota,27,129,137
Rice County,Minnesota,27,131,242
Rock County,Minnesota,27,133,41
Roseau County,Minnesota,27,135,164
Saint Louis County,Minnesota,27,137,4739
Scott County,Minnesota,27,139,777
Sherburne County,Minnesota,27,141,409
Sibley County,Minnesota,27,143,22
Stearns County,Minnesota,27,145,530
Steele County,Minnesota,27,147,40
Stevens County,Minnesota,27,149,201
Swift County,Minnesota,27,151,45
Todd County,Minnesota,27,153,77
Traverse County,Minnesota,27,155,164
Wabasha County,Minnesota,27,157,28
Wadena County,Minnesota,27,159,195
Waseca County,Minnesota,27,161,76
Washington County,Minnesota,27,163,613
Watonwan County,Minnesota,27,165,15
Wilkin County,Minnesota,27,167,26
Winona County,Minnesota,27,169,86
Wright County,Minnesota,27,171,475
Yellow Medicine County,Minnesota,27,173,249
Adams County,Mississippi,28,001,66
Alcorn County,Mississippi,28,003,81
Amite County,Mississippi,28,005,33
Attala County,Mississippi,28,007,0
Benton County,Mississippi,28,009,67
Bolivar County,Mississippi,28,011,30
Calhoun County,Mississippi,28,013,3
Carroll County,Mississippi,28,015,17
Chickasaw County,Mississippi,28,017,15
Choctaw County,Mississippi,28,019,0
Claiborne County,Mississippi,28,021,11
Clarke County,Mississippi,28,023,6
Clay County,Mississippi,28,025,31
Coahoma County,Mississippi,28,027,23
Copiah County,Mississippi,28,029,13
Covington County,Mississippi,28,031,94
DeSoto County,Mississippi,28,033,708
Forrest County,Mississippi,28,035,82
Franklin County,Mississippi,28,037,31
George County,Mississippi,28,039,20
Greene County,Mississippi,28,041,86
Grenada County,Mississippi,28,043,55
Hancock County,Mississippi,28,045,46
Harrison County,Mississippi,28,047,681
Hinds County,Mississippi,28,049,270
Holmes County,Mississippi,28,051,0
Humphreys County,Mississippi,28,053,14
Issaquena County,Mississippi,28,055,0
Itawamba County,Mississippi,28,057,20
Jackson County,Mississippi,28,059,362
Jasper County,Mississippi,28,061,0
Jefferson County,Mississippi,28,063,0
Jefferson Davis County,Mississippi,28,065,0
Jones County,Mississippi,28,067,86
Kemper County,Mississippi,28,069,344
Lafayette County,Mississippi,28,071,63
Lamar County,Mississippi,28,073,134
Lauderdale County,Mississippi,28,075,186
Lawrence County,Mississippi,28,077,7
Leake County,Mississippi,28,079,1360
Lee County,Mississippi,28,081,77
Leflore County,Mississippi,28,083,163
Lincoln County,Mississippi,28,085,97
Lowndes County,Mississippi,28,087,70
Madison County,Mississippi,28,089,189
Marion County,Mississippi,28,091,3
Marshall County,Mississippi,28,093,39
Monroe County,Mississippi,28,095,35
Montgomery County,Mississippi,28,097,0
Neshoba County,Mississippi,28,099,4710
Newton County,Mississippi,28,101,1074
Noxubee County,Mississippi,28,103,8
Oktibbeha County,Mississippi,28,105,87
Panola County,Mississippi,28,107,14
Pearl River County,Mississippi,28,109,351
Perry County,Mississippi,28,111,0
Pike County,Mississippi,28,113,134
Pontotoc County,Mississippi,28,115,215
Prentiss County,Mississippi,28,117,21
Quitman County,Mississippi,28,119,6
Rankin County,Mississippi,28,121,300
Scott County,Mississippi,28,123,24
Sharkey County,Mississippi,28,125,6
Simpson County,Mississippi,28,127,73
Smith County,Mississippi,28,129,0
Stone County,Mississippi,28,131,15
Sunflower County,Mississippi,28,133,36
Tallahatchie County,Mississippi,28,135,40
Tate County,Mississippi,28,137,0
Tippah County,Mississippi,28,139,28
Tishomingo County,Mississippi,28,141,25
Tunica County,Mississippi,28,143,0
Union County,Mississippi,28,145,145
Walthall County,Mississippi,28,147,0
Warren County,Mississippi,28,149,87
Washington County,Mississippi,28,151,97
Wayne County,Mississippi,28,153,0
Webster County,Mississippi,28,155,12
Wilkinson County,Mississippi,28,157,1
Winston County,Mississippi,28,159,6
Yalobusha County,Mississippi,28,161,31
Yazoo County,Mississippi,28,163,80
Adair County,Missouri,29,001,83
Andrew County,Missouri,29,003,60
Atchison County,Missouri,29,005,9
Audrain County,Missouri,29,007,87
Barry County,Missouri,29,009,193
Barton County,Missouri,29,011,109
Bates County,Missouri,29,013,67
Benton County,Missouri,29,015,117
Bollinger County,Missouri,29,017,0
Boone County,Missouri,29,019,313
Buchanan County,Missouri,29,021,313
Butler County,Missouri,29,023,132
Caldwell County,Missouri,29,025,9
Callaway County,Missouri,29,027,189
Camden County,Missouri,29,029,148
Cape Girardeau County,Missouri,29,031,164
Carroll County,Missouri,29,033,6
Carter County,Missouri,29,035,30
Cass County,Missouri,29,037,523
Cedar County,Missouri,29,039,45
Chariton County,Missouri,29,041,1
Christian County,Missouri,29,043,319
Clark County,Missouri,29,045,18
Clay County,Missouri,29,047,424
Clinton County,Missouri,29,049,97
Cole County,Missouri,29,051,284
Cooper County,Missouri,29,053,27
Crawford County,Missouri,29,055,135
Dade County,Missouri,29,057,39
Dallas County,Missouri,29,059,0
Daviess County,Missouri,29,061,29
DeKalb County,Missouri,29,063,54
Dent County,Missouri,29,065,160
Douglas County,Missouri,29,067,62
Dunklin County,Missouri,29,069,94
Franklin County,Missouri,29,071,266
Gasconade County,Missouri,29,073,83
Gentry County,Missouri,29,075,24
Greene County,Missouri,29,077,1235
Grundy County,Missouri,29,079,55
Harrison County,Missouri,29,081,11
Henry County,Missouri,29,083,60
Hickory County,Missouri,29,085,92
Holt County,Missouri,29,087,41
Howard County,Missouri,29,089,37
Howell County,Missouri,29,091,378
Iron County,Missouri,29,093,23
Jackson County,Missouri,29,095,3192
Jasper County,Missouri,29,097,1886
Jefferson County,Missouri,29,099,474
Johnson County,Missouri,29,101,243
Knox County,Missouri,29,103,0
Laclede County,Missouri,29,105,126
Lafayette County,Missouri,29,107,110
Lawrence County,Missouri,29,109,262
Lewis County,Missouri,29,111,27
Lincoln County,Missouri,29,113,197
Linn County,Missouri,29,115,18
Livingston County,Missouri,29,117,50
McDonald County,Missouri,29,119,589
Macon County,Missouri,29,121,78
Madison County,Missouri,29,123,8
Maries County,Missouri,29,125,44
Marion County,Missouri,29,127,118
Mercer County,Missouri,29,129,2
Miller County,Missouri,29,131,74
Mississippi County,Missouri,29,133,42
Moniteau County,Missouri,29,135,113
Monroe County,Missouri,29,137,47
Montgomery County,Missouri,29,139,14
Morgan County,Missouri,29,141,222
New Madrid County,Missouri,29,143,32
Newton County,Missouri,29,145,1448
Nodaway County,Missouri,29,147,54
Oregon County,Missouri,29,149,129
Osage County,Missouri,29,151,1
Ozark County,Missouri,29,153,23
Pemiscot County,Missouri,29,155,38
Perry County,Missouri,29,157,21
Pettis County,Missouri,29,159,87
Phelps County,Missouri,29,161,292
Pike County,Missouri,29,163,125
Platte County,Missouri,29,165,396
Polk County,Missouri,29,167,41
Pulaski County,Missouri,29,169,591
Putnam County,Missouri,29,171,9
Ralls County,Missouri,29,173,53
Randolph County,Missouri,29,175,62
Ray County,Missouri,29,177,54
Reynolds County,Missouri,29,179,45
Ripley County,Missouri,29,181,83
Saint Charles County,Missouri,29,183,487
Saint Clair County,Missouri,29,185,28
Sainte Genevieve County,Missouri,29,186,6
Saint Francois County,Missouri,29,187,211
Saint Louis County,Missouri,29,189,1386
Saline County,Missouri,29,195,38
Schuyler County,Missouri,29,197,15
Scotland County,Missouri,29,199,0
Scott County,Missouri,29,201,87
Shannon County,Missouri,29,203,106
Shelby County,Missouri,29,205,23
Stoddard County,Missouri,29,207,182
Stone County,Missouri,29,209,316
Sullivan County,Missouri,29,211,15
Taney County,Missouri,29,213,150
Texas County,Missouri,29,215,158
Vernon County,Missouri,29,217,76
Warren County,Missouri,29,219,26
Washington County,Missouri,29,221,120
Wayne County,Missouri,29,223,106
Webster County,Missouri,29,225,204
