County,State,State_FIPS,County_FIPS,native_american_population
Decatur County,Iowa,19,053,68
Delaware County,Iowa,19,055,1
Des Moines County,Iowa,19,057,93
Dickinson County,Iowa,19,059,18
Dubuque County,Iowa,19,061,133
Emmet County,Iowa,19,063,21
Fayette County,Iowa,19,065,111
Floyd County,Iowa,19,067,0
Franklin County,Iowa,19,069,3
Fremont County,Iowa,19,071,12
Greene County,Iowa,19,073,3
Grundy County,Iowa,19,075,8
Guthrie County,Iowa,19,077,8
Hamilton County,Iowa,19,079,0
Hancock County,Iowa,19,081,24
Hardin County,Iowa,19,083,32
Harrison County,Iowa,19,085,44
Henry County,Iowa,19,087,58
Howard County,Iowa,19,089,1
Humboldt County,Iowa,19,091,7
Ida County,Iowa,19,093,1
Iowa County,Iowa,19,095,2
Jackson County,Iowa,19,097,11
Jasper County,Iowa,19,099,166
Jefferson County,Iowa,19,101,28
Johnson County,Iowa,19,103,370
Jones County,Iowa,19,105,154
Keokuk County,Iowa,19,107,0
Kossuth County,Iowa,19,109,8
Lee County,Iowa,19,111,84
Linn County,Iowa,19,113,525
Louisa County,Iowa,19,115,15
Lucas County,Iowa,19,117,50
Lyon County,Iowa,19,119,19
Madison County,Iowa,19,121,22
Mahaska County,Iowa,19,123,42
Marion County,Iowa,19,125,92
Marshall County,Iowa,19,127,168
Mills County,Iowa,19,129,28
Mitchell County,Iowa,19,131,0
Monona County,Iowa,19,133,15
Monroe County,Iowa,19,135,84
Montgomery County,Iowa,19,137,0
Muscatine County,Iowa,19,139,138
O'Brien County,Iowa,19,141,15
Osceola County,Iowa,19,143,24
Page County,Iowa,19,145,87
Palo Alto County,Iowa,19,147,20
Plymouth County,Iowa,19,149,85
Pocahontas County,Iowa,19,151,1
Polk County,Iowa,19,153,1087
Pottawattamie County,Iowa,19,155,263
Poweshiek County,Iowa,19,157,27
Ringgold County,Iowa,19,159,15
Sac County,Iowa,19,161,7
Scott County,Iowa,19,163,367
Shelby County,Iowa,19,165,11
Sioux County,Iowa,19,167,93
Story County,Iowa,19,169,67
Tama County,Iowa,19,171,1309
Taylor County,Iowa,19,173,12
Union County,Iowa,19,175,16
Van Buren County,Iowa,19,177,17
Wapello County,Iowa,19,179,43
Warren County,Iowa,19,181,35
Washington County,Iowa,19,183,5
Wayne County,Iowa,19,185,6
Webster County,Iowa,19,187,85
Winnebago County,Iowa,19,189,18
Winneshiek County,Iowa,19,191,80
Woodbury County,Iowa,19,193,1816
Worth County,Iowa,19,195,5
Wright County,Iowa,19,197,0
Allen County,Kansas,20,001,75
Anderson County,Kansas,20,003,16
Atchison County,Kansas,20,005,117
Barber County,Kansas,20,007,15
Barton County,Kansas,20,009,69
Bourbon County,Kansas,20,011,92
Brown County,Kansas,20,013,1018
Butler County,Kansas,20,015,471
Chase County,Kansas,20,017,36
Chautauqua County,Kansas,20,019,194
Cherokee County,Kansas,20,021,880
Cheyenne County,Kansas,20,023,0
Clark County,Kansas,20,025,21
Clay County,Kansas,20,027,45
Cloud County,Kansas,20,029,18
Coffey County,Kansas,20,031,68
Comanche County,Kansas,20,033,24
Cowley County,Kansas,20,035,943
Crawford County,Kansas,20,037,283
Decatur County,Kansas,20,039,25
Dickinson County,Kansas,20,041,64
Doniphan County,Kansas,20,043,88
Douglas County,Kansas,20,045,2459
Edwards County,Kansas,20,047,6
Elk County,Kansas,20,049,17
Ellis County,Kansas,20,051,76
Ellsworth County,Kansas,20,053,18
Finney County,Kansas,20,055,265
Ford County,Kansas,20,057,206
Franklin County,Kansas,20,059,187
Geary County,Kansas,20,061,172
Gove County,Kansas,20,063,4
Graham County,Kansas,20,065,11
Grant County,Kansas,20,067,95
Gray County,Kansas,20,069,0
Greeley County,Kansas,20,071,0
Greenwood County,Kansas,20,073,22
Hamilton County,Kansas,20,075,12
Harper County,Kansas,20,077,68
Harvey County,Kansas,20,079,155
Haskell County,Kansas,20,081,98
Hodgeman County,Kansas,20,083,0
Jackson County,Kansas,20,085,996
Jefferson County,Kansas,20,087,130
Jewell County,Kansas,20,089,7
Johnson County,Kansas,20,091,1774
Kearny County,Kansas,20,093,13
Kingman County,Kansas,20,095,60
Kiowa County,Kansas,20,097,17
Labette County,Kansas,20,099,255
Lane County,Kansas,20,101,31
Leavenworth County,Kansas,20,103,767
Lincoln County,Kansas,20,105,12
Linn County,Kansas,20,107,80
Logan County,Kansas,20,109,0
Lyon County,Kansas,20,111,77
McPherson County,Kansas,20,113,184
Marion County,Kansas,20,115,146
Marshall County,Kansas,20,117,19
Meade County,Kansas,20,119,5
Miami County,Kansas,20,121,184
Mitchell County,Kansas,20,123,19
Montgomery County,Kansas,20,125,572
Morris County,Kansas,20,127,47
Morton County,Kansas,20,129,13
Nemaha County,Kansas,20,131,85
Neosho County,Kansas,20,133,93
Ness County,Kansas,20,135,8
Norton County,Kansas,20,137,20
Osage County,Kansas,20,139,121
Osborne County,Kansas,20,141,10
Ottawa County,Kansas,20,143,6
Pawnee County,Kansas,20,145,24
Phillips County,Kansas,20,147,17
Pottawatomie County,Kansas,20,149,127
Pratt County,Kansas,20,151,112
Rawlins County,Kansas,20,153,11
Reno County,Kansas,20,155,319
Republic County,Kansas,20,157,12
Rice County,Kansas,20,159,198
Riley County,Kansas,20,161,362
Rooks County,Kansas,20,163,14
Rush County,Kansas,20,165,23
Russell County,Kansas,20,167,47
Saline County,Kansas,20,169,289
Scott County,Kansas,20,171,57
Sedgwick County,Kansas,20,173,4286
Seward County,Kansas,20,175,194
Shawnee County,Kansas,20,177,1827
Sheridan County,Kansas,20,179,42
Sherman County,Kansas,20,181,12
Smith County,Kansas,20,183,14
Stafford County,Kansas,20,185,38
Stanton County,Kansas,20,187,7
Stevens County,Kansas,20,189,48
Sumner County,Kansas,20,191,448
Thomas County,Kansas,20,193,23
Trego County,Kansas,20,195,4
Wabaunsee County,Kansas,20,197,13
Wallace County,Kansas,20,199,3
Washington County,Kansas,20,201,20
Wichita County,Kansas,20,203,17
Wilson County,Kansas,20,205,82
Woodson County,Kansas,20,207,16
Wyandotte County,Kansas,20,209,1068
Adair County,Kentucky,21,001,9
Allen County,Kentucky,21,003,54
Anderson County,Kentucky,21,005,6
Ballard County,Kentucky,21,007,20
Barren County,Kentucky,21,009,140
Bath County,Kentucky,21,011,0
Bell County,Kentucky,21,013,122
Boone County,Kentucky,21,015,336
Bourbon County,Kentucky,21,017,45
Boyd County,Kentucky,21,019,92
Boyle County,Kentucky,21,021,88
Bracken County,Kentucky,21,023,0
Breathitt County,Kentucky,21,025,19
Breckinridge County,Kentucky,21,027,17
Bullitt County,Kentucky,21,029,199
Butler County,Kentucky,21,031,129
Caldwell County,Kentucky,21,033,0
Calloway County,Kentucky,21,035,109
Campbell County,Kentucky,21,037,60
Carlisle County,Kentucky,21,039,42
Carroll County,Kentucky,21,041,21
Carter County,Kentucky,21,043,15
Casey County,Kentucky,21,045,21
Christian County,Kentucky,21,047,351
Clark County,Kentucky,21,049,49
Clay County,Kentucky,21,051,105
Clinton County,Kentucky,21,053,0
Crittenden County,Kentucky,21,055,13
Cumberland County,Kentucky,21,057,0
Daviess County,Kentucky,21,059,126
Edmonson County,Kentucky,21,061,32
Elliott County,Kentucky,21,063,0
Estill County,Kentucky,21,065,52
Fayette County,Kentucky,21,067,810
Fleming County,Kentucky,21,069,11
Floyd County,Kentucky,21,071,56
Franklin County,Kentucky,21,073,128
Fulton County,Kentucky,21,075,6
Gallatin County,Kentucky,21,077,0
Garrard County,Kentucky,21,079,5
Grant County,Kentucky,21,081,7
Graves County,Kentucky,21,083,71
Grayson County,Kentucky,21,085,4
Green County,Kentucky,21,087,19
Greenup County,Kentucky,21,089,109
Hancock County,Kentucky,21,091,12
Hardin County,Kentucky,21,093,327
Harlan County,Kentucky,21,095,47
Harrison County,Kentucky,21,097,95
Hart County,Kentucky,21,099,36
Henderson County,Kentucky,21,101,155
Henry County,Kentucky,21,103,27
Hickman County,Kentucky,21,105,0
Hopkins County,Kentucky,21,107,87
Jackson County,Kentucky,21,109,0
Jefferson County,Kentucky,21,111,1152
Jessamine County,Kentucky,21,113,197
Johnson County,Kentucky,21,115,10
Kenton County,Kentucky,21,117,419
Knott County,Kentucky,21,119,0
Knox County,Kentucky,21,121,34
Larue County,Kentucky,21,123,70
Laurel County,Kentucky,21,125,115
Lawrence County,Kentucky,21,127,0
Lee County,Kentucky,21,129,6
Leslie County,Kentucky,21,131,6
Letcher County,Kentucky,21,133,7
Lewis County,Kentucky,21,135,2
Lincoln County,Kentucky,21,137,48
Livingston County,Kentucky,21,139,7
Logan County,Kentucky,21,141,57
Lyon County,Kentucky,21,143,0
McCracken County,Kentucky,21,145,168
McCreary County,Kentucky,21,147,60
McLean County,Kentucky,21,149,12
Madison County,Kentucky,21,151,171
Magoffin County,Kentucky,21,153,51
Marion County,Kentucky,21,155,0
Marshall County,Kentucky,21,157,8
Martin County,Kentucky,21,159,31
Mason County,Kentucky,21,161,24
Meade County,Kentucky,21,163,35
Menifee County,Kentucky,21,165,16
Mercer County,Kentucky,21,167,0
Metcalfe County,Kentucky,21,169,0
Monroe County,Kentucky,21,171,0
Montgomery County,Kentucky,21,173,79
Morgan County,Kentucky,21,175,0
Muhlenberg County,Kentucky,21,177,80
Nelson County,Kentucky,21,179,79
Nicholas County,Kentucky,21,181,0
Ohio County,Kentucky,21,183,10
Oldham County,Kentucky,21,185,159
Owen County,Kentucky,21,187,15
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,27
Perry County,Kentucky,21,193,85
Pike County,Kentucky,21,195,19
Powell County,Kentucky,21,197,21
Pulaski County,Kentucky,21,199,127
Robertson County,Kentucky,21,201,2
Rockcastle County,Kentucky,21,203,135
Rowan County,Kentucky,21,205,9
Russell County,Kentucky,21,207,43
Scott County,Kentucky,21,209,73
Shelby County,Kentucky,21,211,80
Simpson County,Kentucky,21,213,58
Spencer County,Kentucky,21,215,57
Taylor County,Kentucky,21,217,40
Todd County,Kentucky,21,219,1
Trigg County,Kentucky,21,221,20
Trimble County,Kentucky,21,223,31
Union County,Kentucky,21,225,50
Warren County,Kentucky,21,227,310
Washington County,Kentucky,21,229,61
Wayne County,Kentucky,21,231,17
Webster County,Kentucky,21,233,37
Whitley County,Kentucky,21,235,63
Wolfe County,Kentucky,21,237,12
Woodford County,Kentucky,21,239,21
Acadia Parish,Louisiana,22,001,133
Allen Parish,Louisiana,22,003,649
Ascension Parish,Louisiana,22,005,289
Assumption Parish,Louisiana,22,007,144
Avoyelles Parish,Louisiana,22,009,427
Beauregard Parish,Louisiana,22,011,241
Bienville Parish,Louisiana,22,013,79
Bossier Parish,Louisiana,22,015,895
Caddo Parish,Louisiana,22,017,947
Calcasieu Parish,Louisiana,22,019,752
Caldwell Parish,Louisiana,22,021,9
Cameron Parish,Louisiana,22,023,0
Catahoula Parish,Louisiana,22,025,0
Claiborne Parish,Louisiana,22,027,81
Concordia Parish,Louisiana,22,029,22
De Soto Parish,Louisiana,22,031,243
East Baton Rouge Parish,Louisiana,22,033,535
East Carroll Parish,Louisiana,22,035,11
East Feliciana Parish,Louisiana,22,037,61
Evangeline Parish,Louisiana,22,039,88
Franklin Parish,Louisiana,22,041,0
Grant Parish,Louisiana,22,043,203
Iberia Parish,Louisiana,22,045,396
Iberville Parish,Louisiana,22,047,30
Jackson Parish,Louisiana,22,049,24
Jefferson Parish,Louisiana,22,051,2318
Jefferson Davis Parish,Louisiana,22,053,121
Lafayette Parish,Louisiana,22,055,634
Lafourche Parish,Louisiana,22,057,2260
LaSalle Parish,Louisiana,22,059,147
Lincoln Parish,Louisiana,22,061,106
Livingston Parish,Louisiana,22,063,605
Madison Parish,Louisiana,22,065,145
Morehouse Parish,Louisiana,22,067,41
Natchitoches Parish,Louisiana,22,069,319
Orleans Parish,Louisiana,22,071,1271
Ouachita Parish,Louisiana,22,073,487
Plaquemines Parish,Louisiana,22,075,347
Pointe Coupee Parish,Louisiana,22,077,82
Rapides Parish,Louisiana,22,079,826
Red River Parish,Louisiana,22,081,10
Richland Parish,Louisiana,22,083,4
Sabine Parish,Louisiana,22,085,1806
Saint Bernard Parish,Louisiana,22,087,283
Saint Charles Parish,Louisiana,22,089,60
Saint Helena Parish,Louisiana,22,091,24
Saint James Parish,Louisiana,22,093,12
Saint John the Baptist Parish,Louisiana,22,095,58
Saint Landry Parish,Louisiana,22,097,94
Saint Martin Parish,Louisiana,22,099,379
Saint Mary Parish,Louisiana,22,101,828
Saint Tammany Parish,Louisiana,22,103,999
Tangipahoa Parish,Louisiana,22,105,450
Tensas Parish,Louisiana,22,107,0
Terrebonne Parish,Louisiana,22,109,5923
Union Parish,Louisiana,22,111,102
Vermilion Parish,Louisiana,22,113,299
Vernon Parish,Louisiana,22,115,641
Washington Parish,Louisiana,22,117,108
Webster Parish,Louisiana,22,119,140
West Baton Rouge Parish,Louisiana,22,121,74
West Carroll Parish,Louisiana,22,123,11
West Feliciana Parish,Louisiana,22,125,63
Winn Parish,Louisiana,22,127,130
Androscoggin County,Maine,23,001,176
Aroostook County,Maine,23,003,1064
Cumberland County,Maine,23,005,624
Franklin County,Maine,23,007,56
Hancock County,Maine,23,009,154
Kennebec County,Maine,23,011,664
Knox County,Maine,23,013,69
Lincoln County,Maine,23,015,100
Oxford County,Maine,23,017,218
Penobscot County,Maine,23,019,1640
Piscataquis County,Maine,23,021,77
Sagadahoc County,Maine,23,023,68
Somerset County,Maine,23,025,274
Waldo County,Maine,23,027,86
Washington County,Maine,23,029,1397
York County,Maine,23,031,697
Allegany County,Maryland,24,001,114
Anne Arundel County,Maryland,24,003,1184
Baltimore County,Maryland,24,005,1868
Calvert County,Maryland,24,009,129
Caroline County,Maryland,24,011,74
Carroll County,Maryland,24,013,274
Cecil County,Maryland,24,015,229
Charles County,Maryland,24,017,1140
Dorchester County,Maryland,24,019,35
Frederick County,Maryland,24,021,960
Garrett County,Maryland,24,023,44
Harford County,Maryland,24,025,523
Howard County,Maryland,24,027,499
Kent County,Maryland,24,029,114
Queen Anne's County,Maryland,24,035,48
Saint Mary's County,Maryland,24,037,359
Somerset County,Maryland,24,039,64
Talbot County,Maryland,24,041,32
Washington County,Maryland,24,043,423
Wicomico County,Maryland,24,045,631
Worcester County,Maryland,24,047,77
Baltimore City,Maryland,24,510,2317
Montgomery County,Maryland,24,031,3427
Prince George's County,Maryland,24,033,2970
Barnstable County,Massachusetts,25,001,928
Berkshire County,Massachusetts,25,003,298
Bristol County,Massachusetts,25,005,946
Dukes County,Massachusetts,25,007,178
Essex County,Massachusetts,25,009,1070
Franklin County,Massachusetts,25,011,167
Hampden County,Massachusetts,25,013,1570
Hampshire County,Massachusetts,25,015,228
Middlesex County,Massachusetts,25,017,2053
Nantucket County,Massachusetts,25,019,1
Norfolk County,Massachusetts,25,021,574
Plymouth County,Massachusetts,25,023,836
Suffolk County,Massachusetts,25,025,2590
Worcester County,Massachusetts,25,027,1517
Alcona County,Michigan,26,001,41
Alger County,Michigan,26,003,312
Allegan County,Michigan,26,005,744
Alpena County,Michigan,26,007,168
Antrim County,Michigan,26,009,232
Arenac County,Michigan,26,011,101
Baraga County,Michigan,26,013,508
Barry County,Michigan,26,015,165
Bay County,Michigan,26,017,417
Benzie County,Michigan,26,019,184
Berrien County,Michigan,26,021,632
Branch County,Michigan,26,023,131
Calhoun County,Michigan,26,025,825
Cass County,Michigan,26,027,341
Charlevoix County,Michigan,26,029,358
Cheboygan County,Michigan,26,031,659
Chippewa County,Michigan,26,033,6238
Clare County,Michigan,26,035,207
Clinton County,Michigan,26,037,185
Crawford County,Michigan,26,039,18
Delta County,Michigan,26,041,693
Dickinson County,Michigan,26,043,69
Eaton County,Michigan,26,045,398
Emmet County,Michigan,26,047,883
Genesee County,Michigan,26,049,2032
Gladwin County,Michigan,26,051,136
Gogebic County,Michigan,26,053,440
Grand Traverse County,Michigan,26,055,984
Gratiot County,Michigan,26,057,149
Hillsdale County,Michigan,26,059,237
Houghton County,Michigan,26,061,260
Huron County,Michigan,26,063,171
Ingham County,Michigan,26,065,1123
Ionia County,Michigan,26,067,279
Iosco County,Michigan,26,069,271
Iron County,Michigan,26,071,44
Isabella County,Michigan,26,073,2156
Jackson County,Michigan,26,075,796
Kalamazoo County,Michigan,26,077,1142
Kalkaska County,Michigan,26,079,142
Kent County,Michigan,26,081,2436
Keweenaw County,Michigan,26,083,11
Lake County,Michigan,26,085,73
Lapeer County,Michigan,26,087,249
Leelanau County,Michigan,26,089,675
Lenawee County,Michigan,26,091,672
Livingston County,Michigan,26,093,472
Luce County,Michigan,26,095,346
Mackinac County,Michigan,26,097,1707
Macomb County,Michigan,26,099,2179
Manistee County,Michigan,26,101,462
Marquette County,Michigan,26,103,1210
Mason County,Michigan,26,105,276
Mecosta County,Michigan,26,107,191
Menominee County,Michigan,26,109,445
Midland County,Michigan,26,111,357
Missaukee County,Michigan,26,113,99
Monroe County,Michigan,26,115,586
Montcalm County,Michigan,26,117,243
Montmorency County,Michigan,26,119,44
Muskegon County,Michigan,26,121,1047
Newaygo County,Michigan,26,123,355
Oakland County,Michigan,26,125,3088
Oceana County,Michigan,26,127,248
Ogemaw County,Michigan,26,129,124
Ontonagon County,Michigan,26,131,48
Osceola County,Michigan,26,133,116
Oscoda County,Michigan,26,135,75
Otsego County,Michigan,26,137,127
Ottawa County,Michigan,26,139,1172
Presque Isle County,Michigan,26,141,77
Roscommon County,Michigan,26,143,175
Saginaw County,Michigan,26,145,557
Saint Clair County,Michigan,26,147,331
Saint Joseph County,Michigan,26,149,172
Sanilac County,Michigan,26,151,169
Schoolcraft County,Michigan,26,153,577
Shiawassee County,Michigan,26,155,285
Tuscola County,Michigan,26,157,217
Van Buren County,Michigan,26,159,618
Washtenaw County,Michigan,26,161,1043
Wayne County,Michigan,26,163,6396
Wexford County,Michigan,26,165,260
Aitkin County,Minnesota,27,001,296
Anoka County,Minnesota,27,003,2210
Becker County,Minnesota,27,005,2310
Beltrami County,Minnesota,27,007,8916
Benton County,Minnesota,27,009,216
Big Stone County,Minnesota,27,011,10
Blue Earth County,Minnesota,27,013,190
Brown County,Minnesota,27,015,24
Carlton County,Minnesota,27,017,1873
Carver County,Minnesota,27,019,142
Cass County,Minnesota,27,021,2978
Chippewa County,Minnesota,27,023,60
Chisago County,Minnesota,27,025,274
Clay County,Minnesota,27,027,888
Clearwater County,Minnesota,27,029,794
Cook County,Minnesota,27,031,366
Cottonwood County,Minnesota,27,033,48
Crow Wing County,Minnesota,27,035,744
Dakota County,Minnesota,27,037,1574
Dodge County,Minnesota,27,039,24
Douglas County,Minnesota,27,041,99
Faribault County,Minnesota,27,043,55
Fillmore County,Minnesota,27,045,38
Freeborn County,Minnesota,27,047,118
Goodhue County,Minnesota,27,049,487
Grant County,Minnesota,27,051,13
Hennepin County,Minnesota,27,053,9532
Houston County,Minnesota,27,055,33
Hubbard County,Minnesota,27,057,394
Isanti County,Minnesota,27,059,232
Itasca County,Minnesota,27,061,1381
Jackson County,Minnesota,27,063,4
Kanabec County,Minnesota,27,065,93
Kandiyohi County,Minnesota,27,067,152
Kittson County,Minnesota,27,069,12
Koochiching County,Minnesota,27,071,389
Lac qui Parle County,Minnesota,27,073,25
Lake County,Minnesota,27,075,21
Lake of the Woods County,Minnesota,27,077,25
Le Sueur County,Minnesota,27,079,102
Lincoln County,Minnesota,27,081,13
Lyon County,Minnesota,27,083,140
McLeod County,Minnesota,27,085,119
Mahnomen County,Minnesota,27,087,2229
Marshall County,Minnesota,27,089,48
Martin County,Minnesota,27,091,29
Meeker County,Minnesota,27,093,63
Mille Lacs County,Minnesota,27,095,1537
Morrison County,Minnesota,27,097,53
Mower County,Minnesota,27,099,62
Murray County,Minnesota,27,101,11
Nicollet County,Minnesota,27,103,105
Nobles County,Minnesota,27,105,70
Norman County,Minnesota,27,107,131
Olmsted County,Minnesota,27,109,248
Otter Tail County,Minnesota,27,111,234
Pennington County,Minnesota,27,113,165
Pine County,Minnesota,27,115,778
Pipestone County,Minnesota,27,117,120
Polk County,Minnesota,27,119,343
Pope County,Minnesota,27,121,40
Ramsey County,Minnesota,27,123,3424
Red Lake County,Minnesota,27,125,50
Redwood County,Minnesota,27,127,763
Renville County,Minnesota,27,129,120
Rice County,Minnesota,27,131,251
Rock County,Minnesota,27,133,47
Roseau County,Minnesota,27,135,161
Saint Louis County,Minnesota,27,137,4620
Scott County,Minnesota,27,139,823
Sherburne County,Minnesota,27,141,367
Sibley County,Minnesota,27,143,30
Stearns County,Minnesota,27,145,558
Steele County,Minnesota,27,147,40
Stevens County,Minnesota,27,149,228
Swift County,Minnesota,27,151,39
Todd County,Minnesota,27,153,76
Traverse County,Minnesota,27,155,164
Wabasha County,Minnesota,27,157,27
Wadena County,Minnesota,27,159,221
Waseca County,Minnesota,27,161,95
Washington County,Minnesota,27,163,714
Watonwan County,Minnesota,27,165,10
Wilkin County,Minnesota,27,167,51
Winona County,Minnesota,27,169,132
Wright County,Minnesota,27,171,528
Yellow Medicine County,Minnesota,27,173,260
Adams County,Mississippi,28,001,39
Alcorn County,Mississippi,28,003,64
Amite County,Mississippi,28,005,3
Attala County,Mississippi,28,007,0
Benton County,Mississippi,28,009,67
Bolivar County,Mississippi,28,011,43
Calhoun County,Mississippi,28,013,5
Carroll County,Mississippi,28,015,13
Chickasaw County,Mississippi,28,017,2
Choctaw County,Mississippi,28,019,0
Claiborne County,Mississippi,28,021,16
Clarke County,Mississippi,28,023,3
Clay County,Mississippi,28,025,33
Coahoma County,Mississippi,28,027,32
Copiah County,Mississippi,28,029,12
Covington County,Mississippi,28,031,75
DeSoto County,Mississippi,28,033,542
Forrest County,Mississippi,28,035,169
Franklin County,Mississippi,28,037,25
George County,Mississippi,28,039,17
Greene County,Mississippi,28,041,5
Grenada County,Mississippi,28,043,69
Hancock County,Mississippi,28,045,91
Harrison County,Mississippi,28,047,743
Hinds County,Mississippi,28,049,242
Holmes County,Mississippi,28,051,16
Humphreys County,Mississippi,28,053,6
Issaquena County,Mississippi,28,055,0
Itawamba County,Mississippi,28,057,20
Jackson County,Mississippi,28,059,452
Jasper County,Mississippi,28,061,0
Jefferson County,Mississippi,28,063,0
Jefferson Davis County,Mississippi,28,065,0
Jones County,Mississippi,28,067,32
Kemper County,Mississippi,28,069,394
Lafayette County,Mississippi,28,071,47
Lamar County,Mississippi,28,073,145
Lauderdale County,Mississippi,28,075,199
Lawrence County,Mississippi,28,077,7
Leake County,Mississippi,28,079,1309
Lee County,Mississippi,28,081,117
Leflore County,Mississippi,28,083,148
Lincoln County,Mississippi,28,085,102
Lowndes County,Mississippi,28,087,59
Madison County,Mississippi,28,089,72
Marion County,Mississippi,28,091,0
Marshall County,Mississippi,28,093,38
Monroe County,Mississippi,28,095,0
Montgomery County,Mississippi,28,097,0
Neshoba County,Mississippi,28,099,4857
Newton County,Mississippi,28,101,1116
Noxubee County,Mississippi,28,103,33
Oktibbeha County,Mississippi,28,105,65
Panola County,Mississippi,28,107,9
Pearl River County,Mississippi,28,109,207
Perry County,Mississippi,28,111,0
Pike County,Mississippi,28,113,162
Pontotoc County,Mississippi,28,115,33
Prentiss County,Mississippi,28,117,18
Quitman County,Mississippi,28,119,7
Rankin County,Mississippi,28,121,299
Scott County,Mississippi,28,123,97
Sharkey County,Mississippi,28,125,0
Simpson County,Mississippi,28,127,67
Smith County,Mississippi,28,129,0
Stone County,Mississippi,28,131,64
Sunflower County,Mississippi,28,133,26
Tallahatchie County,Mississippi,28,135,64
Tate County,Mississippi,28,137,0
Tippah County,Mississippi,28,139,32
Tishomingo County,Mississippi,28,141,63
Tunica County,Mississippi,28,143,0
Union County,Mississippi,28,145,62
Walthall County,Mississippi,28,147,0
Warren County,Mississippi,28,149,31
Washington County,Mississippi,28,151,92
Wayne County,Mississippi,28,153,0
Webster County,Mississippi,28,155,4
Wilkinson County,Mississippi,28,157,0
Winston County,Mississippi,28,159,34
Yalobusha County,Mississippi,28,161,63
Yazoo County,Mississippi,28,163,52
Adair County,Missouri,29,001,91
Andrew County,Missouri,29,003,74
Atchison County,Missouri,29,005,25
Audrain County,Missouri,29,007,51
Barry County,Missouri,29,009,125
Barton County,Missouri,29,011,118
Bates County,Missouri,29,013,50
Benton County,Missouri,29,015,95
Bollinger County,Missouri,29,017,9
Boone County,Missouri,29,019,230
Buchanan County,Missouri,29,021,259
Butler County,Missouri,29,023,148
Caldwell County,Missouri,29,025,4
Callaway County,Missouri,29,027,165
Camden County,Missouri,29,029,185
Cape Girardeau County,Missouri,29,031,181
Carroll County,Missouri,29,033,1
Carter County,Missouri,29,035,67
Cass County,Missouri,29,037,483
Cedar County,Missouri,29,039,9
Chariton County,Missouri,29,041,6
Christian County,Missouri,29,043,326
Clark County,Missouri,29,045,11
Clay County,Missouri,29,047,590
Clinton County,Missouri,29,049,119
Cole County,Missouri,29,051,306
Cooper County,Missouri,29,053,56
Crawford County,Missouri,29,055,127
Dade County,Missouri,29,057,28
Dallas County,Missouri,29,059,11
Daviess County,Missouri,29,061,43
DeKalb County,Missouri,29,063,51
Dent County,Missouri,29,065,233
Douglas County,Missouri,29,067,59
Dunklin County,Missouri,29,069,93
Franklin County,Missouri,29,071,228
Gasconade County,Missouri,29,073,54
Gentry County,Missouri,29,075,23
Greene County,Missouri,29,077,1411
Grundy County,Missouri,29,079,71
Harrison County,Missouri,29,081,9
Henry County,Missouri,29,083,74
Hickory County,Missouri,29,085,32
Holt County,Missouri,29,087,36
Howard County,Missouri,29,089,47
Howell County,Missouri,29,091,271
Iron County,Missouri,29,093,27
Jackson County,Missouri,29,095,3251
Jasper County,Missouri,29,097,1581
Jefferson County,Missouri,29,099,327
Johnson County,Missouri,29,101,310
Knox County,Missouri,29,103,0
Laclede County,Missouri,29,105,226
Lafayette County,Missouri,29,107,111
Lawrence County,Missouri,29,109,303
Lewis County,Missouri,29,111,28
Lincoln County,Missouri,29,113,190
Linn County,Missouri,29,115,19
Livingston County,Missouri,29,117,76
McDonald County,Missouri,29,119,502
Macon County,Missouri,29,121,78
Madison County,Missouri,29,123,21
Maries County,Missouri,29,125,78
Marion County,Missouri,29,127,118
Mercer County,Missouri,29,129,2
Miller County,Missouri,29,131,132
Mississippi County,Missouri,29,133,25
Moniteau County,Missouri,29,135,73
Monroe County,Missouri,29,137,48
Montgomery County,Missouri,29,139,13
Morgan County,Missouri,29,141,157
New Madrid County,Missouri,29,143,32
Newton County,Missouri,29,145,1479
Nodaway County,Missouri,29,147,71
Oregon County,Missouri,29,149,133
Osage County,Missouri,29,151,2
Ozark County,Missouri,29,153,18
Pemiscot County,Missouri,29,155,42
Perry County,Missouri,29,157,24
Pettis County,Missouri,29,159,132
Phelps County,Missouri,29,161,346
Pike County,Missouri,29,163,55
Platte County,Missouri,29,165,346
Polk County,Missouri,29,167,86
Pulaski County,Missouri,29,169,608
Putnam County,Missouri,29,171,0
Ralls County,Missouri,29,173,55
Randolph County,Missouri,29,175,134
Ray County,Missouri,29,177,44
Reynolds County,Missouri,29,179,51
Ripley County,Missouri,29,181,70
Saint Charles County,Missouri,29,183,529
Saint Clair County,Missouri,29,185,28
Sainte Genevieve County,Missouri,29,186,6
Saint Francois County,Missouri,29,187,219
Saint Louis County,Missouri,29,189,1351
Saline County,Missouri,29,195,36
Schuyler County,Missouri,29,197,18
Scotland County,Missouri,29,199,0
Scott County,Missouri,29,201,95
Shannon County,Missouri,29,203,240
Shelby County,Missouri,29,205,12
Stoddard County,Missouri,29,207,105
Stone County,Missouri,29,209,324
Sullivan County,Missouri,29,211,12
Taney County,Missouri,29,213,164
Texas County,Missouri,29,215,201
Vernon County,Missouri,29,217,77
Warren County,Missouri,29,219,40
Washington County,Missouri,29,221,126
Wayne County,Missouri,29,223,82
Webster County,Missouri,29,225,160
