County,State,State_FIPS,County_FIPS,total_population_race
Vanderburgh County,Indiana,18,163,178985
Vermillion County,Indiana,18,165,16345
Vigo County,Indiana,18,167,107472
Wabash County,Indiana,18,169,33019
Warren County,Indiana,18,171,8525
Warrick County,Indiana,18,173,59104
Washington County,Indiana,18,175,28221
Wayne County,Indiana,18,177,68990
Wells County,Indiana,18,179,27720
White County,Indiana,18,181,24714
Whitley County,Indiana,18,183,33152
Adair County,Iowa,19,001,7699
Adams County,Iowa,19,003,4085
Allamakee County,Iowa,19,005,14309
Appanoose County,Iowa,19,007,12926
Audubon County,Iowa,19,009,6141
Benton County,Iowa,19,011,26089
Black Hawk County,Iowa,19,013,130060
Boone County,Iowa,19,015,26380
Bremer County,Iowa,19,017,24231
Buchanan County,Iowa,19,019,21022
Buena Vista County,Iowa,19,021,20078
Butler County,Iowa,19,023,14893
Calhoun County,Iowa,19,025,9754
Carroll County,Iowa,19,027,20809
Cass County,Iowa,19,029,13928
Cedar County,Iowa,19,031,18427
Cerro Gordo County,Iowa,19,033,44206
Cherokee County,Iowa,19,035,12060
Chickasaw County,Iowa,19,037,12470
Clarke County,Iowa,19,039,9251
Clay County,Iowa,19,041,16674
Clayton County,Iowa,19,043,18150
Clinton County,Iowa,19,045,49185
Crawford County,Iowa,19,047,17035
Dallas County,Iowa,19,049,64383
Davis County,Iowa,19,051,8723
Decatur County,Iowa,19,053,8451
Delaware County,Iowa,19,055,17804
Des Moines County,Iowa,19,057,40255
Dickinson County,Iowa,19,059,16712
Dubuque County,Iowa,19,061,93227
Emmet County,Iowa,19,063,10323
Fayette County,Iowa,19,065,20938
Floyd County,Iowa,19,067,16292
Franklin County,Iowa,19,069,10705
Fremont County,Iowa,19,071,7476
Greene County,Iowa,19,073,9382
Grundy County,Iowa,19,075,12407
Guthrie County,Iowa,19,077,10991
Hamilton County,Iowa,19,079,15755
Hancock County,Iowa,19,081,11416
Hardin County,Iowa,19,083,17595
Harrison County,Iowa,19,085,14969
Henry County,Iowa,19,087,20257
Howard County,Iowa,19,089,9591
Humboldt County,Iowa,19,091,9860
Ida County,Iowa,19,093,7139
Iowa County,Iowa,19,095,16342
Jackson County,Iowa,19,097,19884
Jasper County,Iowa,19,099,36902
Jefferson County,Iowa,19,101,16721
Johnson County,Iowa,19,103,129159
Jones County,Iowa,19,105,20699
Keokuk County,Iowa,19,107,10548
Kossuth County,Iowa,19,109,15622
Lee County,Iowa,19,111,35854
Linn County,Iowa,19,113,210011
Louisa County,Iowa,19,115,11576
Lucas County,Iowa,19,117,9021
Lyon County,Iowa,19,119,11579
Madison County,Iowa,19,121,15591
Mahaska County,Iowa,19,123,22433
Marion County,Iowa,19,125,33372
Marshall County,Iowa,19,127,40398
Mills County,Iowa,19,129,15112
Mitchell County,Iowa,19,131,10794
Monona County,Iowa,19,133,9299
Monroe County,Iowa,19,135,7949
Montgomery County,Iowa,19,137,10792
Muscatine County,Iowa,19,139,42634
O'Brien County,Iowa,19,141,14352
Osceola County,Iowa,19,143,6506
Page County,Iowa,19,145,16029
Palo Alto County,Iowa,19,147,9478
Plymouth County,Iowa,19,149,24915
Pocahontas County,Iowa,19,151,7407
Polk County,Iowa,19,153,425582
Pottawattamie County,Iowa,19,155,92464
Poweshiek County,Iowa,19,157,18965
Ringgold County,Iowa,19,159,5148
Sac County,Iowa,19,161,10388
Scott County,Iowa,19,163,163667
Shelby County,Iowa,19,165,12242
Sioux County,Iowa,19,167,33545
Story County,Iowa,19,169,88577
Tama County,Iowa,19,171,17864
Taylor County,Iowa,19,173,6354
Union County,Iowa,19,175,12471
Van Buren County,Iowa,19,177,7617
Wapello County,Iowa,19,179,35473
Warren County,Iowa,19,181,45859
Washington County,Iowa,19,183,21707
Wayne County,Iowa,19,185,6372
Webster County,Iowa,19,187,38105
Winnebago County,Iowa,19,189,10892
Winneshiek County,Iowa,19,191,21033
Woodbury County,Iowa,19,193,101566
Worth County,Iowa,19,195,7605
Wright County,Iowa,19,197,13278
Allen County,Kansas,20,001,13411
Anderson County,Kansas,20,003,8093
Atchison County,Kansas,20,005,16867
Barber County,Kansas,20,007,4877
Barton County,Kansas,20,009,27572
Bourbon County,Kansas,20,011,15095
Brown County,Kansas,20,013,10000
Butler County,Kansas,20,015,65307
Chase County,Kansas,20,017,2808
Chautauqua County,Kansas,20,019,3685
Cherokee County,Kansas,20,021,21646
Cheyenne County,Kansas,20,023,2755
Clark County,Kansas,20,025,2179
Clay County,Kansas,20,027,8555
Cloud County,Kansas,20,029,9501
Coffey County,Kansas,20,031,8562
Comanche County,Kansas,20,033,1903
Cowley County,Kansas,20,035,36237
Crawford County,Kansas,20,037,39051
Decatur County,Kansas,20,039,2975
Dickinson County,Kansas,20,041,19713
Doniphan County,Kansas,20,043,7959
Douglas County,Kansas,20,045,110075
Edwards County,Kansas,20,047,3041
Elk County,Kansas,20,049,2899
Ellis County,Kansas,20,051,28253
Ellsworth County,Kansas,20,053,6481
Finney County,Kansas,20,055,36297
Ford County,Kansas,20,057,33232
Franklin County,Kansas,20,059,25882
Geary County,Kansas,20,061,32081
Gove County,Kansas,20,063,2695
Graham County,Kansas,20,065,2643
Grant County,Kansas,20,067,7795
Gray County,Kansas,20,069,5923
Greeley County,Kansas,20,071,1232
Greenwood County,Kansas,20,073,6764
Hamilton County,Kansas,20,075,2662
Harper County,Kansas,20,077,6022
Harvey County,Kansas,20,079,34392
Haskell County,Kansas,20,081,4217
Hodgeman County,Kansas,20,083,1944
Jackson County,Kansas,20,085,13374
Jefferson County,Kansas,20,087,19046
Jewell County,Kansas,20,089,3117
Johnson County,Kansas,20,091,538836
Kearny County,Kansas,20,093,3951
Kingman County,Kansas,20,095,7897
Kiowa County,Kansas,20,097,2572
Labette County,Kansas,20,099,21710
Lane County,Kansas,20,101,1511
Leavenworth County,Kansas,20,103,75500
Lincoln County,Kansas,20,105,3279
Linn County,Kansas,20,107,9702
Logan County,Kansas,20,109,2772
Lyon County,Kansas,20,111,34561
McPherson County,Kansas,20,113,29190
Marion County,Kansas,20,115,12639
Marshall County,Kansas,20,117,10111
Meade County,Kansas,20,119,4523
Miami County,Kansas,20,121,32419
Mitchell County,Kansas,20,123,6365
Montgomery County,Kansas,20,125,35383
Morris County,Kansas,20,127,5937
Morton County,Kansas,20,129,3228
Nemaha County,Kansas,20,131,10206
Neosho County,Kansas,20,133,16536
Ness County,Kansas,20,135,3118
Norton County,Kansas,20,137,5668
Osage County,Kansas,20,139,16360
Osborne County,Kansas,20,141,3878
Ottawa County,Kansas,20,143,6114
Pawnee County,Kansas,20,145,6942
Phillips County,Kansas,20,147,5597
Pottawatomie County,Kansas,20,149,21223
Pratt County,Kansas,20,151,9675
Rawlins County,Kansas,20,153,2565
Reno County,Kansas,20,155,64207
Republic County,Kansas,20,157,5019
Rice County,Kansas,20,159,10102
Riley County,Kansas,20,161,70249
Rooks County,Kansas,20,163,5213
Rush County,Kansas,20,165,3279
Russell County,Kansas,20,167,6926
Saline County,Kansas,20,169,55258
Scott County,Kansas,20,171,5071
Sedgwick County,Kansas,20,173,491988
Seward County,Kansas,20,175,22802
Shawnee County,Kansas,20,177,176723
Sheridan County,Kansas,20,179,2572
Sherman County,Kansas,20,181,6019
Smith County,Kansas,20,183,3893
Stafford County,Kansas,20,185,4416
Stanton County,Kansas,20,187,2204
Stevens County,Kansas,20,189,5558
Sumner County,Kansas,20,191,24115
Thomas County,Kansas,20,193,7809
Trego County,Kansas,20,195,2965
Wabaunsee County,Kansas,20,197,7041
Wallace County,Kansas,20,199,1499
Washington County,Kansas,20,201,5830
Wichita County,Kansas,20,203,2243
Wilson County,Kansas,20,205,9512
Woodson County,Kansas,20,207,3324
Wyandotte County,Kansas,20,209,156362
Adair County,Kentucky,21,001,18613
Allen County,Kentucky,21,003,19866
Anderson County,Kentucky,21,005,21308
Ballard County,Kentucky,21,007,8235
Barren County,Kentucky,21,009,41961
Bath County,Kentucky,21,011,11605
Bell County,Kentucky,21,013,28744
Boone County,Kentucky,21,015,117216
Bourbon County,Kentucky,21,017,19987
Boyd County,Kentucky,21,019,49368
Boyle County,Kentucky,21,021,28345
Bracken County,Kentucky,21,023,8486
Breathitt County,Kentucky,21,025,14062
Breckinridge County,Kentucky,21,027,20029
Bullitt County,Kentucky,21,029,73529
Butler County,Kentucky,21,031,12746
Caldwell County,Kentucky,21,033,12962
Calloway County,Kentucky,21,035,36999
Campbell County,Kentucky,21,037,89598
Carlisle County,Kentucky,21,039,5094
Carroll County,Kentucky,21,041,10801
Carter County,Kentucky,21,043,27760
Casey County,Kentucky,21,045,15939
Christian County,Kentucky,21,047,73266
Clark County,Kentucky,21,049,35446
Clay County,Kentucky,21,051,22001
Clinton County,Kentucky,21,053,10215
Crittenden County,Kentucky,21,055,9331
Cumberland County,Kentucky,21,057,6884
Daviess County,Kentucky,21,059,96062
Edmonson County,Kentucky,21,061,12110
Elliott County,Kentucky,21,063,7594
Estill County,Kentucky,21,065,14711
Fayette County,Kentucky,21,067,292370
Fleming County,Kentucky,21,069,14376
Floyd County,Kentucky,21,071,39701
Franklin County,Kentucky,21,073,49205
Fulton County,Kentucky,21,075,6836
Gallatin County,Kentucky,21,077,8503
Garrard County,Kentucky,21,079,16902
Grant County,Kentucky,21,081,24720
Graves County,Kentucky,21,083,37088
Grayson County,Kentucky,21,085,25677
Green County,Kentucky,21,087,11334
Greenup County,Kentucky,21,089,36974
Hancock County,Kentucky,21,091,8559
Hardin County,Kentucky,21,093,102873
Harlan County,Kentucky,21,095,29479
Harrison County,Kentucky,21,097,18823
Hart County,Kentucky,21,099,18228
Henderson County,Kentucky,21,101,46095
Henry County,Kentucky,21,103,15472
Hickman County,Kentucky,21,105,4905
Hopkins County,Kentucky,21,107,46921
Jackson County,Kentucky,21,109,13537
Jefferson County,Kentucky,21,111,735804
Jessamine County,Kentucky,21,113,47880
Johnson County,Kentucky,21,115,23327
Kenton County,Kentucky,21,117,159008
Knott County,Kentucky,21,119,16483
Knox County,Kentucky,21,121,31820
Larue County,Kentucky,21,123,14162
Laurel County,Kentucky,21,125,58590
Lawrence County,Kentucky,21,127,15899
Lee County,Kentucky,21,129,7858
Leslie County,Kentucky,21,131,11388
Letcher County,Kentucky,21,133,24449
Lewis County,Kentucky,21,135,13946
Lincoln County,Kentucky,21,137,24758
Livingston County,Kentucky,21,139,9503
Logan County,Kentucky,21,141,26841
Lyon County,Kentucky,21,143,8347
McCracken County,Kentucky,21,145,65451
McCreary County,Kentucky,21,147,18201
McLean County,Kentucky,21,149,9604
Madison County,Kentucky,21,151,82363
Magoffin County,Kentucky,21,153,13286
Marion County,Kentucky,21,155,19735
Marshall County,Kentucky,21,157,31409
Martin County,Kentucky,21,159,13014
Mason County,Kentucky,21,161,17468
Meade County,Kentucky,21,163,28944
Menifee County,Kentucky,21,165,6378
Mercer County,Kentucky,21,167,21289
Metcalfe County,Kentucky,21,169,10124
Monroe County,Kentucky,21,171,11009
Montgomery County,Kentucky,21,173,26242
Morgan County,Kentucky,21,175,14012
Muhlenberg County,Kentucky,21,177,31473
Nelson County,Kentucky,21,179,43026
Nicholas County,Kentucky,21,181,7120
Ohio County,Kentucky,21,183,23932
Oldham County,Kentucky,21,185,59639
Owen County,Kentucky,21,187,10923
Owsley County,Kentucky,21,189,4759
Pendleton County,Kentucky,21,191,14840
Perry County,Kentucky,21,193,28722
Pike County,Kentucky,21,195,65174
Powell County,Kentucky,21,197,12730
Pulaski County,Kentucky,21,199,62654
Robertson County,Kentucky,21,201,2261
Rockcastle County,Kentucky,21,203,17098
Rowan County,Kentucky,21,205,23258
Russell County,Kentucky,21,207,17521
Scott County,Kentucky,21,209,46113
Shelby County,Kentucky,21,211,41671
Simpson County,Kentucky,21,213,17269
Spencer County,Kentucky,21,215,16934
Taylor County,Kentucky,21,217,24400
Todd County,Kentucky,21,219,12381
Trigg County,Kentucky,21,221,14224
Trimble County,Kentucky,21,223,8845
Union County,Kentucky,21,225,15045
Warren County,Kentucky,21,227,111843
Washington County,Kentucky,21,229,11671
Wayne County,Kentucky,21,231,20807
Webster County,Kentucky,21,233,13697
Whitley County,Kentucky,21,235,35951
Wolfe County,Kentucky,21,237,7333
Woodford County,Kentucky,21,239,24683
Acadia Parish,Louisiana,22,001,61430
Allen Parish,Louisiana,22,003,25830
Ascension Parish,Louisiana,22,005,105208
Assumption Parish,Louisiana,22,007,23421
Avoyelles Parish,Louisiana,22,009,41977
Beauregard Parish,Louisiana,22,011,35328
Bienville Parish,Louisiana,22,013,14464
Bossier Parish,Louisiana,22,015,115667
Caddo Parish,Louisiana,22,017,253924
Calcasieu Parish,Louisiana,22,019,190891
Caldwell Parish,Louisiana,22,021,10158
Cameron Parish,Louisiana,22,023,7083
Catahoula Parish,Louisiana,22,025,10448
Claiborne Parish,Louisiana,22,027,17123
Concordia Parish,Louisiana,22,029,20617
De Soto Parish,Louisiana,22,031,26592
East Baton Rouge Parish,Louisiana,22,033,437401
East Carroll Parish,Louisiana,22,035,7854
East Feliciana Parish,Louisiana,22,037,20330
Evangeline Parish,Louisiana,22,039,34233
Franklin Parish,Louisiana,22,041,20752
Grant Parish,Louisiana,22,043,21892
Iberia Parish,Louisiana,22,045,73407
Iberville Parish,Louisiana,22,047,33455
Jackson Parish,Louisiana,22,049,16151
Jefferson Parish,Louisiana,22,051,432310
Jefferson Davis Parish,Louisiana,22,053,31545
Lafayette Parish,Louisiana,22,055,218586
Lafourche Parish,Louisiana,22,057,95895
LaSalle Parish,Louisiana,22,059,14777
Lincoln Parish,Louisiana,22,061,46198
Livingston Parish,Louisiana,22,063,125732
Madison Parish,Louisiana,22,065,12181
Morehouse Parish,Louisiana,22,067,28097
Natchitoches Parish,Louisiana,22,069,39364
Orleans Parish,Louisiana,22,071,321409
Ouachita Parish,Louisiana,22,073,152970
Plaquemines Parish,Louisiana,22,075,22976
Pointe Coupee Parish,Louisiana,22,077,22830
Rapides Parish,Louisiana,22,079,131254
Red River Parish,Louisiana,22,081,9098
Richland Parish,Louisiana,22,083,20748
Sabine Parish,Louisiana,22,085,24236
Saint Bernard Parish,Louisiana,22,087,32347
Saint Charles Parish,Louisiana,22,089,52662
Saint Helena Parish,Louisiana,22,091,11097
Saint James Parish,Louisiana,22,093,22064
Saint John the Baptist Parish,Louisiana,22,095,46310
Saint Landry Parish,Louisiana,22,097,84003
Saint Martin Parish,Louisiana,22,099,52105
Saint Mary Parish,Louisiana,22,101,54360
Saint Tammany Parish,Louisiana,22,103,231629
Tangipahoa Parish,Louisiana,22,105,119891
Tensas Parish,Louisiana,22,107,5299
Terrebonne Parish,Louisiana,22,109,111518
Union Parish,Louisiana,22,111,22715
Vermilion Parish,Louisiana,22,113,57660
Vernon Parish,Louisiana,22,115,50706
Washington Parish,Louisiana,22,117,46969
Webster Parish,Louisiana,22,119,41235
West Baton Rouge Parish,Louisiana,22,121,23570
West Carroll Parish,Louisiana,22,123,11635
West Feliciana Parish,Louisiana,22,125,15631
Winn Parish,Louisiana,22,127,15348
Androscoggin County,Maine,23,001,107785
Aroostook County,Maine,23,003,72143
Cumberland County,Maine,23,005,281044
Franklin County,Maine,23,007,30697
Hancock County,Maine,23,009,54422
Kennebec County,Maine,23,011,122008
Knox County,Maine,23,013,39972
Lincoln County,Maine,23,015,34579
Oxford County,Maine,23,017,57892
Penobscot County,Maine,23,019,153400
Piscataquis County,Maine,23,021,17518
Sagadahoc County,Maine,23,023,35546
Somerset County,Maine,23,025,52228
Waldo County,Maine,23,027,38737
Washington County,Maine,23,029,33015
York County,Maine,23,031,197557
Allegany County,Maryland,24,001,74788
Anne Arundel County,Maryland,24,003,532369
Baltimore County,Maryland,24,005,802487
Calvert County,Maryland,24,009,88329
Caroline County,Maryland,24,011,32955
Carroll County,Maryland,24,013,167277
Cecil County,Maryland,24,015,100716
Charles County,Maryland,24,017,145508
Dorchester County,Maryland,24,019,32480
Frederick County,Maryland,24,021,231725
Garrett County,Maryland,24,023,30128
Harford County,Maryland,24,025,243955
Howard County,Maryland,24,027,283655
Kent County,Maryland,24,029,20098
Queen Anne's County,Maryland,24,035,47468
Saint Mary's County,Maryland,24,037,103805
Somerset County,Maryland,24,039,26453
Talbot County,Maryland,24,041,37575
Washington County,Maryland,24,043,147118
Wicomico County,Maryland,24,045,97862
Worcester County,Maryland,24,047,51307
Baltimore City,Maryland,24,510,620210
Montgomery County,Maryland,24,031,959738
Prince George's County,Maryland,24,033,858539
Barnstable County,Massachusetts,25,001,216639
Berkshire County,Massachusetts,25,003,131221
Bristol County,Massachusetts,25,005,547305
Dukes County,Massachusetts,25,007,16353
Essex County,Massachusetts,25,009,739505
Franklin County,Massachusetts,25,011,71495
Hampden County,Massachusetts,25,013,462752
Hampshire County,Massachusetts,25,015,157630
Middlesex County,Massachusetts,25,017,1491762
Nantucket County,Massachusetts,25,019,10135
Norfolk County,Massachusetts,25,021,666426
Plymouth County,Massachusetts,25,023,492934
Suffolk County,Massachusetts,25,025,713089
Worcester County,Massachusetts,25,027,794981
Alcona County,Michigan,26,001,11102
Alger County,Michigan,26,003,9571
Allegan County,Michigan,26,005,111405
Alpena County,Michigan,26,007,29797
Antrim County,Michigan,26,009,23787
Arenac County,Michigan,26,011,16226
Baraga County,Michigan,26,013,8854
Barry County,Michigan,26,015,59422
Bay County,Michigan,26,017,107838
Benzie County,Michigan,26,019,17625
Berrien County,Michigan,26,021,157109
Branch County,Michigan,26,023,45765
Calhoun County,Michigan,26,025,136554
Cass County,Michigan,26,027,52373
Charlevoix County,Michigan,26,029,26149
Cheboygan County,Michigan,26,031,26432
Chippewa County,Michigan,26,033,39029
Clare County,Michigan,26,035,31058
Clinton County,Michigan,26,037,74752
Crawford County,Michigan,26,039,14210
Delta County,Michigan,26,041,37248
Dickinson County,Michigan,26,043,26436
Eaton County,Michigan,26,045,107948
Emmet County,Michigan,26,047,32794
Genesee County,Michigan,26,049,429272
Gladwin County,Michigan,26,051,25906
Gogebic County,Michigan,26,053,16422
Grand Traverse County,Michigan,26,055,86787
Gratiot County,Michigan,26,057,42495
Hillsdale County,Michigan,26,059,46832
Houghton County,Michigan,26,061,36366
Huron County,Michigan,26,063,33305
Ingham County,Michigan,26,065,281257
Ionia County,Michigan,26,067,64418
Iosco County,Michigan,26,069,26161
Iron County,Michigan,26,071,11965
Isabella County,Michigan,26,073,69861
Jackson County,Michigan,26,075,160834
Kalamazoo County,Michigan,26,077,248810
Kalkaska County,Michigan,26,079,17321
Kent County,Michigan,26,081,602046
Keweenaw County,Michigan,26,083,2139
Lake County,Michigan,26,085,11594
Lapeer County,Michigan,26,087,89218
Leelanau County,Michigan,26,089,21685
Lenawee County,Michigan,26,091,100456
Livingston County,Michigan,26,093,181362
Luce County,Michigan,26,095,6657
Mackinac County,Michigan,26,097,11198
Macomb County,Michigan,26,099,839217
Manistee County,Michigan,26,101,24853
Marquette County,Michigan,26,103,66859
Mason County,Michigan,26,105,28682
Mecosta County,Michigan,26,107,42817
Menominee County,Michigan,26,109,24138
Midland County,Michigan,26,111,83708
Missaukee County,Michigan,26,113,14937
Monroe County,Michigan,26,115,152410
Montcalm County,Michigan,26,117,63431
Montmorency County,Michigan,26,119,9827
Muskegon County,Michigan,26,121,172745
Newaygo County,Michigan,26,123,48778
Oakland County,Michigan,26,125,1202625
Oceana County,Michigan,26,127,26839
Ogemaw County,Michigan,26,129,21781
Ontonagon County,Michigan,26,131,6848
Osceola County,Michigan,26,133,23612
Oscoda County,Michigan,26,135,8791
Otsego County,Michigan,26,137,24305
Ottawa County,Michigan,26,139,263037
Presque Isle County,Michigan,26,141,13528
Roscommon County,Michigan,26,143,24710
Saginaw County,Michigan,26,145,200998
Saint Clair County,Michigan,26,147,164374
Saint Joseph County,Michigan,26,149,61630
Sanilac County,Michigan,26,151,43554
Schoolcraft County,Michigan,26,153,8552
Shiawassee County,Michigan,26,155,71016
Tuscola County,Michigan,26,157,56134
Van Buren County,Michigan,26,159,76410
Washtenaw County,Michigan,26,161,344727
Wayne County,Michigan,26,163,1844186
Wexford County,Michigan,26,165,32711
Aitkin County,Minnesota,27,001,16303
Anoka County,Minnesota,27,003,329487
Becker County,Minnesota,27,005,32422
Beltrami County,Minnesota,27,007,44233
Benton County,Minnesota,27,009,38357
Big Stone County,Minnesota,27,011,5297
Blue Earth County,Minnesota,27,013,63370
Brown County,Minnesota,27,015,25926
Carlton County,Minnesota,27,017,35141
Carver County,Minnesota,27,019,90064
Cass County,Minnesota,27,021,28584
Chippewa County,Minnesota,27,023,12383
Chisago County,Minnesota,27,025,53334
Clay County,Minnesota,27,027,58032
Clearwater County,Minnesota,27,029,8654
Cook County,Minnesota,27,031,5213
Cottonwood County,Minnesota,27,033,11695
Crow Wing County,Minnesota,27,035,62267
Dakota County,Minnesota,27,037,396547
Dodge County,Minnesota,27,039,19961
Douglas County,Minnesota,27,041,36051
Faribault County,Minnesota,27,043,14690
Fillmore County,Minnesota,27,045,20946
Freeborn County,Minnesota,27,047,31301
Goodhue County,Minnesota,27,049,46051
Grant County,Minnesota,27,051,6055
Hennepin County,Minnesota,27,053,1146195
Houston County,Minnesota,27,055,19108
Hubbard County,Minnesota,27,057,20318
Isanti County,Minnesota,27,059,37910
Itasca County,Minnesota,27,061,44955
Jackson County,Minnesota,27,063,10326
Kanabec County,Minnesota,27,065,16344
Kandiyohi County,Minnesota,27,067,41992
Kittson County,Minnesota,27,069,4575
Koochiching County,Minnesota,27,071,13365
Lac qui Parle County,Minnesota,27,073,7298
Lake County,Minnesota,27,075,10877
Lake of the Woods County,Minnesota,27,077,4085
Le Sueur County,Minnesota,27,079,27754
Lincoln County,Minnesota,27,081,5898
Lyon County,Minnesota,27,083,25716
McLeod County,Minnesota,27,085,36719
Mahnomen County,Minnesota,27,087,5396
Marshall County,Minnesota,27,089,9519
Martin County,Minnesota,27,091,20821
Meeker County,Minnesota,27,093,23348
Mille Lacs County,Minnesota,27,095,26095
Morrison County,Minnesota,27,097,33178
Mower County,Minnesota,27,099,38985
Murray County,Minnesota,27,101,8729
Nicollet County,Minnesota,27,103,32471
Nobles County,Minnesota,27,105,21188
Norman County,Minnesota,27,107,6849
Olmsted County,Minnesota,27,109,142934
Otter Tail County,Minnesota,27,111,57442
Pennington County,Minnesota,27,113,13915
Pine County,Minnesota,27,115,29567
Pipestone County,Minnesota,27,117,9572
Polk County,Minnesota,27,119,31392
Pope County,Minnesota,27,121,11013
Ramsey County,Minnesota,27,123,506608
Red Lake County,Minnesota,27,125,4101
Redwood County,Minnesota,27,127,16039
Renville County,Minnesota,27,129,15834
Rice County,Minnesota,27,131,63594
Rock County,Minnesota,27,133,9625
Roseau County,Minnesota,27,135,15769
Saint Louis County,Minnesota,27,137,199849
Scott County,Minnesota,27,139,128447
Sherburne County,Minnesota,27,141,87881
Sibley County,Minnesota,27,143,15219
Stearns County,Minnesota,27,145,149337
Steele County,Minnesota,27,147,36529
Stevens County,Minnesota,27,149,9703
Swift County,Minnesota,27,151,9852
Todd County,Minnesota,27,153,24848
Traverse County,Minnesota,27,155,3603
Wabasha County,Minnesota,27,157,21701
Wadena County,Minnesota,27,159,13820
Waseca County,Minnesota,27,161,19154
Washington County,Minnesota,27,163,235802
Watonwan County,Minnesota,27,165,11190
Wilkin County,Minnesota,27,167,6613
Winona County,Minnesota,27,169,51394
Wright County,Minnesota,27,171,123019
Yellow Medicine County,Minnesota,27,173,10446
Adams County,Mississippi,28,001,32431
Alcorn County,Mississippi,28,003,36881
Amite County,Mississippi,28,005,13213
Attala County,Mississippi,28,007,19552
Benton County,Mississippi,28,009,8704
Bolivar County,Mississippi,28,011,34592
Calhoun County,Mississippi,28,013,14937
Carroll County,Mississippi,28,015,10578
Chickasaw County,Mississippi,28,017,17497
Choctaw County,Mississippi,28,019,8586
Claiborne County,Mississippi,28,021,9775
Clarke County,Mississippi,28,023,16758
Clay County,Mississippi,28,025,20748
Coahoma County,Mississippi,28,027,26376
Copiah County,Mississippi,28,029,29459
Covington County,Mississippi,28,031,19575
DeSoto County,Mississippi,28,033,158486
Forrest County,Mississippi,28,035,74802
Franklin County,Mississippi,28,037,8112
George County,Mississippi,28,039,22361
Greene County,Mississippi,28,041,14249
Grenada County,Mississippi,28,043,22032
Hancock County,Mississippi,28,045,43322
Harrison County,Mississippi,28,047,185120
Hinds County,Mississippi,28,049,245891
Holmes County,Mississippi,28,051,19372
Humphreys County,Mississippi,28,053,9504
Issaquena County,Mississippi,28,055,1825
Itawamba County,Mississippi,28,057,23350
Jackson County,Mississippi,28,059,138511
Jasper County,Mississippi,28,061,17229
Jefferson County,Mississippi,28,063,7845
Jefferson Davis County,Mississippi,28,065,12504
Jones County,Mississippi,28,067,67497
Kemper County,Mississippi,28,069,10394
Lafayette County,Mississippi,28,071,46702
Lamar County,Mississippi,28,073,54275
Lauderdale County,Mississippi,28,075,79882
Lawrence County,Mississippi,28,077,12945
Leake County,Mississippi,28,079,23634
Lee County,Mississippi,28,081,82340
Leflore County,Mississippi,28,083,32706
Lincoln County,Mississippi,28,085,34751
Lowndes County,Mississippi,28,087,59533
Madison County,Mississippi,28,089,93807
Marion County,Mississippi,28,091,26861
Marshall County,Mississippi,28,093,37089
Monroe County,Mississippi,28,095,37118
Montgomery County,Mississippi,28,097,11022
Neshoba County,Mississippi,28,099,29627
Newton County,Mississippi,28,101,21763
Noxubee County,Mississippi,28,103,11643
Oktibbeha County,Mississippi,28,105,47064
Panola County,Mississippi,28,107,34763
Pearl River County,Mississippi,28,109,56042
Perry County,Mississippi,28,111,12256
Pike County,Mississippi,28,113,40314
Pontotoc County,Mississippi,28,115,29682
Prentiss County,Mississippi,28,117,25388
Quitman County,Mississippi,28,119,8378
Rankin County,Mississippi,28,121,140443
Scott County,Mississippi,28,123,28219
Sharkey County,Mississippi,28,125,4692
Simpson County,Mississippi,28,127,27505
Smith County,Mississippi,28,129,16446
Stone County,Mississippi,28,131,17294
Sunflower County,Mississippi,28,133,30074
Tallahatchie County,Mississippi,28,135,15279
Tate County,Mississippi,28,137,28447
Tippah County,Mississippi,28,139,22082
Tishomingo County,Mississippi,28,141,19570
Tunica County,Mississippi,28,143,10802
Union County,Mississippi,28,145,27037
Walthall County,Mississippi,28,147,15495
Warren County,Mississippi,28,149,48663
Washington County,Mississippi,28,151,51665
Wayne County,Mississippi,28,153,20875
Webster County,Mississippi,28,155,10204
Wilkinson County,Mississippi,28,157,9946
Winston County,Mississippi,28,159,19284
Yalobusha County,Mississippi,28,161,12787
Yazoo County,Mississippi,28,163,28238
Adair County,Missouri,29,001,25421
Andrew County,Missouri,29,003,17073
Atchison County,Missouri,29,005,5742
Audrain County,Missouri,29,007,25623
Barry County,Missouri,29,009,35652
Barton County,Missouri,29,011,12506
Bates County,Missouri,29,013,17097
Benton County,Missouri,29,015,19058
Bollinger County,Missouri,29,017,12418
Boone County,Missouri,29,019,160628
Buchanan County,Missouri,29,021,88801
Butler County,Missouri,29,023,42607
Caldwell County,Missouri,29,025,9373
Callaway County,Missouri,29,027,44026
Camden County,Missouri,29,029,43533
Cape Girardeau County,Missouri,29,031,75017
Carroll County,Missouri,29,033,9388
Carter County,Missouri,29,035,6208
Cass County,Missouri,29,037,98713
Cedar County,Missouri,29,039,14040
Chariton County,Missouri,29,041,7814
Christian County,Missouri,29,043,75998
Clark County,Missouri,29,045,7130
Clay County,Missouri,29,047,218767
Clinton County,Missouri,29,049,20771
Cole County,Missouri,29,051,75343
Cooper County,Missouri,29,053,17606
Crawford County,Missouri,29,055,24725
Dade County,Missouri,29,057,7896
Dallas County,Missouri,29,059,16846
Daviess County,Missouri,29,061,8357
DeKalb County,Missouri,29,063,12847
Dent County,Missouri,29,065,15550
Douglas County,Missouri,29,067,13682
Dunklin County,Missouri,29,069,32055
