County,State,mean_life_expectancy,State_FIPS,County_FIPS,asian_population
Webster County,Georgia,78.300660660108,13,307,1574
Wheeler County,Georgia,76.7970901366388,13,309,4465
White County,Georgia,78.5571382430035,13,311,25926
Whitfield County,Georgia,77.1821631247314,13,313,87385
Wilcox County,Georgia,75.3754452456506,13,315,5531
Wilkes County,Georgia,75.393443998121,13,317,5468
Wilkinson County,Georgia,74.4653822052792,13,319,5725
Worth County,Georgia,76.3125556280685,13,321,15180
Hawaii County,Hawaii,80.1962934894907,15,001,60661
Honolulu County,Hawaii,81.5379952940021,15,003,201852
Kauai County,Hawaii,81.2634162368424,15,007,22252
Kalawao County,Hawaii,81.3977889898364,15,005,38
Maui County,Hawaii,81.3977889898364,15,009,54276
Ada County,Idaho,80.6992086312901,16,001,363070
Adams County,Idaho,80.6512582796805,16,003,3780
Bannock County,Idaho,77.7041866693936,16,005,74742
Bear Lake County,Idaho,78.8247616862098,16,007,5829
Benewah County,Idaho,76.1743046438564,16,009,7972
Bingham County,Idaho,78.1957286355338,16,011,40002
Blaine County,Idaho,84.3719498430769,16,013,19030
Boise County,Idaho,81.2739482119467,16,015,6785
Bonner County,Idaho,78.9410676420792,16,017,39289
Bonneville County,Idaho,78.536758713297,16,019,95952
Boundary County,Idaho,78.0278088967513,16,021,10238
Butte County,Idaho,78.8736282215021,16,023,2734
Camas County,Idaho,81.1922864605902,16,025,1141
Canyon County,Idaho,79.0552409857648,16,027,173340
Caribou County,Idaho,78.3590804305647,16,029,6569
Cassia County,Idaho,78.1489047977562,16,031,20616
Clearwater County,Idaho,78.3065897692389,16,035,8183
Custer County,Idaho,80.7548702583805,16,037,4262
Elmore County,Idaho,78.3116981956039,16,039,22359
Franklin County,Idaho,79.7813378741643,16,041,12111
Fremont County,Idaho,79.5370839143604,16,043,12684
Gem County,Idaho,78.34011101866,16,045,15906
Gooding County,Idaho,78.0235315812131,16,047,13326
Idaho County,Idaho,79.2143775883952,16,049,15317
Jefferson County,Idaho,79.9127050009559,16,051,24761
Jerome County,Idaho,78.407725190056,16,053,19598
Kootenai County,Idaho,79.2388331967563,16,055,132247
Latah County,Idaho,80.8834822220305,16,057,34735
Lemhi County,Idaho,78.9991283718338,16,059,7624
Lewis County,Idaho,78.5657450603545,16,061,3523
Lincoln County,Idaho,78.2816226649995,16,063,4418
Madison County,Idaho,81.0434566426995,16,065,35753
Minidoka County,Idaho,78.4770759003077,16,067,16976
Nez Perce County,Idaho,77.6766156975419,16,069,35308
Oneida County,Idaho,79.4092427309321,16,071,4094
Owyhee County,Idaho,78.6661103536176,16,073,10314
Payette County,Idaho,78.3464073685756,16,075,20991
Power County,Idaho,77.9657281647991,16,077,7124
Shoshone County,Idaho,75.7228450883277,16,079,12313
Teton County,Idaho,82.6277300654122,16,081,9625
Twin Falls County,Idaho,77.9131501699993,16,083,71124
Valley County,Idaho,82.1847032243004,16,085,9502
Washington County,Idaho,78.5126783615283,16,087,9276
Adams County,Illinois,78.3489124357671,17,001,62707
Alexander County,Illinois,73.7575887141434,17,003,5012
Bond County,Illinois,78.2406839106156,17,005,16286
Boone County,Illinois,79.5470261403817,17,007,48923
Brown County,Illinois,78.5320218461636,17,009,5570
Bureau County,Illinois,78.8726155769582,17,011,33564
Calhoun County,Illinois,79.3900321496443,17,013,4988
Carroll County,Illinois,78.7684174153591,17,015,14775
Cass County,Illinois,77.1290717398139,17,017,11936
Champaign County,Illinois,80.4897842649458,17,019,150215
Christian County,Illinois,77.3329401854685,17,021,33554
Clark County,Illinois,77.0048377770082,17,023,16059
Clay County,Illinois,76.9555548965121,17,025,13459
Clinton County,Illinois,79.3993350580809,17,027,35628
Coles County,Illinois,77.9843163605551,17,029,50030
Cook County,Illinois,79.0496552966331,17,031,2934297
Crawford County,Illinois,77.545475568063,17,033,18405
Cumberland County,Illinois,78.4724456722611,17,035,10846
DeKalb County,Illinois,79.672980108982,17,037,88160
De Witt County,Illinois,77.2194062501798,17,039,16099
Douglas County,Illinois,78.7938733001023,17,041,19081
DuPage County,Illinois,81.9381835278837,17,043,738739
Edgar County,Illinois,76.8116794940531,17,045,18169
Edwards County,Illinois,76.7260928473027,17,047,6523
Effingham County,Illinois,78.3468967206024,17,049,33428
Fayette County,Illinois,78.5261048545,17,051,20711
Ford County,Illinois,76.6670484113413,17,053,13705
Franklin County,Illinois,74.8161855865432,17,055,38646
Fulton County,Illinois,77.1574269694275,17,057,34996
Gallatin County,Illinois,74.6583494791198,17,059,5430
Greene County,Illinois,77.5129410739514,17,061,13196
Grundy County,Illinois,78.5373310140172,17,063,47587
Hamilton County,Illinois,77.0769493893911,17,065,8312
Hancock County,Illinois,79.65909407034,17,067,18635
Hardin County,Illinois,74.7977903044342,17,069,4137
Henderson County,Illinois,78.8020714215288,17,071,7038
Henry County,Illinois,79.0275752070742,17,073,47545
Iroquois County,Illinois,76.9651673717261,17,075,28543
Jackson County,Illinois,78.0098337728233,17,077,46903
Jasper County,Illinois,79.0834142293583,17,079,9521
Jefferson County,Illinois,76.7655532681683,17,081,34297
Jersey County,Illinois,77.5245409113854,17,083,22439
Jo Daviess County,Illinois,80.8742350779271,17,085,21981
Johnson County,Illinois,77.9446231523655,17,087,11255
Kane County,Illinois,80.9379343303043,17,089,378359
Kankakee County,Illinois,77.2644121145009,17,091,89768
Kendall County,Illinois,81.1337839875047,17,093,96523
Knox County,Illinois,77.073253373246,17,095,46433
Lake County,Illinois,81.2448762524699,17,097,545712
LaSalle County,Illinois,77.4715669625332,17,099,106771
Lawrence County,Illinois,75.6205418035559,17,101,12524
Lee County,Illinois,78.3968582750062,17,103,32921
Livingston County,Illinois,77.7454009430223,17,105,35363
Logan County,Illinois,77.5413705352449,17,107,25416
McDonough County,Illinois,79.3356685759066,17,109,29583
McHenry County,Illinois,80.1096734909612,17,111,279509
McLean County,Illinois,80.0641334232381,17,113,143872
Macon County,Illinois,77.6103774706962,17,115,88035
Macoupin County,Illinois,77.6429466441172,17,117,46523
Madison County,Illinois,77.3246295277805,17,119,238068
Marion County,Illinois,75.4868366424632,17,121,36672
Marshall County,Illinois,77.5453047115191,17,123,12158
Mason County,Illinois,76.7561989284825,17,125,14366
Massac County,Illinois,75.4981925111284,17,127,13967
Menard County,Illinois,78.5152034041841,17,129,12394
Mercer County,Illinois,78.9615382858566,17,131,16058
Monroe County,Illinois,80.3247810769711,17,133,32401
Montgomery County,Illinois,77.6000517731715,17,135,27344
Morgan County,Illinois,78.153885615653,17,137,32592
Moultrie County,Illinois,77.6704814357092,17,139,14601
Ogle County,Illinois,79.2423429726647,17,141,51392
Peoria County,Illinois,77.5888781097316,17,143,140310
Perry County,Illinois,77.2508582738569,17,145,19675
Piatt County,Illinois,79.4072548967904,17,147,16362
Pike County,Illinois,78.2994122036603,17,149,15919
Pope County,Illinois,78.0261557444892,17,151,4116
Pulaski County,Illinois,74.6925595665263,17,153,3933
Putnam County,Illinois,79.4761962910542,17,155,5759
Randolph County,Illinois,77.6309057233618,17,157,29543
Richland County,Illinois,77.7363584249074,17,159,15719
Rock Island County,Illinois,78.5170956987508,17,161,120300
Saint Clair County,Illinois,76.7161753601221,17,163,175382
Saline County,Illinois,73.9857289262721,17,165,23288
Sangamon County,Illinois,78.1996583207706,17,167,165311
Schuyler County,Illinois,78.4476751147837,17,169,7157
Scott County,Illinois,77.8723775429143,17,171,5222
Shelby County,Illinois,79.4160538287933,17,173,22043
Stark County,Illinois,77.4065663980925,17,175,5853
Stephenson County,Illinois,79.278319960549,17,177,41559
Tazewell County,Illinois,78.5199329141939,17,179,130374
Union County,Illinois,76.2223539248808,17,181,17067
Vermilion County,Illinois,75.7481610363374,17,183,67679
Wabash County,Illinois,78.1944127190549,17,185,11588
Warren County,Illinois,78.3304332475068,17,187,16109
Washington County,Illinois,78.9632115016959,17,189,14346
Wayne County,Illinois,77.3103715515045,17,191,16448
White County,Illinois,75.9287809980545,17,193,14434
Whiteside County,Illinois,78.3845532660126,17,195,54057
Will County,Illinois,79.921812556413,17,197,522369
Williamson County,Illinois,76.6909210597348,17,199,61672
Winnebago County,Illinois,77.5903374684713,17,201,236835
Woodford County,Illinois,79.9406466571983,17,203,37647
Adams County,Indiana,79.10863905292,18,001,33380
Allen County,Indiana,78.1066249813074,18,003,284804
Bartholomew County,Indiana,77.6753588885786,18,005,69578
Benton County,Indiana,78.1823302835969,18,007,8640
Blackford County,Indiana,76.2251877006383,18,009,12473
Boone County,Indiana,78.5670574486803,18,011,54190
Brown County,Indiana,78.6794386182142,18,013,14834
Carroll County,Indiana,79.6926703041251,18,015,19714
Cass County,Indiana,77.2702341103603,18,017,35049
Clark County,Indiana,75.8693438195699,18,019,97309
Clay County,Indiana,76.0172593739849,18,021,26303
Clinton County,Indiana,76.9633693566098,18,023,31121
Crawford County,Indiana,75.6451586951159,18,025,10469
Daviess County,Indiana,76.7996956119401,18,027,30491
Dearborn County,Indiana,77.7137420823975,18,029,48691
Decatur County,Indiana,77.000354211248,18,031,25094
DeKalb County,Indiana,77.6776403096605,18,033,41066
Delaware County,Indiana,76.4319953627186,18,035,104735
Dubois County,Indiana,78.6910970555099,18,037,40838
Elkhart County,Indiana,78.4433321079367,18,039,168630
Fayette County,Indiana,74.4521855377607,18,041,23477
Floyd County,Indiana,76.8176948594496,18,043,67975
Fountain County,Indiana,76.7105769389428,18,045,16766
Franklin County,Indiana,78.2254029893972,18,047,22735
Fulton County,Indiana,76.2220073610104,18,049,19848
Gibson County,Indiana,77.62049806858,18,051,31782
Grant County,Indiana,75.9964414967353,18,053,62300
Greene County,Indiana,76.3394198477181,18,055,32401
Hamilton County,Indiana,81.6931627446357,18,057,245060
Hancock County,Indiana,78.2981868024249,18,059,66516
Harrison County,Indiana,77.4556101461271,18,061,38199
Hendricks County,Indiana,79.6314471032762,18,063,132060
Henry County,Indiana,76.0542793851489,18,065,47224
Howard County,Indiana,76.186692766995,18,067,73579
Huntington County,Indiana,77.5450425562246,18,069,36125
Jackson County,Indiana,76.0547807074264,18,071,40249
Jasper County,Indiana,77.7672342300838,18,073,32555
Jay County,Indiana,76.4198285571374,18,075,21007
Jefferson County,Indiana,75.7768041254993,18,077,30793
Jennings County,Indiana,74.9696935965512,18,079,27682
Johnson County,Indiana,78.2545698696458,18,081,131240
Knox County,Indiana,75.7855993912433,18,083,36318
Kosciusko County,Indiana,78.3020568995406,18,085,71652
LaGrange County,Indiana,79.3112813311658,18,087,36375
Lake County,Indiana,76.7133301589113,18,089,308780
LaPorte County,Indiana,76.3948055967274,18,091,95377
Lawrence County,Indiana,76.0683507516692,18,093,44791
Madison County,Indiana,76.0328094835292,18,095,115997
Marion County,Indiana,76.1909147593533,18,097,580773
Marshall County,Indiana,78.5467905471958,18,099,43495
Martin County,Indiana,77.261458799746,18,101,10106
Miami County,Indiana,77.2333003462506,18,103,33723
Monroe County,Indiana,80.0168691239955,18,105,121045
Montgomery County,Indiana,77.419445363511,18,107,36772
Morgan County,Indiana,76.8282192566051,18,109,67449
Newton County,Indiana,76.7508054936571,18,111,13779
Noble County,Indiana,77.454740064494,18,113,46044
Ohio County,Indiana,77.7269593649938,18,115,5973
Orange County,Indiana,76.2155820518532,18,117,19260
Owen County,Indiana,76.0885361000219,18,119,21148
Parke County,Indiana,78.3459316573547,18,121,16655
Perry County,Indiana,77.1812657258562,18,123,18569
Pike County,Indiana,76.8332914847443,18,125,12777
Porter County,Indiana,78.5946487558035,18,127,152206
Posey County,Indiana,78.8061867555354,18,129,25006
Pulaski County,Indiana,76.2537873756355,18,131,13040
Putnam County,Indiana,77.8000844162511,18,133,35610
Randolph County,Indiana,77.1417378051397,18,135,25359
Ripley County,Indiana,77.3828572144829,18,137,28067
Rush County,Indiana,76.8591485989229,18,139,16914
Saint Joseph County,Indiana,77.7811150058067,18,141,212406
Scott County,Indiana,72.9513784585624,18,143,23488
Shelby County,Indiana,76.9469314443069,18,145,42021
Spencer County,Indiana,78.8505057093868,18,147,20214
Starke County,Indiana,74.5791222030702,18,149,22701
Steuben County,Indiana,79.0697701372316,18,151,31758
Sullivan County,Indiana,75.5209382384669,18,153,20060
Switzerland County,Indiana,76.057542155507,18,155,10265
Tippecanoe County,Indiana,79.1974373457372,18,157,148425
Tipton County,Indiana,78.1294539093809,18,159,15605
Union County,Indiana,77.5249646694011,18,161,7214
Vanderburgh County,Indiana,76.8276616371405,18,163,155816
Vermillion County,Indiana,75.3902120225868,18,165,15982
Vigo County,Indiana,75.9322550202077,18,167,94906
Wabash County,Indiana,77.0951836327656,18,169,31671
Warren County,Indiana,78.7531785602367,18,171,8297
Warrick County,Indiana,78.8488658800924,18,173,56685
Washington County,Indiana,75.3561602016912,18,175,27735
Wayne County,Indiana,75.7210236000048,18,177,62191
Wells County,Indiana,78.8164555188085,18,179,27086
White County,Indiana,77.7295962861624,18,181,23978
Whitley County,Indiana,79.0452963995149,18,183,32268
Adair County,Iowa,78.7605442780773,19,001,7457
Adams County,Iowa,78.5568813594229,19,003,3944
Allamakee County,Iowa,79.7393992324402,19,005,13614
Appanoose County,Iowa,77.6446453395507,19,007,12500
Audubon County,Iowa,79.590956585313,19,009,5978
Benton County,Iowa,80.6491700993739,19,011,25361
Black Hawk County,Iowa,79.3735900737619,19,013,112517
Boone County,Iowa,78.8532742146027,19,015,25693
Bremer County,Iowa,82.0704160642289,19,017,23629
Buchanan County,Iowa,79.1836368917541,19,019,20494
Buena Vista County,Iowa,80.6848193384376,19,021,16641
Butler County,Iowa,79.6448067660733,19,023,14687
Calhoun County,Iowa,79.2461472952856,19,025,9691
Carroll County,Iowa,79.9016794961866,19,027,20190
Cass County,Iowa,78.1408301639085,19,029,13536
Cedar County,Iowa,81.0538144944642,19,031,18045
Cerro Gordo County,Iowa,79.1761120092532,19,033,41979
Cherokee County,Iowa,79.9593324257431,19,035,11650
Chickasaw County,Iowa,80.2684114499224,19,037,12131
Clarke County,Iowa,77.856849104424,19,039,9125
Clay County,Iowa,79.8940807358669,19,041,16053
Clayton County,Iowa,80.6318543193924,19,043,17647
Clinton County,Iowa,78.2768236714948,19,045,46205
Crawford County,Iowa,80.0381854163523,19,047,15708
Dallas County,Iowa,81.8695091852878,19,049,61805
Davis County,Iowa,79.0803253658714,19,051,8598
Decatur County,Iowa,78.1249657479449,19,053,8012
Delaware County,Iowa,80.6010298908814,19,055,17463
Des Moines County,Iowa,78.6178138672673,19,057,36857
Dickinson County,Iowa,80.6833645918765,19,059,16453
Dubuque County,Iowa,80.0409424252503,19,061,88413
Emmet County,Iowa,78.7914748803203,19,063,9685
Fayette County,Iowa,79.2079257158097,19,065,20208
Floyd County,Iowa,79.7533906447473,19,067,15605
Franklin County,Iowa,80.3416972775274,19,069,9782
Fremont County,Iowa,78.617035422691,19,071,7153
Greene County,Iowa,79.0989780752994,19,073,9061
Grundy County,Iowa,80.5719876988128,19,075,12244
Guthrie County,Iowa,79.5630566148047,19,077,10631
Hamilton County,Iowa,80.1830175394811,19,079,14595
Hancock County,Iowa,80.611942135149,19,081,10911
Hardin County,Iowa,79.6643908613779,19,083,16853
Harrison County,Iowa,77.9255561892742,19,085,14554
Henry County,Iowa,79.114200476486,19,087,18918
Howard County,Iowa,79.8485843907778,19,089,9385
Humboldt County,Iowa,79.9626426965249,19,091,9552
Ida County,Iowa,79.0585037362516,19,093,7017
Iowa County,Iowa,80.4890135788362,19,095,16042
Jackson County,Iowa,78.7927729440258,19,097,18555
Jasper County,Iowa,79.679281386481,19,099,35623
Jefferson County,Iowa,80.5375633016688,19,101,14773
Johnson County,Iowa,82.1844619705219,19,103,112878
Jones County,Iowa,80.4953758790235,19,105,19830
Keokuk County,Iowa,79.9374405823347,19,107,10310
Kossuth County,Iowa,81.3548113270652,19,109,15243
Lee County,Iowa,76.9093007291384,19,111,33447
Linn County,Iowa,80.3734841779471,19,113,192021
Louisa County,Iowa,78.9730880153079,19,115,10659
Lucas County,Iowa,78.5851293938875,19,117,8790
Lyon County,Iowa,81.148179863915,19,119,11416
Madison County,Iowa,79.6420925599423,19,121,15315
Mahaska County,Iowa,79.6022227539185,19,123,21394
Marion County,Iowa,79.1450118292749,19,125,32338
Marshall County,Iowa,78.0445772470682,19,127,35248
Mills County,Iowa,78.3787233326155,19,129,14624
Mitchell County,Iowa,80.9629944583236,19,131,10615
Monona County,Iowa,77.2080652922631,19,133,8948
Monroe County,Iowa,77.6385536835239,19,135,7701
Montgomery County,Iowa,77.6066167054178,19,137,10413
Muscatine County,Iowa,78.6910323238503,19,139,39782
O'Brien County,Iowa,79.7436127895147,19,141,13823
Osceola County,Iowa,79.8812026689713,19,143,6305
Page County,Iowa,78.2319295523827,19,145,15046
Palo Alto County,Iowa,78.9326403619784,19,147,9222
Plymouth County,Iowa,80.5580434613828,19,149,24018
Pocahontas County,Iowa,79.0080443171667,19,151,7145
Polk County,Iowa,79.1754143849637,19,153,368901
Pottawattamie County,Iowa,78.0415384502436,19,155,87293
Poweshiek County,Iowa,79.6932079753112,19,157,17997
Ringgold County,Iowa,78.4221074278507,19,159,5042
Sac County,Iowa,79.5272165554243,19,161,10116
Scott County,Iowa,79.1499528008644,19,163,143495
Shelby County,Iowa,80.6377713275269,19,165,11847
Sioux County,Iowa,82.7612252358714,19,167,31614
Story County,Iowa,82.2541933418442,19,169,79969
Tama County,Iowa,79.153842170556,19,171,15759
Taylor County,Iowa,79.3234526473165,19,173,6048
Union County,Iowa,78.083341899027,19,175,12065
Van Buren County,Iowa,78.1376478488718,19,177,7442
Wapello County,Iowa,77.2596943299344,19,179,33122
Warren County,Iowa,79.8319844812265,19,181,44988
Washington County,Iowa,80.0296148725653,19,183,20625
Wayne County,Iowa,77.9069421572314,19,185,6277
Webster County,Iowa,77.4897411949446,19,187,34950
Winnebago County,Iowa,80.3397618258079,19,189,10414
Winneshiek County,Iowa,82.3930684122002,19,191,20345
Woodbury County,Iowa,78.0233128429221,19,193,85453
Worth County,Iowa,79.5973204812741,19,195,7423
Wright County,Iowa,80.1111034736425,19,197,12493
Allen County,Kansas,75.7456016642854,20,001,12512
Anderson County,Kansas,78.0583821521914,20,003,7730
Atchison County,Kansas,77.1504931865396,20,005,15402
Barber County,Kansas,77.1977168973389,20,007,4708
Barton County,Kansas,78.1535671040513,20,009,25752
Bourbon County,Kansas,76.2854403262409,20,011,14112
Brown County,Kansas,76.9812546175143,20,013,8578
Butler County,Kansas,77.8251955223233,20,015,61150
Chase County,Kansas,78.4145984726479,20,017,2682
Chautauqua County,Kansas,76.3346180527011,20,019,3306
Cherokee County,Kansas,74.6605686182445,20,021,19587
Cheyenne County,Kansas,79.6657253219841,20,023,2682
Clark County,Kansas,78.7761348381694,20,025,2050
Clay County,Kansas,79.3155442773043,20,027,8279
Cloud County,Kansas,77.3372183424685,20,029,9215
Coffey County,Kansas,77.097468868888,20,031,8287
Comanche County,Kansas,76.5891534858085,20,033,1836
Cowley County,Kansas,75.7334693099381,20,035,31749
Crawford County,Kansas,76.3057239132614,20,037,36047
Decatur County,Kansas,79.1376102801554,20,039,2849
Dickinson County,Kansas,77.9415010982874,20,041,18921
Doniphan County,Kansas,78.6141829095255,20,043,7317
Douglas County,Kansas,80.6223100312615,20,045,94812
Edwards County,Kansas,77.437540836725,20,047,2868
Elk County,Kansas,76.5425902788036,20,049,2710
Ellis County,Kansas,79.5002510274274,20,051,26895
Ellsworth County,Kansas,78.2155842277977,20,053,5971
Finney County,Kansas,79.4701987982048,20,055,31698
Ford County,Kansas,78.5103828841101,20,057,29712
Franklin County,Kansas,77.7326210452103,20,059,24370
Geary County,Kansas,76.5520605133894,20,061,23307
Gove County,Kansas,79.7026220074315,20,063,2710
Graham County,Kansas,79.6215240756737,20,065,2414
Grant County,Kansas,78.5520497002638,20,067,6588
Gray County,Kansas,79.1125050506102,20,069,5717
Greeley County,Kansas,77.279476836115,20,071,1172
Greenwood County,Kansas,76.0226404951917,20,073,6406
Hamilton County,Kansas,76.7582074560122,20,075,2554
Harper County,Kansas,76.2078805872183,20,077,5743
Harvey County,Kansas,78.6615919428302,20,079,31904
Haskell County,Kansas,79.3283007326473,20,081,3686
Hodgeman County,Kansas,79.3734751905449,20,083,1931
Jackson County,Kansas,78.2216025523955,20,085,11658
Jefferson County,Kansas,78.7516709491591,20,087,18282
Jewell County,Kansas,79.0035785746987,20,089,3004
Johnson County,Kansas,81.5867012206082,20,091,476361
Kearny County,Kansas,77.8907643634897,20,093,3577
Kingman County,Kansas,76.0055896995841,20,095,7648
Kiowa County,Kansas,78.9243444142467,20,097,2422
Labette County,Kansas,75.689096203584,20,099,19034
Lane County,Kansas,77.3616568405227,20,101,1567
Leavenworth County,Kansas,78.9239494251314,20,103,64073
Lincoln County,Kansas,79.1308749905149,20,105,3158
Linn County,Kansas,77.4007527105963,20,107,9324
Logan County,Kansas,78.7689299293396,20,109,2617
Lyon County,Kansas,78.4198020871217,20,111,30285
McPherson County,Kansas,78.6348894981866,20,113,28006
Marion County,Kansas,78.6246839087988,20,115,12163
Marshall County,Kansas,79.1787437971039,20,117,9839
Meade County,Kansas,78.9529578654015,20,119,3977
Miami County,Kansas,78.9959941157408,20,121,31166
Mitchell County,Kansas,78.6097725548086,20,123,6252
Montgomery County,Kansas,75.3982622227074,20,125,29492
Morris County,Kansas,78.6609828704592,20,127,5742
Morton County,Kansas,77.2933023413455,20,129,2715
Nemaha County,Kansas,79.7719740061442,20,131,9932
Neosho County,Kansas,76.755450035774,20,133,15702
Ness County,Kansas,78.6010251872461,20,135,2960
Norton County,Kansas,79.0986802177561,20,137,5208
Osage County,Kansas,77.7131825199691,20,139,15757
Osborne County,Kansas,78.2756639650454,20,141,3773
Ottawa County,Kansas,77.4322416400935,20,143,5928
Pawnee County,Kansas,78.1007669141943,20,145,6319
Phillips County,Kansas,78.2187309585589,20,147,5302
Pottawatomie County,Kansas,79.9509984873056,20,149,20419
Pratt County,Kansas,77.6921346587163,20,151,9170
Rawlins County,Kansas,79.1283792229379,20,153,2483
Reno County,Kansas,77.8903584400063,20,155,58660
Republic County,Kansas,78.4787187962831,20,157,4847
Rice County,Kansas,76.8711925734521,20,159,9206
Riley County,Kansas,81.3715194752047,20,161,60988
Rooks County,Kansas,78.3120928233758,20,163,5017
Rush County,Kansas,77.8988005800046,20,165,3160
Russell County,Kansas,78.5145373760544,20,167,6683
Saline County,Kansas,78.1704293082708,20,169,49150
Scott County,Kansas,78.5627686652649,20,171,4547
Sedgwick County,Kansas,77.6733449756353,20,173,388827
Seward County,Kansas,78.6347244402381,20,175,15484
Shawnee County,Kansas,77.6688389578252,20,177,144807
Sheridan County,Kansas,79.7943373498445,20,179,2525
Sherman County,Kansas,77.516984994898,20,181,5685
Smith County,Kansas,79.0627811265411,20,183,3721
Stafford County,Kansas,77.1824423958935,20,185,4174
Stanton County,Kansas,78.9906303111057,20,187,1709
Stevens County,Kansas,78.9106161997635,20,189,4254
Sumner County,Kansas,76.8333564746614,20,191,22882
Thomas County,Kansas,79.3598170027844,20,193,7599
Trego County,Kansas,78.5971100115041,20,195,2870
Wabaunsee County,Kansas,78.8903440815747,20,197,6800
Wallace County,Kansas,79.3895270451535,20,199,1497
Washington County,Kansas,79.4062152657966,20,201,5672
Wichita County,Kansas,79.0281555988547,20,203,2190
Wilson County,Kansas,75.6740580994789,20,205,8991
Woodson County,Kansas,76.3196155757124,20,207,3169
Wyandotte County,Kansas,75.6788047893435,20,209,96905
Adair County,Kentucky,76.8951273884187,21,001,17806
Allen County,Kentucky,75.5537560118933,21,003,19435
Anderson County,Kentucky,76.6689800272318,21,005,20584
Ballard County,Kentucky,75.1249448879756,21,007,7866
Barren County,Kentucky,76.2181002388888,21,009,39463
Bath County,Kentucky,73.6919354847708,21,011,11239
Bell County,Kentucky,72.1545932485008,21,013,27303
Boone County,Kentucky,78.9787600807626,21,015,109741
Bourbon County,Kentucky,76.148520208131,21,017,18080
Boyd County,Kentucky,75.286820982908,21,019,46820
Boyle County,Kentucky,77.1462163595648,21,021,25256
Bracken County,Kentucky,74.8446210398713,21,023,8446
Breathitt County,Kentucky,70.0415135650985,21,025,13689
Breckinridge County,Kentucky,75.6507406495333,21,027,19197
Bullitt County,Kentucky,78.4187380405662,21,029,71922
Butler County,Kentucky,75.0760325204733,21,031,12419
Caldwell County,Kentucky,75.4563764083961,21,033,12078
Calloway County,Kentucky,77.0999511193579,21,035,34289
Campbell County,Kentucky,77.2566845266223,21,037,84869
Carlisle County,Kentucky,75.6041427230956,21,039,4943
Carroll County,Kentucky,73.2590590509219,21,041,10322
Carter County,Kentucky,74.7136005684046,21,043,27108
Casey County,Kentucky,74.6275677580659,21,045,15599
Christian County,Kentucky,75.3410818188128,21,047,53326
Clark County,Kentucky,75.3869072888123,21,049,33057
Clay County,Kentucky,71.6387957521678,21,051,20336
Clinton County,Kentucky,73.8631933008376,21,053,9834
Crittenden County,Kentucky,74.5557027872821,21,055,9104
Cumberland County,Kentucky,73.920137220099,21,057,6543
Daviess County,Kentucky,77.1597737928846,21,059,88633
Edmonson County,Kentucky,77.0390623633687,21,061,11921
Elliott County,Kentucky,75.5980470389881,21,063,7468
Estill County,Kentucky,72.7582824254055,21,065,14386
Fayette County,Kentucky,78.4904824391869,21,067,227058
Fleming County,Kentucky,73.9729178875857,21,069,13995
Floyd County,Kentucky,71.5768261599747,21,071,38698
Franklin County,Kentucky,76.5156574529496,21,073,41306
Fulton County,Kentucky,72.730042355421,21,075,4954
Gallatin County,Kentucky,72.9563859777985,21,077,7888
Garrard County,Kentucky,77.6303146171834,21,079,16092
Grant County,Kentucky,74.6936022231672,21,081,23770
Graves County,Kentucky,75.8077427780724,21,083,34397
Grayson County,Kentucky,74.203757171922,21,085,24905
Green County,Kentucky,76.2308931842454,21,087,10792
Greenup County,Kentucky,75.6280139153187,21,089,35913
Hancock County,Kentucky,76.9052312418095,21,091,8347
Hardin County,Kentucky,77.274197955433,21,093,84415
Harlan County,Kentucky,71.0630213845707,21,095,28015
Harrison County,Kentucky,74.7897773768268,21,097,17869
Hart County,Kentucky,74.9852122897416,21,099,17082
Henderson County,Kentucky,76.0040643726601,21,101,41241
Henry County,Kentucky,75.3369902764808,21,103,14461
Hickman County,Kentucky,76.0514933400692,21,105,4280
Hopkins County,Kentucky,74.4535311676816,21,107,42516
Jackson County,Kentucky,72.8152323363802,21,109,13354
Jefferson County,Kentucky,76.6103484991577,21,111,545265
Jessamine County,Kentucky,77.567987074532,21,113,45178
Johnson County,Kentucky,72.710308234689,21,115,22966
Kenton County,Kentucky,76.396194448502,21,117,145528
Knott County,Kentucky,72.5640164701593,21,119,16048
Knox County,Kentucky,72.9002154045939,21,121,30949
Larue County,Kentucky,76.1120641645342,21,123,13196
Laurel County,Kentucky,75.0464481736786,21,125,57259
Lawrence County,Kentucky,73.3012000044671,21,127,15673
Lee County,Kentucky,71.2206644427907,21,129,7692
Leslie County,Kentucky,71.0435658901931,21,131,11155
Letcher County,Kentucky,72.1227170347455,21,133,24012
Lewis County,Kentucky,74.0857570285331,21,135,13381
Lincoln County,Kentucky,74.8709717233835,21,137,23517
Livingston County,Kentucky,74.8750058070676,21,139,9275
Logan County,Kentucky,75.7509910871707,21,141,24414
Lyon County,Kentucky,76.479913302617,21,143,7710
McCracken County,Kentucky,75.9825596618081,21,145,56034
McCreary County,Kentucky,72.6023149390992,21,147,16582
McLean County,Kentucky,75.0159964761838,21,149,9393
Madison County,Kentucky,76.8595000070909,21,151,76249
Magoffin County,Kentucky,72.5268484582371,21,153,13021
Marion County,Kentucky,76.0971102267259,21,155,17544
Marshall County,Kentucky,75.8141217191829,21,157,30869
Martin County,Kentucky,72.6005125595288,21,159,11776
Mason County,Kentucky,74.4527109111077,21,161,15781
Meade County,Kentucky,76.7511220573896,21,163,26621
