County,State,State_FIPS,County_FIPS,black_population
Bremer County,Iowa,19,017,147
Buchanan County,Iowa,19,019,142
Buena Vista County,Iowa,19,021,443
Butler County,Iowa,19,023,33
Calhoun County,Iowa,19,025,112
Carroll County,Iowa,19,027,0
Cass County,Iowa,19,029,162
Cedar County,Iowa,19,031,8
Cerro Gordo County,Iowa,19,033,541
Cherokee County,Iowa,19,035,20
Chickasaw County,Iowa,19,037,0
Clarke County,Iowa,19,039,114
Clay County,Iowa,19,041,54
Clayton County,Iowa,19,043,24
Clinton County,Iowa,19,045,1258
Crawford County,Iowa,19,047,139
Dallas County,Iowa,19,049,761
Davis County,Iowa,19,051,8
Decatur County,Iowa,19,053,65
Delaware County,Iowa,19,055,2
Des Moines County,Iowa,19,057,1872
Dickinson County,Iowa,19,059,86
Dubuque County,Iowa,19,061,1412
Emmet County,Iowa,19,063,92
Fayette County,Iowa,19,065,227
Floyd County,Iowa,19,067,249
Franklin County,Iowa,19,069,22
Fremont County,Iowa,19,071,38
Greene County,Iowa,19,073,4
Grundy County,Iowa,19,075,8
Guthrie County,Iowa,19,077,39
Hamilton County,Iowa,19,079,70
Hancock County,Iowa,19,081,14
Hardin County,Iowa,19,083,248
Harrison County,Iowa,19,085,13
Henry County,Iowa,19,087,140
Howard County,Iowa,19,089,9
Humboldt County,Iowa,19,091,0
Ida County,Iowa,19,093,0
Iowa County,Iowa,19,095,51
Jackson County,Iowa,19,097,43
Jasper County,Iowa,19,099,470
Jefferson County,Iowa,19,101,198
Johnson County,Iowa,19,103,5534
Jones County,Iowa,19,105,383
Keokuk County,Iowa,19,107,13
Kossuth County,Iowa,19,109,37
Lee County,Iowa,19,111,998
Linn County,Iowa,19,113,7785
Louisa County,Iowa,19,115,43
Lucas County,Iowa,19,117,4
Lyon County,Iowa,19,119,18
Madison County,Iowa,19,121,44
Mahaska County,Iowa,19,123,284
Marion County,Iowa,19,125,169
Marshall County,Iowa,19,127,642
Mills County,Iowa,19,129,31
Mitchell County,Iowa,19,131,56
Monona County,Iowa,19,133,15
Monroe County,Iowa,19,135,31
Montgomery County,Iowa,19,137,25
Muscatine County,Iowa,19,139,608
O'Brien County,Iowa,19,141,48
Osceola County,Iowa,19,143,93
Page County,Iowa,19,145,457
Palo Alto County,Iowa,19,147,0
Plymouth County,Iowa,19,149,71
Pocahontas County,Iowa,19,151,22
Polk County,Iowa,19,153,23696
Pottawattamie County,Iowa,19,155,1280
Poweshiek County,Iowa,19,157,249
Ringgold County,Iowa,19,159,0
Sac County,Iowa,19,161,91
Scott County,Iowa,19,163,11119
Shelby County,Iowa,19,165,0
Sioux County,Iowa,19,167,340
Story County,Iowa,19,169,2072
Tama County,Iowa,19,171,103
Taylor County,Iowa,19,173,28
Union County,Iowa,19,175,201
Van Buren County,Iowa,19,177,18
Wapello County,Iowa,19,179,365
Warren County,Iowa,19,181,263
Washington County,Iowa,19,183,109
Wayne County,Iowa,19,185,0
Webster County,Iowa,19,187,1501
Winnebago County,Iowa,19,189,54
Winneshiek County,Iowa,19,191,168
Woodbury County,Iowa,19,193,2501
Worth County,Iowa,19,195,15
Wright County,Iowa,19,197,0
Allen County,Kansas,20,001,193
Anderson County,Kansas,20,003,0
Atchison County,Kansas,20,005,1026
Barber County,Kansas,20,007,21
Barton County,Kansas,20,009,401
Bourbon County,Kansas,20,011,407
Brown County,Kansas,20,013,125
Butler County,Kansas,20,015,837
Chase County,Kansas,20,017,21
Chautauqua County,Kansas,20,019,54
Cherokee County,Kansas,20,021,109
Cheyenne County,Kansas,20,023,0
Clark County,Kansas,20,025,0
Clay County,Kansas,20,027,95
Cloud County,Kansas,20,029,12
Coffey County,Kansas,20,031,60
Comanche County,Kansas,20,033,0
Cowley County,Kansas,20,035,1088
Crawford County,Kansas,20,037,829
Decatur County,Kansas,20,039,4
Dickinson County,Kansas,20,041,78
Doniphan County,Kansas,20,043,233
Douglas County,Kansas,20,045,4075
Edwards County,Kansas,20,047,14
Elk County,Kansas,20,049,5
Ellis County,Kansas,20,051,229
Ellsworth County,Kansas,20,053,238
Finney County,Kansas,20,055,736
Ford County,Kansas,20,057,449
Franklin County,Kansas,20,059,234
Geary County,Kansas,20,061,5742
Gove County,Kansas,20,063,7
Graham County,Kansas,20,065,106
Grant County,Kansas,20,067,0
Gray County,Kansas,20,069,0
Greeley County,Kansas,20,071,38
Greenwood County,Kansas,20,073,5
Hamilton County,Kansas,20,075,0
Harper County,Kansas,20,077,40
Harvey County,Kansas,20,079,566
Haskell County,Kansas,20,081,48
Hodgeman County,Kansas,20,083,0
Jackson County,Kansas,20,085,178
Jefferson County,Kansas,20,087,56
Jewell County,Kansas,20,089,5
Johnson County,Kansas,20,091,21387
Kearny County,Kansas,20,093,17
Kingman County,Kansas,20,095,17
Kiowa County,Kansas,20,097,0
Labette County,Kansas,20,099,927
Lane County,Kansas,20,101,0
Leavenworth County,Kansas,20,103,6834
Lincoln County,Kansas,20,105,0
Linn County,Kansas,20,107,10
Logan County,Kansas,20,109,4
Lyon County,Kansas,20,111,811
McPherson County,Kansas,20,113,185
Marion County,Kansas,20,115,111
Marshall County,Kansas,20,117,94
Meade County,Kansas,20,119,46
Miami County,Kansas,20,121,350
Mitchell County,Kansas,20,123,9
Montgomery County,Kansas,20,125,1989
Morris County,Kansas,20,127,0
Morton County,Kansas,20,129,28
Nemaha County,Kansas,20,131,26
Neosho County,Kansas,20,133,308
Ness County,Kansas,20,135,0
Norton County,Kansas,20,137,191
Osage County,Kansas,20,139,99
Osborne County,Kansas,20,141,5
Ottawa County,Kansas,20,143,28
Pawnee County,Kansas,20,145,453
Phillips County,Kansas,20,147,21
Pottawatomie County,Kansas,20,149,219
Pratt County,Kansas,20,151,169
Rawlins County,Kansas,20,153,13
Reno County,Kansas,20,155,2024
Republic County,Kansas,20,157,1
Rice County,Kansas,20,159,70
Riley County,Kansas,20,161,4171
Rooks County,Kansas,20,163,12
Rush County,Kansas,20,165,23
Russell County,Kansas,20,167,0
Saline County,Kansas,20,169,1791
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,43446
Seward County,Kansas,20,175,912
Shawnee County,Kansas,20,177,15310
Sheridan County,Kansas,20,179,16
Sherman County,Kansas,20,181,46
Smith County,Kansas,20,183,0
Stafford County,Kansas,20,185,19
Stanton County,Kansas,20,187,9
Stevens County,Kansas,20,189,18
Sumner County,Kansas,20,191,291
Thomas County,Kansas,20,193,48
Trego County,Kansas,20,195,0
Wabaunsee County,Kansas,20,197,52
Wallace County,Kansas,20,199,4
Washington County,Kansas,20,201,9
Wichita County,Kansas,20,203,31
Wilson County,Kansas,20,205,2
Woodson County,Kansas,20,207,0
Wyandotte County,Kansas,20,209,40748
Adair County,Kentucky,21,001,648
Allen County,Kentucky,21,003,225
Anderson County,Kentucky,21,005,523
Ballard County,Kentucky,21,007,246
Barren County,Kentucky,21,009,1899
Bath County,Kentucky,21,011,260
Bell County,Kentucky,21,013,752
Boone County,Kentucky,21,015,2935
Bourbon County,Kentucky,21,017,1407
Boyd County,Kentucky,21,019,1561
Boyle County,Kentucky,21,021,1790
Bracken County,Kentucky,21,023,26
Breathitt County,Kentucky,21,025,60
Breckinridge County,Kentucky,21,027,520
Bullitt County,Kentucky,21,029,450
Butler County,Kentucky,21,031,7
Caldwell County,Kentucky,21,033,685
Calloway County,Kentucky,21,035,1360
Campbell County,Kentucky,21,037,2051
Carlisle County,Kentucky,21,039,24
Carroll County,Kentucky,21,041,107
Carter County,Kentucky,21,043,181
Casey County,Kentucky,21,045,27
Christian County,Kentucky,21,047,15747
Clark County,Kentucky,21,049,1854
Clay County,Kentucky,21,051,1120
Clinton County,Kentucky,21,053,83
Crittenden County,Kentucky,21,055,39
Cumberland County,Kentucky,21,057,253
Daviess County,Kentucky,21,059,4601
Edmonson County,Kentucky,21,061,281
Elliott County,Kentucky,21,063,305
Estill County,Kentucky,21,065,101
Fayette County,Kentucky,21,067,41168
Fleming County,Kentucky,21,069,80
Floyd County,Kentucky,21,071,325
Franklin County,Kentucky,21,073,5178
Fulton County,Kentucky,21,075,1630
Gallatin County,Kentucky,21,077,103
Garrard County,Kentucky,21,079,384
Grant County,Kentucky,21,081,152
Graves County,Kentucky,21,083,1423
Grayson County,Kentucky,21,085,140
Green County,Kentucky,21,087,289
Greenup County,Kentucky,21,089,204
Hancock County,Kentucky,21,091,58
Hardin County,Kentucky,21,093,11905
Harlan County,Kentucky,21,095,690
Harrison County,Kentucky,21,097,539
Hart County,Kentucky,21,099,1110
Henderson County,Kentucky,21,101,3403
Henry County,Kentucky,21,103,413
Hickman County,Kentucky,21,105,500
Hopkins County,Kentucky,21,107,2796
Jackson County,Kentucky,21,109,0
Jefferson County,Kentucky,21,111,149689
Jessamine County,Kentucky,21,113,1478
Johnson County,Kentucky,21,115,60
Kenton County,Kentucky,21,117,7369
Knott County,Kentucky,21,119,37
Knox County,Kentucky,21,121,727
Larue County,Kentucky,21,123,476
Laurel County,Kentucky,21,125,490
Lawrence County,Kentucky,21,127,17
Lee County,Kentucky,21,129,102
Leslie County,Kentucky,21,131,5
Letcher County,Kentucky,21,133,132
Lewis County,Kentucky,21,135,77
Lincoln County,Kentucky,21,137,576
Livingston County,Kentucky,21,139,71
Logan County,Kentucky,21,141,1538
Lyon County,Kentucky,21,143,633
McCracken County,Kentucky,21,145,6601
McCreary County,Kentucky,21,147,714
McLean County,Kentucky,21,149,63
Madison County,Kentucky,21,151,2474
Magoffin County,Kentucky,21,153,8
Marion County,Kentucky,21,155,1769
Marshall County,Kentucky,21,157,124
Martin County,Kentucky,21,159,264
Mason County,Kentucky,21,161,1282
Meade County,Kentucky,21,163,1246
Menifee County,Kentucky,21,165,37
Mercer County,Kentucky,21,167,872
Metcalfe County,Kentucky,21,169,139
Monroe County,Kentucky,21,171,233
Montgomery County,Kentucky,21,173,873
Morgan County,Kentucky,21,175,630
Muhlenberg County,Kentucky,21,177,1360
Nelson County,Kentucky,21,179,2084
Nicholas County,Kentucky,21,181,76
Ohio County,Kentucky,21,183,189
Oldham County,Kentucky,21,185,2688
Owen County,Kentucky,21,187,178
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,62
Perry County,Kentucky,21,193,410
Pike County,Kentucky,21,195,161
Powell County,Kentucky,21,197,165
Pulaski County,Kentucky,21,199,642
Robertson County,Kentucky,21,201,0
Rockcastle County,Kentucky,21,203,111
Rowan County,Kentucky,21,205,148
Russell County,Kentucky,21,207,125
Scott County,Kentucky,21,209,2589
Shelby County,Kentucky,21,211,3136
Simpson County,Kentucky,21,213,1759
Spencer County,Kentucky,21,215,494
Taylor County,Kentucky,21,217,1218
Todd County,Kentucky,21,219,1019
Trigg County,Kentucky,21,221,1151
Trimble County,Kentucky,21,223,70
Union County,Kentucky,21,225,1851
Warren County,Kentucky,21,227,10306
Washington County,Kentucky,21,229,802
Wayne County,Kentucky,21,231,419
Webster County,Kentucky,21,233,660
Whitley County,Kentucky,21,235,189
Wolfe County,Kentucky,21,237,0
Woodford County,Kentucky,21,239,1278
Acadia Parish,Louisiana,22,001,11074
Allen Parish,Louisiana,22,003,5854
Ascension Parish,Louisiana,22,005,22772
Assumption Parish,Louisiana,22,007,7160
Avoyelles Parish,Louisiana,22,009,12444
Beauregard Parish,Louisiana,22,011,4493
Bienville Parish,Louisiana,22,013,6157
Bossier Parish,Louisiana,22,015,24538
Caddo Parish,Louisiana,22,017,118337
Calcasieu Parish,Louisiana,22,019,46861
Caldwell Parish,Louisiana,22,021,1768
Cameron Parish,Louisiana,22,023,44
Catahoula Parish,Louisiana,22,025,3098
Claiborne Parish,Louisiana,22,027,8769
Concordia Parish,Louisiana,22,029,8318
De Soto Parish,Louisiana,22,031,10281
East Baton Rouge Parish,Louisiana,22,033,195950
East Carroll Parish,Louisiana,22,035,5727
East Feliciana Parish,Louisiana,22,037,9303
Evangeline Parish,Louisiana,22,039,9692
Franklin Parish,Louisiana,22,041,6622
Grant Parish,Louisiana,22,043,3339
Iberia Parish,Louisiana,22,045,23299
Iberville Parish,Louisiana,22,047,16703
Jackson Parish,Louisiana,22,049,4913
Jefferson Parish,Louisiana,22,051,112803
Jefferson Davis Parish,Louisiana,22,053,5129
Lafayette Parish,Louisiana,22,055,55902
Lafourche Parish,Louisiana,22,057,12684
LaSalle Parish,Louisiana,22,059,1765
Lincoln Parish,Louisiana,22,061,18351
Livingston Parish,Louisiana,22,063,6181
Madison Parish,Louisiana,22,065,7483
Morehouse Parish,Louisiana,22,067,13351
Natchitoches Parish,Louisiana,22,069,16193
Orleans Parish,Louisiana,22,071,176769
Ouachita Parish,Louisiana,22,073,54889
Plaquemines Parish,Louisiana,22,075,4917
Pointe Coupee Parish,Louisiana,22,077,8528
Rapides Parish,Louisiana,22,079,41690
Red River Parish,Louisiana,22,081,3714
Richland Parish,Louisiana,22,083,7591
Sabine Parish,Louisiana,22,085,3962
Saint Bernard Parish,Louisiana,22,087,4598
Saint Charles Parish,Louisiana,22,089,14028
Saint Helena Parish,Louisiana,22,091,5989
Saint James Parish,Louisiana,22,093,11217
Saint John the Baptist Parish,Louisiana,22,095,24375
Saint Landry Parish,Louisiana,22,097,35105
Saint Martin Parish,Louisiana,22,099,16049
Saint Mary Parish,Louisiana,22,101,17494
Saint Tammany Parish,Louisiana,22,103,25854
Tangipahoa Parish,Louisiana,22,105,35253
Tensas Parish,Louisiana,22,107,3129
Terrebonne Parish,Louisiana,22,109,20958
Union Parish,Louisiana,22,111,6166
Vermilion Parish,Louisiana,22,113,8138
Vernon Parish,Louisiana,22,115,7291
Washington Parish,Louisiana,22,117,14833
Webster Parish,Louisiana,22,119,13748
West Baton Rouge Parish,Louisiana,22,121,8429
West Carroll Parish,Louisiana,22,123,1660
West Feliciana Parish,Louisiana,22,125,7220
Winn Parish,Louisiana,22,127,4733
Androscoggin County,Maine,23,001,1792
Aroostook County,Maine,23,003,459
Cumberland County,Maine,23,005,7107
Franklin County,Maine,23,007,65
Hancock County,Maine,23,009,147
Kennebec County,Maine,23,011,844
Knox County,Maine,23,013,118
Lincoln County,Maine,23,015,80
Oxford County,Maine,23,017,291
Penobscot County,Maine,23,019,1015
Piscataquis County,Maine,23,021,12
Sagadahoc County,Maine,23,023,328
Somerset County,Maine,23,025,166
Waldo County,Maine,23,027,156
Washington County,Maine,23,029,154
York County,Maine,23,031,1169
Allegany County,Maryland,24,001,5324
Anne Arundel County,Maryland,24,003,78250
Baltimore County,Maryland,24,005,202016
Calvert County,Maryland,24,009,12015
Caroline County,Maryland,24,011,4402
Carroll County,Maryland,24,013,5461
Cecil County,Maryland,24,015,5797
Charles County,Maryland,24,017,56325
Dorchester County,Maryland,24,019,8962
Frederick County,Maryland,24,021,18712
Garrett County,Maryland,24,023,92
Harford County,Maryland,24,025,29934
Howard County,Maryland,24,027,47000
Kent County,Maryland,24,029,3084
Queen Anne's County,Maryland,24,035,3363
Saint Mary's County,Maryland,24,037,14157
Somerset County,Maryland,24,039,10661
Talbot County,Maryland,24,041,5229
Washington County,Maryland,24,043,14105
Wicomico County,Maryland,24,045,23110
Worcester County,Maryland,24,047,7194
Baltimore City,Maryland,24,510,399121
Montgomery County,Maryland,24,031,160362
Prince George's County,Maryland,24,033,550559
Barnstable County,Massachusetts,25,001,4182
Berkshire County,Massachusetts,25,003,3535
Bristol County,Massachusetts,25,005,18269
Dukes County,Massachusetts,25,007,559
Essex County,Massachusetts,25,009,24472
Franklin County,Massachusetts,25,011,834
Hampden County,Massachusetts,25,013,39729
Hampshire County,Massachusetts,25,015,3621
Middlesex County,Massachusetts,25,017,64967
Nantucket County,Massachusetts,25,019,676
Norfolk County,Massachusetts,25,021,36009
Plymouth County,Massachusetts,25,023,39416
Suffolk County,Massachusetts,25,025,156110
Worcester County,Massachusetts,25,027,29924
Alcona County,Michigan,26,001,25
Alger County,Michigan,26,003,789
Allegan County,Michigan,26,005,1433
Alpena County,Michigan,26,007,158
Antrim County,Michigan,26,009,72
Arenac County,Michigan,26,011,252
Baraga County,Michigan,26,013,599
Barry County,Michigan,26,015,301
Bay County,Michigan,26,017,1582
Benzie County,Michigan,26,019,42
Berrien County,Michigan,26,021,24174
Branch County,Michigan,26,023,1388
Calhoun County,Michigan,26,025,14836
Cass County,Michigan,26,027,2722
Charlevoix County,Michigan,26,029,105
Cheboygan County,Michigan,26,031,49
Chippewa County,Michigan,26,033,2034
Clare County,Michigan,26,035,88
Clinton County,Michigan,26,037,1261
Crawford County,Michigan,26,039,303
Delta County,Michigan,26,041,58
Dickinson County,Michigan,26,043,68
Eaton County,Michigan,26,045,6288
Emmet County,Michigan,26,047,175
Genesee County,Michigan,26,049,87527
Gladwin County,Michigan,26,051,69
Gogebic County,Michigan,26,053,498
Grand Traverse County,Michigan,26,055,976
Gratiot County,Michigan,26,057,1316
Hillsdale County,Michigan,26,059,241
Houghton County,Michigan,26,061,312
Huron County,Michigan,26,063,18
Ingham County,Michigan,26,065,31471
Ionia County,Michigan,26,067,2717
Iosco County,Michigan,26,069,160
Iron County,Michigan,26,071,117
Isabella County,Michigan,26,073,1778
Jackson County,Michigan,26,075,12882
Kalamazoo County,Michigan,26,077,26963
Kalkaska County,Michigan,26,079,83
Kent County,Michigan,26,081,57472
Keweenaw County,Michigan,26,083,5
Lake County,Michigan,26,085,1103
Lapeer County,Michigan,26,087,963
Leelanau County,Michigan,26,089,10
Lenawee County,Michigan,26,091,2389
Livingston County,Michigan,26,093,793
Luce County,Michigan,26,095,697
Mackinac County,Michigan,26,097,257
Macomb County,Michigan,26,099,62743
Manistee County,Michigan,26,101,718
Marquette County,Michigan,26,103,1013
Mason County,Michigan,26,105,156
Mecosta County,Michigan,26,107,1166
Menominee County,Michigan,26,109,52
Midland County,Michigan,26,111,862
Missaukee County,Michigan,26,113,34
Monroe County,Michigan,26,115,2945
Montcalm County,Michigan,26,117,1545
Montmorency County,Michigan,26,119,0
Muskegon County,Michigan,26,121,24683
Newaygo County,Michigan,26,123,599
Oakland County,Michigan,26,125,153361
Oceana County,Michigan,26,127,154
Ogemaw County,Michigan,26,129,26
Ontonagon County,Michigan,26,131,25
Osceola County,Michigan,26,133,95
Oscoda County,Michigan,26,135,4
Otsego County,Michigan,26,137,2
Ottawa County,Michigan,26,139,3018
Presque Isle County,Michigan,26,141,14
Roscommon County,Michigan,26,143,41
Saginaw County,Michigan,26,145,38168
Saint Clair County,Michigan,26,147,4033
Saint Joseph County,Michigan,26,149,1763
Sanilac County,Michigan,26,151,180
Schoolcraft County,Michigan,26,153,140
Shiawassee County,Michigan,26,155,409
Tuscola County,Michigan,26,157,673
Van Buren County,Michigan,26,159,3273
Washtenaw County,Michigan,26,161,42746
Wayne County,Michigan,26,163,767212
Wexford County,Michigan,26,165,144
Aitkin County,Minnesota,27,001,14
Anoka County,Minnesota,27,003,12577
Becker County,Minnesota,27,005,126
Beltrami County,Minnesota,27,007,332
Benton County,Minnesota,27,009,584
Big Stone County,Minnesota,27,011,17
Blue Earth County,Minnesota,27,013,1590
Brown County,Minnesota,27,015,22
Carlton County,Minnesota,27,017,577
Carver County,Minnesota,27,019,977
Cass County,Minnesota,27,021,48
Chippewa County,Minnesota,27,023,66
Chisago County,Minnesota,27,025,805
Clay County,Minnesota,27,027,746
Clearwater County,Minnesota,27,029,85
Cook County,Minnesota,27,031,15
Cottonwood County,Minnesota,27,033,37
Crow Wing County,Minnesota,27,035,452
Dakota County,Minnesota,27,037,17164
Dodge County,Minnesota,27,039,35
Douglas County,Minnesota,27,041,239
Faribault County,Minnesota,27,043,39
Fillmore County,Minnesota,27,045,37
Freeborn County,Minnesota,27,047,222
Goodhue County,Minnesota,27,049,507
Grant County,Minnesota,27,051,29
Hennepin County,Minnesota,27,053,130404
Houston County,Minnesota,27,055,45
Hubbard County,Minnesota,27,057,21
Isanti County,Minnesota,27,059,233
Itasca County,Minnesota,27,061,150
Jackson County,Minnesota,27,063,13
Kanabec County,Minnesota,27,065,91
Kandiyohi County,Minnesota,27,067,816
Kittson County,Minnesota,27,069,23
Koochiching County,Minnesota,27,071,0
Lac qui Parle County,Minnesota,27,073,27
Lake County,Minnesota,27,075,0
Lake of the Woods County,Minnesota,27,077,40
Le Sueur County,Minnesota,27,079,112
Lincoln County,Minnesota,27,081,0
Lyon County,Minnesota,27,083,431
McLeod County,Minnesota,27,085,238
Mahnomen County,Minnesota,27,087,26
Marshall County,Minnesota,27,089,55
Martin County,Minnesota,27,091,75
Meeker County,Minnesota,27,093,26
Mille Lacs County,Minnesota,27,095,93
Morrison County,Minnesota,27,097,58
Mower County,Minnesota,27,099,743
Murray County,Minnesota,27,101,4
Nicollet County,Minnesota,27,103,613
Nobles County,Minnesota,27,105,650
Norman County,Minnesota,27,107,16
Olmsted County,Minnesota,27,109,6397
Otter Tail County,Minnesota,27,111,475
Pennington County,Minnesota,27,113,61
Pine County,Minnesota,27,115,510
Pipestone County,Minnesota,27,117,54
Polk County,Minnesota,27,119,272
Pope County,Minnesota,27,121,64
Ramsey County,Minnesota,27,123,52512
Red Lake County,Minnesota,27,125,21
Redwood County,Minnesota,27,127,101
Renville County,Minnesota,27,129,96
Rice County,Minnesota,27,131,1826
Rock County,Minnesota,27,133,53
Roseau County,Minnesota,27,135,52
Saint Louis County,Minnesota,27,137,2723
Scott County,Minnesota,27,139,3309
Sherburne County,Minnesota,27,141,1585
Sibley County,Minnesota,27,143,24
Stearns County,Minnesota,27,145,3847
Steele County,Minnesota,27,147,935
Stevens County,Minnesota,27,149,109
Swift County,Minnesota,27,151,299
Todd County,Minnesota,27,153,63
Traverse County,Minnesota,27,155,0
Wabasha County,Minnesota,27,157,146
Wadena County,Minnesota,27,159,116
Waseca County,Minnesota,27,161,298
Washington County,Minnesota,27,163,7034
Watonwan County,Minnesota,27,165,94
Wilkin County,Minnesota,27,167,14
Winona County,Minnesota,27,169,394
Wright County,Minnesota,27,171,1255
Yellow Medicine County,Minnesota,27,173,81
Adams County,Mississippi,28,001,19280
Alcorn County,Mississippi,28,003,4095
Amite County,Mississippi,28,005,5603
Attala County,Mississippi,28,007,8213
Benton County,Mississippi,28,009,3315
Bolivar County,Mississippi,28,011,23062
Calhoun County,Mississippi,28,013,4256
Carroll County,Mississippi,28,015,3671
Chickasaw County,Mississippi,28,017,7362
Choctaw County,Mississippi,28,019,2775
Claiborne County,Mississippi,28,021,8404
Clarke County,Mississippi,28,023,5906
Clay County,Mississippi,28,025,12069
Coahoma County,Mississippi,28,027,19873
Copiah County,Mississippi,28,029,15045
Covington County,Mississippi,28,031,6742
DeSoto County,Mississippi,28,033,29838
Forrest County,Mississippi,28,035,26494
Franklin County,Mississippi,28,037,2871
George County,Mississippi,28,039,1877
Greene County,Mississippi,28,041,3539
Grenada County,Mississippi,28,043,9164
Hancock County,Mississippi,28,045,2955
Harrison County,Mississippi,28,047,39612
Hinds County,Mississippi,28,049,166884
Holmes County,Mississippi,28,051,16168
Humphreys County,Mississippi,28,053,7214
Issaquena County,Mississippi,28,055,1141
Itawamba County,Mississippi,28,057,1453
Jackson County,Mississippi,28,059,29766
Jasper County,Mississippi,28,061,9059
Jefferson County,Mississippi,28,063,6865
Jefferson Davis County,Mississippi,28,065,7487
Jones County,Mississippi,28,067,18648
Kemper County,Mississippi,28,069,6273
Lafayette County,Mississippi,28,071,10956
Lamar County,Mississippi,28,073,9138
Lauderdale County,Mississippi,28,075,33090
Lawrence County,Mississippi,28,077,4177
Leake County,Mississippi,28,079,9561
Lee County,Mississippi,28,081,21875
Leflore County,Mississippi,28,083,23465
Lincoln County,Mississippi,28,085,10384
Lowndes County,Mississippi,28,087,25751
Madison County,Mississippi,28,089,35126
Marion County,Mississippi,28,091,8956
Marshall County,Mississippi,28,093,17662
Monroe County,Mississippi,28,095,11353
Montgomery County,Mississippi,28,097,5151
Neshoba County,Mississippi,28,099,6173
Newton County,Mississippi,28,101,6701
Noxubee County,Mississippi,28,103,8227
Oktibbeha County,Mississippi,28,105,17039
Panola County,Mississippi,28,107,16962
Pearl River County,Mississippi,28,109,6961
Perry County,Mississippi,28,111,2632
Pike County,Mississippi,28,113,20377
Pontotoc County,Mississippi,28,115,3955
Prentiss County,Mississippi,28,117,3384
Quitman County,Mississippi,28,119,5991
Rankin County,Mississippi,28,121,26153
Scott County,Mississippi,28,123,10969
Sharkey County,Mississippi,28,125,3512
Simpson County,Mississippi,28,127,9624
Smith County,Mississippi,28,129,3920
Stone County,Mississippi,28,131,3317
Sunflower County,Mississippi,28,133,22072
Tallahatchie County,Mississippi,28,135,8812
Tate County,Mississippi,28,137,8484
Tippah County,Mississippi,28,139,3347
Tishomingo County,Mississippi,28,141,618
Tunica County,Mississippi,28,143,7893
Union County,Mississippi,28,145,3713
Walthall County,Mississippi,28,147,7189
Warren County,Mississippi,28,149,22599
Washington County,Mississippi,28,151,36522
Wayne County,Mississippi,28,153,8137
Webster County,Mississippi,28,155,1921
Wilkinson County,Mississippi,28,157,7056
Winston County,Mississippi,28,159,9070
Yalobusha County,Mississippi,28,161,4969
Yazoo County,Mississippi,28,163,16347
Adair County,Missouri,29,001,418
Andrew County,Missouri,29,003,67
Atchison County,Missouri,29,005,1
Audrain County,Missouri,29,007,1787
Barry County,Missouri,29,009,28
Barton County,Missouri,29,011,27
Bates County,Missouri,29,013,110
Benton County,Missouri,29,015,7
Bollinger County,Missouri,29,017,29
Boone County,Missouri,29,019,13794
Buchanan County,Missouri,29,021,3885
Butler County,Missouri,29,023,2200
Caldwell County,Missouri,29,025,61
Callaway County,Missouri,29,027,1918
Camden County,Missouri,29,029,216
Cape Girardeau County,Missouri,29,031,4936
Carroll County,Missouri,29,033,142
Carter County,Missouri,29,035,18
Cass County,Missouri,29,037,3087
Cedar County,Missouri,29,039,0
Chariton County,Missouri,29,041,174
Christian County,Missouri,29,043,550
Clark County,Missouri,29,045,8
Clay County,Missouri,29,047,7624
Clinton County,Missouri,29,049,224
Cole County,Missouri,29,051,8094
Cooper County,Missouri,29,053,1059
Crawford County,Missouri,29,055,60
Dade County,Missouri,29,057,6
Dallas County,Missouri,29,059,0
Daviess County,Missouri,29,061,21
DeKalb County,Missouri,29,063,1178
Dent County,Missouri,29,065,116
Douglas County,Missouri,29,067,0
Dunklin County,Missouri,29,069,3255
Franklin County,Missouri,29,071,1159
Gasconade County,Missouri,29,073,9
Gentry County,Missouri,29,075,13
Greene County,Missouri,29,077,7493
Grundy County,Missouri,29,079,42
Harrison County,Missouri,29,081,0
Henry County,Missouri,29,083,117
Hickory County,Missouri,29,085,7
Holt County,Missouri,29,087,4
Howard County,Missouri,29,089,545
Howell County,Missouri,29,091,129
Iron County,Missouri,29,093,149
Jackson County,Missouri,29,095,160212
Jasper County,Missouri,29,097,2096
Jefferson County,Missouri,29,099,1769
Johnson County,Missouri,29,101,2213
Knox County,Missouri,29,103,17
Laclede County,Missouri,29,105,302
Lafayette County,Missouri,29,107,760
Lawrence County,Missouri,29,109,153
Lewis County,Missouri,29,111,301
Lincoln County,Missouri,29,113,996
Linn County,Missouri,29,115,162
Livingston County,Missouri,29,117,399
McDonald County,Missouri,29,119,142
Macon County,Missouri,29,121,373
Madison County,Missouri,29,123,14
Maries County,Missouri,29,125,145
Marion County,Missouri,29,127,1429
Mercer County,Missouri,29,129,6
Miller County,Missouri,29,131,155
Mississippi County,Missouri,29,133,2987
Moniteau County,Missouri,29,135,538
Monroe County,Missouri,29,137,243
Montgomery County,Missouri,29,139,153
Morgan County,Missouri,29,141,153
New Madrid County,Missouri,29,143,2963
Newton County,Missouri,29,145,392
Nodaway County,Missouri,29,147,416
Oregon County,Missouri,29,149,22
Osage County,Missouri,29,151,79
Ozark County,Missouri,29,153,5
Pemiscot County,Missouri,29,155,5245
Perry County,Missouri,29,157,54
