County,State,mean_life_expectancy,State_FIPS,County_FIPS
Cumberland County,Illinois,78.5808029617463,17,035
DeKalb County,Illinois,79.7321198140726,17,037
De Witt County,Illinois,77.2852941301842,17,039
Douglas County,Illinois,78.6700967350362,17,041
DuPage County,Illinois,81.7771581888962,17,043
Edgar County,Illinois,77.0473285094396,17,045
Edwards County,Illinois,76.7750341715985,17,047
Effingham County,Illinois,78.3526865082364,17,049
Fayette County,Illinois,78.3833127413864,17,051
Ford County,Illinois,76.7916427108943,17,053
Franklin County,Illinois,74.8280944352345,17,055
Fulton County,Illinois,77.2958764397275,17,057
Gallatin County,Illinois,74.8787198433691,17,059
Greene County,Illinois,77.562903747373,17,061
Grundy County,Illinois,78.5039883917422,17,063
Hamilton County,Illinois,77.3083154066561,17,065
Hancock County,Illinois,79.6186788125645,17,067
Hardin County,Illinois,74.997382569086,17,069
Henderson County,Illinois,78.9721471345895,17,071
Henry County,Illinois,79.018764432485,17,073
Iroquois County,Illinois,77.0573456555121,17,075
Jackson County,Illinois,78.1039749999683,17,077
Jasper County,Illinois,78.9082234296615,17,079
Jefferson County,Illinois,76.8919535889143,17,081
Jersey County,Illinois,77.6342942057723,17,083
Jo Daviess County,Illinois,81.0030587614697,17,085
Johnson County,Illinois,77.8417518850026,17,087
Kane County,Illinois,80.8439634422232,17,089
Kankakee County,Illinois,77.0522735473582,17,091
Kendall County,Illinois,81.1144778850673,17,093
Knox County,Illinois,77.0192356747579,17,095
Lake County,Illinois,81.0589652945653,17,097
LaSalle County,Illinois,77.4770415483469,17,099
Lawrence County,Illinois,75.6167105057616,17,101
Lee County,Illinois,78.295830111181,17,103
Livingston County,Illinois,77.6409622862464,17,105
Logan County,Illinois,77.5871340240177,17,107
McDonough County,Illinois,79.363532294466,17,109
McHenry County,Illinois,79.9589829808185,17,111
McLean County,Illinois,79.9485432222221,17,113
Macon County,Illinois,77.6612968928511,17,115
Macoupin County,Illinois,77.5545518719061,17,117
Madison County,Illinois,77.2625820954452,17,119
Marion County,Illinois,75.6105563448384,17,121
Marshall County,Illinois,77.4260724440056,17,123
Mason County,Illinois,76.8616364895845,17,125
Massac County,Illinois,75.7115559439963,17,127
Menard County,Illinois,78.5255406352444,17,129
Mercer County,Illinois,78.9549066795878,17,131
Monroe County,Illinois,80.2284828955958,17,133
Montgomery County,Illinois,77.6376044549295,17,135
Morgan County,Illinois,77.8773159804807,17,137
Moultrie County,Illinois,77.5906725734935,17,139
Ogle County,Illinois,79.3121233534136,17,141
Peoria County,Illinois,77.6634396808641,17,143
Perry County,Illinois,77.3403398056413,17,145
Piatt County,Illinois,79.451085987238,17,147
Pike County,Illinois,78.1823617386641,17,149
Pope County,Illinois,77.9174092549572,17,151
Pulaski County,Illinois,74.825850747513,17,153
Putnam County,Illinois,79.3537117629566,17,155
Randolph County,Illinois,77.4925227744635,17,157
Richland County,Illinois,77.7843119998089,17,159
Rock Island County,Illinois,78.5135197997895,17,161
Saint Clair County,Illinois,76.6830703330933,17,163
Saline County,Illinois,74.0719575322382,17,165
Sangamon County,Illinois,78.0466655677763,17,167
Schuyler County,Illinois,78.4547108463933,17,169
Scott County,Illinois,78.1091150182026,17,171
Shelby County,Illinois,79.4022164910792,17,173
Stark County,Illinois,77.3927083289307,17,175
Stephenson County,Illinois,79.188381023868,17,177
Tazewell County,Illinois,78.2562783886076,17,179
Union County,Illinois,76.07367855234,17,181
Vermilion County,Illinois,75.8324203405385,17,183
Wabash County,Illinois,78.305177690675,17,185
Warren County,Illinois,78.4608235471448,17,187
Washington County,Illinois,78.7665149323811,17,189
Wayne County,Illinois,77.2863982884481,17,191
White County,Illinois,76.1091372629015,17,193
Whiteside County,Illinois,78.3886068125934,17,195
Will County,Illinois,79.8615105601754,17,197
Williamson County,Illinois,76.7437704517089,17,199
Winnebago County,Illinois,77.5336852596483,17,201
Woodford County,Illinois,79.9237960271015,17,203
Adams County,Indiana,79.3476355651072,18,001
Allen County,Indiana,78.1694396116654,18,003
Bartholomew County,Indiana,77.5684939594412,18,005
Benton County,Indiana,78.0975670682824,18,007
Blackford County,Indiana,76.2253129182909,18,009
Boone County,Indiana,78.4815358712123,18,011
Brown County,Indiana,78.8309193640886,18,013
Carroll County,Indiana,79.5882542723452,18,015
Cass County,Indiana,77.3055837084595,18,017
Clark County,Indiana,75.9584188198245,18,019
Clay County,Indiana,76.0857094560121,18,021
Clinton County,Indiana,76.8644293891106,18,023
Crawford County,Indiana,75.8094916868832,18,025
Daviess County,Indiana,76.8670140523443,18,027
Dearborn County,Indiana,77.7412865395695,18,029
Decatur County,Indiana,76.995287669581,18,031
DeKalb County,Indiana,77.6719749896727,18,033
Delaware County,Indiana,76.4132410258694,18,035
Dubois County,Indiana,78.795183783275,18,037
Elkhart County,Indiana,78.4596509033017,18,039
Fayette County,Indiana,74.3474993855523,18,041
Floyd County,Indiana,76.7151319508612,18,043
Fountain County,Indiana,76.6646216643387,18,045
Franklin County,Indiana,78.5006016540326,18,047
Fulton County,Indiana,76.2646350591114,18,049
Gibson County,Indiana,77.7597408704558,18,051
Grant County,Indiana,76.0526325375937,18,053
Greene County,Indiana,76.328268172536,18,055
Hamilton County,Indiana,81.6099053235975,18,057
Hancock County,Indiana,78.2605240417767,18,059
Harrison County,Indiana,77.4887186720571,18,061
Hendricks County,Indiana,79.630806921356,18,063
Henry County,Indiana,75.9649588429752,18,065
Howard County,Indiana,76.3083878108017,18,067
Huntington County,Indiana,77.6704683543824,18,069
Jackson County,Indiana,76.153514775358,18,071
Jasper County,Indiana,77.736025953551,18,073
Jay County,Indiana,76.3617527377948,18,075
Jefferson County,Indiana,75.9442313073024,18,077
Jennings County,Indiana,74.9288053642841,18,079
Johnson County,Indiana,78.2468073916435,18,081
Knox County,Indiana,75.6865505779636,18,083
Kosciusko County,Indiana,78.3118395216278,18,085
LaGrange County,Indiana,79.1774768522254,18,087
Lake County,Indiana,76.6431906946363,18,089
LaPorte County,Indiana,76.5172832513549,18,091
Lawrence County,Indiana,76.2554281858036,18,093
Madison County,Indiana,76.0119241901863,18,095
Marion County,Indiana,76.1034734729151,18,097
Marshall County,Indiana,78.5097477395854,18,099
Martin County,Indiana,77.1982397543801,18,101
Miami County,Indiana,77.3313699504727,18,103
Monroe County,Indiana,80.0134346402073,18,105
Montgomery County,Indiana,77.526425319862,18,107
Morgan County,Indiana,76.9601830694576,18,109
Newton County,Indiana,76.5273361206665,18,111
Noble County,Indiana,77.4943805515505,18,113
Ohio County,Indiana,77.8230802496075,18,115
Orange County,Indiana,76.3281566455206,18,117
Owen County,Indiana,76.1806440493233,18,119
Parke County,Indiana,78.2685171845289,18,121
Perry County,Indiana,77.4028959240055,18,123
Pike County,Indiana,76.778592695895,18,125
Porter County,Indiana,78.4665487084678,18,127
Posey County,Indiana,78.6343766099474,18,129
Pulaski County,Indiana,76.4616018994716,18,131
Putnam County,Indiana,77.9298649828755,18,133
Randolph County,Indiana,77.1892994656035,18,135
Ripley County,Indiana,77.4407634411934,18,137
Rush County,Indiana,77.0219560914142,18,139
Saint Joseph County,Indiana,77.7120247057819,18,141
Scott County,Indiana,72.9264271528516,18,143
Shelby County,Indiana,76.968691600321,18,145
Spencer County,Indiana,78.7546241055827,18,147
Starke County,Indiana,74.7117564472541,18,149
Steuben County,Indiana,79.0015151039352,18,151
Sullivan County,Indiana,75.6100708136835,18,153
Switzerland County,Indiana,76.2856924467384,18,155
Tippecanoe County,Indiana,79.1988102777151,18,157
Tipton County,Indiana,78.1625432963012,18,159
Union County,Indiana,77.4869106894508,18,161
Vanderburgh County,Indiana,76.8834073645536,18,163
Vermillion County,Indiana,75.5043185906527,18,165
Vigo County,Indiana,75.960274018191,18,167
Wabash County,Indiana,77.1018997987043,18,169
Warren County,Indiana,78.4718449317673,18,171
Warrick County,Indiana,78.936951271449,18,173
Washington County,Indiana,75.4121612310603,18,175
Wayne County,Indiana,75.8986264119033,18,177
Wells County,Indiana,78.8713013391323,18,179
White County,Indiana,77.740638563914,18,181
Whitley County,Indiana,78.8547507855152,18,183
Adair County,Iowa,78.9285871641373,19,001
Adams County,Iowa,78.5901091418036,19,003
Allamakee County,Iowa,79.5207285306683,19,005
Appanoose County,Iowa,77.6572811189991,19,007
Audubon County,Iowa,79.6653215183583,19,009
Benton County,Iowa,80.5029077248208,19,011
Black Hawk County,Iowa,79.212405686509,19,013
Boone County,Iowa,78.734081787928,19,015
Bremer County,Iowa,82.0711297598412,19,017
Buchanan County,Iowa,79.2366120499537,19,019
Buena Vista County,Iowa,80.8618234403595,19,021
Butler County,Iowa,79.6673296658521,19,023
Calhoun County,Iowa,79.4010050583555,19,025
Carroll County,Iowa,80.0472886806227,19,027
Cass County,Iowa,78.1273905300377,19,029
Cedar County,Iowa,81.0295739496107,19,031
Cerro Gordo County,Iowa,79.0692111437841,19,033
Cherokee County,Iowa,79.9243662437672,19,035
Chickasaw County,Iowa,80.2727717184539,19,037
Clarke County,Iowa,77.8212857621628,19,039
Clay County,Iowa,80.0249455119231,19,041
Clayton County,Iowa,80.5702716184877,19,043
Clinton County,Iowa,78.2239176974825,19,045
Crawford County,Iowa,80.0783950140005,19,047
Dallas County,Iowa,81.8750052789047,19,049
Davis County,Iowa,79.1036285424214,19,051
Decatur County,Iowa,78.0988589062077,19,053
Delaware County,Iowa,80.6451149295045,19,055
Des Moines County,Iowa,78.6684344089278,19,057
Dickinson County,Iowa,80.8458149524181,19,059
Dubuque County,Iowa,80.0787462167123,19,061
Emmet County,Iowa,79.0046457366688,19,063
Fayette County,Iowa,79.3201988196253,19,065
Floyd County,Iowa,79.7266928264461,19,067
Franklin County,Iowa,80.1827964872491,19,069
Fremont County,Iowa,78.738347102804,19,071
Greene County,Iowa,79.1715399865834,19,073
Grundy County,Iowa,80.6091643077423,19,075
Guthrie County,Iowa,79.4933111066928,19,077
Hamilton County,Iowa,80.0212552359111,19,079
Hancock County,Iowa,80.6144040054528,19,081
Hardin County,Iowa,79.7255185498382,19,083
Harrison County,Iowa,77.9697326157077,19,085
Henry County,Iowa,79.1504195918476,19,087
Howard County,Iowa,79.8514303685052,19,089
Humboldt County,Iowa,80.2100782329489,19,091
Ida County,Iowa,79.1318941301834,19,093
Iowa County,Iowa,80.5164589388291,19,095
Jackson County,Iowa,78.9778354341402,19,097
Jasper County,Iowa,79.6760224456538,19,099
Jefferson County,Iowa,80.3389127442322,19,101
Johnson County,Iowa,82.1440223561085,19,103
Jones County,Iowa,80.7064030606449,19,105
Keokuk County,Iowa,79.805345863836,19,107
Kossuth County,Iowa,81.2326360404311,19,109
Lee County,Iowa,77.0838596734375,19,111
Linn County,Iowa,80.3172067062767,19,113
Louisa County,Iowa,78.9412895645795,19,115
Lucas County,Iowa,78.4033573998582,19,117
Lyon County,Iowa,80.9590895988989,19,119
Madison County,Iowa,79.6231860834304,19,121
Mahaska County,Iowa,79.6368685335226,19,123
Marion County,Iowa,79.2493213975811,19,125
Marshall County,Iowa,77.9074652130282,19,127
Mills County,Iowa,78.381607001969,19,129
Mitchell County,Iowa,80.987190073483,19,131
Monona County,Iowa,77.2536140237399,19,133
Monroe County,Iowa,77.9183834813078,19,135
Montgomery County,Iowa,77.6026779995722,19,137
Muscatine County,Iowa,78.4553839072326,19,139
O'Brien County,Iowa,79.7329624327563,19,141
Osceola County,Iowa,80.0627370136433,19,143
Page County,Iowa,78.2041491756772,19,145
Palo Alto County,Iowa,78.800533443005,19,147
Plymouth County,Iowa,80.576040775569,19,149
Pocahontas County,Iowa,79.0369340059221,19,151
Polk County,Iowa,79.1404534911374,19,153
Pottawattamie County,Iowa,77.922219695564,19,155
Poweshiek County,Iowa,79.6491704233694,19,157
Ringgold County,Iowa,78.3900123664516,19,159
Sac County,Iowa,79.6812327387856,19,161
Scott County,Iowa,79.0906544952055,19,163
Shelby County,Iowa,80.4588995271643,19,165
Sioux County,Iowa,82.5897867487701,19,167
Story County,Iowa,82.0780212118637,19,169
Tama County,Iowa,79.3344255080947,19,171
Taylor County,Iowa,79.2808127760857,19,173
Union County,Iowa,78.0866994132525,19,175
Van Buren County,Iowa,78.1881008768314,19,177
Wapello County,Iowa,77.373366735188,19,179
Warren County,Iowa,79.7252341093361,19,181
Washington County,Iowa,79.9998868715056,19,183
Wayne County,Iowa,77.9485382815334,19,185
Webster County,Iowa,77.5596987869184,19,187
Winnebago County,Iowa,80.158672069045,19,189
Winneshiek County,Iowa,82.4112342271648,19,191
Woodbury County,Iowa,77.9910315690524,19,193
Worth County,Iowa,79.6946426027706,19,195
Wright County,Iowa,79.9297251565084,19,197
Allen County,Kansas,75.830154179135,20,001
Anderson County,Kansas,78.3082504044435,20,003
Atchison County,Kansas,77.3827814892573,20,005
Barber County,Kansas,77.3950215297183,20,007
Barton County,Kansas,78.2750354777503,20,009
Bourbon County,Kansas,76.4025590398312,20,011
Brown County,Kansas,76.8521458413242,20,013
Butler County,Kansas,77.7598249183444,20,015
Chase County,Kansas,78.3254341228283,20,017
Chautauqua County,Kansas,76.1897107447973,20,019
Cherokee County,Kansas,74.6024196690393,20,021
Cheyenne County,Kansas,79.9022569256654,20,023
Clark County,Kansas,78.4170316174615,20,025
Clay County,Kansas,79.3047914480842,20,027
Cloud County,Kansas,77.4388530301399,20,029
Coffey County,Kansas,77.2437475754745,20,031
Comanche County,Kansas,76.3689796203999,20,033
Cowley County,Kansas,75.9616157393441,20,035
Crawford County,Kansas,76.1863298268756,20,037
Decatur County,Kansas,78.744811410907,20,039
Dickinson County,Kansas,78.0312361234872,20,041
Doniphan County,Kansas,78.6040123266217,20,043
Douglas County,Kansas,80.6694695741282,20,045
Edwards County,Kansas,77.6149505800203,20,047
Elk County,Kansas,76.5571819929397,20,049
Ellis County,Kansas,79.4020820279497,20,051
Ellsworth County,Kansas,78.2645174133732,20,053
Finney County,Kansas,79.3524053933482,20,055
Ford County,Kansas,78.5568250651775,20,057
Franklin County,Kansas,77.7115980672745,20,059
Geary County,Kansas,76.5845748476713,20,061
Gove County,Kansas,79.5636287014821,20,063
Graham County,Kansas,79.2761337110293,20,065
Grant County,Kansas,78.5342965925339,20,067
Gray County,Kansas,79.2004811453989,20,069
Greeley County,Kansas,77.4995446841681,20,071
Greenwood County,Kansas,76.0578420709224,20,073
Hamilton County,Kansas,76.7799655167649,20,075
Harper County,Kansas,76.0464501994173,20,077
Harvey County,Kansas,78.8982856582243,20,079
Haskell County,Kansas,79.348455989482,20,081
Hodgeman County,Kansas,79.4506198013831,20,083
Jackson County,Kansas,78.1602327181748,20,085
Jefferson County,Kansas,78.8433390941426,20,087
Jewell County,Kansas,79.2668171303749,20,089
Johnson County,Kansas,81.5074301970825,20,091
Kearny County,Kansas,77.9092117588975,20,093
Kingman County,Kansas,76.2599573644158,20,095
Kiowa County,Kansas,78.6371482405714,20,097
Labette County,Kansas,75.7829394615582,20,099
Lane County,Kansas,77.3164152585683,20,101
Leavenworth County,Kansas,78.758494856532,20,103
Lincoln County,Kansas,78.8969396430317,20,105
Linn County,Kansas,77.5050143559704,20,107
Logan County,Kansas,78.4593585832108,20,109
Lyon County,Kansas,78.3688987199268,20,111
McPherson County,Kansas,78.5671484444305,20,113
Marion County,Kansas,78.5397104912583,20,115
Marshall County,Kansas,79.1606381096843,20,117
Meade County,Kansas,79.1941870018116,20,119
Miami County,Kansas,78.9533147449133,20,121
Mitchell County,Kansas,78.7918454869062,20,123
Montgomery County,Kansas,75.5609852865806,20,125
Morris County,Kansas,78.8428292100381,20,127
Morton County,Kansas,77.2199271800744,20,129
Nemaha County,Kansas,79.5549350777418,20,131
Neosho County,Kansas,76.6349772334128,20,133
Ness County,Kansas,78.5707676056474,20,135
Norton County,Kansas,78.9989277989885,20,137
Osage County,Kansas,77.773408515887,20,139
Osborne County,Kansas,78.1981510753556,20,141
Ottawa County,Kansas,77.6535137936331,20,143
Pawnee County,Kansas,78.2050160377623,20,145
Phillips County,Kansas,78.0219983790046,20,147
Pottawatomie County,Kansas,79.6579584940787,20,149
Pratt County,Kansas,77.6577860953208,20,151
Rawlins County,Kansas,79.0878719108613,20,153
Reno County,Kansas,78.022217958988,20,155
Republic County,Kansas,78.4905782502413,20,157
Rice County,Kansas,76.9662219250911,20,159
Riley County,Kansas,81.4383593818998,20,161
Rooks County,Kansas,78.2827796104665,20,163
Rush County,Kansas,77.8038250717189,20,165
Russell County,Kansas,78.3673255440082,20,167
Saline County,Kansas,78.1543921032187,20,169
Scott County,Kansas,78.9174482646616,20,171
Sedgwick County,Kansas,77.6683758708336,20,173
Seward County,Kansas,78.6472535119848,20,175
Shawnee County,Kansas,77.5970216891547,20,177
Sheridan County,Kansas,79.855388951924,20,179
Sherman County,Kansas,77.6357047835864,20,181
Smith County,Kansas,78.9009639604143,20,183
Stafford County,Kansas,77.2061457752821,20,185
Stanton County,Kansas,78.9551603089731,20,187
Stevens County,Kansas,79.1852331538417,20,189
Sumner County,Kansas,76.7850444485191,20,191
Thomas County,Kansas,79.099681353006,20,193
Trego County,Kansas,78.5247961635422,20,195
Wabaunsee County,Kansas,78.7370638706615,20,197
Wallace County,Kansas,79.5864021450383,20,199
Washington County,Kansas,79.4094600058997,20,201
Wichita County,Kansas,78.8096558332545,20,203
Wilson County,Kansas,75.7757702913792,20,205
Woodson County,Kansas,76.4047426834268,20,207
Wyandotte County,Kansas,75.4680679176087,20,209
Adair County,Kentucky,76.8422741120109,21,001
Allen County,Kentucky,75.4915139251152,21,003
Anderson County,Kentucky,76.9030111218305,21,005
Ballard County,Kentucky,75.2032410908584,21,007
Barren County,Kentucky,76.2545025775689,21,009
Bath County,Kentucky,73.7953466924772,21,011
Bell County,Kentucky,72.1733839193326,21,013
Boone County,Kentucky,78.8633009674686,21,015
Bourbon County,Kentucky,76.2619110292972,21,017
Boyd County,Kentucky,75.2075538835016,21,019
Boyle County,Kentucky,77.1101849474507,21,021
Bracken County,Kentucky,74.9571286295659,21,023
Breathitt County,Kentucky,70.0554192690276,21,025
Breckinridge County,Kentucky,75.6736468340476,21,027
Bullitt County,Kentucky,78.2948337536787,21,029
Butler County,Kentucky,74.9912228827961,21,031
Caldwell County,Kentucky,75.5113034586988,21,033
Calloway County,Kentucky,77.3335684436731,21,035
Campbell County,Kentucky,77.2842256075941,21,037
Carlisle County,Kentucky,75.773205227897,21,039
Carroll County,Kentucky,73.2310420228359,21,041
Carter County,Kentucky,74.7199162296701,21,043
Casey County,Kentucky,74.6134454740891,21,045
Christian County,Kentucky,75.2182638487866,21,047
Clark County,Kentucky,75.4668654771136,21,049
Clay County,Kentucky,71.7453027288305,21,051
Clinton County,Kentucky,73.7805822581565,21,053
Crittenden County,Kentucky,74.6578897891606,21,055
Cumberland County,Kentucky,74.2544484675624,21,057
Daviess County,Kentucky,77.1229702915126,21,059
Edmonson County,Kentucky,77.0089045447906,21,061
Elliott County,Kentucky,75.6970372861007,21,063
Estill County,Kentucky,72.8988014510879,21,065
Fayette County,Kentucky,78.507972573232,21,067
Fleming County,Kentucky,74.3176924834605,21,069
Floyd County,Kentucky,71.6297938464249,21,071
Franklin County,Kentucky,76.4527407223969,21,073
Fulton County,Kentucky,72.8154322078387,21,075
Gallatin County,Kentucky,72.9285306774358,21,077
Garrard County,Kentucky,77.4753020155197,21,079
Grant County,Kentucky,74.7307919945688,21,081
Graves County,Kentucky,75.8077871490373,21,083
Grayson County,Kentucky,74.2834018549417,21,085
Green County,Kentucky,76.3933077938855,21,087
Greenup County,Kentucky,75.6311013238273,21,089
Hancock County,Kentucky,77.0438119007337,21,091
Hardin County,Kentucky,77.2165761023179,21,093
Harlan County,Kentucky,71.16865928194,21,095
Harrison County,Kentucky,75.0273779919886,21,097
Hart County,Kentucky,74.9931426222302,21,099
Henderson County,Kentucky,76.0713879551375,21,101
Henry County,Kentucky,75.479146271075,21,103
Hickman County,Kentucky,75.9757151728167,21,105
Hopkins County,Kentucky,74.577807084587,21,107
Jackson County,Kentucky,72.8939479175582,21,109
Jefferson County,Kentucky,76.6751576530525,21,111
Jessamine County,Kentucky,77.4873531301787,21,113
Johnson County,Kentucky,72.766055033364,21,115
Kenton County,Kentucky,76.3819582110433,21,117
Knott County,Kentucky,72.7646854191627,21,119
Knox County,Kentucky,72.8753733569811,21,121
Larue County,Kentucky,76.2230067906265,21,123
Laurel County,Kentucky,75.1309384131994,21,125
Lawrence County,Kentucky,73.2943604890071,21,127
Lee County,Kentucky,71.2954645005531,21,129
Leslie County,Kentucky,71.2717718770177,21,131
Letcher County,Kentucky,72.1427414043583,21,133
Lewis County,Kentucky,74.1223890766893,21,135
Lincoln County,Kentucky,74.9866816427039,21,137
Livingston County,Kentucky,75.0883047264127,21,139
Logan County,Kentucky,75.8454829529016,21,141
Lyon County,Kentucky,76.3049251549359,21,143
McCracken County,Kentucky,76.1171193914587,21,145
McCreary County,Kentucky,72.8348327950094,21,147
McLean County,Kentucky,75.0613496197158,21,149
Madison County,Kentucky,76.9109067162791,21,151
Magoffin County,Kentucky,72.6821644684138,21,153
Marion County,Kentucky,76.0241615946739,21,155
Marshall County,Kentucky,75.90617200812,21,157
Martin County,Kentucky,72.6739121840742,21,159
Mason County,Kentucky,74.7723634996035,21,161
Meade County,Kentucky,76.8600142490039,21,163
Menifee County,Kentucky,74.6075555802098,21,165
Mercer County,Kentucky,75.7640567897449,21,167
Metcalfe County,Kentucky,74.1066413238298,21,169
Monroe County,Kentucky,73.5068881187213,21,171
Montgomery County,Kentucky,75.4053397876247,21,173
Morgan County,Kentucky,75.4867811512333,21,175
Muhlenberg County,Kentucky,75.0134786088077,21,177
Nelson County,Kentucky,76.8537175749028,21,179
Nicholas County,Kentucky,73.5701791948725,21,181
Ohio County,Kentucky,75.2873907060901,21,183
Oldham County,Kentucky,79.6262351376221,21,185
Owen County,Kentucky,76.6512341368284,21,187
Owsley County,Kentucky,70.1247684227285,21,189
Pendleton County,Kentucky,75.1538067566755,21,191
Perry County,Kentucky,70.2740761716714,21,193
Pike County,Kentucky,72.3838464625117,21,195
Powell County,Kentucky,71.1722258279146,21,197
Pulaski County,Kentucky,74.9121990964305,21,199
Robertson County,Kentucky,74.3508182057864,21,201
Rockcastle County,Kentucky,74.3618401966084,21,203
Rowan County,Kentucky,75.4010060163402,21,205
Russell County,Kentucky,74.9801262977718,21,207
Scott County,Kentucky,77.9025932838519,21,209
Shelby County,Kentucky,78.4486976692251,21,211
Simpson County,Kentucky,75.6295207305501,21,213
Spencer County,Kentucky,77.480018032362,21,215
Taylor County,Kentucky,75.707433396214,21,217
Todd County,Kentucky,75.1934805193096,21,219
Trigg County,Kentucky,76.4588694591236,21,221
Trimble County,Kentucky,75.9163119430015,21,223
Union County,Kentucky,74.6861700332891,21,225
Warren County,Kentucky,77.154495784628,21,227
Washington County,Kentucky,76.9062143083054,21,229
Wayne County,Kentucky,75.7029057727366,21,231
Webster County,Kentucky,74.5688189159281,21,233
Whitley County,Kentucky,71.9759301921188,21,235
Wolfe County,Kentucky,71.5252010970609,21,237
Woodford County,Kentucky,77.8946674965887,21,239
Acadia Parish,Louisiana,74.0211356431401,22,001
Allen Parish,Louisiana,76.5982088388787,22,003
Ascension Parish,Louisiana,77.6888496014118,22,005
Assumption Parish,Louisiana,76.5021380669153,22,007
Avoyelles Parish,Louisiana,73.7996815448756,22,009
Beauregard Parish,Louisiana,75.0015840588437,22,011
Bienville Parish,Louisiana,73.6040106540895,22,013
Bossier Parish,Louisiana,77.3920176261885,22,015
Caddo Parish,Louisiana,74.6902430438771,22,017
Calcasieu Parish,Louisiana,74.8364339550526,22,019
Caldwell Parish,Louisiana,73.0896029540124,22,021
Cameron Parish,Louisiana,79.4449676696151,22,023
Catahoula Parish,Louisiana,72.9097056801953,22,025
Claiborne Parish,Louisiana,75.6849773099911,22,027
Concordia Parish,Louisiana,73.4196041641363,22,029
De Soto Parish,Louisiana,74.7946917517754,22,031
East Baton Rouge Parish,Louisiana,76.1751113793782,22,033
East Carroll Parish,Louisiana,72.2592019112457,22,035
East Feliciana Parish,Louisiana,73.261858761963,22,037
Evangeline Parish,Louisiana,73.6363651355739,22,039
Franklin Parish,Louisiana,73.7226186241295,22,041
Grant Parish,Louisiana,75.0079211647994,22,043
Iberia Parish,Louisiana,74.994468822289,22,045
Iberville Parish,Louisiana,74.7979069822994,22,047
Jackson Parish,Louisiana,75.3512909808527,22,049
Jefferson Parish,Louisiana,76.8487296941451,22,051
Jefferson Davis Parish,Louisiana,74.2653302140054,22,053
Lafayette Parish,Louisiana,77.3159795725628,22,055
Lafourche Parish,Louisiana,76.6228020026025,22,057
LaSalle Parish,Louisiana,74.9575251520229,22,059
Lincoln Parish,Louisiana,77.4507810824011,22,061
Livingston Parish,Louisiana,75.8255782758644,22,063
Madison Parish,Louisiana,71.826320545677,22,065
Morehouse Parish,Louisiana,72.6975919533723,22,067
Natchitoches Parish,Louisiana,75.4063818386213,22,069
Orleans Parish,Louisiana,75.5586466078085,22,071
Ouachita Parish,Louisiana,75.0478037655459,22,073
Plaquemines Parish,Louisiana,76.7555826114093,22,075
Pointe Coupee Parish,Louisiana,75.6461606280623,22,077
Rapides Parish,Louisiana,74.5562187059717,22,079
Red River Parish,Louisiana,73.736193139622,22,081
Richland Parish,Louisiana,74.1481151206316,22,083
Sabine Parish,Louisiana,75.5792863735717,22,085
Saint Bernard Parish,Louisiana,74.3478117320525,22,087
Saint Charles Parish,Louisiana,76.8078716593335,22,089
Saint Helena Parish,Louisiana,74.1444645733343,22,091
Saint James Parish,Louisiana,76.1554179469522,22,093
Saint John the Baptist Parish,Louisiana,74.901350218376,22,095
Saint Landry Parish,Louisiana,73.5929530287482,22,097
Saint Martin Parish,Louisiana,75.6918729725487,22,099
Saint Mary Parish,Louisiana,74.7945667580946,22,101
Saint Tammany Parish,Louisiana,77.6704173195776,22,103
Tangipahoa Parish,Louisiana,74.2673639315732,22,105
Tensas Parish,Louisiana,74.6221727270044,22,107
Terrebonne Parish,Louisiana,75.0262051393102,22,109
Union Parish,Louisiana,75.22059425099,22,111
Vermilion Parish,Louisiana,76.3921481834192,22,113
Vernon Parish,Louisiana,75.988907962879,22,115
Washington Parish,Louisiana,72.5073441473612,22,117
Webster Parish,Louisiana,74.0045995729197,22,119
West Baton Rouge Parish,Louisiana,76.3169643930954,22,121
West Carroll Parish,Louisiana,74.4280746476208,22,123
West Feliciana Parish,Louisiana,77.0725159326835,22,125
Winn Parish,Louisiana,74.3247547501787,22,127
Androscoggin County,Maine,78.0796925776846,23,001
Aroostook County,Maine,78.0995274540835,23,003
Cumberland County,Maine,80.2169005338161,23,005
Franklin County,Maine,78.8587163991414,23,007
Hancock County,Maine,79.7595093357309,23,009
Kennebec County,Maine,78.284474260074,23,011
Knox County,Maine,79.8252020001345,23,013
Lincoln County,Maine,79.8959102743166,23,015
Oxford County,Maine,78.3737905289067,23,017
Penobscot County,Maine,78.0835465100637,23,019
Piscataquis County,Maine,77.4356656607016,23,021
Sagadahoc County,Maine,79.8471478952504,23,023
Somerset County,Maine,77.4922104765523,23,025
Waldo County,Maine,79.1448774116747,23,027
Washington County,Maine,76.7352000116405,23,029
York County,Maine,79.9315493098126,23,031
Allegany County,Maryland,77.0782291897489,24,001
Anne Arundel County,Maryland,79.0932585442734,24,003
Baltimore County,Maryland,79.0416365010896,24,005
Calvert County,Maryland,79.291113980018,24,009
Caroline County,Maryland,76.5629181141281,24,011
Carroll County,Maryland,79.2799605830301,24,013
Cecil County,Maryland,76.9118902515911,24,015
Charles County,Maryland,78.6565649705914,24,017
Dorchester County,Maryland,76.8677292198814,24,019
Frederick County,Maryland,80.4230340461578,24,021
Garrett County,Maryland,78.5054374959979,24,023
Harford County,Maryland,79.2559768508053,24,025
Howard County,Maryland,82.6427093352966,24,027
Kent County,Maryland,78.7214384407085,24,029
