County,State,mean_life_expectancy,State_FIPS,County_FIPS
Clay County,Illinois,76.6791255779274,17,025
Clinton County,Illinois,79.2137711947773,17,027
Coles County,Illinois,78.0090220455468,17,029
Cook County,Illinois,79.157632730843,17,031
Crawford County,Illinois,77.1073405440888,17,033
Cumberland County,Illinois,78.5009331229403,17,035
DeKalb County,Illinois,79.5236808933938,17,037
De Witt County,Illinois,76.730836168955,17,039
Douglas County,Illinois,78.4747837060648,17,041
DuPage County,Illinois,82.0870228400336,17,043
Edgar County,Illinois,76.3416636689184,17,045
Edwards County,Illinois,76.7425461064023,17,047
Effingham County,Illinois,78.0519293404532,17,049
Fayette County,Illinois,77.8973824818473,17,051
Ford County,Illinois,76.3079639701953,17,053
Franklin County,Illinois,74.7216371828841,17,055
Fulton County,Illinois,76.4723359464906,17,057
Gallatin County,Illinois,73.8309404493299,17,059
Greene County,Illinois,76.6305162217468,17,061
Grundy County,Illinois,78.1831270801367,17,063
Hamilton County,Illinois,76.9686648400877,17,065
Hancock County,Illinois,79.3939483977973,17,067
Hardin County,Illinois,74.1872829546433,17,069
Henderson County,Illinois,78.2607824961669,17,071
Henry County,Illinois,78.8633621086305,17,073
Iroquois County,Illinois,76.0686838560546,17,075
Jackson County,Illinois,78.2238529306992,17,077
Jasper County,Illinois,78.6303660077961,17,079
Jefferson County,Illinois,76.4793684714383,17,081
Jersey County,Illinois,76.8398555245152,17,083
Jo Daviess County,Illinois,80.5985064595928,17,085
Johnson County,Illinois,77.830301599502,17,087
Kane County,Illinois,81.1764982165447,17,089
Kankakee County,Illinois,76.9224743640989,17,091
Kendall County,Illinois,81.0822192454337,17,093
Knox County,Illinois,76.4530799533177,17,095
Lake County,Illinois,81.233286165799,17,097
LaSalle County,Illinois,76.9203147479907,17,099
Lawrence County,Illinois,75.580987197963,17,101
Lee County,Illinois,77.9323802056279,17,103
Livingston County,Illinois,76.7108390543287,17,105
Logan County,Illinois,77.2926126571723,17,107
McDonough County,Illinois,78.4557472154314,17,109
McHenry County,Illinois,80.3407060287473,17,111
McLean County,Illinois,79.766908163326,17,113
Macon County,Illinois,77.0148354880899,17,115
Macoupin County,Illinois,77.05419840319,17,117
Madison County,Illinois,76.5154934783538,17,119
Marion County,Illinois,74.8214776499557,17,121
Marshall County,Illinois,76.6665442819204,17,123
Mason County,Illinois,76.3193685040813,17,125
Massac County,Illinois,74.8928782075179,17,127
Menard County,Illinois,78.2678365504556,17,129
Mercer County,Illinois,78.2412765472682,17,131
Monroe County,Illinois,80.5116511678593,17,133
Montgomery County,Illinois,77.1523427111279,17,135
Morgan County,Illinois,77.1896118620297,17,137
Moultrie County,Illinois,77.4457908520439,17,139
Ogle County,Illinois,78.6258891413636,17,141
Peoria County,Illinois,77.2546679931588,17,143
Perry County,Illinois,76.8164588050926,17,145
Piatt County,Illinois,79.0007582016943,17,147
Pike County,Illinois,77.4125154218844,17,149
Pope County,Illinois,77.7451228473583,17,151
Pulaski County,Illinois,74.3189868611745,17,153
Putnam County,Illinois,78.7812364234101,17,155
Randolph County,Illinois,77.2678606216655,17,157
Richland County,Illinois,77.2531551916998,17,159
Rock Island County,Illinois,77.9320956932001,17,161
Saint Clair County,Illinois,76.2552331300372,17,163
Saline County,Illinois,73.7482085471059,17,165
Sangamon County,Illinois,77.7491183874606,17,167
Schuyler County,Illinois,77.6095741823402,17,169
Scott County,Illinois,77.2843042095723,17,171
Shelby County,Illinois,79.2089117617502,17,173
Stark County,Illinois,76.6097376551672,17,175
Stephenson County,Illinois,78.7432526017161,17,177
Tazewell County,Illinois,78.2725743150662,17,179
Union County,Illinois,75.8723955567275,17,181
Vermilion County,Illinois,75.1124484854821,17,183
Wabash County,Illinois,77.7827054848031,17,185
Warren County,Illinois,78.0481878343776,17,187
Washington County,Illinois,78.4912721636025,17,189
Wayne County,Illinois,76.9666743433746,17,191
White County,Illinois,75.2679042005485,17,193
Whiteside County,Illinois,77.9074910103982,17,195
Will County,Illinois,79.623864604701,17,197
Williamson County,Illinois,76.6567810997299,17,199
Winnebago County,Illinois,76.7404079763326,17,201
Woodford County,Illinois,79.7338721243492,17,203
Adams County,Indiana,78.4062056414824,18,001
Allen County,Indiana,77.1184562486351,18,003
Bartholomew County,Indiana,77.6368890844439,18,005
Benton County,Indiana,77.5239716021756,18,007
Blackford County,Indiana,75.3967305759086,18,009
Boone County,Indiana,78.4355457877624,18,011
Brown County,Indiana,78.8505089127972,18,013
Carroll County,Indiana,79.0461140279017,18,015
Cass County,Indiana,76.4155522812518,18,017
Clark County,Indiana,75.0518938479591,18,019
Clay County,Indiana,75.9323336532673,18,021
Clinton County,Indiana,76.3473297229287,18,023
Crawford County,Indiana,74.7835221852556,18,025
Daviess County,Indiana,76.1257190897335,18,027
Dearborn County,Indiana,77.1523365765038,18,029
Decatur County,Indiana,76.6065089899634,18,031
DeKalb County,Indiana,76.8812411864026,18,033
Delaware County,Indiana,75.2689645261902,18,035
Dubois County,Indiana,78.5848466105183,18,037
Elkhart County,Indiana,78.2422213348993,18,039
Fayette County,Indiana,73.2087453450096,18,041
Floyd County,Indiana,76.2710399606671,18,043
Fountain County,Indiana,76.0967879709921,18,045
Franklin County,Indiana,77.8939739279784,18,047
Fulton County,Indiana,75.6887770465186,18,049
Gibson County,Indiana,77.1347614661409,18,051
Grant County,Indiana,74.7686510123943,18,053
Greene County,Indiana,76.185370389545,18,055
Hamilton County,Indiana,81.5537810038123,18,057
Hancock County,Indiana,78.1833909979154,18,059
Harrison County,Indiana,76.7637183012055,18,061
Hendricks County,Indiana,79.2969869671896,18,063
Henry County,Indiana,75.1557046187798,18,065
Howard County,Indiana,75.0396098594706,18,067
Huntington County,Indiana,76.843281137231,18,069
Jackson County,Indiana,75.3484149574253,18,071
Jasper County,Indiana,77.0111364633553,18,073
Jay County,Indiana,75.3225726610201,18,075
Jefferson County,Indiana,75.1494097616655,18,077
Jennings County,Indiana,73.9693600436412,18,079
Johnson County,Indiana,77.9319760567759,18,081
Knox County,Indiana,75.359604783233,18,083
Kosciusko County,Indiana,77.9759814704766,18,085
LaGrange County,Indiana,78.8489190816116,18,087
Lake County,Indiana,76.141144551419,18,089
LaPorte County,Indiana,75.7697358625553,18,091
Lawrence County,Indiana,75.7738528069243,18,093
Madison County,Indiana,75.2533570590286,18,095
Marion County,Indiana,75.7615013990357,18,097
Marshall County,Indiana,78.289885730806,18,099
Martin County,Indiana,77.00069914002,18,101
Miami County,Indiana,76.4386080008385,18,103
Monroe County,Indiana,79.8990716368073,18,105
Montgomery County,Indiana,76.9734069831095,18,107
Morgan County,Indiana,76.3880453658001,18,109
Newton County,Indiana,76.283509979691,18,111
Noble County,Indiana,76.8636950036273,18,113
Ohio County,Indiana,77.1749458140659,18,115
Orange County,Indiana,75.6359814286848,18,117
Owen County,Indiana,75.9317282037022,18,119
Parke County,Indiana,77.8551585647584,18,121
Perry County,Indiana,76.872187854762,18,123
Pike County,Indiana,76.2656911941059,18,125
Porter County,Indiana,78.1023092322929,18,127
Posey County,Indiana,78.1948673386215,18,129
Pulaski County,Indiana,75.5337366344658,18,131
Putnam County,Indiana,77.513462153906,18,133
Randolph County,Indiana,75.9955099292241,18,135
Ripley County,Indiana,76.6786184213122,18,137
Rush County,Indiana,75.7747683197417,18,139
Saint Joseph County,Indiana,76.9280841152533,18,141
Scott County,Indiana,71.7793997176809,18,143
Shelby County,Indiana,76.7670703382821,18,145
Spencer County,Indiana,78.1060419523875,18,147
Starke County,Indiana,73.7937843200375,18,149
Steuben County,Indiana,78.6949100917122,18,151
Sullivan County,Indiana,75.1200188595805,18,153
Switzerland County,Indiana,75.4004572635387,18,155
Tippecanoe County,Indiana,79.1435463009051,18,157
Tipton County,Indiana,77.7473377077031,18,159
Union County,Indiana,75.9632359500566,18,161
Vanderburgh County,Indiana,76.1675819006606,18,163
Vermillion County,Indiana,74.8502861663619,18,165
Vigo County,Indiana,75.7145644381981,18,167
Wabash County,Indiana,75.8889509245659,18,169
Warren County,Indiana,78.4461994137781,18,171
Warrick County,Indiana,78.5857950061115,18,173
Washington County,Indiana,74.6414175232495,18,175
Wayne County,Indiana,74.3338733785861,18,177
Wells County,Indiana,77.9214866340531,18,179
White County,Indiana,76.9014590005706,18,181
Whitley County,Indiana,78.6749626069212,18,183
Adair County,Iowa,78.0811397489124,19,001
Adams County,Iowa,78.262211852725,19,003
Allamakee County,Iowa,79.1578888531795,19,005
Appanoose County,Iowa,76.6869177760963,19,007
Audubon County,Iowa,78.4300927064988,19,009
Benton County,Iowa,80.3309943339669,19,011
Black Hawk County,Iowa,78.5930977209139,19,013
Boone County,Iowa,78.5035645066814,19,015
Bremer County,Iowa,81.5256046873392,19,017
Buchanan County,Iowa,78.9216697892563,19,019
Buena Vista County,Iowa,79.973713676688,19,021
Butler County,Iowa,78.9178811329782,19,023
Calhoun County,Iowa,78.4819058192929,19,025
Carroll County,Iowa,79.5282919123936,19,027
Cass County,Iowa,77.136387620242,19,029
Cedar County,Iowa,80.9365180717705,19,031
Cerro Gordo County,Iowa,78.6051535674251,19,033
Cherokee County,Iowa,79.3259095082494,19,035
Chickasaw County,Iowa,79.6161742574868,19,037
Clarke County,Iowa,77.2379717359897,19,039
Clay County,Iowa,79.5487789169896,19,041
Clayton County,Iowa,80.3298395563518,19,043
Clinton County,Iowa,77.7074693155132,19,045
Crawford County,Iowa,79.0264001299655,19,047
Dallas County,Iowa,82.1243909626283,19,049
Davis County,Iowa,78.9421565557115,19,051
Decatur County,Iowa,78.1202832968409,19,053
Delaware County,Iowa,80.1949593435348,19,055
Des Moines County,Iowa,78.026963716468,19,057
Dickinson County,Iowa,80.579010326073,19,059
Dubuque County,Iowa,80.1141040504058,19,061
Emmet County,Iowa,78.5303208873619,19,063
Fayette County,Iowa,78.475251602752,19,065
Floyd County,Iowa,79.408582140531,19,067
Franklin County,Iowa,79.5748805197427,19,069
Fremont County,Iowa,77.8324153664602,19,071
Greene County,Iowa,78.5988168813813,19,073
Grundy County,Iowa,80.4356536862476,19,075
Guthrie County,Iowa,79.2599230077317,19,077
Hamilton County,Iowa,79.8534043611743,19,079
Hancock County,Iowa,80.4966677270879,19,081
Hardin County,Iowa,79.0417825551162,19,083
Harrison County,Iowa,77.1904751293824,19,085
Henry County,Iowa,78.5868703249332,19,087
Howard County,Iowa,79.0974009142343,19,089
Humboldt County,Iowa,79.57982460758,19,091
Ida County,Iowa,78.1415939399116,19,093
Iowa County,Iowa,79.4406230461752,19,095
Jackson County,Iowa,78.8871755150653,19,097
Jasper County,Iowa,79.0375990221708,19,099
Jefferson County,Iowa,79.9189156141171,19,101
Johnson County,Iowa,82.2822944126182,19,103
Jones County,Iowa,80.5144603092609,19,105
Keokuk County,Iowa,79.5160124468944,19,107
Kossuth County,Iowa,80.4770560979845,19,109
Lee County,Iowa,76.2751575520909,19,111
Linn County,Iowa,80.2303424015715,19,113
Louisa County,Iowa,78.5788470550303,19,115
Lucas County,Iowa,78.1114617832566,19,117
Lyon County,Iowa,80.8927150722829,19,119
Madison County,Iowa,79.2701308214249,19,121
Mahaska County,Iowa,78.6642596738887,19,123
Marion County,Iowa,78.7389493680463,19,125
Marshall County,Iowa,77.161211336891,19,127
Mills County,Iowa,78.141341612534,19,129
Mitchell County,Iowa,80.1010721303503,19,131
Monona County,Iowa,76.6889621347075,19,133
Monroe County,Iowa,76.7435432105546,19,135
Montgomery County,Iowa,77.1130147460912,19,137
Muscatine County,Iowa,78.6192649746483,19,139
O'Brien County,Iowa,79.0116316231126,19,141
Osceola County,Iowa,79.744479354224,19,143
Page County,Iowa,78.0318646885175,19,145
Palo Alto County,Iowa,78.7354521514244,19,147
Plymouth County,Iowa,80.0398072711535,19,149
Pocahontas County,Iowa,77.6099766517486,19,151
Polk County,Iowa,78.8638020999168,19,153
Pottawattamie County,Iowa,77.7078560944376,19,155
Poweshiek County,Iowa,79.0642909922253,19,157
Ringgold County,Iowa,77.8449231237129,19,159
Sac County,Iowa,78.782643173981,19,161
Scott County,Iowa,78.8689353561669,19,163
Shelby County,Iowa,79.8301050047321,19,165
Sioux County,Iowa,82.8281480858219,19,167
Story County,Iowa,82.0258731485556,19,169
Tama County,Iowa,78.2155150089854,19,171
Taylor County,Iowa,78.647341651423,19,173
Union County,Iowa,77.5095653038828,19,175
Van Buren County,Iowa,77.3457206170292,19,177
Wapello County,Iowa,76.667273184577,19,179
Warren County,Iowa,79.6052568343068,19,181
Washington County,Iowa,79.3371274203564,19,183
Wayne County,Iowa,77.1368005099372,19,185
Webster County,Iowa,76.9181760396132,19,187
Winnebago County,Iowa,79.5818527265812,19,189
Winneshiek County,Iowa,81.9956172344947,19,191
Woodbury County,Iowa,77.4667437631092,19,193
Worth County,Iowa,78.7732666745037,19,195
Wright County,Iowa,79.2401867184599,19,197
Allen County,Kansas,75.7961296328286,20,001
Anderson County,Kansas,77.3096567417183,20,003
Atchison County,Kansas,76.8634036874542,20,005
Barber County,Kansas,75.9842631826887,20,007
Barton County,Kansas,77.4904112152262,20,009
Bourbon County,Kansas,75.5172458415005,20,011
Brown County,Kansas,76.122641688442,20,013
Butler County,Kansas,77.3048957452463,20,015
Chase County,Kansas,77.3094374993631,20,017
Chautauqua County,Kansas,75.6653212051809,20,019
Cherokee County,Kansas,74.1451587888701,20,021
Cheyenne County,Kansas,79.7416802282723,20,023
Clark County,Kansas,78.1679514583678,20,025
Clay County,Kansas,78.9384258226644,20,027
Cloud County,Kansas,76.8230472290077,20,029
Coffey County,Kansas,76.9577152690927,20,031
Comanche County,Kansas,74.8230473772719,20,033
Cowley County,Kansas,75.1769842432043,20,035
Crawford County,Kansas,75.6698696426118,20,037
Decatur County,Kansas,78.342794934689,20,039
Dickinson County,Kansas,77.4518075646912,20,041
Doniphan County,Kansas,78.0990196970415,20,043
Douglas County,Kansas,80.3148330549871,20,045
Edwards County,Kansas,75.8254643685623,20,047
Elk County,Kansas,75.4228928636308,20,049
Ellis County,Kansas,79.1267364203483,20,051
Ellsworth County,Kansas,77.285408902692,20,053
Finney County,Kansas,78.6832438085302,20,055
Ford County,Kansas,77.7764202200801,20,057
Franklin County,Kansas,76.8980145266538,20,059
Geary County,Kansas,75.7325989254904,20,061
Gove County,Kansas,78.9994965148148,20,063
Graham County,Kansas,78.8256740777329,20,065
Grant County,Kansas,77.6012127288512,20,067
Gray County,Kansas,78.5625442438442,20,069
Greeley County,Kansas,77.4297545273833,20,071
Greenwood County,Kansas,75.6273086774015,20,073
Hamilton County,Kansas,76.5859680636821,20,075
Harper County,Kansas,74.8164897442563,20,077
Harvey County,Kansas,78.2910352438524,20,079
Haskell County,Kansas,78.4665451968959,20,081
Hodgeman County,Kansas,79.1754577514837,20,083
Jackson County,Kansas,77.6656400541727,20,085
Jefferson County,Kansas,78.3531580202094,20,087
Jewell County,Kansas,78.6304726992006,20,089
Johnson County,Kansas,81.4004138800271,20,091
Kearny County,Kansas,77.1268834305723,20,093
Kingman County,Kansas,74.6581381530606,20,095
Kiowa County,Kansas,78.626574001732,20,097
Labette County,Kansas,74.857804407408,20,099
Lane County,Kansas,76.0885101218879,20,101
Leavenworth County,Kansas,78.751027029372,20,103
Lincoln County,Kansas,78.421504967925,20,105
Linn County,Kansas,77.0689639336192,20,107
Logan County,Kansas,77.9291998338467,20,109
Lyon County,Kansas,78.3682767829173,20,111
McPherson County,Kansas,77.9462276566495,20,113
Marion County,Kansas,78.1109903362761,20,115
Marshall County,Kansas,78.5009900629576,20,117
Meade County,Kansas,78.0559289657112,20,119
Miami County,Kansas,79.0578424360307,20,121
Mitchell County,Kansas,77.8753455212892,20,123
Montgomery County,Kansas,74.9343686956559,20,125
Morris County,Kansas,78.2783422056036,20,127
Morton County,Kansas,76.3487361461559,20,129
Nemaha County,Kansas,79.1440100364849,20,131
Neosho County,Kansas,76.3360708324616,20,133
Ness County,Kansas,77.5690539442575,20,135
Norton County,Kansas,78.3331397161034,20,137
Osage County,Kansas,76.8977431330722,20,139
Osborne County,Kansas,77.7845505183051,20,141
Ottawa County,Kansas,76.7996231440693,20,143
Pawnee County,Kansas,76.5005682858623,20,145
Phillips County,Kansas,77.6002187894733,20,147
Pottawatomie County,Kansas,79.6350783270286,20,149
Pratt County,Kansas,77.1617135972764,20,151
Rawlins County,Kansas,78.3916947397136,20,153
Reno County,Kansas,77.2667460843186,20,155
Republic County,Kansas,77.8788687159204,20,157
Rice County,Kansas,76.2753845880505,20,159
Riley County,Kansas,80.6584894992662,20,161
Rooks County,Kansas,77.7052623173995,20,163
Rush County,Kansas,76.9861392214814,20,165
Russell County,Kansas,78.0304497540558,20,167
Saline County,Kansas,77.6883743496995,20,169
Scott County,Kansas,78.5341272727461,20,171
Sedgwick County,Kansas,77.1677455537699,20,173
Seward County,Kansas,77.7503279510539,20,175
Shawnee County,Kansas,77.0170216775851,20,177
Sheridan County,Kansas,78.9827922588643,20,179
Sherman County,Kansas,77.2907845533393,20,181
Smith County,Kansas,78.1551531740322,20,183
Stafford County,Kansas,76.6114095777914,20,185
Stanton County,Kansas,78.4005274424325,20,187
Stevens County,Kansas,77.7152052385473,20,189
Sumner County,Kansas,76.4535211929398,20,191
Thomas County,Kansas,78.0514779900795,20,193
Trego County,Kansas,77.6721084114231,20,195
Wabaunsee County,Kansas,78.6127190158048,20,197
Wallace County,Kansas,79.8595374958064,20,199
Washington County,Kansas,79.0774692134267,20,201
Wichita County,Kansas,78.668692510767,20,203
Wilson County,Kansas,75.3833763134334,20,205
Woodson County,Kansas,75.1480269593545,20,207
Wyandotte County,Kansas,75.5376909913176,20,209
Adair County,Kentucky,76.3245577659512,21,001
Allen County,Kentucky,74.843909575268,21,003
Anderson County,Kentucky,75.7682796961294,21,005
Ballard County,Kentucky,74.6553719541995,21,007
Barren County,Kentucky,75.456625574196,21,009
Bath County,Kentucky,72.9701367501876,21,011
Bell County,Kentucky,70.8267217044899,21,013
Boone County,Kentucky,78.6495245947593,21,015
Bourbon County,Kentucky,75.6521564610924,21,017
Boyd County,Kentucky,74.0563147645224,21,019
Boyle County,Kentucky,76.59368285758,21,021
Bracken County,Kentucky,73.718323270875,21,023
Breathitt County,Kentucky,69.2609605128975,21,025
Breckinridge County,Kentucky,75.2389272164982,21,027
Bullitt County,Kentucky,77.8882711549783,21,029
Butler County,Kentucky,74.7184072222347,21,031
Caldwell County,Kentucky,74.8268742312763,21,033
Calloway County,Kentucky,76.862716555691,21,035
Campbell County,Kentucky,77.1498339900952,21,037
Carlisle County,Kentucky,74.9087814583075,21,039
Carroll County,Kentucky,72.0148573351565,21,041
Carter County,Kentucky,73.6288371443813,21,043
Casey County,Kentucky,74.4333092348352,21,045
Christian County,Kentucky,74.9424189914068,21,047
Clark County,Kentucky,74.5092629454742,21,049
Clay County,Kentucky,70.563081908271,21,051
Clinton County,Kentucky,73.3985556532123,21,053
Crittenden County,Kentucky,74.2015185440368,21,055
Cumberland County,Kentucky,73.381908142814,21,057
Daviess County,Kentucky,76.6570136775688,21,059
Edmonson County,Kentucky,76.0844186435652,21,061
Elliott County,Kentucky,75.2441125185792,21,063
Estill County,Kentucky,71.7780145171002,21,065
Fayette County,Kentucky,78.2035829700602,21,067
Fleming County,Kentucky,73.3210173729638,21,069
Floyd County,Kentucky,70.4392039445397,21,071
Franklin County,Kentucky,75.9049645319759,21,073
Fulton County,Kentucky,72.0140308328663,21,075
Gallatin County,Kentucky,72.2162006881891,21,077
Garrard County,Kentucky,76.9282776445789,21,079
Grant County,Kentucky,73.9418367348515,21,081
Graves County,Kentucky,75.0222143863131,21,083
Grayson County,Kentucky,73.4013115187795,21,085
Green County,Kentucky,75.4644041062953,21,087
Greenup County,Kentucky,74.4307057552755,21,089
Hancock County,Kentucky,75.9145445895689,21,091
Hardin County,Kentucky,76.7576725790934,21,093
Harlan County,Kentucky,69.8040928214318,21,095
Harrison County,Kentucky,74.01784084432,21,097
Hart County,Kentucky,74.5273724620217,21,099
Henderson County,Kentucky,75.5696844373218,21,101
Henry County,Kentucky,74.4806506833053,21,103
Hickman County,Kentucky,76.1122453565231,21,105
Hopkins County,Kentucky,73.9809925873242,21,107
Jackson County,Kentucky,72.3067164530153,21,109
Jefferson County,Kentucky,75.8611881500278,21,111
Jessamine County,Kentucky,76.9857584065302,21,113
Johnson County,Kentucky,72.1496529653505,21,115
Kenton County,Kentucky,75.8197236888713,21,117
Knott County,Kentucky,71.6847998623049,21,119
Knox County,Kentucky,72.0589315159246,21,121
Larue County,Kentucky,75.1756362148199,21,123
Laurel County,Kentucky,74.3741796464688,21,125
Lawrence County,Kentucky,71.5495128530174,21,127
Lee County,Kentucky,70.7339224174525,21,129
Leslie County,Kentucky,69.8710534328241,21,131
Letcher County,Kentucky,70.9868655984605,21,133
Lewis County,Kentucky,72.8184507240136,21,135
Lincoln County,Kentucky,74.1691940960378,21,137
Livingston County,Kentucky,74.5642752384381,21,139
Logan County,Kentucky,75.2153627590409,21,141
Lyon County,Kentucky,76.023565601507,21,143
McCracken County,Kentucky,75.891595871494,21,145
McCreary County,Kentucky,71.5380944781471,21,147
McLean County,Kentucky,74.543316521358,21,149
Madison County,Kentucky,76.3724215973693,21,151
Magoffin County,Kentucky,71.5414319772871,21,153
Marion County,Kentucky,75.4108346411277,21,155
Marshall County,Kentucky,75.3758972330103,21,157
Martin County,Kentucky,71.8722724073635,21,159
Mason County,Kentucky,73.6966694554166,21,161
Meade County,Kentucky,76.3193840199752,21,163
Menifee County,Kentucky,73.5933363146866,21,165
Mercer County,Kentucky,74.5994011920089,21,167
Metcalfe County,Kentucky,73.7449401547919,21,169
Monroe County,Kentucky,72.7874034181665,21,171
Montgomery County,Kentucky,74.2667936811196,21,173
Morgan County,Kentucky,74.8982583143211,21,175
Muhlenberg County,Kentucky,74.3114309786504,21,177
Nelson County,Kentucky,76.2476922920368,21,179
Nicholas County,Kentucky,72.041334726532,21,181
Ohio County,Kentucky,74.9765912318302,21,183
Oldham County,Kentucky,79.3028347030904,21,185
Owen County,Kentucky,75.0634976779946,21,187
Owsley County,Kentucky,69.3205771145881,21,189
Pendleton County,Kentucky,73.8626246292855,21,191
Perry County,Kentucky,68.6554429827254,21,193
Pike County,Kentucky,71.8265250745669,21,195
Powell County,Kentucky,70.0713723654983,21,197
Pulaski County,Kentucky,73.7920437809626,21,199
Robertson County,Kentucky,73.6900784289473,21,201
Rockcastle County,Kentucky,73.5969028884271,21,203
Rowan County,Kentucky,74.9238027278143,21,205
Russell County,Kentucky,73.9105117952019,21,207
Scott County,Kentucky,76.9299466803277,21,209
Shelby County,Kentucky,78.0122960424419,21,211
Simpson County,Kentucky,74.6275190554539,21,213
Spencer County,Kentucky,77.3030321501648,21,215
Taylor County,Kentucky,75.1539187128359,21,217
Todd County,Kentucky,74.8456161721076,21,219
Trigg County,Kentucky,75.9419758951303,21,221
Trimble County,Kentucky,74.4105811986752,21,223
Union County,Kentucky,74.0353958740985,21,225
Warren County,Kentucky,76.9046897173168,21,227
Washington County,Kentucky,76.2558604433231,21,229
Wayne County,Kentucky,75.5508495249673,21,231
Webster County,Kentucky,73.9645722885221,21,233
Whitley County,Kentucky,71.0290042519955,21,235
Wolfe County,Kentucky,69.9249750577052,21,237
Woodford County,Kentucky,77.4357246729705,21,239
Acadia Parish,Louisiana,73.9999754497315,22,001
Allen Parish,Louisiana,75.2938619597064,22,003
Ascension Parish,Louisiana,78.1400214289107,22,005
Assumption Parish,Louisiana,76.2048620601144,22,007
Avoyelles Parish,Louisiana,73.383250032882,22,009
Beauregard Parish,Louisiana,74.7453508149396,22,011
Bienville Parish,Louisiana,73.1552575951714,22,013
Bossier Parish,Louisiana,76.9019549744133,22,015
Caddo Parish,Louisiana,74.0892417589714,22,017
Calcasieu Parish,Louisiana,74.7195012336518,22,019
Caldwell Parish,Louisiana,73.172974150298,22,021
Cameron Parish,Louisiana,78.6142837672468,22,023
Catahoula Parish,Louisiana,72.2914391978936,22,025
Claiborne Parish,Louisiana,75.0410473299127,22,027
Concordia Parish,Louisiana,72.8393410308841,22,029
De Soto Parish,Louisiana,74.5830462907065,22,031
East Baton Rouge Parish,Louisiana,75.6287801572283,22,033
East Carroll Parish,Louisiana,71.2711490673257,22,035
East Feliciana Parish,Louisiana,72.6744411427321,22,037
Evangeline Parish,Louisiana,72.898015645593,22,039
Franklin Parish,Louisiana,73.1412850404843,22,041
Grant Parish,Louisiana,74.4717742079639,22,043
Iberia Parish,Louisiana,74.3020596431098,22,045
Iberville Parish,Louisiana,74.7368865887369,22,047
Jackson Parish,Louisiana,74.9586061926645,22,049
Jefferson Parish,Louisiana,76.7515066559683,22,051
Jefferson Davis Parish,Louisiana,73.6446757398576,22,053
Lafayette Parish,Louisiana,77.7881501766723,22,055
Lafourche Parish,Louisiana,76.5125738414607,22,057
LaSalle Parish,Louisiana,74.338445111795,22,059
Lincoln Parish,Louisiana,76.9879291582876,22,061
Livingston Parish,Louisiana,75.8628748912791,22,063
Madison Parish,Louisiana,71.7069148556603,22,065
Morehouse Parish,Louisiana,71.8105513770585,22,067
Natchitoches Parish,Louisiana,74.2776101577801,22,069
Orleans Parish,Louisiana,76.0745049208213,22,071
Ouachita Parish,Louisiana,74.521021721566,22,073
Plaquemines Parish,Louisiana,77.0521429634431,22,075
Pointe Coupee Parish,Louisiana,75.2229229356683,22,077
Rapides Parish,Louisiana,73.8140071390589,22,079
Red River Parish,Louisiana,73.5351452891995,22,081
Richland Parish,Louisiana,73.6606520539197,22,083
Sabine Parish,Louisiana,75.0158059018257,22,085
Saint Bernard Parish,Louisiana,74.5665902137119,22,087
Saint Charles Parish,Louisiana,76.9251362926224,22,089
Saint Helena Parish,Louisiana,74.0229547528418,22,091
Saint James Parish,Louisiana,76.3671650940778,22,093
Saint John the Baptist Parish,Louisiana,74.6477944497544,22,095
Saint Landry Parish,Louisiana,72.531267637827,22,097
Saint Martin Parish,Louisiana,75.4370241604488,22,099
Saint Mary Parish,Louisiana,74.4792916479934,22,101
Saint Tammany Parish,Louisiana,77.8280585745834,22,103
Tangipahoa Parish,Louisiana,74.1844298289299,22,105
Tensas Parish,Louisiana,73.9093637502654,22,107
Terrebonne Parish,Louisiana,75.0133713474946,22,109
Union Parish,Louisiana,74.8131985540207,22,111
Vermilion Parish,Louisiana,76.3874843279442,22,113
Vernon Parish,Louisiana,74.6974077814184,22,115
Washington Parish,Louisiana,72.1215364641443,22,117
Webster Parish,Louisiana,73.5601117120773,22,119
West Baton Rouge Parish,Louisiana,76.5948475100227,22,121
West Carroll Parish,Louisiana,74.2181518393564,22,123
West Feliciana Parish,Louisiana,76.9155464188706,22,125
Winn Parish,Louisiana,74.3820209350033,22,127
Androscoggin County,Maine,77.220361186627,23,001
Aroostook County,Maine,78.0602019451522,23,003
Cumberland County,Maine,80.0647447522546,23,005
Franklin County,Maine,78.1138288380044,23,007
Hancock County,Maine,79.1739267645802,23,009
Kennebec County,Maine,77.9917372269149,23,011
Knox County,Maine,78.8385057474004,23,013
Lincoln County,Maine,79.4427461737673,23,015
Oxford County,Maine,77.8658543412625,23,017
Penobscot County,Maine,77.681599449285,23,019
Piscataquis County,Maine,76.7312703182003,23,021
Sagadahoc County,Maine,79.7663212770084,23,023
Somerset County,Maine,76.6534851388324,23,025
Waldo County,Maine,78.7244527205402,23,027
Washington County,Maine,76.0867017251121,23,029
York County,Maine,79.2594629976227,23,031
Allegany County,Maryland,76.4574082090383,24,001
Anne Arundel County,Maryland,79.1395334082719,24,003
Baltimore County,Maryland,78.2377312364355,24,005
Calvert County,Maryland,79.2426384753014,24,009
Caroline County,Maryland,76.1239394226819,24,011
Carroll County,Maryland,78.7180042495561,24,013
Cecil County,Maryland,76.0571235520906,24,015
Charles County,Maryland,78.6004729581799,24,017
Dorchester County,Maryland,76.5099830190935,24,019
