County,State,mean_life_expectancy,State_FIPS,County_FIPS,health_insurance_rate
Tattnall County,Georgia,75.1531885694348,13,267,86.0
Taylor County,Georgia,74.5078041480481,13,269,82.5
Telfair County,Georgia,77.650119684055,13,271,90.2
Terrell County,Georgia,74.140676112874,13,273,83.3
Thomas County,Georgia,75.3560942395986,13,275,85.1
Tift County,Georgia,74.5373875864907,13,277,81.2
Toombs County,Georgia,74.3958270598409,13,279,81.7
Towns County,Georgia,78.2280698684163,13,281,88.1
Treutlen County,Georgia,75.1610079961081,13,283,79.8
Troup County,Georgia,75.3443414702564,13,285,88.2
Turner County,Georgia,72.8111618714218,13,287,87.1
Twiggs County,Georgia,74.154018930898,13,289,90.4
Union County,Georgia,79.019354209674,13,291,87.3
Upson County,Georgia,73.0857159664714,13,293,88.2
Walker County,Georgia,75.2369204895091,13,295,87.7
Walton County,Georgia,76.7752979599534,13,297,88.3
Ware County,Georgia,73.511007331741,13,299,83.7
Warren County,Georgia,74.7239511667808,13,301,87.0
Washington County,Georgia,75.5371230880087,13,303,88.7
Wayne County,Georgia,73.9998824370215,13,305,84.9
Webster County,Georgia,78.7050174485104,13,307,91.8
Wheeler County,Georgia,78.0130875152053,13,309,78.5
White County,Georgia,79.1471942604005,13,311,88.9
Whitfield County,Georgia,77.6588073389721,13,313,83.4
Wilcox County,Georgia,75.5955557220329,13,315,83.0
Wilkes County,Georgia,74.7109821773082,13,317,85.3
Wilkinson County,Georgia,74.2134610540593,13,319,90.2
Worth County,Georgia,75.2823894340214,13,321,81.6
Hawaii County,Hawaii,80.2568352732976,15,001,95.1
Honolulu County,Hawaii,81.8153393419279,15,003,96.7
Kauai County,Hawaii,81.6741363224012,15,007,95.0
Kalawao County,Hawaii,81.9874484177554,15,005,100.0
Maui County,Hawaii,81.9874484177554,15,009,95.0
Ada County,Idaho,80.936014639849,16,001,91.7
Adams County,Idaho,80.7342053228818,16,003,88.0
Bannock County,Idaho,77.2122914211476,16,005,91.2
Bear Lake County,Idaho,79.0613207816828,16,007,94.3
Benewah County,Idaho,76.2461373514745,16,009,88.6
Bingham County,Idaho,77.9455324012578,16,011,89.5
Blaine County,Idaho,83.586055802518,16,013,87.2
Boise County,Idaho,82.0989425092998,16,015,88.7
Bonner County,Idaho,79.7451883809608,16,017,89.7
Bonneville County,Idaho,78.3743634856776,16,019,91.7
Boundary County,Idaho,79.6031633422756,16,021,83.1
Butte County,Idaho,78.9051613332128,16,023,84.5
Camas County,Idaho,80.6787625407407,16,025,87.9
Canyon County,Idaho,79.1781137309207,16,027,86.4
Caribou County,Idaho,78.0709706007136,16,029,92.3
Cassia County,Idaho,78.1039269817433,16,031,86.5
Clearwater County,Idaho,78.9377108765173,16,035,88.3
Custer County,Idaho,80.3146828521566,16,037,90.8
Elmore County,Idaho,78.1176729196358,16,039,86.2
Franklin County,Idaho,79.2301783970525,16,041,89.1
Fremont County,Idaho,79.8235832335636,16,043,88.0
Gem County,Idaho,77.905801191209,16,045,82.7
Gooding County,Idaho,78.7387198970402,16,047,83.9
Idaho County,Idaho,80.2178264275529,16,049,89.1
Jefferson County,Idaho,79.5669957861167,16,051,91.1
Jerome County,Idaho,78.4700208501214,16,053,81.4
Kootenai County,Idaho,79.4359446608442,16,055,90.3
Latah County,Idaho,82.1128266621932,16,057,93.5
Lemhi County,Idaho,78.7793898464421,16,059,88.3
Lewis County,Idaho,78.6381338375493,16,061,84.9
Lincoln County,Idaho,78.0362194422426,16,063,78.4
Madison County,Idaho,80.6889395461325,16,065,94.1
Minidoka County,Idaho,78.6052731644612,16,067,81.8
Nez Perce County,Idaho,77.7039177057161,16,069,89.9
Oneida County,Idaho,79.4799737029482,16,071,92.3
Owyhee County,Idaho,79.1677631761969,16,073,78.4
Payette County,Idaho,77.9039479900526,16,075,87.5
Power County,Idaho,78.0640388607191,16,077,85.7
Shoshone County,Idaho,75.3833244735253,16,079,85.1
Teton County,Idaho,83.0603039631204,16,081,93.2
Twin Falls County,Idaho,78.3488494589197,16,083,88.0
Valley County,Idaho,82.1515978768587,16,085,88.6
Washington County,Idaho,78.4399257900155,16,087,85.0
Adams County,Illinois,78.4108241377861,17,001,95.3
Alexander County,Illinois,74.1333452633517,17,003,92.3
Bond County,Illinois,78.5713401113639,17,005,94.3
Boone County,Illinois,79.9428582701447,17,007,94.0
Brown County,Illinois,78.1777281866588,17,009,93.7
Bureau County,Illinois,78.544061938755,17,011,95.4
Calhoun County,Illinois,78.8043394171538,17,013,98.6
Carroll County,Illinois,78.8910292385652,17,015,93.9
Cass County,Illinois,76.8280964783694,17,017,94.5
Champaign County,Illinois,80.6263274745649,17,019,96.0
Christian County,Illinois,76.9275240211095,17,021,95.7
Clark County,Illinois,76.8952527936551,17,023,95.3
Clay County,Illinois,77.0093201944133,17,025,93.6
Clinton County,Illinois,79.5135151308142,17,027,96.2
Coles County,Illinois,78.3813214032447,17,029,93.9
Cook County,Illinois,79.6459409529399,17,031,91.2
Crawford County,Illinois,77.3638985239203,17,033,93.9
Cumberland County,Illinois,78.8024357091009,17,035,94.7
DeKalb County,Illinois,79.7664837822661,17,037,94.7
De Witt County,Illinois,76.9447382641543,17,039,95.8
Douglas County,Illinois,78.9587687134287,17,041,85.3
DuPage County,Illinois,82.4747645860602,17,043,94.7
Edgar County,Illinois,76.5809520655277,17,045,95.1
Edwards County,Illinois,77.2841835757641,17,047,93.8
Effingham County,Illinois,78.2284970466595,17,049,95.3
Fayette County,Illinois,78.15145433359,17,051,91.8
Ford County,Illinois,76.4781750643941,17,053,95.0
Franklin County,Illinois,75.2641596257497,17,055,93.7
Fulton County,Illinois,76.5894502597691,17,057,93.8
Gallatin County,Illinois,73.9544052557327,17,059,97.0
Greene County,Illinois,76.704348333612,17,061,94.1
Grundy County,Illinois,78.4351972231916,17,063,96.3
Hamilton County,Illinois,77.2472698523594,17,065,94.6
Hancock County,Illinois,79.6350662847843,17,067,97.0
Hardin County,Illinois,74.5135946282719,17,069,91.9
Henderson County,Illinois,78.4859612869517,17,071,94.2
Henry County,Illinois,79.2013348518121,17,073,95.5
Iroquois County,Illinois,76.1477142458242,17,075,94.2
Jackson County,Illinois,78.5878534476742,17,077,93.6
Jasper County,Illinois,79.0401561393534,17,079,93.4
Jefferson County,Illinois,76.7221942734513,17,081,94.1
Jersey County,Illinois,76.9407975345608,17,083,95.8
Jo Daviess County,Illinois,81.0296249222373,17,085,94.9
Johnson County,Illinois,78.2945422827274,17,087,96.0
Kane County,Illinois,81.6486766034134,17,089,91.7
Kankakee County,Illinois,77.1980838403221,17,091,94.8
Kendall County,Illinois,81.4692131135771,17,093,95.0
Knox County,Illinois,76.5044872354115,17,095,95.0
Lake County,Illinois,81.5591954426621,17,097,93.2
LaSalle County,Illinois,77.107957532664,17,099,95.7
Lawrence County,Illinois,76.0269519509141,17,101,92.4
Lee County,Illinois,78.0134731999883,17,103,96.4
Livingston County,Illinois,76.7332904110693,17,105,95.4
Logan County,Illinois,77.4008293188705,17,107,95.5
McDonough County,Illinois,78.4444478529811,17,109,95.7
McHenry County,Illinois,80.7531994834873,17,111,94.8
McLean County,Illinois,79.9762009223215,17,113,96.0
Macon County,Illinois,77.0990227815866,17,115,95.5
Macoupin County,Illinois,77.2591203021162,17,117,95.5
Madison County,Illinois,76.7324062492844,17,119,95.0
Marion County,Illinois,75.1421050344638,17,121,93.5
Marshall County,Illinois,76.9141990516706,17,123,96.4
Mason County,Illinois,76.4236932903109,17,125,95.8
Massac County,Illinois,75.2219992331137,17,127,94.6
Menard County,Illinois,78.6588999802911,17,129,97.4
Mercer County,Illinois,78.5940461505723,17,131,97.1
Monroe County,Illinois,80.9391997169105,17,133,97.5
Montgomery County,Illinois,77.3602207915958,17,135,96.4
Morgan County,Illinois,77.2723085467454,17,137,96.4
Moultrie County,Illinois,77.792969123772,17,139,84.0
Ogle County,Illinois,78.7416951008014,17,141,95.3
Peoria County,Illinois,77.53537224199,17,143,94.6
Perry County,Illinois,77.1032184657454,17,145,96.1
Piatt County,Illinois,79.2199866938064,17,147,96.1
Pike County,Illinois,77.6917173952783,17,149,95.1
Pope County,Illinois,78.2212071836404,17,151,96.0
Pulaski County,Illinois,74.551360732663,17,153,94.6
Putnam County,Illinois,79.0375984614486,17,155,97.4
Randolph County,Illinois,77.6581271215119,17,157,94.8
Richland County,Illinois,77.5359630091977,17,159,95.7
Rock Island County,Illinois,78.171954890751,17,161,94.8
Saint Clair County,Illinois,76.6052403646212,17,163,93.8
Saline County,Illinois,74.2451269202975,17,165,95.8
Sangamon County,Illinois,77.9718269806759,17,167,96.1
Schuyler County,Illinois,77.6502435897883,17,169,90.6
Scott County,Illinois,77.5595225077691,17,171,97.3
Shelby County,Illinois,79.6537542401869,17,173,96.1
Stark County,Illinois,76.7622823207536,17,175,94.6
Stephenson County,Illinois,79.0486179545879,17,177,94.3
Tazewell County,Illinois,78.6934183516167,17,179,96.2
Union County,Illinois,76.29997752897,17,181,94.2
Vermilion County,Illinois,75.3587334703099,17,183,94.3
Wabash County,Illinois,78.0692022385948,17,185,92.9
Warren County,Illinois,78.1600867943729,17,187,96.0
Washington County,Illinois,78.8975589650485,17,189,96.5
Wayne County,Illinois,77.3870650245161,17,191,91.7
White County,Illinois,75.4267189955755,17,193,95.2
Whiteside County,Illinois,77.9787431556263,17,195,95.3
Will County,Illinois,79.8733403907914,17,197,95.0
Williamson County,Illinois,77.1459331591583,17,199,94.7
Winnebago County,Illinois,76.9262091847846,17,201,94.1
Woodford County,Illinois,79.9848430144303,17,203,96.0
Adams County,Indiana,78.5134479392771,18,001,80.8
Allen County,Indiana,77.1861086597315,18,003,91.4
Bartholomew County,Indiana,78.1362788276523,18,005,91.4
Benton County,Indiana,77.7252618267823,18,007,90.6
Blackford County,Indiana,75.6251086287901,18,009,94.5
Boone County,Indiana,78.6768046513842,18,011,95.5
Brown County,Indiana,79.261608014995,18,013,91.1
Carroll County,Indiana,79.1951296359396,18,015,91.8
Cass County,Indiana,76.4895005919055,18,017,90.6
Clark County,Indiana,75.2892462175026,18,019,92.8
Clay County,Indiana,76.3144100317122,18,021,96.0
Clinton County,Indiana,76.6383525411855,18,023,89.9
Crawford County,Indiana,74.8320476778739,18,025,93.3
Daviess County,Indiana,76.521913021406,18,027,74.1
Dearborn County,Indiana,77.4086281975652,18,029,95.0
Decatur County,Indiana,76.9293928284762,18,031,94.1
DeKalb County,Indiana,77.024671861896,18,033,92.2
Delaware County,Indiana,75.2373410921926,18,035,91.9
Dubois County,Indiana,78.8383448029203,18,037,95.2
Elkhart County,Indiana,78.3655219221084,18,039,85.4
Fayette County,Indiana,73.3178804469784,18,041,90.3
Floyd County,Indiana,76.463432252425,18,043,95.2
Fountain County,Indiana,76.3755465816679,18,045,92.1
Franklin County,Indiana,78.0893222889317,18,047,94.6
Fulton County,Indiana,75.8956915167152,18,049,89.5
Gibson County,Indiana,77.4047734174084,18,051,93.7
Grant County,Indiana,74.7590112192379,18,053,91.4
Greene County,Indiana,76.2644140536446,18,055,92.1
Hamilton County,Indiana,81.884650572333,18,057,95.6
Hancock County,Indiana,78.5229511085764,18,059,93.7
Harrison County,Indiana,77.0288587138352,18,061,93.5
Hendricks County,Indiana,79.5668269026541,18,063,93.9
Henry County,Indiana,75.1536115586724,18,065,93.0
Howard County,Indiana,74.9489047191676,18,067,92.9
Huntington County,Indiana,76.8933100346019,18,069,92.2
Jackson County,Indiana,75.7248895843749,18,071,91.6
Jasper County,Indiana,77.2315077886883,18,073,93.4
Jay County,Indiana,75.3527950484122,18,075,91.1
Jefferson County,Indiana,75.3082469802004,18,077,92.8
Jennings County,Indiana,74.2441076770204,18,079,91.3
Johnson County,Indiana,78.1606030896181,18,081,93.1
Knox County,Indiana,75.8089688039943,18,083,92.3
Kosciusko County,Indiana,78.2258163599591,18,085,90.0
LaGrange County,Indiana,79.0160906526951,18,087,59.1
Lake County,Indiana,76.3165240703889,18,089,92.4
LaPorte County,Indiana,75.9947697509825,18,091,92.3
Lawrence County,Indiana,76.2260868408691,18,093,91.6
Madison County,Indiana,75.6408537948172,18,095,91.8
Marion County,Indiana,76.0231918226523,18,097,89.5
Marshall County,Indiana,78.5479376513577,18,099,87.4
Martin County,Indiana,77.4485911968536,18,101,93.5
Miami County,Indiana,76.614891042199,18,103,91.4
Monroe County,Indiana,80.2019980871782,18,105,93.1
Montgomery County,Indiana,77.0770551381436,18,107,91.6
Morgan County,Indiana,76.5510003801977,18,109,93.0
Newton County,Indiana,76.5467140301838,18,111,93.1
Noble County,Indiana,77.1433217450604,18,113,91.4
Ohio County,Indiana,77.2840359821668,18,115,94.9
Orange County,Indiana,75.8975861765461,18,117,92.3
Owen County,Indiana,76.3091592124924,18,119,89.1
Parke County,Indiana,78.1275939063661,18,121,86.4
Perry County,Indiana,77.1125803106419,18,123,95.8
Pike County,Indiana,76.4982144415491,18,125,96.0
Porter County,Indiana,78.4128660675834,18,127,94.2
Posey County,Indiana,78.425776546236,18,129,95.2
Pulaski County,Indiana,75.5842513794555,18,131,92.7
Putnam County,Indiana,77.8172275043327,18,133,94.1
Randolph County,Indiana,76.006880409403,18,135,90.6
Ripley County,Indiana,77.0192000687785,18,137,91.8
Rush County,Indiana,75.7847689002841,18,139,90.2
Saint Joseph County,Indiana,76.9424576770335,18,141,91.8
Scott County,Indiana,71.8852686350857,18,143,91.5
Shelby County,Indiana,76.9623904049306,18,145,93.1
Spencer County,Indiana,78.2640050756729,18,147,95.8
Starke County,Indiana,74.0850906806,18,149,94.8
Steuben County,Indiana,78.9807084719464,18,151,92.4
Sullivan County,Indiana,75.5407164932122,18,153,90.2
Switzerland County,Indiana,75.6498118795752,18,155,89.1
Tippecanoe County,Indiana,79.3086801306452,18,157,92.1
Tipton County,Indiana,78.2844543105133,18,159,92.7
Union County,Indiana,75.9758372116617,18,161,90.4
Vanderburgh County,Indiana,76.4096222747169,18,163,92.3
Vermillion County,Indiana,75.1270780763051,18,165,94.1
Vigo County,Indiana,76.1468585391734,18,167,92.6
Wabash County,Indiana,76.0170818504882,18,169,92.0
Warren County,Indiana,78.8663434372275,18,171,94.6
Warrick County,Indiana,78.7487087333079,18,173,95.3
Washington County,Indiana,74.8825225677883,18,175,91.2
Wayne County,Indiana,74.1733612406662,18,177,88.1
Wells County,Indiana,78.0517499670961,18,179,93.7
White County,Indiana,77.0203489990279,18,181,90.5
Whitley County,Indiana,78.9871283977797,18,183,92.3
Adair County,Iowa,78.2551121361173,19,001,95.6
Adams County,Iowa,78.7718115839805,19,003,94.2
Allamakee County,Iowa,79.3669401432937,19,005,92.4
Appanoose County,Iowa,76.6607425800552,19,007,92.2
Audubon County,Iowa,78.4273617191079,19,009,94.8
Benton County,Iowa,80.5921417599229,19,011,97.8
Black Hawk County,Iowa,78.8427102793679,19,013,95.0
Boone County,Iowa,78.7312281931819,19,015,97.2
Bremer County,Iowa,81.6533417308396,19,017,97.4
Buchanan County,Iowa,79.1937160141014,19,019,94.9
Buena Vista County,Iowa,80.1005167453593,19,021,91.1
Butler County,Iowa,78.9103284380656,19,023,96.7
Calhoun County,Iowa,78.612802904761,19,025,96.5
Carroll County,Iowa,79.8096857697095,19,027,98.0
Cass County,Iowa,77.2174569311579,19,029,95.6
Cedar County,Iowa,81.3748755703204,19,031,97.8
Cerro Gordo County,Iowa,78.6775782935106,19,033,95.1
Cherokee County,Iowa,79.4649432424677,19,035,95.9
Chickasaw County,Iowa,79.7492860640218,19,037,94.0
Clarke County,Iowa,77.5406562263327,19,039,93.6
Clay County,Iowa,79.7809698268811,19,041,96.2
Clayton County,Iowa,80.4572821123904,19,043,94.1
Clinton County,Iowa,77.9845995070331,19,045,96.3
Crawford County,Iowa,79.0291086889762,19,047,91.3
Dallas County,Iowa,82.5092321059997,19,049,96.9
Davis County,Iowa,79.2836063036186,19,051,73.6
Decatur County,Iowa,78.5927446811498,19,053,90.7
Delaware County,Iowa,80.4820288066423,19,055,97.0
Des Moines County,Iowa,78.1735552330975,19,057,95.1
Dickinson County,Iowa,81.0249856628752,19,059,95.9
Dubuque County,Iowa,80.4207738457331,19,061,96.2
Emmet County,Iowa,78.8393890947691,19,063,93.6
Fayette County,Iowa,78.6772728086239,19,065,95.0
Floyd County,Iowa,79.685447421035,19,067,91.5
Franklin County,Iowa,79.6389075080029,19,069,94.1
Fremont County,Iowa,78.0999004267531,19,071,95.4
Greene County,Iowa,78.7346624124314,19,073,97.6
Grundy County,Iowa,80.6145289480339,19,075,98.0
Guthrie County,Iowa,79.5641665022185,19,077,96.4
Hamilton County,Iowa,80.1609284126627,19,079,97.0
Hancock County,Iowa,80.9101050476889,19,081,96.5
Hardin County,Iowa,79.1435330787377,19,083,96.2
Harrison County,Iowa,77.3772522663472,19,085,96.1
Henry County,Iowa,78.7286248314187,19,087,96.8
Howard County,Iowa,79.194340200864,19,089,94.0
Humboldt County,Iowa,79.6320542010523,19,091,96.2
Ida County,Iowa,78.0570032611787,19,093,96.5
Iowa County,Iowa,79.4138252408093,19,095,96.3
Jackson County,Iowa,79.3222276323336,19,097,95.6
Jasper County,Iowa,79.3472454731249,19,099,97.0
Jefferson County,Iowa,80.0965479754017,19,101,95.4
Johnson County,Iowa,82.6992543095309,19,103,94.4
Jones County,Iowa,80.869223430138,19,105,96.9
Keokuk County,Iowa,79.8575298718056,19,107,97.2
Kossuth County,Iowa,80.5664451382283,19,109,95.1
Lee County,Iowa,76.3365051831041,19,111,96.2
Linn County,Iowa,80.4994811964469,19,113,96.3
Louisa County,Iowa,78.8459264697935,19,115,94.9
Lucas County,Iowa,78.5389429557975,19,117,94.8
Lyon County,Iowa,81.2413745878942,19,119,95.5
Madison County,Iowa,79.4918359348292,19,121,96.7
Mahaska County,Iowa,78.7128660620579,19,123,95.6
Marion County,Iowa,78.9001129468847,19,125,96.7
Marshall County,Iowa,77.2872366356519,19,127,94.1
Mills County,Iowa,78.5358047037252,19,129,95.9
Mitchell County,Iowa,80.1271744524666,19,131,94.0
Monona County,Iowa,76.8870776940436,19,133,95.1
Monroe County,Iowa,76.7418553052528,19,135,96.0
Montgomery County,Iowa,77.3006432830175,19,137,96.5
Muscatine County,Iowa,79.0058748363869,19,139,96.2
O'Brien County,Iowa,78.9803248784299,19,141,96.1
Osceola County,Iowa,80.0390506030993,19,143,95.5
Page County,Iowa,78.4607096970074,19,145,95.6
Palo Alto County,Iowa,79.1156486710083,19,147,95.4
Plymouth County,Iowa,80.1008264832932,19,149,95.0
Pocahontas County,Iowa,77.6750052977293,19,151,95.8
Polk County,Iowa,79.0565951609904,19,153,95.1
Pottawattamie County,Iowa,77.9324766632591,19,155,94.2
Poweshiek County,Iowa,79.2053792593986,19,157,94.3
Ringgold County,Iowa,78.1406975987493,19,159,95.9
Sac County,Iowa,78.9282456440612,19,161,95.7
Scott County,Iowa,79.2153182132883,19,163,95.5
Shelby County,Iowa,79.9561073660236,19,165,95.0
Sioux County,Iowa,83.1878954556268,19,167,95.8
Story County,Iowa,82.1876477624592,19,169,95.5
Tama County,Iowa,78.2031631134545,19,171,93.4
Taylor County,Iowa,78.8306243010605,19,173,92.4
Union County,Iowa,77.8365010415556,19,175,93.8
Van Buren County,Iowa,77.4223928525275,19,177,88.2
Wapello County,Iowa,76.8082383834938,19,179,94.2
Warren County,Iowa,79.8163535519277,19,181,97.3
Washington County,Iowa,79.4788905418761,19,183,92.2
Wayne County,Iowa,77.2008008696009,19,185,88.8
Webster County,Iowa,77.1316226394583,19,187,94.5
Winnebago County,Iowa,79.6069692706177,19,189,97.7
Winneshiek County,Iowa,82.181839369809,19,191,98.1
Woodbury County,Iowa,77.5712141695599,19,193,94.3
Worth County,Iowa,78.8062526098977,19,195,95.8
Wright County,Iowa,79.260243591855,19,197,95.3
Allen County,Kansas,76.296442179502,20,001,94.9
Anderson County,Kansas,77.4978766381638,20,003,89.0
Atchison County,Kansas,77.1218929033048,20,005,93.3
Barber County,Kansas,75.8851799165542,20,007,89.7
Barton County,Kansas,77.6943522206123,20,009,88.3
Bourbon County,Kansas,75.7805826979928,20,011,89.3
Brown County,Kansas,76.2127661832412,20,013,92.8
Butler County,Kansas,77.489409978807,20,015,91.9
Chase County,Kansas,77.4313174780199,20,017,89.6
Chautauqua County,Kansas,75.9417782677118,20,019,87.2
Cherokee County,Kansas,74.5368697338865,20,021,88.5
Cheyenne County,Kansas,80.2740876924938,20,023,91.3
Clark County,Kansas,78.546380078636,20,025,94.9
Clay County,Kansas,79.2986998495732,20,027,92.7
Cloud County,Kansas,76.9839385539818,20,029,90.5
Coffey County,Kansas,77.3387666304988,20,031,92.1
Comanche County,Kansas,74.6535197080675,20,033,91.1
Cowley County,Kansas,75.4333020385884,20,035,90.7
Crawford County,Kansas,75.8845581826386,20,037,90.0
Decatur County,Kansas,78.7033979802397,20,039,89.9
Dickinson County,Kansas,77.7267898884119,20,041,92.3
Doniphan County,Kansas,78.3355054831398,20,043,90.7
Douglas County,Kansas,80.5409003031295,20,045,92.9
Edwards County,Kansas,75.5552274283807,20,047,93.4
Elk County,Kansas,75.4531570390588,20,049,90.9
Ellis County,Kansas,79.3473569495684,20,051,93.0
Ellsworth County,Kansas,77.4280280374497,20,053,94.5
Finney County,Kansas,78.7869074688073,20,055,87.4
Ford County,Kansas,77.8995229960608,20,057,85.8
Franklin County,Kansas,76.9443861594414,20,059,92.7
Geary County,Kansas,75.8790094745933,20,061,93.3
Gove County,Kansas,79.419483750467,20,063,87.8
Graham County,Kansas,79.2408043690513,20,065,91.9
Grant County,Kansas,77.7419315631402,20,067,84.7
Gray County,Kansas,78.6448017823615,20,069,86.6
Greeley County,Kansas,77.8667372720826,20,071,94.5
Greenwood County,Kansas,76.0257498043061,20,073,92.1
Hamilton County,Kansas,77.0975641728458,20,075,80.9
Harper County,Kansas,74.814938041584,20,077,87.0
Harvey County,Kansas,78.56757787273,20,079,91.8
Haskell County,Kansas,78.666800564675,20,081,82.3
Hodgeman County,Kansas,79.5246784915692,20,083,91.4
Jackson County,Kansas,78.0419480619315,20,085,94.4
Jefferson County,Kansas,78.5290364704605,20,087,94.0
Jewell County,Kansas,78.808063186452,20,089,91.9
Johnson County,Kansas,81.6527215051749,20,091,94.1
Kearny County,Kansas,77.5302794799682,20,093,84.8
Kingman County,Kansas,74.6278901431386,20,095,94.3
Kiowa County,Kansas,79.0685167665611,20,097,89.7
Labette County,Kansas,74.762889218533,20,099,89.0
Lane County,Kansas,76.1659049016389,20,101,88.6
Leavenworth County,Kansas,79.0406656561928,20,103,95.2
Lincoln County,Kansas,78.8245153656251,20,105,91.3
Linn County,Kansas,77.7355196678004,20,107,89.6
Logan County,Kansas,78.304344959266,20,109,93.3
Lyon County,Kansas,78.732525948648,20,111,91.3
McPherson County,Kansas,78.2587085605267,20,113,93.5
Marion County,Kansas,78.3204531074937,20,115,93.6
Marshall County,Kansas,78.7333253808541,20,117,93.9
Meade County,Kansas,78.0996531517558,20,119,87.6
Miami County,Kansas,79.4747303593677,20,121,94.1
Mitchell County,Kansas,78.1330726385482,20,123,92.2
Montgomery County,Kansas,75.0210095659171,20,125,88.1
Morris County,Kansas,78.5873082591794,20,127,91.8
Morton County,Kansas,76.4203322698757,20,129,84.0
Nemaha County,Kansas,79.3480654714732,20,131,95.1
Neosho County,Kansas,76.7641253365272,20,133,87.9
Ness County,Kansas,77.702102149672,20,135,92.1
Norton County,Kansas,78.4709656506896,20,137,92.6
Osage County,Kansas,76.9564905099149,20,139,90.8
Osborne County,Kansas,78.0700790228275,20,141,92.1
Ottawa County,Kansas,77.1266260740639,20,143,93.8
Pawnee County,Kansas,76.6267726388332,20,145,90.4
Phillips County,Kansas,77.9499874974461,20,147,94.2
Pottawatomie County,Kansas,80.0065827988021,20,149,94.9
Pratt County,Kansas,77.2196994632044,20,151,92.2
Rawlins County,Kansas,78.5680130066458,20,153,92.1
Reno County,Kansas,77.4902397252843,20,155,90.6
Republic County,Kansas,78.0626266501808,20,157,94.9
Rice County,Kansas,76.549515223861,20,159,93.4
Riley County,Kansas,80.6403113604532,20,161,94.1
Rooks County,Kansas,77.9601280859414,20,163,93.2
Rush County,Kansas,77.1481283491402,20,165,94.6
Russell County,Kansas,78.3712769112537,20,167,89.7
Saline County,Kansas,77.9865711524777,20,169,91.3
Scott County,Kansas,78.7661102534979,20,171,94.6
Sedgwick County,Kansas,77.4457377481101,20,173,89.3
Seward County,Kansas,78.0703857961067,20,175,80.9
Shawnee County,Kansas,77.1236693121544,20,177,93.2
Sheridan County,Kansas,79.1071805061808,20,179,89.7
Sherman County,Kansas,77.7253680414713,20,181,90.9
Smith County,Kansas,78.3775937804681,20,183,91.4
Stafford County,Kansas,76.9745605640443,20,185,89.0
Stanton County,Kansas,78.6627703167398,20,187,85.1
Stevens County,Kansas,77.7780376737215,20,189,81.8
Sumner County,Kansas,76.7002787379991,20,191,92.2
Thomas County,Kansas,78.1227494048539,20,193,91.6
Trego County,Kansas,77.9226385495747,20,195,91.8
Wabaunsee County,Kansas,78.8674230282095,20,197,94.9
Wallace County,Kansas,80.4032038853101,20,199,94.1
Washington County,Kansas,79.2783420746166,20,201,95.5
Wichita County,Kansas,78.9883039661119,20,203,93.7
Wilson County,Kansas,75.7805919134799,20,205,93.0
Woodson County,Kansas,75.406218063147,20,207,86.9
Wyandotte County,Kansas,75.7837216710976,20,209,82.0
Adair County,Kentucky,76.6118721957864,21,001,94.6
Allen County,Kentucky,75.1924959216863,21,003,93.0
Anderson County,Kentucky,75.9485275148363,21,005,96.5
Ballard County,Kentucky,75.0008624394233,21,007,92.4
Barren County,Kentucky,75.6183089086578,21,009,93.3
Bath County,Kentucky,73.1148194016368,21,011,94.4
Bell County,Kentucky,71.0210164727217,21,013,94.7
Boone County,Kentucky,78.8102985354222,21,015,95.7
Bourbon County,Kentucky,75.857328951943,21,017,94.2
Boyd County,Kentucky,74.2002167866327,21,019,94.0
Boyle County,Kentucky,76.8041369881556,21,021,95.4
Bracken County,Kentucky,73.7837822732568,21,023,95.0
Breathitt County,Kentucky,69.9397131576984,21,025,95.5
Breckinridge County,Kentucky,75.5676656624348,21,027,92.9
Bullitt County,Kentucky,78.1579773177277,21,029,96.2
Butler County,Kentucky,74.9249343350633,21,031,92.5
Caldwell County,Kentucky,75.0271984211015,21,033,92.8
Calloway County,Kentucky,77.1298971942463,21,035,94.6
Campbell County,Kentucky,77.4664337849581,21,037,96.3
Carlisle County,Kentucky,75.1603900572402,21,039,94.3
Carroll County,Kentucky,72.1510984551111,21,041,90.7
Carter County,Kentucky,73.9860780516307,21,043,92.0
Casey County,Kentucky,74.9753594344314,21,045,87.6
Christian County,Kentucky,75.2641419796735,21,047,91.3
Clark County,Kentucky,74.6367568013828,21,049,95.6
Clay County,Kentucky,70.8458747638822,21,051,92.9
Clinton County,Kentucky,73.9653611146458,21,053,91.4
Crittenden County,Kentucky,74.4597431049398,21,055,91.0
Cumberland County,Kentucky,73.6012843152305,21,057,90.0
Daviess County,Kentucky,76.8868090777568,21,059,95.2
Edmonson County,Kentucky,76.3853693829538,21,061,93.7
Elliott County,Kentucky,75.4990964268554,21,063,94.9
Estill County,Kentucky,71.881666471421,21,065,93.5
Fayette County,Kentucky,78.4201998634114,21,067,93.2
Fleming County,Kentucky,73.3876187194457,21,069,90.9
Floyd County,Kentucky,70.6638789159013,21,071,95.2
Franklin County,Kentucky,76.1270459444938,21,073,91.6
Fulton County,Kentucky,72.2475212303055,21,075,94.7
Gallatin County,Kentucky,72.5748606696627,21,077,91.3
Garrard County,Kentucky,77.0681423411388,21,079,93.3
Grant County,Kentucky,74.126956516741,21,081,95.1
Graves County,Kentucky,75.2358667237258,21,083,94.3
Grayson County,Kentucky,73.6909151672626,21,085,95.0
Green County,Kentucky,75.4560970223048,21,087,94.3
